Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.4613 %	0.52584 %	0.56596 %	0.5783786 %	|	0.814 %	0.8919 %	0.84237 %	0.8966 %	0.86898 %	0.815281 %	14147.498369216919
4000	25	256	|	128	-1	dot_product
0.4706 %	0.53608 %	0.582455 %	0.6116049 %	|	0.8401 %	0.9272 %	0.87933 %	0.9342 %	0.91331 %	0.869601 %	20604.05421257019
4000	25	256	|	256	-1	dot_product
0.4792 %	0.5428 %	0.592989 %	0.6332202 %	|	0.8597 %	0.9535 %	0.90501 %	0.9619 %	0.94687 %	0.909885 %	29845.664978027344
4000	25	256	|	320	-1	dot_product
0.4807 %	0.54446 %	0.595402 %	0.6382302 %	|	0.8643 %	0.9597 %	0.91069 %	0.9684 %	0.95433 %	0.920013 %	33617.70009994507
4000	25	256	|	384	-1	dot_product
0.4814 %	0.54559 %	0.597118 %	0.6417541 %	|	0.867 %	0.9645 %	0.91565 %	0.9733 %	0.96095 %	0.927527 %	37063.01712989807
4000	25	256	|	448	-1	dot_product
0.4816 %	0.54645 %	0.598371 %	0.6443913 %	|	0.8691 %	0.9687 %	0.91915 %	0.978 %	0.96582 %	0.933151 %	40307.76524543762
4000	25	256	|	512	-1	dot_product
0.4821 %	0.54692 %	0.599328 %	0.646427 %	|	0.8701 %	0.9703 %	0.92184 %	0.9798 %	0.96966 %	0.937729 %	43304.781675338745
4000	25	256	|	576	-1	dot_product
0.4825 %	0.54747 %	0.600069 %	0.6480124 %	|	0.8715 %	0.9723 %	0.92407 %	0.982 %	0.97284 %	0.941417 %	46019.08087730408
4000	25	256	|	640	-1	dot_product
0.4828 %	0.54796 %	0.600671 %	0.6493669 %	|	0.8727 %	0.9746 %	0.92605 %	0.9846 %	0.97561 %	0.944494 %	48546.70476913452
4000	25	256	|	704	-1	dot_product
0.4829 %	0.54832 %	0.601175 %	0.650454 %	|	0.8733 %	0.9757 %	0.92751 %	0.9859 %	0.97774 %	0.947037 %	50955.920696258545
4000	25	256	|	768	-1	dot_product
0.4833 %	0.54861 %	0.601605 %	0.6514005 %	|	0.8743 %	0.9774 %	0.9289 %	0.9876 %	0.97971 %	0.949308 %	53402.5354385376
4000	25	256	|	1024	-1	dot_product
0.484 %	0.5492 %	0.60281 %	0.6540311 %	|	0.8761 %	0.981 %	0.9324 %	0.9915 %	0.98518 %	0.956025 %	62575.18911361694
4000	50	256	|	1	-1	dot_product
0.3014 %	0.2855 %	0.226666 %	0.1321783 %	|	0.3361 %	0.3363 %	0.29565 %	0.3363 %	0.29565 %	0.228895 %	2283.6203575134277
4000	50	256	|	16	-1	dot_product
0.6646 %	0.677 %	0.637122 %	0.5167262 %	|	0.775 %	0.7752 %	0.7356 %	0.7752 %	0.7356 %	0.661047 %	11696.977376937866
4000	50	256	|	32	-1	dot_product
0.7145 %	0.7344 %	0.712471 %	0.6181254 %	|	0.8418 %	0.8421 %	0.8102 %	0.8421 %	0.8102 %	0.748796 %	17475.531816482544
4000	50	256	|	64	-1	dot_product
0.7523 %	0.77556 %	0.769618 %	0.7057048 %	|	0.8963 %	0.8967 %	0.86918 %	0.8967 %	0.86919 %	0.821068 %	25771.258115768433
4000	50	256	|	128	-1	dot_product
0.7771 %	0.80364 %	0.810605 %	0.7754199 %	|	0.9332 %	0.9343 %	0.91375 %	0.9343 %	0.91376 %	0.879252 %	37643.78476142883
4000	50	256	|	256	-1	dot_product
0.7937 %	0.82236 %	0.837964 %	0.8257041 %	|	0.9607 %	0.9621 %	0.94775 %	0.9621 %	0.94778 %	0.924199 %	54514.65606689453
4000	50	256	|	320	-1	dot_product
0.7975 %	0.82621 %	0.844469 %	0.8379828 %	|	0.967 %	0.9686 %	0.95535 %	0.9686 %	0.95538 %	0.935897 %	61523.25630187988
4000	50	256	|	384	-1	dot_product
0.8002 %	0.82941 %	0.849109 %	0.8467285 %	|	0.9719 %	0.9735 %	0.962 %	0.9735 %	0.96204 %	0.944628 %	67832.05580711365
4000	50	256	|	448	-1	dot_product
0.8027 %	0.83181 %	0.852589 %	0.8532999 %	|	0.9765 %	0.9782 %	0.96697 %	0.9782 %	0.96701 %	0.951387 %	74726.52745246887
4000	50	256	|	512	-1	dot_product
0.8037 %	0.83351 %	0.855359 %	0.858458 %	|	0.9783 %	0.98 %	0.97101 %	0.98 %	0.97105 %	0.956971 %	81176.04875564575
4000	50	256	|	576	-1	dot_product
0.8052 %	0.83477 %	0.857536 %	0.8625227 %	|	0.9805 %	0.9822 %	0.9743 %	0.9822 %	0.97434 %	0.961457 %	87259.22918319702
4000	50	256	|	640	-1	dot_product
0.8065 %	0.83607 %	0.859303 %	0.8659061 %	|	0.9831 %	0.9848 %	0.97717 %	0.9848 %	0.97721 %	0.965267 %	92601.28593444824
4000	50	256	|	704	-1	dot_product
0.8071 %	0.83716 %	0.860794 %	0.8687256 %	|	0.9844 %	0.9861 %	0.97933 %	0.9861 %	0.97937 %	0.968485 %	97383.64100456238
4000	50	256	|	768	-1	dot_product
0.8085 %	0.83804 %	0.862059 %	0.871173 %	|	0.986 %	0.9878 %	0.98137 %	0.9878 %	0.98141 %	0.97139 %	101127.7244091034
4000	50	256	|	1024	-1	dot_product
0.8112 %	0.84043 %	0.865794 %	0.877965 %	|	0.9898 %	0.9917 %	0.98702 %	0.9917 %	0.98707 %	0.979935 %	120859.06314849854
4000	100	256	|	1	-1	dot_product
0.3318 %	0.29484 %	0.228824 %	0.1323396 %	|	0.3363 %	0.3363 %	0.29565 %	0.3363 %	0.29565 %	0.228895 %	3787.221670150757
4000	100	256	|	16	-1	dot_product
0.7578 %	0.72928 %	0.659768 %	0.5218915 %	|	0.7752 %	0.7752 %	0.7356 %	0.7752 %	0.7356 %	0.661047 %	22107.25426673889
4000	100	256	|	32	-1	dot_product
0.8203 %	0.80131 %	0.74668 %	0.628073 %	|	0.8421 %	0.8421 %	0.8102 %	0.8421 %	0.8102 %	0.748796 %	33262.45188713074
4000	100	256	|	64	-1	dot_product
0.8705 %	0.85698 %	0.8176 %	0.7238929 %	|	0.8967 %	0.8967 %	0.86919 %	0.8967 %	0.86919 %	0.821068 %	49188.690185546875
4000	100	256	|	128	-1	dot_product
0.9036 %	0.89746 %	0.87378 %	0.8063822 %	|	0.9343 %	0.9343 %	0.91376 %	0.9343 %	0.91376 %	0.879254 %	72415.50898551941
4000	100	256	|	256	-1	dot_product
0.9286 %	0.92693 %	0.915972 %	0.8726543 %	|	0.9621 %	0.9621 %	0.94778 %	0.9621 %	0.94778 %	0.924204 %	105465.83366394043
4000	100	256	|	320	-1	dot_product
0.9341 %	0.93316 %	0.926588 %	0.8903281 %	|	0.9686 %	0.9686 %	0.95538 %	0.9686 %	0.95538 %	0.935905 %	119597.20158576965
4000	100	256	|	384	-1	dot_product
0.9385 %	0.93867 %	0.934349 %	0.9034662 %	|	0.9735 %	0.9735 %	0.96204 %	0.9735 %	0.96204 %	0.944636 %	131192.82507896423
4000	100	256	|	448	-1	dot_product
0.9426 %	0.94268 %	0.940234 %	0.9137118 %	|	0.9782 %	0.9782 %	0.96701 %	0.9782 %	0.96701 %	0.951396 %	143970.26324272156
4000	100	256	|	512	-1	dot_product
0.9441 %	0.94568 %	0.94503 %	0.9219756 %	|	0.98 %	0.98 %	0.97105 %	0.98 %	0.97105 %	0.95698 %	154030.55477142334
4000	100	256	|	576	-1	dot_product
0.9461 %	0.94834 %	0.948824 %	0.928615 %	|	0.9822 %	0.9822 %	0.97434 %	0.9822 %	0.97434 %	0.961466 %	163188.3282661438
4000	100	256	|	640	-1	dot_product
0.9484 %	0.95061 %	0.951969 %	0.93426 %	|	0.9848 %	0.9848 %	0.97721 %	0.9848 %	0.97721 %	0.965276 %	173325.24466514587
4000	100	256	|	704	-1	dot_product
0.9496 %	0.95228 %	0.954583 %	0.9390314 %	|	0.9861 %	0.9861 %	0.97937 %	0.9861 %	0.97937 %	0.968495 %	183046.38266563416
4000	100	256	|	768	-1	dot_product
0.951 %	0.95381 %	0.956889 %	0.9432094 %	|	0.9878 %	0.9878 %	0.98141 %	0.9878 %	0.98141 %	0.9714 %	192047.91402816772
4000	100	256	|	1024	-1	dot_product
0.9543 %	0.95803 %	0.963397 %	0.9551387 %	|	0.9917 %	0.9917 %	0.98707 %	0.9917 %	0.98707 %	0.979946 %	225088.73200416565
250	10	256	|	1	-1	dot_product
0.1421 %	0.19023 %	0.23857 %	0.2697054 %	|	0.3489 %	0.5088 %	0.41799 %	0.5592 %	0.52625 %	0.448269 %	1782.6189994812012
250	10	256	|	16	-1	dot_product
0.1814 %	0.23677 %	0.302838 %	0.3869583 %	|	0.468 %	0.7598 %	0.58696 %	0.9038 %	0.8505 %	0.703563 %	10101.866722106934
250	10	256	|	32	-1	dot_product
0.1824 %	0.23792 %	0.304835 %	0.3926128 %	|	0.4721 %	0.7706 %	0.59324 %	0.9292 %	0.87373 %	0.718302 %	16619.619607925415
250	10	256	|	64	-1	dot_product
0.1833 %	0.23851 %	0.30572 %	0.3952326 %	|	0.475 %	0.7775 %	0.59654 %	0.9448 %	0.88543 %	0.725638 %	26934.83018875122
250	10	256	|	128	-1	dot_product
0.1834 %	0.2387 %	0.306005 %	0.3960937 %	|	0.4754 %	0.7798 %	0.59759 %	0.9508 %	0.88978 %	0.728192 %	41749.04727935791
250	25	256	|	1	-1	dot_product
0.3246 %	0.37715 %	0.388144 %	0.346732 %	|	0.529 %	0.5623 %	0.53037 %	0.5629 %	0.53575 %	0.4818 %	3278.2082557678223
250	25	256	|	16	-1	dot_product
0.4867 %	0.54868 %	0.59728 %	0.6320295 %	|	0.8485 %	0.9274 %	0.89453 %	0.9301 %	0.91759 %	0.88545 %	23049.158811569214
250	25	256	|	32	-1	dot_product
0.4991 %	0.55965 %	0.612077 %	0.6588752 %	|	0.8731 %	0.9608 %	0.92941 %	0.9646 %	0.95841 %	0.934646 %	38548.56085777283
250	25	256	|	64	-1	dot_product
0.5055 %	0.56593 %	0.620028 %	0.6743221 %	|	0.8899 %	0.9827 %	0.95101 %	0.9874 %	0.98501 %	0.966974 %	62768.50247383118
250	25	256	|	128	-1	dot_product
0.5088 %	0.56847 %	0.623464 %	0.6811901 %	|	0.8976 %	0.993 %	0.96066 %	0.9983 %	0.99747 %	0.982746 %	98900.27451515198
250	50	256	|	1	-1	dot_product
0.4822 %	0.49949 %	0.466479 %	0.375433 %	|	0.5626 %	0.5629 %	0.53575 %	0.5629 %	0.53575 %	0.482147 %	5639.36185836792
250	50	256	|	16	-1	dot_product
0.7672 %	0.80709 %	0.819211 %	0.7923541 %	|	0.9295 %	0.9301 %	0.91766 %	0.9301 %	0.91766 %	0.890186 %	42791.593074798584
250	50	256	|	32	-1	dot_product
0.7923 %	0.83228 %	0.853699 %	0.8503332 %	|	0.964 %	0.9646 %	0.95861 %	0.9646 %	0.95861 %	0.942573 %	71417.06323623657
250	50	256	|	64	-1	dot_product
0.807 %	0.84647 %	0.872983 %	0.8852295 %	|	0.9868 %	0.9874 %	0.98526 %	0.9874 %	0.98526 %	0.978149 %	117730.43632507324
250	50	256	|	128	-1	dot_product
0.8149 %	0.85252 %	0.881074 %	0.9006246 %	|	0.9974 %	0.9982 %	0.9978 %	0.9983 %	0.99781 %	0.996209 %	182049.0140914917
250	100	256	|	1	-1	dot_product
0.5493 %	0.53063 %	0.480834 %	0.379591 %	|	0.5629 %	0.5629 %	0.53575 %	0.5629 %	0.53575 %	0.482147 %	10410.87007522583
250	100	256	|	16	-1	dot_product
0.8999 %	0.89769 %	0.882266 %	0.8259271 %	|	0.9301 %	0.9301 %	0.91766 %	0.9301 %	0.91766 %	0.890186 %	82636.52443885803
250	100	256	|	32	-1	dot_product
0.9319 %	0.93423 %	0.931559 %	0.9007179 %	|	0.9646 %	0.9646 %	0.95861 %	0.9646 %	0.95861 %	0.942574 %	138497.71547317505
250	100	256	|	64	-1	dot_product
0.953 %	0.95649 %	0.962443 %	0.9535042 %	|	0.9874 %	0.9874 %	0.98526 %	0.9874 %	0.98526 %	0.978152 %	226965.23475646973
250	100	256	|	128	-1	dot_product
0.9623 %	0.96588 %	0.975737 %	0.9791126 %	|	0.9982 %	0.9983 %	0.99781 %	0.9983 %	0.99781 %	0.996213 %	353794.6283817291
