Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
0.0484 %	0.49192 %	0.570446 %	0.3495497 %	|	0.5741 %	0.832 %	0.81555 %	0.9059 %	0.91299 %	0.850536 %	347.8119373321533
2000	0.2	20	|	170	-1	squared_l2
0.0496 %	0.49224 %	0.568503 %	0.3708256 %	|	0.5765 %	0.8374 %	0.81895 %	0.9116 %	0.91759 %	0.849745 %	374.737024307251
2000	0.2	20	|	200	-1	squared_l2
0.0507 %	0.49192 %	0.565735 %	0.3744689 %	|	0.5782 %	0.843 %	0.8219 %	0.9193 %	0.92241 %	0.847949 %	405.84301948547363
2000	0.2	20	|	220	-1	squared_l2
0.0514 %	0.49216 %	0.563441 %	0.393632 %	|	0.5788 %	0.8461 %	0.8231 %	0.9219 %	0.92425 %	0.846619 %	432.9862594604492
2000	0.2	20	|	250	-1	squared_l2
0.0524 %	0.49173 %	0.561449 %	0.4073554 %	|	0.58 %	0.8491 %	0.82442 %	0.9255 %	0.92634 %	0.844426 %	476.46474838256836
2000	0.2	20	|	310	-1	squared_l2
0.0535 %	0.49143 %	0.559461 %	0.4079665 %	|	0.5812 %	0.8542 %	0.82657 %	0.9325 %	0.9306 %	0.841269 %	533.3976745605469
2000	0.2	20	|	400	-1	squared_l2
0.0542 %	0.49083 %	0.556906 %	0.4117261 %	|	0.5824 %	0.8575 %	0.82821 %	0.9381 %	0.93384 %	0.837136 %	631.97922706604
2000	0.2	20	|	500	-1	squared_l2
0.0549 %	0.4908 %	0.555162 %	0.4046778 %	|	0.5842 %	0.8636 %	0.83037 %	0.9454 %	0.93756 %	0.834392 %	733.8056564331055
2000	0.2	20	|	800	-1	squared_l2
0.0557 %	0.4904 %	0.551345 %	0.3944714 %	|	0.5862 %	0.8715 %	0.83347 %	0.9559 %	0.94425 %	0.828746 %	1056.1015605926514
2000	0.2	20	|	1000	-1	squared_l2
0.056 %	0.48963 %	0.549471 %	0.3910357 %	|	0.5854 %	0.8727 %	0.83368 %	0.9587 %	0.9465 %	0.826151 %	1270.6005573272705
2000	0.2	20	|	1250	-1	squared_l2
0.056 %	0.48914 %	0.547188 %	0.3872649 %	|	0.5855 %	0.8739 %	0.83364 %	0.9612 %	0.94846 %	0.823046 %	1536.0698699951172
2000	0.2	20	|	1500	-1	squared_l2
0.056 %	0.48831 %	0.545088 %	0.3842927 %	|	0.5847 %	0.8732 %	0.83218 %	0.9618 %	0.9483 %	0.820168 %	1834.5799446105957
2000	0.2	20	|	1750	-1	squared_l2
0.056 %	0.48791 %	0.543027 %	0.3821108 %	|	0.5844 %	0.8718 %	0.83047 %	0.9625 %	0.94792 %	0.817741 %	2097.87917137146
2000	0.2	20	|	1900	-1	squared_l2
0.056 %	0.48776 %	0.542012 %	0.3810135 %	|	0.5843 %	0.8713 %	0.82923 %	0.9622 %	0.94747 %	0.816418 %	2234.0054512023926
2000	0.2	20	|	2000	-1	squared_l2
0.056 %	0.4877 %	0.541478 %	0.3802881 %	|	0.5841 %	0.8709 %	0.82884 %	0.9621 %	0.94723 %	0.815545 %	2309.0312480926514
2000	0.2	10	|	1	-1	squared_l2
0.0143 %	0.25996 %	0.172007 %	0.0479411 %	|	0.3142 %	0.3522 %	0.32673 %	0.363 %	0.3391 %	0.22739 %	59.2808723449707
2000	0.2	10	|	2	-1	squared_l2
0.0176 %	0.33875 %	0.186497 %	0.0814788 %	|	0.421 %	0.5006 %	0.48696 %	0.525 %	0.5169 %	0.367087 %	84.57016944885254
2000	0.2	10	|	4	-1	squared_l2
0.0183 %	0.38609 %	0.216602 %	0.1229102 %	|	0.4904 %	0.6475 %	0.63635 %	0.7115 %	0.71898 %	0.55767 %	109.52425003051758
2000	0.2	10	|	8	-1	squared_l2
0.0198 %	0.35654 %	0.252326 %	0.1346225 %	|	0.4756 %	0.6582 %	0.63743 %	0.7685 %	0.77212 %	0.615638 %	136.34347915649414
2000	0.2	10	|	16	-1	squared_l2
0.0205 %	0.34529 %	0.255811 %	0.1303302 %	|	0.4657 %	0.6535 %	0.62596 %	0.7879 %	0.78571 %	0.584509 %	156.01539611816406
2000	0.2	10	|	25	-1	squared_l2
0.0203 %	0.33907 %	0.250603 %	0.1119536 %	|	0.4581 %	0.6472 %	0.61466 %	0.7902 %	0.78178 %	0.493512 %	176.39493942260742
2000	0.2	10	|	30	-1	squared_l2
0.0203 %	0.33683 %	0.246472 %	0.1061298 %	|	0.4563 %	0.642 %	0.6094 %	0.7904 %	0.77895 %	0.469081 %	186.22398376464844
2000	0.2	10	|	35	-1	squared_l2
0.0198 %	0.33496 %	0.242587 %	0.1014755 %	|	0.4531 %	0.6399 %	0.6051 %	0.7899 %	0.77532 %	0.450953 %	194.46849822998047
2000	0.2	10	|	40	-1	squared_l2
0.02 %	0.33371 %	0.238642 %	0.0975727 %	|	0.4515 %	0.6357 %	0.60028 %	0.7885 %	0.77165 %	0.437839 %	199.94497299194336
2000	0.2	10	|	45	-1	squared_l2
0.0201 %	0.33267 %	0.235252 %	0.0947467 %	|	0.4505 %	0.6317 %	0.59614 %	0.7856 %	0.7681 %	0.427113 %	211.33685111999512
2000	0.2	10	|	50	-1	squared_l2
0.0199 %	0.33126 %	0.231881 %	0.0921583 %	|	0.4487 %	0.6278 %	0.59195 %	0.7835 %	0.76477 %	0.417889 %	223.21557998657227
2000	0.2	10	|	55	-1	squared_l2
0.0199 %	0.33052 %	0.228853 %	0.089846 %	|	0.4484 %	0.6268 %	0.58883 %	0.7834 %	0.76288 %	0.410299 %	227.80680656433105
2000	0.2	10	|	60	-1	squared_l2
0.0199 %	0.32973 %	0.225225 %	0.0877586 %	|	0.4472 %	0.6251 %	0.58592 %	0.7814 %	0.76007 %	0.403877 %	233.42204093933105
2000	0.2	10	|	65	-1	squared_l2
0.0196 %	0.32915 %	0.222784 %	0.0858814 %	|	0.4456 %	0.622 %	0.58338 %	0.7799 %	0.75745 %	0.398109 %	239.85743522644043
2000	0.2	10	|	75	-1	squared_l2
0.0197 %	0.32782 %	0.219503 %	0.0828195 %	|	0.4441 %	0.6174 %	0.57917 %	0.7769 %	0.75246 %	0.388651 %	254.96625900268555
2000	0.2	10	|	90	-1	squared_l2
0.0199 %	0.32619 %	0.216331 %	0.0793839 %	|	0.4412 %	0.6138 %	0.57462 %	0.7751 %	0.74789 %	0.378584 %	272.07207679748535
2000	0.2	10	|	110	-1	squared_l2
0.0197 %	0.32482 %	0.213078 %	0.0753991 %	|	0.439 %	0.6089 %	0.56982 %	0.7737 %	0.74283 %	0.367647 %	295.95065116882324
2000	0.2	10	|	130	-1	squared_l2
0.0198 %	0.32437 %	0.210588 %	0.0715856 %	|	0.4393 %	0.6072 %	0.56662 %	0.7727 %	0.73924 %	0.35908 %	317.13247299194336
2000	0.2	10	|	150	-1	squared_l2
0.0197 %	0.32364 %	0.208411 %	0.0691383 %	|	0.4393 %	0.6038 %	0.56354 %	0.7718 %	0.73546 %	0.352673 %	337.9688262939453
2000	0.2	10	|	170	-1	squared_l2
0.0198 %	0.32311 %	0.206505 %	0.0671421 %	|	0.4394 %	0.6029 %	0.56208 %	0.7715 %	0.73325 %	0.34762 %	362.3690605163574
2000	0.2	10	|	200	-1	squared_l2
0.0198 %	0.32229 %	0.204228 %	0.0650503 %	|	0.4378 %	0.6017 %	0.55944 %	0.7699 %	0.72914 %	0.341139 %	393.9535617828369
2000	0.2	10	|	220	-1	squared_l2
0.0197 %	0.32155 %	0.202747 %	0.0640155 %	|	0.4359 %	0.599 %	0.55709 %	0.7682 %	0.72598 %	0.337064 %	416.3799285888672
2000	0.2	10	|	250	-1	squared_l2
0.0196 %	0.32073 %	0.200773 %	0.0638933 %	|	0.4345 %	0.5964 %	0.55391 %	0.7645 %	0.72117 %	0.330873 %	451.75766944885254
2000	0.2	10	|	310	-1	squared_l2
0.0196 %	0.31953 %	0.197955 %	0.0614777 %	|	0.4334 %	0.5936 %	0.54917 %	0.7611 %	0.71387 %	0.321873 %	507.39502906799316
2000	0.2	10	|	400	-1	squared_l2
0.0194 %	0.31774 %	0.194487 %	0.0581689 %	|	0.4312 %	0.5885 %	0.54389 %	0.7545 %	0.70477 %	0.312106 %	599.1964340209961
2000	0.2	10	|	500	-1	squared_l2
0.0193 %	0.31637 %	0.191026 %	0.0553837 %	|	0.4305 %	0.5852 %	0.53917 %	0.7493 %	0.69712 %	0.303919 %	689.976692199707
2000	0.2	10	|	800	-1	squared_l2
0.0195 %	0.31207 %	0.183747 %	0.0506446 %	|	0.425 %	0.5762 %	0.52876 %	0.7368 %	0.68172 %	0.287864 %	991.9016361236572
2000	0.2	10	|	1000	-1	squared_l2
0.0198 %	0.30956 %	0.180322 %	0.0486832 %	|	0.4218 %	0.5707 %	0.52341 %	0.7304 %	0.67335 %	0.280556 %	1186.3222122192383
2000	0.2	10	|	1250	-1	squared_l2
0.0197 %	0.30772 %	0.175769 %	0.0467806 %	|	0.4188 %	0.5653 %	0.51762 %	0.7205 %	0.66467 %	0.273195 %	1432.5199127197266
2000	0.2	10	|	1500	-1	squared_l2
0.0193 %	0.30617 %	0.17354 %	0.045421 %	|	0.4167 %	0.5601 %	0.51289 %	0.7134 %	0.65782 %	0.267687 %	1651.848316192627
2000	0.2	10	|	1750	-1	squared_l2
0.0192 %	0.3051 %	0.171452 %	0.0444347 %	|	0.4147 %	0.5552 %	0.50928 %	0.7086 %	0.65194 %	0.263787 %	1902.0695686340332
2000	0.2	10	|	1900	-1	squared_l2
0.0192 %	0.30452 %	0.170691 %	0.0440113 %	|	0.4148 %	0.5537 %	0.50777 %	0.7059 %	0.64942 %	0.262122 %	2000.030755996704
2000	0.2	10	|	2000	-1	squared_l2
0.0191 %	0.30402 %	0.170146 %	0.0437728 %	|	0.4142 %	0.5532 %	0.50714 %	0.7038 %	0.64792 %	0.261188 %	2110.0621223449707
2000	0.4	100	|	1	-1	squared_l2
0.0913 %	0.32881 %	0.227271 %	0.0493307 %	|	0.3613 %	0.3635 %	0.3391 %	0.3635 %	0.3391 %	0.227729 %	66.31183624267578
2000	0.4	100	|	2	-1	squared_l2
0.1469 %	0.47499 %	0.364144 %	0.0842409 %	|	0.5214 %	0.5262 %	0.51743 %	0.5262 %	0.51743 %	0.365159 %	88.19341659545898
2000	0.4	100	|	4	-1	squared_l2
0.221 %	0.63606 %	0.567867 %	0.139231 %	|	0.7013 %	0.7154 %	0.72468 %	0.7154 %	0.72474 %	0.571406 %	114.19057846069336
2000	0.4	100	|	8	-1	squared_l2
0.2542 %	0.68421 %	0.711511 %	0.2186302 %	|	0.7639 %	0.787 %	0.80112 %	0.7873 %	0.80153 %	0.723777 %	152.74667739868164
2000	0.4	100	|	16	-1	squared_l2
0.2758 %	0.71355 %	0.78413 %	0.3274655 %	|	0.8045 %	0.8335 %	0.85237 %	0.8344 %	0.8532 %	0.816628 %	185.00733375549316
2000	0.4	100	|	25	-1	squared_l2
0.2886 %	0.72698 %	0.816589 %	0.4002021 %	|	0.8255 %	0.8569 %	0.87567 %	0.8579 %	0.87661 %	0.865158 %	215.4219150543213
2000	0.4	100	|	30	-1	squared_l2
0.2939 %	0.7317 %	0.826174 %	0.4234378 %	|	0.833 %	0.8654 %	0.88317 %	0.8663 %	0.88416 %	0.879916 %	222.5656509399414
2000	0.4	100	|	35	-1	squared_l2
0.2981 %	0.73587 %	0.832922 %	0.4439088 %	|	0.8393 %	0.8725 %	0.88916 %	0.8735 %	0.8902 %	0.891166 %	239.78114128112793
2000	0.4	100	|	40	-1	squared_l2
0.3003 %	0.73893 %	0.838943 %	0.4639482 %	|	0.843 %	0.877 %	0.89403 %	0.878 %	0.89507 %	0.901922 %	251.3742446899414
2000	0.4	100	|	45	-1	squared_l2
0.3022 %	0.74175 %	0.84356 %	0.4836006 %	|	0.8461 %	0.8806 %	0.89851 %	0.8816 %	0.89958 %	0.909542 %	270.2181339263916
2000	0.4	100	|	50	-1	squared_l2
0.3047 %	0.74391 %	0.846911 %	0.4997529 %	|	0.8492 %	0.8838 %	0.90179 %	0.8848 %	0.90287 %	0.915266 %	287.4009609222412
2000	0.4	100	|	55	-1	squared_l2
0.3067 %	0.74624 %	0.850199 %	0.5147264 %	|	0.8524 %	0.8871 %	0.9051 %	0.888 %	0.9062 %	0.920778 %	293.5447692871094
2000	0.4	100	|	60	-1	squared_l2
0.3086 %	0.74857 %	0.852824 %	0.5261615 %	|	0.8555 %	0.8902 %	0.90826 %	0.8911 %	0.90938 %	0.925149 %	311.51604652404785
2000	0.4	100	|	65	-1	squared_l2
0.3099 %	0.7504 %	0.854893 %	0.5353409 %	|	0.8575 %	0.8926 %	0.91097 %	0.8935 %	0.9121 %	0.9288 %	325.4127502441406
2000	0.4	100	|	75	-1	squared_l2
0.3124 %	0.75349 %	0.858466 %	0.5503951 %	|	0.8614 %	0.8967 %	0.91522 %	0.8976 %	0.91639 %	0.93505 %	345.96753120422363
2000	0.4	100	|	90	-1	squared_l2
0.3172 %	0.75806 %	0.862888 %	0.5700687 %	|	0.8676 %	0.9038 %	0.92186 %	0.9047 %	0.92306 %	0.942767 %	378.964900970459
2000	0.4	100	|	110	-1	squared_l2
0.3224 %	0.7633 %	0.867212 %	0.5862727 %	|	0.8746 %	0.9112 %	0.92948 %	0.9121 %	0.93073 %	0.950233 %	418.84756088256836
2000	0.4	100	|	130	-1	squared_l2
0.3283 %	0.76943 %	0.870815 %	0.6005072 %	|	0.8827 %	0.9198 %	0.9375 %	0.9208 %	0.9388 %	0.956555 %	465.1951789855957
2000	0.4	100	|	150	-1	squared_l2
0.3334 %	0.77406 %	0.873638 %	0.6164126 %	|	0.8898 %	0.9271 %	0.94364 %	0.9281 %	0.94498 %	0.961965 %	512.7096176147461
2000	0.4	100	|	170	-1	squared_l2
0.3378 %	0.77855 %	0.87592 %	0.6514613 %	|	0.8964 %	0.9339 %	0.9495 %	0.9349 %	0.95086 %	0.966201 %	559.8046779632568
2000	0.4	100	|	200	-1	squared_l2
0.3438 %	0.7834 %	0.878308 %	0.6771043 %	|	0.9053 %	0.9431 %	0.95582 %	0.9441 %	0.95725 %	0.970908 %	627.7585029602051
2000	0.4	100	|	220	-1	squared_l2
0.3468 %	0.78531 %	0.879315 %	0.7343964 %	|	0.9089 %	0.9468 %	0.95852 %	0.9478 %	0.95993 %	0.973457 %	679.9871921539307
2000	0.4	100	|	250	-1	squared_l2
0.35 %	0.78747 %	0.880728 %	0.7705939 %	|	0.9135 %	0.9515 %	0.96171 %	0.9526 %	0.96317 %	0.976268 %	758.1954002380371
2000	0.4	100	|	310	-1	squared_l2
0.3566 %	0.79191 %	0.882921 %	0.787773 %	|	0.9219 %	0.9601 %	0.96777 %	0.9612 %	0.96927 %	0.979988 %	908.3621501922607
2000	0.4	100	|	400	-1	squared_l2
0.3603 %	0.79557 %	0.885101 %	0.8124072 %	|	0.9283 %	0.9668 %	0.97288 %	0.968 %	0.97443 %	0.983552 %	1174.2820739746094
2000	0.4	100	|	500	-1	squared_l2
0.3663 %	0.79913 %	0.886918 %	0.820537 %	|	0.936 %	0.9752 %	0.97826 %	0.9764 %	0.9798 %	0.986565 %	1440.4284954071045
2000	0.4	100	|	800	-1	squared_l2
0.3743 %	0.8062 %	0.890173 %	0.8252122 %	|	0.9484 %	0.9881 %	0.98829 %	0.9893 %	0.98992 %	0.992248 %	2311.3045692443848
2000	0.4	100	|	1000	-1	squared_l2
0.3768 %	0.80854 %	0.891392 %	0.8271393 %	|	0.9523 %	0.9924 %	0.99199 %	0.9936 %	0.99363 %	0.994513 %	2926.604747772217
2000	0.4	100	|	1250	-1	squared_l2
0.3784 %	0.81089 %	0.892624 %	0.8280618 %	|	0.9554 %	0.9956 %	0.99545 %	0.9969 %	0.99712 %	0.996665 %	3692.77286529541
2000	0.4	100	|	1500	-1	squared_l2
0.3789 %	0.81155 %	0.893179 %	0.8283703 %	|	0.9568 %	0.997 %	0.99678 %	0.9983 %	0.9985 %	0.9977 %	4499.973773956299
2000	0.4	100	|	1750	-1	squared_l2
0.3797 %	0.81199 %	0.893495 %	0.8285403 %	|	0.9577 %	0.998 %	0.99761 %	0.9994 %	0.99934 %	0.99835 %	5071.657657623291
2000	0.4	100	|	1900	-1	squared_l2
0.3798 %	0.81208 %	0.893544 %	0.8285776 %	|	0.9579 %	0.9982 %	0.99777 %	0.9996 %	0.99951 %	0.99846 %	5300.625801086426
2000	0.4	100	|	2000	-1	squared_l2
0.3798 %	0.81208 %	0.893552 %	0.8285886 %	|	0.9579 %	0.9982 %	0.99778 %	0.9996 %	0.99952 %	0.998478 %	5520.224809646606
2000	0.4	50	|	1	-1	squared_l2
0.0787 %	0.29941 %	0.222241 %	0.0483365 %	|	0.3288 %	0.3633 %	0.33828 %	0.3638 %	0.3393 %	0.225388 %	59.26823616027832
2000	0.4	50	|	2	-1	squared_l2
0.1062 %	0.41332 %	0.35688 %	0.0833268 %	|	0.4486 %	0.525 %	0.51546 %	0.5265 %	0.5176 %	0.364323 %	79.57220077514648
2000	0.4	50	|	4	-1	squared_l2
0.1399 %	0.50905 %	0.548119 %	0.1378851 %	|	0.5688 %	0.7114 %	0.71925 %	0.7148 %	0.72457 %	0.571073 %	109.1771125793457
2000	0.4	50	|	8	-1	squared_l2
0.1485 %	0.51546 %	0.655967 %	0.2123171 %	|	0.5899 %	0.7776 %	0.78392 %	0.7865 %	0.80082 %	0.721183 %	140.51532745361328
2000	0.4	50	|	16	-1	squared_l2
0.155 %	0.52194 %	0.692656 %	0.3054987 %	|	0.6029 %	0.8166 %	0.82232 %	0.8324 %	0.84942 %	0.805952 %	164.65044021606445
2000	0.4	50	|	25	-1	squared_l2
0.1593 %	0.52454 %	0.706641 %	0.3619209 %	|	0.6101 %	0.835 %	0.83761 %	0.8546 %	0.87049 %	0.847935 %	192.8267478942871
2000	0.4	50	|	30	-1	squared_l2
0.1617 %	0.52613 %	0.709328 %	0.3779174 %	|	0.6145 %	0.8419 %	0.84216 %	0.8625 %	0.877 %	0.860215 %	201.7679214477539
2000	0.4	50	|	35	-1	squared_l2
0.1629 %	0.52774 %	0.710776 %	0.3916454 %	|	0.6177 %	0.8461 %	0.84541 %	0.8686 %	0.88193 %	0.869313 %	206.498384475708
2000	0.4	50	|	40	-1	squared_l2
0.1636 %	0.52849 %	0.712409 %	0.4053772 %	|	0.6193 %	0.8495 %	0.8486 %	0.8729 %	0.88601 %	0.8783 %	221.2839126586914
2000	0.4	50	|	45	-1	squared_l2
0.1643 %	0.52951 %	0.713328 %	0.4192177 %	|	0.6208 %	0.8519 %	0.85131 %	0.8759 %	0.88987 %	0.884254 %	232.61046409606934
2000	0.4	50	|	50	-1	squared_l2
0.1647 %	0.53017 %	0.713826 %	0.4301266 %	|	0.6225 %	0.8544 %	0.85354 %	0.8784 %	0.89258 %	0.888649 %	243.99876594543457
2000	0.4	50	|	55	-1	squared_l2
0.1658 %	0.53121 %	0.714469 %	0.4402283 %	|	0.6245 %	0.8566 %	0.85544 %	0.8813 %	0.89523 %	0.892815 %	253.74317169189453
2000	0.4	50	|	60	-1	squared_l2
0.1666 %	0.53216 %	0.715148 %	0.4474062 %	|	0.6262 %	0.8592 %	0.85734 %	0.8841 %	0.89773 %	0.895935 %	264.1572952270508
2000	0.4	50	|	65	-1	squared_l2
0.1664 %	0.53295 %	0.715465 %	0.4528576 %	|	0.6272 %	0.8604 %	0.85897 %	0.886 %	0.90006 %	0.898535 %	274.4417190551758
2000	0.4	50	|	75	-1	squared_l2
0.1666 %	0.534 %	0.716068 %	0.4611827 %	|	0.6299 %	0.8638 %	0.8612 %	0.89 %	0.90338 %	0.902807 %	287.7364158630371
2000	0.4	50	|	90	-1	squared_l2
0.1685 %	0.53588 %	0.716715 %	0.4725729 %	|	0.6331 %	0.8681 %	0.86511 %	0.8959 %	0.90865 %	0.907976 %	311.1076354980469
2000	0.4	50	|	110	-1	squared_l2
0.1701 %	0.53828 %	0.71738 %	0.4802014 %	|	0.6373 %	0.8731 %	0.86958 %	0.9021 %	0.91467 %	0.912651 %	347.4297523498535
2000	0.4	50	|	130	-1	squared_l2
0.1716 %	0.5413 %	0.717801 %	0.4859358 %	|	0.6418 %	0.8796 %	0.87508 %	0.9098 %	0.92159 %	0.916416 %	374.7434616088867
2000	0.4	50	|	150	-1	squared_l2
0.1735 %	0.54355 %	0.717668 %	0.4951871 %	|	0.6463 %	0.8848 %	0.8788 %	0.916 %	0.92653 %	0.91954 %	407.43160247802734
2000	0.4	50	|	170	-1	squared_l2
0.1747 %	0.54518 %	0.718031 %	0.5184839 %	|	0.6489 %	0.8891 %	0.88181 %	0.9217 %	0.93092 %	0.921738 %	435.474157333374
2000	0.4	50	|	200	-1	squared_l2
0.1765 %	0.54727 %	0.718017 %	0.5329326 %	|	0.6528 %	0.8951 %	0.88542 %	0.9289 %	0.93551 %	0.923765 %	483.9470386505127
2000	0.4	50	|	220	-1	squared_l2
0.1768 %	0.54818 %	0.717869 %	0.5811969 %	|	0.6545 %	0.8974 %	0.88681 %	0.9316 %	0.93718 %	0.924688 %	516.9904232025146
2000	0.4	50	|	250	-1	squared_l2
0.1778 %	0.54913 %	0.717842 %	0.6107552 %	|	0.657 %	0.9001 %	0.88828 %	0.9354 %	0.93916 %	0.925447 %	562.8023147583008
2000	0.4	50	|	310	-1	squared_l2
0.1793 %	0.5507 %	0.717942 %	0.6209076 %	|	0.6608 %	0.9054 %	0.89167 %	0.9421 %	0.94328 %	0.926194 %	656.8458080291748
2000	0.4	50	|	400	-1	squared_l2
0.1807 %	0.55258 %	0.717579 %	0.6420894 %	|	0.6642 %	0.9103 %	0.89472 %	0.9479 %	0.94701 %	0.926772 %	801.2986183166504
2000	0.4	50	|	500	-1	squared_l2
0.1824 %	0.55386 %	0.717674 %	0.6470874 %	|	0.668 %	0.9157 %	0.89778 %	0.9539 %	0.95065 %	0.927436 %	950.8645534515381
2000	0.4	50	|	800	-1	squared_l2
0.1848 %	0.55672 %	0.718766 %	0.6458035 %	|	0.6743 %	0.9254 %	0.90404 %	0.9645 %	0.95815 %	0.929649 %	1397.2914218902588
2000	0.4	50	|	1000	-1	squared_l2
0.1856 %	0.55759 %	0.719247 %	0.6460184 %	|	0.6756 %	0.9276 %	0.90606 %	0.9673 %	0.96071 %	0.930608 %	1702.2688388824463
2000	0.4	50	|	1250	-1	squared_l2
0.1859 %	0.55862 %	0.719779 %	0.6457957 %	|	0.6775 %	0.9301 %	0.90825 %	0.9703 %	0.96344 %	0.931611 %	2098.7637042999268
2000	0.4	50	|	1500	-1	squared_l2
0.1862 %	0.55896 %	0.719996 %	0.6456317 %	|	0.6781 %	0.9311 %	0.90899 %	0.9714 %	0.9644 %	0.932128 %	2519.97709274292
2000	0.4	50	|	1750	-1	squared_l2
0.1865 %	0.55917 %	0.720131 %	0.6456271 %	|	0.6788 %	0.9318 %	0.9094 %	0.9723 %	0.96503 %	0.932445 %	2863.734483718872
2000	0.4	50	|	1900	-1	squared_l2
0.1865 %	0.55924 %	0.720145 %	0.6456283 %	|	0.679 %	0.932 %	0.90948 %	0.9725 %	0.96517 %	0.932496 %	3090.067148208618
2000	0.4	50	|	2000	-1	squared_l2
0.1865 %	0.55923 %	0.720146 %	0.6456263 %	|	0.679 %	0.932 %	0.90949 %	0.9725 %	0.96517 %	0.932505 %	3216.806173324585
2000	0.4	25	|	1	-1	squared_l2
0.1155 %	0.27253 %	0.216457 %	0.0479371 %	|	0.3301 %	0.3537 %	0.3102 %	0.3569 %	0.3148 %	0.224959 %	58.322906494140625
2000	0.4	25	|	2	-1	squared_l2
0.1086 %	0.38088 %	0.344468 %	0.083513 %	|	0.4445 %	0.5111 %	0.49441 %	0.5172 %	0.50452 %	0.367869 %	79.04553413391113
2000	0.4	25	|	4	-1	squared_l2
0.1108 %	0.45732 %	0.49877 %	0.1339717 %	|	0.5458 %	0.6974 %	0.69325 %	0.7139 %	0.72291 %	0.568841 %	107.60736465454102
2000	0.4	25	|	8	-1	squared_l2
0.1126 %	0.45485 %	0.572161 %	0.2000306 %	|	0.5499 %	0.7533 %	0.74326 %	0.7852 %	0.79786 %	0.714111 %	137.2818946838379
2000	0.4	25	|	16	-1	squared_l2
0.1141 %	0.45252 %	0.582298 %	0.2810928 %	|	0.5519 %	0.785 %	0.76903 %	0.8292 %	0.8447 %	0.793679 %	162.27960586547852
2000	0.4	25	|	25	-1	squared_l2
0.115 %	0.45203 %	0.576568 %	0.3268413 %	|	0.553 %	0.796 %	0.7791 %	0.8502 %	0.86411 %	0.832565 %	179.13389205932617
2000	0.4	25	|	30	-1	squared_l2
0.1155 %	0.45157 %	0.575329 %	0.3385043 %	|	0.5542 %	0.8009 %	0.78191 %	0.8582 %	0.86995 %	0.843525 %	186.8603229522705
2000	0.4	25	|	35	-1	squared_l2
0.1165 %	0.45173 %	0.573962 %	0.3483195 %	|	0.555 %	0.805 %	0.78409 %	0.8639 %	0.87464 %	0.851318 %	196.05088233947754
2000	0.4	25	|	40	-1	squared_l2
0.1162 %	0.45185 %	0.573749 %	0.3589112 %	|	0.5554 %	0.8064 %	0.7856 %	0.8678 %	0.87824 %	0.85899 %	205.95359802246094
2000	0.4	25	|	45	-1	squared_l2
0.1162 %	0.45201 %	0.573254 %	0.3701232 %	|	0.5568 %	0.8081 %	0.7872 %	0.871 %	0.88172 %	0.863926 %	211.77220344543457
2000	0.4	25	|	50	-1	squared_l2
0.1164 %	0.45192 %	0.572555 %	0.3786714 %	|	0.5572 %	0.8098 %	0.78817 %	0.873 %	0.88405 %	0.867295 %	219.28715705871582
2000	0.4	25	|	55	-1	squared_l2
0.1166 %	0.45217 %	0.571921 %	0.3864257 %	|	0.5584 %	0.812 %	0.78951 %	0.876 %	0.88677 %	0.870526 %	229.75754737854004
2000	0.4	25	|	60	-1	squared_l2
0.1165 %	0.45247 %	0.571314 %	0.3917247 %	|	0.5592 %	0.8144 %	0.79079 %	0.8791 %	0.88922 %	0.872989 %	237.0898723602295
2000	0.4	25	|	65	-1	squared_l2
0.117 %	0.45271 %	0.570541 %	0.3956124 %	|	0.5597 %	0.8155 %	0.79174 %	0.8809 %	0.89141 %	0.874928 %	247.70116806030273
2000	0.4	25	|	75	-1	squared_l2
0.1165 %	0.45281 %	0.569213 %	0.400919 %	|	0.5596 %	0.8175 %	0.79323 %	0.8842 %	0.89469 %	0.877967 %	260.25938987731934
2000	0.4	25	|	90	-1	squared_l2
0.1169 %	0.45363 %	0.567449 %	0.4085534 %	|	0.562 %	0.822 %	0.79612 %	0.8908 %	0.9001 %	0.881386 %	279.8268795013428
2000	0.4	25	|	110	-1	squared_l2
0.1172 %	0.45452 %	0.566106 %	0.4126451 %	|	0.5648 %	0.8262 %	0.79942 %	0.8975 %	0.9062 %	0.884378 %	306.38885498046875
2000	0.4	25	|	130	-1	squared_l2
0.118 %	0.45598 %	0.56476 %	0.4164673 %	|	0.5678 %	0.831 %	0.8037 %	0.9057 %	0.91293 %	0.88687 %	328.4449577331543
2000	0.4	25	|	150	-1	squared_l2
0.1191 %	0.45661 %	0.561036 %	0.4242933 %	|	0.5708 %	0.8355 %	0.8065 %	0.9125 %	0.91795 %	0.888726 %	355.4527759552002
2000	0.4	25	|	170	-1	squared_l2
0.1193 %	0.45791 %	0.553385 %	0.4502591 %	|	0.5748 %	0.8394 %	0.80815 %	0.9187 %	0.92282 %	0.889549 %	379.2564868927002
2000	0.4	25	|	200	-1	squared_l2
0.1197 %	0.45891 %	0.548671 %	0.4645502 %	|	0.5778 %	0.8451 %	0.81014 %	0.927 %	0.92785 %	0.889353 %	414.9136543273926
2000	0.4	25	|	220	-1	squared_l2
0.1202 %	0.45917 %	0.545498 %	0.5125202 %	|	0.5795 %	0.8471 %	0.81042 %	0.9306 %	0.92968 %	0.888833 %	445.94764709472656
