Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
1500	0.4	10	|	55	-1	dot_product
0.0438 %	0.13953 %	0.256537 %	0.3897223 %	|	0.2053 %	0.4812 %	0.4211 %	0.7561 %	0.72939 %	0.649519 %	187.3798370361328
1500	0.4	10	|	60	-1	dot_product
0.0438 %	0.13953 %	0.256545 %	0.3896971 %	|	0.2053 %	0.4813 %	0.42116 %	0.7568 %	0.72987 %	0.649697 %	193.8955783843994
1500	0.4	10	|	65	-1	dot_product
0.0438 %	0.13953 %	0.256556 %	0.389678 %	|	0.2053 %	0.4813 %	0.4212 %	0.757 %	0.73028 %	0.649816 %	195.5270767211914
1500	0.4	10	|	75	-1	dot_product
0.0438 %	0.13953 %	0.256564 %	0.3896323 %	|	0.2053 %	0.4816 %	0.4213 %	0.7579 %	0.73103 %	0.650002 %	204.65946197509766
1500	0.4	10	|	90	-1	dot_product
0.0438 %	0.13953 %	0.256578 %	0.3895589 %	|	0.2053 %	0.4818 %	0.42139 %	0.7593 %	0.73179 %	0.650174 %	220.412015914917
1500	0.4	10	|	110	-1	dot_product
0.0438 %	0.13954 %	0.256586 %	0.3894857 %	|	0.2054 %	0.4819 %	0.42143 %	0.7609 %	0.73256 %	0.650388 %	234.74526405334473
1500	0.4	10	|	130	-1	dot_product
0.0438 %	0.13955 %	0.256603 %	0.3894191 %	|	0.2054 %	0.4822 %	0.42153 %	0.7626 %	0.73323 %	0.650607 %	243.8492774963379
1500	0.4	10	|	150	-1	dot_product
0.0438 %	0.13955 %	0.256609 %	0.3893528 %	|	0.2054 %	0.4824 %	0.42156 %	0.7642 %	0.73387 %	0.650772 %	265.06638526916504
1500	0.4	10	|	170	-1	dot_product
0.0438 %	0.13955 %	0.256629 %	0.3893003 %	|	0.2054 %	0.4824 %	0.42164 %	0.7649 %	0.73448 %	0.650894 %	275.097131729126
1500	0.4	10	|	200	-1	dot_product
0.0438 %	0.13955 %	0.256637 %	0.3892308 %	|	0.2054 %	0.4826 %	0.42168 %	0.7663 %	0.73503 %	0.65107 %	297.351598739624
1500	0.4	10	|	220	-1	dot_product
0.0438 %	0.13955 %	0.256639 %	0.3891885 %	|	0.2054 %	0.4826 %	0.42168 %	0.7672 %	0.73537 %	0.651171 %	314.79740142822266
1500	0.4	10	|	250	-1	dot_product
0.0438 %	0.13955 %	0.256647 %	0.389143 %	|	0.2054 %	0.4826 %	0.42173 %	0.7677 %	0.73585 %	0.651305 %	336.8856906890869
1500	0.4	10	|	310	-1	dot_product
0.0438 %	0.13955 %	0.256649 %	0.3890509 %	|	0.2054 %	0.4827 %	0.42176 %	0.7683 %	0.73661 %	0.651483 %	377.2268295288086
1500	0.4	10	|	400	-1	dot_product
0.0438 %	0.13955 %	0.256651 %	0.3889465 %	|	0.2054 %	0.4827 %	0.42182 %	0.7702 %	0.73763 %	0.651731 %	423.1607913970947
1500	0.4	10	|	500	-1	dot_product
0.0438 %	0.13955 %	0.256654 %	0.3888506 %	|	0.2054 %	0.4826 %	0.42184 %	0.7706 %	0.73838 %	0.651914 %	495.3131675720215
1500	0.4	10	|	800	-1	dot_product
0.0438 %	0.13955 %	0.25666 %	0.3886626 %	|	0.2054 %	0.483 %	0.42195 %	0.7719 %	0.73986 %	0.652272 %	675.2653121948242
1500	0.4	10	|	1000	-1	dot_product
0.0438 %	0.13955 %	0.256669 %	0.3885885 %	|	0.2054 %	0.483 %	0.42204 %	0.772 %	0.74054 %	0.652412 %	819.3700313568115
1500	0.4	10	|	1250	-1	dot_product
0.0438 %	0.13955 %	0.256673 %	0.3885346 %	|	0.2054 %	0.483 %	0.42207 %	0.7719 %	0.74116 %	0.652623 %	981.5738201141357
1500	0.4	10	|	1500	-1	dot_product
0.0438 %	0.13955 %	0.256673 %	0.3885143 %	|	0.2054 %	0.483 %	0.42207 %	0.7722 %	0.74194 %	0.652822 %	1185.6589317321777
1500	0.55	100	|	1	-1	dot_product
0.2624 %	0.31433 %	0.307234 %	0.2006432 %	|	0.3347 %	0.3358 %	0.33577 %	0.3359 %	0.33584 %	0.30967 %	71.3951587677002
1500	0.55	100	|	2	-1	dot_product
0.3601 %	0.43468 %	0.443863 %	0.3087364 %	|	0.4737 %	0.4758 %	0.47773 %	0.4759 %	0.47783 %	0.450242 %	87.93759346008301
1500	0.55	100	|	4	-1	dot_product
0.4577 %	0.56092 %	0.594546 %	0.4774559 %	|	0.6248 %	0.6292 %	0.63136 %	0.6293 %	0.63158 %	0.611941 %	107.28979110717773
1500	0.55	100	|	8	-1	dot_product
0.5329 %	0.6497 %	0.70128 %	0.6296004 %	|	0.7401 %	0.7474 %	0.74999 %	0.7476 %	0.75036 %	0.735219 %	125.6265640258789
1500	0.55	100	|	16	-1	dot_product
0.5696 %	0.69791 %	0.762383 %	0.7351068 %	|	0.8066 %	0.8157 %	0.82082 %	0.8159 %	0.82133 %	0.812577 %	155.70855140686035
1500	0.55	100	|	25	-1	dot_product
0.5872 %	0.71591 %	0.783703 %	0.7755387 %	|	0.8389 %	0.8498 %	0.84953 %	0.8501 %	0.85019 %	0.842018 %	182.5249195098877
1500	0.55	100	|	30	-1	dot_product
0.5928 %	0.72116 %	0.789941 %	0.7879086 %	|	0.8485 %	0.8594 %	0.8578 %	0.8597 %	0.85849 %	0.850992 %	188.22908401489258
1500	0.55	100	|	35	-1	dot_product
0.5973 %	0.72563 %	0.794994 %	0.7965423 %	|	0.8557 %	0.867 %	0.86477 %	0.8673 %	0.8655 %	0.858171 %	200.93274116516113
1500	0.55	100	|	40	-1	dot_product
0.6009 %	0.72932 %	0.798863 %	0.803331 %	|	0.8625 %	0.8741 %	0.87071 %	0.8744 %	0.87149 %	0.86378 %	219.0535068511963
1500	0.55	100	|	45	-1	dot_product
0.6048 %	0.73213 %	0.801979 %	0.808567 %	|	0.8676 %	0.8796 %	0.87548 %	0.8799 %	0.87631 %	0.868219 %	226.42803192138672
1500	0.55	100	|	50	-1	dot_product
0.6064 %	0.73481 %	0.80456 %	0.8129071 %	|	0.8719 %	0.8839 %	0.87963 %	0.8842 %	0.88047 %	0.872004 %	238.63768577575684
1500	0.55	100	|	55	-1	dot_product
0.6081 %	0.73708 %	0.806767 %	0.8164095 %	|	0.8759 %	0.8881 %	0.88322 %	0.8884 %	0.88407 %	0.875221 %	252.95758247375488
1500	0.55	100	|	60	-1	dot_product
0.6097 %	0.73902 %	0.808674 %	0.8195255 %	|	0.879 %	0.8914 %	0.88627 %	0.8917 %	0.88713 %	0.878041 %	259.859561920166
1500	0.55	100	|	65	-1	dot_product
0.6109 %	0.74082 %	0.81039 %	0.8223429 %	|	0.8822 %	0.8949 %	0.8891 %	0.8952 %	0.88996 %	0.880561 %	270.596981048584
1500	0.55	100	|	75	-1	dot_product
0.6131 %	0.74372 %	0.813319 %	0.8268094 %	|	0.8861 %	0.8989 %	0.89375 %	0.8992 %	0.89467 %	0.885013 %	287.05811500549316
1500	0.55	100	|	90	-1	dot_product
0.6163 %	0.74745 %	0.816693 %	0.8318271 %	|	0.8925 %	0.9054 %	0.89965 %	0.9057 %	0.90059 %	0.890051 %	314.38422203063965
1500	0.55	100	|	110	-1	dot_product
0.6197 %	0.75117 %	0.820795 %	0.8370945 %	|	0.899 %	0.9124 %	0.90588 %	0.9127 %	0.90687 %	0.895905 %	343.6300754547119
1500	0.55	100	|	130	-1	dot_product
0.6239 %	0.75427 %	0.824251 %	0.8412024 %	|	0.9056 %	0.9193 %	0.91096 %	0.9196 %	0.91202 %	0.900864 %	380.3384304046631
1500	0.55	100	|	150	-1	dot_product
0.6274 %	0.75704 %	0.827203 %	0.8444575 %	|	0.911 %	0.9251 %	0.9156 %	0.9254 %	0.9167 %	0.905133 %	425.1432418823242
1500	0.55	100	|	170	-1	dot_product
0.6294 %	0.75948 %	0.829885 %	0.8474197 %	|	0.9152 %	0.9296 %	0.91975 %	0.9299 %	0.92087 %	0.909102 %	449.96142387390137
1500	0.55	100	|	200	-1	dot_product
0.6333 %	0.76234 %	0.833362 %	0.8512459 %	|	0.9215 %	0.9359 %	0.92497 %	0.9362 %	0.92614 %	0.914209 %	498.8822937011719
1500	0.55	100	|	220	-1	dot_product
0.6345 %	0.7644 %	0.835522 %	0.8534588 %	|	0.9248 %	0.9395 %	0.92841 %	0.9398 %	0.92962 %	0.917342 %	530.369758605957
1500	0.55	100	|	250	-1	dot_product
0.6369 %	0.76734 %	0.838341 %	0.8563719 %	|	0.929 %	0.9439 %	0.93352 %	0.9442 %	0.93478 %	0.921534 %	576.9531726837158
1500	0.55	100	|	310	-1	dot_product
0.6394 %	0.77148 %	0.843101 %	0.8613937 %	|	0.9357 %	0.9511 %	0.94102 %	0.9514 %	0.94235 %	0.92884 %	680.8602809906006
1500	0.55	100	|	400	-1	dot_product
0.642 %	0.77665 %	0.849192 %	0.8676625 %	|	0.9437 %	0.9603 %	0.95076 %	0.9607 %	0.95219 %	0.938284 %	819.6401596069336
1500	0.55	100	|	500	-1	dot_product
0.644 %	0.78058 %	0.854609 %	0.8733847 %	|	0.9508 %	0.9682 %	0.95906 %	0.9686 %	0.96066 %	0.947292 %	984.687328338623
1500	0.55	100	|	800	-1	dot_product
0.6512 %	0.78788 %	0.866214 %	0.8860517 %	|	0.9645 %	0.9851 %	0.97691 %	0.9856 %	0.97889 %	0.968401 %	1443.5861110687256
1500	0.55	100	|	1000	-1	dot_product
0.6529 %	0.79074 %	0.871323 %	0.8923538 %	|	0.97 %	0.9922 %	0.98471 %	0.9927 %	0.98685 %	0.979013 %	1764.30082321167
1500	0.55	100	|	1250	-1	dot_product
0.6543 %	0.79306 %	0.876027 %	0.898784 %	|	0.9738 %	0.9964 %	0.99191 %	0.9969 %	0.99419 %	0.989885 %	2161.442279815674
1500	0.55	100	|	1500	-1	dot_product
0.6546 %	0.79488 %	0.87999 %	0.9051445 %	|	0.976 %	0.9994 %	0.99753 %	1.0 %	0.99993 %	0.999762 %	2547.8782653808594
1500	0.55	50	|	1	-1	dot_product
0.156 %	0.24459 %	0.285444 %	0.2023869 %	|	0.3051 %	0.3358 %	0.3341 %	0.3366 %	0.33642 %	0.31158 %	67.08216667175293
1500	0.55	50	|	2	-1	dot_product
0.2003 %	0.31448 %	0.390637 %	0.3082062 %	|	0.4181 %	0.4752 %	0.47269 %	0.4769 %	0.47832 %	0.450674 %	84.42974090576172
1500	0.55	50	|	4	-1	dot_product
0.2444 %	0.38987 %	0.493421 %	0.4636098 %	|	0.5338 %	0.6238 %	0.61872 %	0.6296 %	0.63231 %	0.6125 %	102.28753089904785
1500	0.55	50	|	8	-1	dot_product
0.2778 %	0.43484 %	0.557093 %	0.5753163 %	|	0.6142 %	0.7357 %	0.72614 %	0.7476 %	0.75018 %	0.734667 %	122.32422828674316
1500	0.55	50	|	16	-1	dot_product
0.2922 %	0.45627 %	0.588572 %	0.6343658 %	|	0.6565 %	0.7996 %	0.7863 %	0.8154 %	0.82088 %	0.810412 %	142.20786094665527
1500	0.55	50	|	25	-1	dot_product
0.2992 %	0.46356 %	0.598184 %	0.6531825 %	|	0.6759 %	0.8307 %	0.80911 %	0.85 %	0.84942 %	0.838589 %	164.94274139404297
1500	0.55	50	|	30	-1	dot_product
0.3011 %	0.46562 %	0.60105 %	0.6585666 %	|	0.681 %	0.839 %	0.81561 %	0.8595 %	0.85763 %	0.847011 %	173.2008457183838
1500	0.55	50	|	35	-1	dot_product
0.3025 %	0.46733 %	0.603393 %	0.6621883 %	|	0.6856 %	0.846 %	0.82091 %	0.8671 %	0.86444 %	0.853741 %	175.57334899902344
1500	0.55	50	|	40	-1	dot_product
0.3034 %	0.46845 %	0.605172 %	0.66503 %	|	0.689 %	0.8523 %	0.8256 %	0.8743 %	0.87034 %	0.85901 %	190.1836395263672
1500	0.55	50	|	45	-1	dot_product
0.3043 %	0.46952 %	0.606545 %	0.6671908 %	|	0.6923 %	0.857 %	0.8293 %	0.8796 %	0.87508 %	0.863139 %	196.3980197906494
1500	0.55	50	|	50	-1	dot_product
0.305 %	0.4706 %	0.60773 %	0.6689626 %	|	0.6942 %	0.861 %	0.83261 %	0.8839 %	0.87908 %	0.866627 %	204.27703857421875
1500	0.55	50	|	55	-1	dot_product
0.3057 %	0.47156 %	0.608705 %	0.6703378 %	|	0.6965 %	0.8645 %	0.83536 %	0.888 %	0.88259 %	0.869571 %	213.99807929992676
1500	0.55	50	|	60	-1	dot_product
0.3061 %	0.47222 %	0.609554 %	0.6715798 %	|	0.6979 %	0.8672 %	0.83784 %	0.8913 %	0.88563 %	0.872183 %	219.5124626159668
1500	0.55	50	|	65	-1	dot_product
0.3063 %	0.47266 %	0.6103 %	0.6726956 %	|	0.6988 %	0.8698 %	0.83986 %	0.8946 %	0.88837 %	0.874506 %	226.58181190490723
1500	0.55	50	|	75	-1	dot_product
0.3066 %	0.47358 %	0.611577 %	0.6744329 %	|	0.7006 %	0.8732 %	0.84321 %	0.8983 %	0.89296 %	0.878529 %	239.5920753479004
1500	0.55	50	|	90	-1	dot_product
0.3075 %	0.47483 %	0.612942 %	0.6763649 %	|	0.7035 %	0.8787 %	0.84739 %	0.9049 %	0.89859 %	0.883046 %	257.16090202331543
1500	0.55	50	|	110	-1	dot_product
0.3084 %	0.47606 %	0.61456 %	0.6784664 %	|	0.7071 %	0.8844 %	0.85172 %	0.9118 %	0.90467 %	0.888294 %	280.5471420288086
1500	0.55	50	|	130	-1	dot_product
0.3087 %	0.47685 %	0.615945 %	0.6801088 %	|	0.7101 %	0.8896 %	0.85528 %	0.9184 %	0.90961 %	0.892782 %	304.54063415527344
1500	0.55	50	|	150	-1	dot_product
0.3097 %	0.47759 %	0.617129 %	0.6814019 %	|	0.7125 %	0.894 %	0.85839 %	0.9239 %	0.91394 %	0.896598 %	324.2933750152588
1500	0.55	50	|	170	-1	dot_product
0.3099 %	0.47837 %	0.618201 %	0.6825516 %	|	0.7138 %	0.8972 %	0.86121 %	0.9282 %	0.91794 %	0.900111 %	343.7504768371582
1500	0.55	50	|	200	-1	dot_product
0.3107 %	0.47916 %	0.619543 %	0.6840695 %	|	0.7167 %	0.9022 %	0.86455 %	0.9344 %	0.92281 %	0.904584 %	380.48577308654785
1500	0.55	50	|	220	-1	dot_product
0.3113 %	0.47971 %	0.620403 %	0.68494 %	|	0.718 %	0.905 %	0.86666 %	0.9379 %	0.92613 %	0.907377 %	398.88906478881836
1500	0.55	50	|	250	-1	dot_product
0.3116 %	0.48051 %	0.621425 %	0.6860863 %	|	0.7194 %	0.9081 %	0.86983 %	0.942 %	0.93104 %	0.911055 %	428.5449981689453
1500	0.55	50	|	310	-1	dot_product
0.3123 %	0.48164 %	0.623287 %	0.688065 %	|	0.7213 %	0.9135 %	0.87467 %	0.949 %	0.9382 %	0.917416 %	491.2576675415039
1500	0.55	50	|	400	-1	dot_product
0.3134 %	0.48299 %	0.625531 %	0.6905802 %	|	0.724 %	0.9201 %	0.88075 %	0.9576 %	0.94736 %	0.925541 %	590.0673866271973
1500	0.55	50	|	500	-1	dot_product
0.3137 %	0.4839 %	0.627457 %	0.6928885 %	|	0.7264 %	0.9253 %	0.88551 %	0.9649 %	0.95513 %	0.933227 %	699.2828845977783
1500	0.55	50	|	800	-1	dot_product
0.3155 %	0.4859 %	0.631585 %	0.6981984 %	|	0.7317 %	0.9363 %	0.89583 %	0.9808 %	0.97174 %	0.950912 %	996.013879776001
1500	0.55	50	|	1000	-1	dot_product
0.3154 %	0.48687 %	0.63349 %	0.7008908 %	|	0.7334 %	0.9402 %	0.90018 %	0.9872 %	0.97897 %	0.959735 %	1187.2868537902832
1500	0.55	50	|	1250	-1	dot_product
0.3158 %	0.4875 %	0.635285 %	0.703742 %	|	0.7339 %	0.9422 %	0.90389 %	0.9912 %	0.98547 %	0.968648 %	1427.154302597046
1500	0.55	50	|	1500	-1	dot_product
0.3159 %	0.48801 %	0.63707 %	0.7065857 %	|	0.7343 %	0.9436 %	0.90724 %	0.9937 %	0.99052 %	0.976804 %	1675.8286952972412
1500	0.55	25	|	1	-1	dot_product
0.0832 %	0.17502 %	0.250046 %	0.2016678 %	|	0.2349 %	0.3259 %	0.31878 %	0.3358 %	0.33627 %	0.311405 %	62.860965728759766
1500	0.55	25	|	2	-1	dot_product
0.1061 %	0.21761 %	0.331017 %	0.3014416 %	|	0.3077 %	0.4568 %	0.44148 %	0.4774 %	0.47885 %	0.450581 %	78.11570167541504
1500	0.55	25	|	4	-1	dot_product
0.1218 %	0.25459 %	0.393721 %	0.4246986 %	|	0.3727 %	0.5834 %	0.55526 %	0.6291 %	0.63091 %	0.608553 %	100.12459754943848
1500	0.55	25	|	8	-1	dot_product
0.1307 %	0.27262 %	0.424386 %	0.4862202 %	|	0.4071 %	0.6639 %	0.62057 %	0.7431 %	0.74311 %	0.717248 %	117.66886711120605
1500	0.55	25	|	16	-1	dot_product
0.1357 %	0.27904 %	0.435603 %	0.509399 %	|	0.4217 %	0.7 %	0.64865 %	0.8053 %	0.80483 %	0.772625 %	137.4509334564209
1500	0.55	25	|	25	-1	dot_product
0.1363 %	0.28064 %	0.438229 %	0.5148179 %	|	0.4262 %	0.7139 %	0.65679 %	0.8344 %	0.82618 %	0.78887 %	155.70998191833496
1500	0.55	25	|	30	-1	dot_product
0.1366 %	0.28104 %	0.43893 %	0.516077 %	|	0.4273 %	0.7176 %	0.65889 %	0.8424 %	0.83206 %	0.793192 %	163.73085975646973
1500	0.55	25	|	35	-1	dot_product
0.1367 %	0.28145 %	0.439519 %	0.5168896 %	|	0.4283 %	0.7211 %	0.66106 %	0.8489 %	0.8369 %	0.796614 %	166.43738746643066
1500	0.55	25	|	40	-1	dot_product
0.1368 %	0.28167 %	0.439903 %	0.5174641 %	|	0.4287 %	0.7233 %	0.66237 %	0.854 %	0.84073 %	0.799111 %	177.80208587646484
1500	0.55	25	|	45	-1	dot_product
0.1369 %	0.28188 %	0.440217 %	0.5178728 %	|	0.4292 %	0.7251 %	0.66352 %	0.8584 %	0.84382 %	0.800948 %	183.7620735168457
1500	0.55	25	|	50	-1	dot_product
0.1372 %	0.28212 %	0.440475 %	0.5181681 %	|	0.43 %	0.7272 %	0.66464 %	0.8621 %	0.84666 %	0.802549 %	185.97674369812012
1500	0.55	25	|	55	-1	dot_product
0.1371 %	0.28242 %	0.440744 %	0.5183963 %	|	0.4308 %	0.7286 %	0.66562 %	0.8647 %	0.84896 %	0.803819 %	197.1437931060791
1500	0.55	25	|	60	-1	dot_product
0.1372 %	0.28256 %	0.440976 %	0.5185876 %	|	0.431 %	0.7295 %	0.66645 %	0.8669 %	0.8508 %	0.804861 %	201.1568546295166
1500	0.55	25	|	65	-1	dot_product
0.1372 %	0.28262 %	0.441115 %	0.5187393 %	|	0.4312 %	0.7303 %	0.66706 %	0.8695 %	0.8524 %	0.805815 %	208.59527587890625
1500	0.55	25	|	75	-1	dot_product
0.1374 %	0.2828 %	0.441366 %	0.5189938 %	|	0.4314 %	0.7312 %	0.66802 %	0.872 %	0.85514 %	0.807381 %	217.09775924682617
1500	0.55	25	|	90	-1	dot_product
0.1376 %	0.28302 %	0.441707 %	0.5192533 %	|	0.432 %	0.7333 %	0.66934 %	0.8767 %	0.85855 %	0.809165 %	228.6381721496582
1500	0.55	25	|	110	-1	dot_product
0.1378 %	0.28317 %	0.442093 %	0.5195299 %	|	0.4327 %	0.7355 %	0.67057 %	0.8808 %	0.86214 %	0.811262 %	250.46110153198242
1500	0.55	25	|	130	-1	dot_product
0.1378 %	0.2832 %	0.442393 %	0.5197597 %	|	0.4328 %	0.7374 %	0.67155 %	0.8853 %	0.86499 %	0.81302 %	263.5340690612793
1500	0.55	25	|	150	-1	dot_product
0.1379 %	0.28332 %	0.442664 %	0.5199151 %	|	0.4333 %	0.739 %	0.67255 %	0.889 %	0.86751 %	0.814548 %	283.902645111084
1500	0.55	25	|	170	-1	dot_product
0.1379 %	0.2834 %	0.442895 %	0.520059 %	|	0.4335 %	0.7399 %	0.67346 %	0.8917 %	0.86987 %	0.815914 %	301.15675926208496
1500	0.55	25	|	200	-1	dot_product
0.138 %	0.28351 %	0.443181 %	0.5202414 %	|	0.434 %	0.7418 %	0.67441 %	0.8955 %	0.87258 %	0.817689 %	324.53298568725586
1500	0.55	25	|	220	-1	dot_product
0.138 %	0.28357 %	0.443362 %	0.5203419 %	|	0.4342 %	0.7426 %	0.67495 %	0.8977 %	0.87435 %	0.818773 %	339.7383689880371
1500	0.55	25	|	250	-1	dot_product
0.1379 %	0.28359 %	0.443543 %	0.5204705 %	|	0.4342 %	0.743 %	0.67558 %	0.9 %	0.87707 %	0.820114 %	367.95711517333984
1500	0.55	25	|	310	-1	dot_product
0.1379 %	0.28368 %	0.443897 %	0.5207099 %	|	0.4345 %	0.7442 %	0.67683 %	0.9035 %	0.88103 %	0.822413 %	417.2942638397217
1500	0.55	25	|	400	-1	dot_product
0.138 %	0.28384 %	0.444274 %	0.520996 %	|	0.435 %	0.7467 %	0.6783 %	0.909 %	0.88594 %	0.825311 %	488.2159233093262
1500	0.55	25	|	500	-1	dot_product
0.138 %	0.28388 %	0.444613 %	0.5212521 %	|	0.435 %	0.748 %	0.67935 %	0.913 %	0.88969 %	0.827928 %	560.0016117095947
1500	0.55	25	|	800	-1	dot_product
0.138 %	0.28404 %	0.445283 %	0.521848 %	|	0.4355 %	0.7501 %	0.68149 %	0.92 %	0.89744 %	0.833556 %	784.7378253936768
1500	0.55	25	|	1000	-1	dot_product
0.138 %	0.28405 %	0.445572 %	0.5221633 %	|	0.4355 %	0.7507 %	0.68241 %	0.9229 %	0.9007 %	0.836335 %	958.1081867218018
1500	0.55	25	|	1250	-1	dot_product
0.138 %	0.28406 %	0.445836 %	0.5225023 %	|	0.4355 %	0.7511 %	0.68318 %	0.9239 %	0.90324 %	0.839104 %	1150.4268646240234
1500	0.55	25	|	1500	-1	dot_product
0.138 %	0.2841 %	0.446083 %	0.5228315 %	|	0.4356 %	0.7514 %	0.68386 %	0.9247 %	0.90575 %	0.841649 %	1336.3432884216309
1500	0.55	20	|	1	-1	dot_product
0.0751 %	0.15677 %	0.234792 %	0.1949824 %	|	0.2261 %	0.3257 %	0.31072 %	0.3385 %	0.33383 %	0.305568 %	62.95371055603027
1500	0.55	20	|	2	-1	dot_product
0.0869 %	0.19226 %	0.306864 %	0.2896327 %	|	0.2826 %	0.4482 %	0.42464 %	0.4767 %	0.47486 %	0.441631 %	76.33709907531738
1500	0.55	20	|	4	-1	dot_product
0.0966 %	0.21965 %	0.355582 %	0.4015429 %	|	0.3281 %	0.5552 %	0.51945 %	0.6229 %	0.62316 %	0.594875 %	99.08938407897949
1500	0.55	20	|	8	-1	dot_product
0.1005 %	0.23233 %	0.378822 %	0.4505097 %	|	0.351 %	0.6192 %	0.57115 %	0.7271 %	0.72628 %	0.691825 %	117.61832237243652
1500	0.55	20	|	16	-1	dot_product
0.1028 %	0.23609 %	0.386426 %	0.4664975 %	|	0.3589 %	0.6474 %	0.59071 %	0.7816 %	0.77773 %	0.73515 %	140.21563529968262
1500	0.55	20	|	25	-1	dot_product
0.1031 %	0.23661 %	0.388104 %	0.469937 %	|	0.3608 %	0.6553 %	0.59594 %	0.806 %	0.79576 %	0.747265 %	152.1608829498291
1500	0.55	20	|	30	-1	dot_product
0.1031 %	0.23675 %	0.388476 %	0.4706459 %	|	0.3609 %	0.6575 %	0.59718 %	0.8129 %	0.80084 %	0.75045 %	159.33704376220703
1500	0.55	20	|	35	-1	dot_product
0.1033 %	0.23691 %	0.388775 %	0.4711204 %	|	0.3614 %	0.6596 %	0.59825 %	0.8188 %	0.80479 %	0.752675 %	168.42412948608398
1500	0.55	20	|	40	-1	dot_product
0.1034 %	0.23707 %	0.389015 %	0.471404 %	|	0.3619 %	0.6608 %	0.59899 %	0.8228 %	0.80769 %	0.754395 %	173.3260154724121
1500	0.55	20	|	45	-1	dot_product
0.1034 %	0.23725 %	0.389217 %	0.471641 %	|	0.3623 %	0.6618 %	0.59981 %	0.8264 %	0.81042 %	0.755832 %	177.98447608947754
1500	0.55	20	|	50	-1	dot_product
0.1035 %	0.23736 %	0.389403 %	0.4718135 %	|	0.3628 %	0.6628 %	0.6004 %	0.83 %	0.81308 %	0.757144 %	188.8906955718994
1500	0.55	20	|	55	-1	dot_product
0.1035 %	0.23744 %	0.389601 %	0.4719416 %	|	0.363 %	0.6642 %	0.60115 %	0.8335 %	0.81549 %	0.758194 %	192.04306602478027
1500	0.55	20	|	60	-1	dot_product
0.1036 %	0.23755 %	0.389743 %	0.4720326 %	|	0.3632 %	0.665 %	0.6018 %	0.835 %	0.8172 %	0.759046 %	198.98176193237305
1500	0.55	20	|	65	-1	dot_product
0.1036 %	0.23766 %	0.389859 %	0.472122 %	|	0.3633 %	0.6655 %	0.60224 %	0.8372 %	0.81872 %	0.759843 %	204.59389686584473
1500	0.55	20	|	75	-1	dot_product
0.1036 %	0.23774 %	0.390105 %	0.4722572 %	|	0.3638 %	0.667 %	0.60316 %	0.8411 %	0.82139 %	0.761195 %	216.4175510406494
1500	0.55	20	|	90	-1	dot_product
0.1038 %	0.23788 %	0.39045 %	0.4724025 %	|	0.3646 %	0.6694 %	0.60452 %	0.8453 %	0.825 %	0.76286 %	224.90310668945312
1500	0.55	20	|	110	-1	dot_product
0.1038 %	0.23792 %	0.390737 %	0.472562 %	|	0.3648 %	0.6711 %	0.60544 %	0.85 %	0.82882 %	0.764786 %	247.4045753479004
1500	0.55	20	|	130	-1	dot_product
0.1037 %	0.23801 %	0.390966 %	0.4726795 %	|	0.3652 %	0.6723 %	0.60633 %	0.8533 %	0.83188 %	0.766382 %	263.1545066833496
1500	0.55	20	|	150	-1	dot_product
0.1038 %	0.23807 %	0.391137 %	0.4727536 %	|	0.3653 %	0.6731 %	0.6069 %	0.855 %	0.83406 %	0.767591 %	276.7610549926758
1500	0.55	20	|	170	-1	dot_product
0.1038 %	0.23817 %	0.391286 %	0.4728361 %	|	0.3655 %	0.6746 %	0.60763 %	0.8585 %	0.83638 %	0.768745 %	293.194055557251
1500	0.55	20	|	200	-1	dot_product
0.1038 %	0.23825 %	0.39148 %	0.4729379 %	|	0.3659 %	0.6761 %	0.60829 %	0.8625 %	0.83919 %	0.770282 %	312.12902069091797
1500	0.55	20	|	220	-1	dot_product
0.1038 %	0.23828 %	0.391589 %	0.4730019 %	|	0.3659 %	0.6767 %	0.60865 %	0.8642 %	0.84055 %	0.771127 %	329.7865390777588
1500	0.55	20	|	250	-1	dot_product
0.1038 %	0.23834 %	0.391716 %	0.4730886 %	|	0.366 %	0.6773 %	0.60917 %	0.8663 %	0.84263 %	0.772258 %	357.55395889282227
1500	0.55	20	|	310	-1	dot_product
0.1038 %	0.23839 %	0.391943 %	0.473233 %	|	0.3662 %	0.6785 %	0.61017 %	0.8697 %	0.84611 %	0.774186 %	396.6407775878906
1500	0.55	20	|	400	-1	dot_product
0.104 %	0.23852 %	0.392177 %	0.4734136 %	|	0.3665 %	0.6804 %	0.61112 %	0.8739 %	0.84975 %	0.776531 %	458.9087963104248
1500	0.55	20	|	500	-1	dot_product
0.1041 %	0.23863 %	0.392393 %	0.4735819 %	|	0.3669 %	0.682 %	0.61212 %	0.8779 %	0.85332 %	0.778618 %	527.1751880645752
1500	0.55	20	|	800	-1	dot_product
0.1041 %	0.23871 %	0.392795 %	0.4739875 %	|	0.3675 %	0.6852 %	0.61368 %	0.8869 %	0.86045 %	0.783116 %	748.4493255615234
1500	0.55	20	|	1000	-1	dot_product
0.1042 %	0.23877 %	0.392982 %	0.4742057 %	|	0.3679 %	0.6862 %	0.61439 %	0.8895 %	0.86325 %	0.785331 %	910.984992980957
1500	0.55	20	|	1250	-1	dot_product
