Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
2000	0.2	24	|	2	-1	squared_l2
0.1098 %	0.17242 %	0.214183 %	0.1931841 %	|	0.2892 %	0.3915 %	0.33034 %	0.4045 %	0.36192 %	0.296997 %	99.95627403259277
2000	0.2	24	|	4	-1	squared_l2
0.1283 %	0.21091 %	0.276137 %	0.2844264 %	|	0.3691 %	0.5427 %	0.45466 %	0.5692 %	0.51713 %	0.433505 %	121.0019588470459
2000	0.2	24	|	8	-1	squared_l2
0.1419 %	0.23967 %	0.326344 %	0.3813342 %	|	0.4304 %	0.6825 %	0.56737 %	0.7329 %	0.6811 %	0.588626 %	140.78617095947266
2000	0.2	24	|	16	-1	squared_l2
0.1495 %	0.25493 %	0.355922 %	0.4496989 %	|	0.4714 %	0.7787 %	0.64297 %	0.857 %	0.81393 %	0.717902 %	169.99578475952148
2000	0.2	24	|	25	-1	squared_l2
0.151 %	0.25938 %	0.365362 %	0.4768492 %	|	0.4848 %	0.8149 %	0.67074 %	0.9101 %	0.87387 %	0.777783 %	191.15710258483887
2000	0.2	24	|	30	-1	squared_l2
0.1523 %	0.26087 %	0.367756 %	0.48443 %	|	0.4897 %	0.8279 %	0.67914 %	0.9282 %	0.89348 %	0.796732 %	201.3864517211914
2000	0.2	24	|	35	-1	squared_l2
0.1528 %	0.26157 %	0.369366 %	0.4894215 %	|	0.4923 %	0.8364 %	0.6848 %	0.9416 %	0.90706 %	0.8102 %	212.78929710388184
2000	0.2	24	|	40	-1	squared_l2
0.1534 %	0.26171 %	0.370731 %	0.4929708 %	|	0.4929 %	0.8434 %	0.68946 %	0.9507 %	0.91804 %	0.820384 %	226.46021842956543
2000	0.2	24	|	45	-1	squared_l2
0.1536 %	0.2615 %	0.371429 %	0.4956902 %	|	0.4934 %	0.8468 %	0.69211 %	0.9572 %	0.92623 %	0.828149 %	233.54077339172363
2000	0.2	24	|	50	-1	squared_l2
0.1535 %	0.26153 %	0.371948 %	0.4976673 %	|	0.4955 %	0.8507 %	0.69413 %	0.9627 %	0.93259 %	0.834123 %	241.95408821105957
2000	0.2	24	|	55	-1	squared_l2
0.1529 %	0.26153 %	0.372397 %	0.4992366 %	|	0.496 %	0.8532 %	0.69584 %	0.9671 %	0.93794 %	0.839106 %	251.77264213562012
2000	0.2	24	|	60	-1	squared_l2
0.1529 %	0.26121 %	0.372677 %	0.5003961 %	|	0.4957 %	0.8547 %	0.69725 %	0.9704 %	0.9419 %	0.843177 %	260.76579093933105
2000	0.2	24	|	65	-1	squared_l2
0.1533 %	0.26112 %	0.372856 %	0.5014176 %	|	0.4959 %	0.8562 %	0.69858 %	0.9732 %	0.9455 %	0.846389 %	269.58394050598145
2000	0.2	24	|	75	-1	squared_l2
0.1533 %	0.26123 %	0.373163 %	0.5028242 %	|	0.4965 %	0.8585 %	0.70017 %	0.9781 %	0.95124 %	0.851623 %	288.9673709869385
2000	0.2	24	|	90	-1	squared_l2
0.1533 %	0.26107 %	0.373442 %	0.5040234 %	|	0.4964 %	0.8617 %	0.70194 %	0.9824 %	0.95778 %	0.856698 %	310.32657623291016
2000	0.2	24	|	110	-1	squared_l2
0.1526 %	0.26105 %	0.373318 %	0.5048734 %	|	0.4968 %	0.8634 %	0.70264 %	0.9863 %	0.96212 %	0.860629 %	344.0859317779541
2000	0.2	24	|	130	-1	squared_l2
0.1522 %	0.26096 %	0.373203 %	0.5051516 %	|	0.4966 %	0.8642 %	0.70309 %	0.9877 %	0.96472 %	0.862852 %	369.5535659790039
2000	0.2	24	|	150	-1	squared_l2
0.152 %	0.2608 %	0.373057 %	0.505214 %	|	0.4959 %	0.864 %	0.70323 %	0.9886 %	0.96657 %	0.864321 %	398.911714553833
2000	0.2	24	|	170	-1	squared_l2
0.1522 %	0.26062 %	0.372878 %	0.5051432 %	|	0.4958 %	0.8641 %	0.70337 %	0.9894 %	0.96784 %	0.865303 %	433.5060119628906
2000	0.2	24	|	200	-1	squared_l2
0.1521 %	0.26055 %	0.372626 %	0.5049966 %	|	0.4954 %	0.8642 %	0.70353 %	0.9899 %	0.96911 %	0.86605 %	483.0172061920166
2000	0.2	24	|	220	-1	squared_l2
0.1522 %	0.26036 %	0.372561 %	0.5048733 %	|	0.4953 %	0.8645 %	0.70359 %	0.9901 %	0.96965 %	0.866344 %	500.5338191986084
2000	0.2	24	|	250	-1	squared_l2
0.1522 %	0.26022 %	0.372393 %	0.5046589 %	|	0.495 %	0.8647 %	0.70326 %	0.9904 %	0.97002 %	0.866552 %	535.2506637573242
2000	0.2	24	|	310	-1	squared_l2
0.1521 %	0.25998 %	0.372111 %	0.5042428 %	|	0.495 %	0.8646 %	0.70283 %	0.9906 %	0.97045 %	0.866741 %	614.654541015625
2000	0.2	24	|	400	-1	squared_l2
0.1521 %	0.2598 %	0.371853 %	0.5037489 %	|	0.4949 %	0.8646 %	0.70251 %	0.9909 %	0.97066 %	0.866691 %	736.304521560669
2000	0.2	24	|	500	-1	squared_l2
0.1521 %	0.25975 %	0.371662 %	0.5033703 %	|	0.495 %	0.8646 %	0.70219 %	0.9909 %	0.9707 %	0.866506 %	868.7875270843506
2000	0.2	24	|	800	-1	squared_l2
0.1521 %	0.25968 %	0.371497 %	0.5028668 %	|	0.4949 %	0.8644 %	0.70205 %	0.9911 %	0.97059 %	0.866147 %	1259.78422164917
2000	0.2	24	|	1000	-1	squared_l2
0.1521 %	0.25967 %	0.371471 %	0.5027333 %	|	0.4949 %	0.8644 %	0.70202 %	0.9911 %	0.97048 %	0.866038 %	1530.6239128112793
2000	0.2	24	|	1250	-1	squared_l2
0.1521 %	0.25968 %	0.371449 %	0.502654 %	|	0.4949 %	0.8644 %	0.70198 %	0.9911 %	0.9705 %	0.865983 %	1868.5352802276611
2000	0.2	24	|	1500	-1	squared_l2
0.152 %	0.25966 %	0.371448 %	0.5026251 %	|	0.4949 %	0.8645 %	0.702 %	0.9911 %	0.97047 %	0.865957 %	2200.847387313843
2000	0.2	24	|	1750	-1	squared_l2
0.152 %	0.25966 %	0.37145 %	0.5026169 %	|	0.4949 %	0.8645 %	0.702 %	0.9911 %	0.97046 %	0.865949 %	2522.5117206573486
2000	0.2	24	|	1900	-1	squared_l2
0.152 %	0.25965 %	0.37145 %	0.5026151 %	|	0.4949 %	0.8645 %	0.702 %	0.9911 %	0.97046 %	0.865949 %	2723.47092628479
2000	0.2	24	|	2000	-1	squared_l2
0.152 %	0.25965 %	0.37145 %	0.5026151 %	|	0.4949 %	0.8645 %	0.702 %	0.9911 %	0.97046 %	0.865948 %	2858.696699142456
2000	0.2	12	|	1	-1	squared_l2
0.0349 %	0.06905 %	0.113123 %	0.121413 %	|	0.1162 %	0.2255 %	0.17722 %	0.269 %	0.23327 %	0.189185 %	76.67160034179688
2000	0.2	12	|	2	-1	squared_l2
0.0421 %	0.08699 %	0.149541 %	0.185762 %	|	0.1553 %	0.3271 %	0.25248 %	0.4106 %	0.36289 %	0.294121 %	100.66604614257812
2000	0.2	12	|	4	-1	squared_l2
0.0441 %	0.09701 %	0.175386 %	0.2551037 %	|	0.1783 %	0.4156 %	0.31355 %	0.5634 %	0.50609 %	0.412917 %	120.99385261535645
2000	0.2	12	|	8	-1	squared_l2
0.0455 %	0.10152 %	0.18889 %	0.309783 %	|	0.1887 %	0.4749 %	0.35119 %	0.7089 %	0.6409 %	0.521955 %	141.510009765625
2000	0.2	12	|	16	-1	squared_l2
0.0455 %	0.09987 %	0.191065 %	0.3334063 %	|	0.1893 %	0.5027 %	0.36189 %	0.8029 %	0.72651 %	0.582898 %	167.33860969543457
2000	0.2	12	|	25	-1	squared_l2
0.0438 %	0.09769 %	0.188267 %	0.3356201 %	|	0.1844 %	0.5046 %	0.35991 %	0.8294 %	0.75208 %	0.596593 %	185.7757568359375
2000	0.2	12	|	30	-1	squared_l2
0.0435 %	0.09681 %	0.186749 %	0.334512 %	|	0.1833 %	0.5033 %	0.35804 %	0.8372 %	0.75679 %	0.598026 %	195.47653198242188
2000	0.2	12	|	35	-1	squared_l2
0.0423 %	0.09604 %	0.18528 %	0.3328754 %	|	0.1805 %	0.5006 %	0.35585 %	0.8413 %	0.75895 %	0.597681 %	203.71127128601074
2000	0.2	12	|	40	-1	squared_l2
0.0416 %	0.09543 %	0.183931 %	0.3313002 %	|	0.1791 %	0.4986 %	0.35419 %	0.8446 %	0.76045 %	0.597003 %	215.38853645324707
2000	0.2	12	|	45	-1	squared_l2
0.0418 %	0.09469 %	0.18289 %	0.3297088 %	|	0.1784 %	0.4967 %	0.35257 %	0.8449 %	0.76072 %	0.595764 %	223.1740951538086
2000	0.2	12	|	50	-1	squared_l2
0.0414 %	0.09427 %	0.181885 %	0.3281433 %	|	0.1775 %	0.4952 %	0.35133 %	0.8465 %	0.76132 %	0.594261 %	230.12399673461914
2000	0.2	12	|	55	-1	squared_l2
0.0413 %	0.09388 %	0.181087 %	0.3267307 %	|	0.1768 %	0.4934 %	0.35009 %	0.8472 %	0.7603 %	0.592739 %	235.95046997070312
2000	0.2	12	|	60	-1	squared_l2
0.0414 %	0.09345 %	0.180186 %	0.325351 %	|	0.1763 %	0.4904 %	0.34843 %	0.8464 %	0.75949 %	0.591323 %	246.96683883666992
2000	0.2	12	|	65	-1	squared_l2
0.0412 %	0.0931 %	0.179473 %	0.324217 %	|	0.1758 %	0.4879 %	0.34745 %	0.8462 %	0.75936 %	0.590062 %	253.09205055236816
2000	0.2	12	|	75	-1	squared_l2
0.0412 %	0.0926 %	0.178456 %	0.3221116 %	|	0.1747 %	0.4863 %	0.34564 %	0.8441 %	0.75717 %	0.58737 %	269.3347930908203
2000	0.2	12	|	90	-1	squared_l2
0.0405 %	0.09165 %	0.177026 %	0.3193782 %	|	0.1725 %	0.4833 %	0.34315 %	0.8432 %	0.75451 %	0.583838 %	289.26992416381836
2000	0.2	12	|	110	-1	squared_l2
0.0403 %	0.09108 %	0.175768 %	0.3165975 %	|	0.1715 %	0.4814 %	0.3412 %	0.8411 %	0.75159 %	0.580101 %	314.10741806030273
2000	0.2	12	|	130	-1	squared_l2
0.0404 %	0.09081 %	0.174744 %	0.3144266 %	|	0.1716 %	0.4801 %	0.33945 %	0.8395 %	0.74911 %	0.576943 %	343.0829048156738
2000	0.2	12	|	150	-1	squared_l2
0.0403 %	0.09048 %	0.174023 %	0.3126764 %	|	0.1706 %	0.4788 %	0.33815 %	0.8373 %	0.74691 %	0.574441 %	368.5598373413086
2000	0.2	12	|	170	-1	squared_l2
0.0401 %	0.09023 %	0.173462 %	0.3112733 %	|	0.1704 %	0.4769 %	0.33711 %	0.8353 %	0.74502 %	0.572461 %	400.5579948425293
2000	0.2	12	|	200	-1	squared_l2
0.04 %	0.08992 %	0.172704 %	0.309591 %	|	0.1696 %	0.4756 %	0.33566 %	0.834 %	0.74276 %	0.569994 %	427.92415618896484
2000	0.2	12	|	220	-1	squared_l2
0.0399 %	0.08971 %	0.172365 %	0.3086771 %	|	0.1694 %	0.4749 %	0.33515 %	0.8331 %	0.74157 %	0.568713 %	449.7101306915283
2000	0.2	12	|	250	-1	squared_l2
0.0399 %	0.08959 %	0.171896 %	0.3075223 %	|	0.1691 %	0.4734 %	0.33418 %	0.832 %	0.74022 %	0.567029 %	478.1670570373535
2000	0.2	12	|	310	-1	squared_l2
0.0396 %	0.08933 %	0.171258 %	0.3058886 %	|	0.1687 %	0.4714 %	0.33287 %	0.8301 %	0.73792 %	0.564576 %	545.9384918212891
2000	0.2	12	|	400	-1	squared_l2
0.0395 %	0.08902 %	0.170709 %	0.3043359 %	|	0.1678 %	0.4708 %	0.33185 %	0.8283 %	0.73602 %	0.562363 %	664.337158203125
2000	0.2	12	|	500	-1	squared_l2
0.0394 %	0.08886 %	0.170335 %	0.3033081 %	|	0.1677 %	0.4699 %	0.33122 %	0.8279 %	0.73468 %	0.560914 %	783.3614349365234
2000	0.2	12	|	800	-1	squared_l2
0.0394 %	0.08873 %	0.169955 %	0.301992 %	|	0.1675 %	0.4688 %	0.33064 %	0.8269 %	0.73319 %	0.558993 %	1133.7387561798096
2000	0.2	12	|	1000	-1	squared_l2
0.0394 %	0.0887 %	0.169867 %	0.3016677 %	|	0.1673 %	0.4687 %	0.33047 %	0.8268 %	0.73284 %	0.558559 %	1377.1743774414062
2000	0.2	12	|	1250	-1	squared_l2
0.0394 %	0.0887 %	0.16983 %	0.3014927 %	|	0.1673 %	0.4685 %	0.33037 %	0.8267 %	0.7327 %	0.558323 %	1621.330976486206
2000	0.2	12	|	1500	-1	squared_l2
0.0394 %	0.0887 %	0.169804 %	0.3014168 %	|	0.1673 %	0.4686 %	0.33035 %	0.8267 %	0.73263 %	0.558213 %	1910.8812808990479
2000	0.2	12	|	1750	-1	squared_l2
0.0394 %	0.0887 %	0.169793 %	0.3013872 %	|	0.1673 %	0.4686 %	0.33034 %	0.8266 %	0.73254 %	0.558163 %	2193.0136680603027
2000	0.2	12	|	1900	-1	squared_l2
0.0394 %	0.0887 %	0.169795 %	0.3013884 %	|	0.1673 %	0.4686 %	0.33034 %	0.8267 %	0.73255 %	0.558172 %	2346.2376594543457
2000	0.2	12	|	2000	-1	squared_l2
0.0394 %	0.0887 %	0.169791 %	0.3013844 %	|	0.1673 %	0.4684 %	0.33031 %	0.8266 %	0.73253 %	0.558165 %	2454.5841217041016
1000	0.2	96	|	1	-1	squared_l2
0.3832 %	0.39391 %	0.334669 %	0.2139441 %	|	0.4565 %	0.4623 %	0.42004 %	0.4635 %	0.42141 %	0.341123 %	96.56810760498047
1000	0.2	96	|	2	-1	squared_l2
0.5137 %	0.53872 %	0.483361 %	0.3423927 %	|	0.6284 %	0.6348 %	0.58638 %	0.6361 %	0.58804 %	0.497246 %	125.01382827758789
1000	0.2	96	|	4	-1	squared_l2
0.6231 %	0.66485 %	0.630903 %	0.4979238 %	|	0.7851 %	0.7917 %	0.74434 %	0.7931 %	0.74608 %	0.659168 %	146.71921730041504
1000	0.2	96	|	8	-1	squared_l2
0.6936 %	0.75015 %	0.747765 %	0.6559253 %	|	0.8875 %	0.8945 %	0.8637 %	0.8959 %	0.86544 %	0.799338 %	178.65371704101562
1000	0.2	96	|	16	-1	squared_l2
0.7317 %	0.79764 %	0.821232 %	0.7807129 %	|	0.9486 %	0.9557 %	0.93846 %	0.9571 %	0.9402 %	0.898554 %	237.9448413848877
1000	0.2	96	|	25	-1	squared_l2
0.7444 %	0.81351 %	0.848763 %	0.8364151 %	|	0.9701 %	0.9773 %	0.96652 %	0.9787 %	0.96826 %	0.940744 %	303.9579391479492
1000	0.2	96	|	30	-1	squared_l2
0.749 %	0.81795 %	0.856702 %	0.853621 %	|	0.9763 %	0.9835 %	0.9746 %	0.9849 %	0.97634 %	0.953879 %	336.8029594421387
1000	0.2	96	|	35	-1	squared_l2
0.7507 %	0.82083 %	0.861821 %	0.8657626 %	|	0.9796 %	0.9868 %	0.98002 %	0.9882 %	0.98176 %	0.962775 %	369.8551654815674
1000	0.2	96	|	40	-1	squared_l2
0.7525 %	0.82268 %	0.8653 %	0.8747189 %	|	0.9823 %	0.9895 %	0.98357 %	0.9909 %	0.98531 %	0.969142 %	401.9629955291748
1000	0.2	96	|	45	-1	squared_l2
0.754 %	0.82408 %	0.868121 %	0.8816052 %	|	0.9844 %	0.9916 %	0.98643 %	0.993 %	0.98817 %	0.974322 %	429.6877384185791
1000	0.2	96	|	50	-1	squared_l2
0.7551 %	0.82499 %	0.870087 %	0.8869181 %	|	0.9857 %	0.993 %	0.98844 %	0.9944 %	0.99018 %	0.978195 %	459.2299461364746
1000	0.2	96	|	55	-1	squared_l2
0.7565 %	0.82578 %	0.871689 %	0.891179 %	|	0.9872 %	0.9945 %	0.99012 %	0.9959 %	0.99186 %	0.981432 %	487.048864364624
1000	0.2	96	|	60	-1	squared_l2
0.757 %	0.82641 %	0.87302 %	0.8945392 %	|	0.9879 %	0.9953 %	0.99144 %	0.9967 %	0.99318 %	0.984032 %	516.4899826049805
1000	0.2	96	|	65	-1	squared_l2
0.7572 %	0.82682 %	0.87402 %	0.8973103 %	|	0.9885 %	0.9959 %	0.99237 %	0.9973 %	0.99411 %	0.986113 %	551.1548519134521
1000	0.2	96	|	75	-1	squared_l2
0.7573 %	0.82745 %	0.875538 %	0.9016009 %	|	0.9889 %	0.9963 %	0.99386 %	0.9977 %	0.9956 %	0.989332 %	613.5308742523193
1000	0.2	96	|	90	-1	squared_l2
0.758 %	0.8282 %	0.876983 %	0.9058651 %	|	0.9898 %	0.9972 %	0.99541 %	0.9986 %	0.99715 %	0.992537 %	699.110746383667
1000	0.2	96	|	110	-1	squared_l2
0.7584 %	0.82867 %	0.878107 %	0.9093527 %	|	0.9903 %	0.9977 %	0.99642 %	0.9991 %	0.99816 %	0.995123 %	810.2495670318604
1000	0.2	96	|	130	-1	squared_l2
0.7585 %	0.8289 %	0.87876 %	0.9114341 %	|	0.9906 %	0.998 %	0.99706 %	0.9994 %	0.9988 %	0.996676 %	923.8154888153076
1000	0.2	96	|	150	-1	squared_l2
0.7584 %	0.82905 %	0.879161 %	0.9127973 %	|	0.9906 %	0.998 %	0.9974 %	0.9994 %	0.99914 %	0.997679 %	1031.7957401275635
1000	0.2	96	|	170	-1	squared_l2
0.7584 %	0.8291 %	0.879395 %	0.9137192 %	|	0.9906 %	0.998 %	0.9976 %	0.9994 %	0.99934 %	0.998277 %	1150.968074798584
1000	0.2	96	|	200	-1	squared_l2
0.7585 %	0.82922 %	0.879651 %	0.9146126 %	|	0.9907 %	0.9981 %	0.99791 %	0.9995 %	0.99965 %	0.998883 %	1309.3132972717285
1000	0.2	96	|	220	-1	squared_l2
0.7585 %	0.82927 %	0.879733 %	0.9150149 %	|	0.9908 %	0.9982 %	0.99799 %	0.9996 %	0.99973 %	0.999138 %	1422.424077987671
1000	0.2	96	|	250	-1	squared_l2
0.7586 %	0.82926 %	0.879836 %	0.915424 %	|	0.991 %	0.9984 %	0.99809 %	0.9998 %	0.99983 %	0.999423 %	1587.9981517791748
1000	0.2	96	|	310	-1	squared_l2
0.7588 %	0.8293 %	0.879969 %	0.9158867 %	|	0.9912 %	0.9986 %	0.9982 %	1.0 %	0.99994 %	0.999725 %	1925.729751586914
1000	0.2	96	|	400	-1	squared_l2
0.7588 %	0.82933 %	0.880043 %	0.9161875 %	|	0.9912 %	0.9986 %	0.99824 %	1.0 %	0.99998 %	0.999906 %	2451.5442848205566
1000	0.2	96	|	500	-1	squared_l2
0.7588 %	0.82933 %	0.880054 %	0.9163149 %	|	0.9912 %	0.9986 %	0.99825 %	1.0 %	0.99999 %	0.999965 %	3042.184829711914
1000	0.2	96	|	800	-1	squared_l2
0.7588 %	0.82934 %	0.880067 %	0.916387 %	|	0.9912 %	0.9986 %	0.99826 %	1.0 %	1.0 %	0.999992 %	4895.288944244385
1000	0.2	96	|	1000	-1	squared_l2
0.7588 %	0.82934 %	0.880068 %	0.9163888 %	|	0.9912 %	0.9986 %	0.99826 %	1.0 %	1.0 %	0.999992 %	5548.486709594727
1000	0.2	48	|	1	-1	squared_l2
0.2579 %	0.32513 %	0.312747 %	0.2137453 %	|	0.4407 %	0.4628 %	0.4198 %	0.4635 %	0.42147 %	0.341142 %	88.80329132080078
1000	0.2	48	|	2	-1	squared_l2
0.3261 %	0.41839 %	0.43025 %	0.3391172 %	|	0.5981 %	0.6351 %	0.58462 %	0.6361 %	0.58804 %	0.497248 %	113.88349533081055
1000	0.2	48	|	4	-1	squared_l2
0.3802 %	0.48799 %	0.529421 %	0.4798711 %	|	0.7363 %	0.792 %	0.73974 %	0.7931 %	0.74607 %	0.659109 %	140.15436172485352
1000	0.2	48	|	8	-1	squared_l2
0.4116 %	0.52966 %	0.596456 %	0.6004837 %	|	0.8189 %	0.8947 %	0.85508 %	0.8959 %	0.86545 %	0.799103 %	163.91658782958984
1000	0.2	48	|	16	-1	squared_l2
0.4265 %	0.55118 %	0.633787 %	0.6786736 %	|	0.8676 %	0.9553 %	0.92582 %	0.9571 %	0.9402 %	0.897929 %	200.02341270446777
1000	0.2	48	|	25	-1	squared_l2
0.4282 %	0.55797 %	0.6468 %	0.7085969 %	|	0.8833 %	0.9768 %	0.95183 %	0.9787 %	0.96826 %	0.939735 %	234.99011993408203
1000	0.2	48	|	30	-1	squared_l2
0.4301 %	0.55942 %	0.650541 %	0.7172856 %	|	0.8879 %	0.983 %	0.95922 %	0.9849 %	0.97634 %	0.952718 %	254.87375259399414
1000	0.2	48	|	35	-1	squared_l2
0.4298 %	0.56054 %	0.652799 %	0.7231737 %	|	0.8905 %	0.9863 %	0.96414 %	0.9882 %	0.98176 %	0.961481 %	275.64263343811035
1000	0.2	48	|	40	-1	squared_l2
0.4305 %	0.56104 %	0.654288 %	0.7274641 %	|	0.8928 %	0.989 %	0.9675 %	0.9909 %	0.98531 %	0.967748 %	289.3097400665283
1000	0.2	48	|	45	-1	squared_l2
0.4309 %	0.56161 %	0.655602 %	0.7307026 %	|	0.8944 %	0.991 %	0.96998 %	0.993 %	0.98817 %	0.972835 %	308.7201118469238
1000	0.2	48	|	50	-1	squared_l2
0.4311 %	0.56198 %	0.656435 %	0.7332189 %	|	0.8956 %	0.9924 %	0.97175 %	0.9944 %	0.99018 %	0.97662 %	325.47879219055176
1000	0.2	48	|	55	-1	squared_l2
0.4312 %	0.5622 %	0.657103 %	0.7352186 %	|	0.8969 %	0.9939 %	0.97322 %	0.9959 %	0.99186 %	0.979782 %	342.3740863800049
1000	0.2	48	|	60	-1	squared_l2
0.4314 %	0.56229 %	0.657732 %	0.7367706 %	|	0.8973 %	0.9947 %	0.97438 %	0.9967 %	0.99318 %	0.982319 %	357.4826717376709
1000	0.2	48	|	65	-1	squared_l2
0.4315 %	0.5623 %	0.658203 %	0.7380249 %	|	0.8974 %	0.9953 %	0.97523 %	0.9973 %	0.99411 %	0.984352 %	373.8112449645996
1000	0.2	48	|	75	-1	squared_l2
0.4312 %	0.56242 %	0.658837 %	0.7399803 %	|	0.8975 %	0.9957 %	0.97647 %	0.9977 %	0.9956 %	0.987485 %	402.96483039855957
1000	0.2	48	|	90	-1	squared_l2
0.4317 %	0.56266 %	0.659449 %	0.7419074 %	|	0.8982 %	0.9965 %	0.97777 %	0.9986 %	0.99715 %	0.990577 %	446.3813304901123
1000	0.2	48	|	110	-1	squared_l2
0.4319 %	0.56277 %	0.659875 %	0.7434464 %	|	0.8983 %	0.997 %	0.97863 %	0.9991 %	0.99816 %	0.993071 %	506.14023208618164
1000	0.2	48	|	130	-1	squared_l2
0.4321 %	0.56282 %	0.66011 %	0.7443456 %	|	0.8984 %	0.9973 %	0.97921 %	0.9994 %	0.9988 %	0.994554 %	554.1222095489502
1000	0.2	48	|	150	-1	squared_l2
0.4321 %	0.56292 %	0.660259 %	0.7449169 %	|	0.8984 %	0.9973 %	0.9795 %	0.9994 %	0.99914 %	0.995514 %	615.7686710357666
1000	0.2	48	|	170	-1	squared_l2
0.4321 %	0.56293 %	0.660332 %	0.7452768 %	|	0.8984 %	0.9972 %	0.97964 %	0.9994 %	0.99934 %	0.996081 %	669.4552898406982
1000	0.2	48	|	200	-1	squared_l2
0.432 %	0.56298 %	0.660406 %	0.7456265 %	|	0.8985 %	0.9973 %	0.9799 %	0.9995 %	0.99964 %	0.99665 %	749.9964237213135
1000	0.2	48	|	220	-1	squared_l2
0.4321 %	0.56296 %	0.660449 %	0.7457718 %	|	0.8986 %	0.9974 %	0.97996 %	0.9996 %	0.99972 %	0.99689 %	804.4650554656982
1000	0.2	48	|	250	-1	squared_l2
0.4323 %	0.56296 %	0.66048 %	0.7459374 %	|	0.8988 %	0.9976 %	0.98002 %	0.9998 %	0.99982 %	0.997156 %	875.321626663208
1000	0.2	48	|	310	-1	squared_l2
0.4323 %	0.56298 %	0.660482 %	0.746099 %	|	0.899 %	0.9978 %	0.98012 %	1.0 %	0.99993 %	0.997438 %	1037.3446941375732
1000	0.2	48	|	400	-1	squared_l2
0.4323 %	0.56299 %	0.66052 %	0.7461948 %	|	0.899 %	0.9978 %	0.98016 %	1.0 %	0.99997 %	0.997605 %	1286.531925201416
1000	0.2	48	|	500	-1	squared_l2
0.4323 %	0.56298 %	0.660515 %	0.7462338 %	|	0.899 %	0.9978 %	0.98017 %	1.0 %	0.99998 %	0.997654 %	1572.0641613006592
1000	0.2	48	|	800	-1	squared_l2
0.4323 %	0.56299 %	0.660518 %	0.7462459 %	|	0.899 %	0.9978 %	0.98018 %	1.0 %	0.99999 %	0.997674 %	2513.5419368743896
1000	0.2	48	|	1000	-1	squared_l2
0.4323 %	0.56299 %	0.660519 %	0.7462459 %	|	0.899 %	0.9978 %	0.98018 %	1.0 %	0.99999 %	0.997675 %	3046.4842319488525
1000	0.2	32	|	1	-1	squared_l2
0.1707 %	0.2492 %	0.277704 %	0.2131415 %	|	0.3868 %	0.4581 %	0.40945 %	0.4634 %	0.42126 %	0.341072 %	88.89532089233398
1000	0.2	32	|	2	-1	squared_l2
0.2059 %	0.30525 %	0.361004 %	0.3314375 %	|	0.5048 %	0.6267 %	0.5606 %	0.6362 %	0.58792 %	0.496691 %	112.19334602355957
1000	0.2	32	|	4	-1	squared_l2
0.2292 %	0.34301 %	0.422602 %	0.4466058 %	|	0.5991 %	0.7769 %	0.69167 %	0.7929 %	0.74578 %	0.656707 %	136.14511489868164
1000	0.2	32	|	8	-1	squared_l2
0.2388 %	0.36116 %	0.459003 %	0.5288003 %	|	0.6414 %	0.8705 %	0.77922 %	0.8956 %	0.86467 %	0.790229 %	158.55979919433594
1000	0.2	32	|	16	-1	squared_l2
0.2432 %	0.36996 %	0.476374 %	0.573717 %	|	0.6662 %	0.9231 %	0.82697 %	0.9567 %	0.93851 %	0.878246 %	190.84930419921875
1000	0.2	32	|	25	-1	squared_l2
0.2437 %	0.37237 %	0.481564 %	0.5885047 %	|	0.6734 %	0.9415 %	0.84335 %	0.9783 %	0.96605 %	0.912832 %	220.458984375
1000	0.2	32	|	30	-1	squared_l2
0.2442 %	0.37271 %	0.482837 %	0.5924583 %	|	0.6752 %	0.9457 %	0.84726 %	0.9845 %	0.97385 %	0.923022 %	238.85560035705566
1000	0.2	32	|	35	-1	squared_l2
0.2449 %	0.37276 %	0.483467 %	0.5949443 %	|	0.6755 %	0.9481 %	0.84948 %	0.9878 %	0.97911 %	0.929709 %	252.00986862182617
1000	0.2	32	|	40	-1	squared_l2
0.2451 %	0.3727 %	0.483807 %	0.5966379 %	|	0.6765 %	0.9504 %	0.85126 %	0.9905 %	0.9825 %	0.934244 %	267.2233581542969
1000	0.2	32	|	45	-1	squared_l2
0.2453 %	0.37265 %	0.484056 %	0.5978679 %	|	0.6766 %	0.9522 %	0.85236 %	0.9926 %	0.98519 %	0.937855 %	280.9600830078125
1000	0.2	32	|	50	-1	squared_l2
0.2452 %	0.37269 %	0.484252 %	0.5987527 %	|	0.6772 %	0.9535 %	0.8532 %	0.994 %	0.98706 %	0.940451 %	291.7501926422119
1000	0.2	32	|	55	-1	squared_l2
0.2452 %	0.37268 %	0.484369 %	0.5994281 %	|	0.6781 %	0.9548 %	0.85395 %	0.9955 %	0.98866 %	0.942612 %	299.19958114624023
1000	0.2	32	|	60	-1	squared_l2
0.2452 %	0.37269 %	0.484436 %	0.5999093 %	|	0.6786 %	0.9556 %	0.85446 %	0.9963 %	0.98988 %	0.944367 %	313.81940841674805
1000	0.2	32	|	65	-1	squared_l2
0.2452 %	0.37254 %	0.484493 %	0.6002628 %	|	0.6787 %	0.9558 %	0.85466 %	0.9969 %	0.99073 %	0.945738 %	324.42378997802734
1000	0.2	32	|	75	-1	squared_l2
