Program: faissGPU Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
2000	20	256	|	128	-1	dot_product
0.3804 %	0.44902 %	0.506437 %	0.5617266 %	|	0.7657 %	0.9265 %	0.84245 %	0.9559 %	0.93964 %	0.878151 %	1835.12282371521
2000	20	256	|	256	-1	dot_product
0.3833 %	0.45137 %	0.510738 %	0.5711433 %	|	0.7726 %	0.9424 %	0.85481 %	0.9753 %	0.96146 %	0.900051 %	2565.1564598083496
2000	20	256	|	320	-1	dot_product
0.3841 %	0.45191 %	0.511565 %	0.5731669 %	|	0.7744 %	0.945 %	0.85768 %	0.9793 %	0.96676 %	0.905086 %	3039.38889503479
2000	20	256	|	384	-1	dot_product
0.3844 %	0.45237 %	0.512146 %	0.5744767 %	|	0.7761 %	0.9471 %	0.85947 %	0.9826 %	0.97053 %	0.908624 %	3710.4382514953613
2000	20	256	|	448	-1	dot_product
0.3849 %	0.45264 %	0.512546 %	0.5754253 %	|	0.7767 %	0.9489 %	0.86077 %	0.9848 %	0.97321 %	0.911191 %	3958.109140396118
2000	20	256	|	512	-1	dot_product
0.3851 %	0.45285 %	0.512885 %	0.5761488 %	|	0.7771 %	0.95 %	0.86171 %	0.9864 %	0.9755 %	0.91323 %	4200.374603271484
2000	20	256	|	576	-1	dot_product
0.3851 %	0.45295 %	0.513096 %	0.5766963 %	|	0.7773 %	0.9506 %	0.86236 %	0.9875 %	0.97716 %	0.914762 %	4440.819978713989
2000	20	256	|	640	-1	dot_product
0.3852 %	0.45305 %	0.513295 %	0.5771363 %	|	0.7779 %	0.9517 %	0.86296 %	0.9889 %	0.9785 %	0.91598 %	4710.774183273315
2000	20	256	|	704	-1	dot_product
0.3852 %	0.45313 %	0.513463 %	0.5774739 %	|	0.7779 %	0.9525 %	0.86346 %	0.99 %	0.97946 %	0.91698 %	4986.9225025177
2000	20	256	|	768	-1	dot_product
0.3855 %	0.45321 %	0.513576 %	0.5777621 %	|	0.7785 %	0.9533 %	0.86395 %	0.991 %	0.98045 %	0.917847 %	6000.713348388672
2000	20	256	|	1024	-1	dot_product
0.3856 %	0.45331 %	0.513878 %	0.5784529 %	|	0.7791 %	0.9551 %	0.86489 %	0.9938 %	0.98289 %	0.920026 %	8550.031900405884
2000	20	256	|	1280	-1	dot_product
0.3857 %	0.45339 %	0.514011 %	0.5788168 %	|	0.7794 %	0.9561 %	0.86559 %	0.9954 %	0.9845 %	0.921185 %	10835.6614112854
2000	20	256	|	1536	-1	dot_product
0.3857 %	0.45341 %	0.514072 %	0.578992 %	|	0.7794 %	0.9562 %	0.86582 %	0.9957 %	0.98514 %	0.921829 %	13029.02865409851
2000	25	256	|	1	-1	dot_product
0.2404 %	0.26551 %	0.255235 %	0.1851019 %	|	0.3697 %	0.3897 %	0.34755 %	0.3899 %	0.35011 %	0.291168 %	1329.2872905731201
2000	25	256	|	16	-1	dot_product
0.4448 %	0.50032 %	0.534294 %	0.5259699 %	|	0.7648 %	0.8333 %	0.7807 %	0.8362 %	0.79952 %	0.738691 %	1488.861083984375
2000	25	256	|	32	-1	dot_product
0.4625 %	0.52155 %	0.563464 %	0.5774786 %	|	0.806 %	0.8873 %	0.83824 %	0.892 %	0.86457 %	0.813549 %	1566.3862228393555
2000	25	256	|	64	-1	dot_product
0.474 %	0.5335 %	0.581439 %	0.6124486 %	|	0.8323 %	0.9234 %	0.8771 %	0.9305 %	0.91116 %	0.869998 %	1693.6872005462646
2000	25	256	|	128	-1	dot_product
0.4807 %	0.54118 %	0.592746 %	0.6350205 %	|	0.85 %	0.9495 %	0.90442 %	0.9577 %	0.9458 %	0.911441 %	1893.5859203338623
2000	25	256	|	256	-1	dot_product
0.4838 %	0.5457 %	0.599344 %	0.6488376 %	|	0.8619 %	0.9677 %	0.92232 %	0.9777 %	0.96971 %	0.939923 %	2739.6233081817627
2000	25	256	|	320	-1	dot_product
0.4848 %	0.54678 %	0.600808 %	0.6518975 %	|	0.8645 %	0.9714 %	0.92645 %	0.9819 %	0.97547 %	0.946759 %	3348.1507301330566
2000	25	256	|	384	-1	dot_product
0.4854 %	0.54752 %	0.601787 %	0.6539197 %	|	0.8658 %	0.9747 %	0.92935 %	0.9854 %	0.97954 %	0.951524 %	3973.9279747009277
2000	25	256	|	448	-1	dot_product
0.4856 %	0.54798 %	0.6025 %	0.6554197 %	|	0.8671 %	0.977 %	0.93157 %	0.9878 %	0.98259 %	0.955175 %	4238.190650939941
2000	25	256	|	512	-1	dot_product
0.4857 %	0.54838 %	0.603082 %	0.6565697 %	|	0.8682 %	0.9785 %	0.93335 %	0.9897 %	0.98518 %	0.958098 %	4493.840456008911
2000	25	256	|	576	-1	dot_product
0.4858 %	0.54861 %	0.60349 %	0.6574668 %	|	0.8688 %	0.9794 %	0.93456 %	0.9907 %	0.98703 %	0.960289 %	4754.724025726318
2000	25	256	|	640	-1	dot_product
0.4859 %	0.5489 %	0.603844 %	0.6581725 %	|	0.8695 %	0.9807 %	0.93562 %	0.9921 %	0.98856 %	0.962062 %	4995.5339431762695
2000	25	256	|	704	-1	dot_product
0.4861 %	0.54903 %	0.604096 %	0.658741 %	|	0.8701 %	0.9819 %	0.93636 %	0.9934 %	0.98975 %	0.963565 %	5255.666255950928
2000	25	256	|	768	-1	dot_product
0.4864 %	0.54926 %	0.604321 %	0.6592225 %	|	0.8708 %	0.9828 %	0.93709 %	0.9945 %	0.99089 %	0.964906 %	6304.808855056763
2000	25	256	|	1024	-1	dot_product
0.4869 %	0.54956 %	0.604902 %	0.6604709 %	|	0.8723 %	0.9856 %	0.93905 %	0.9975 %	0.9941 %	0.968335 %	8257.55524635315
2000	25	256	|	1280	-1	dot_product
0.4869 %	0.54976 %	0.605238 %	0.6611288 %	|	0.8731 %	0.9869 %	0.94029 %	0.9991 %	0.99606 %	0.970312 %	10875.602006912231
2000	25	256	|	1536	-1	dot_product
0.4869 %	0.54987 %	0.605389 %	0.6614937 %	|	0.8733 %	0.9871 %	0.94081 %	0.9994 %	0.99693 %	0.971441 %	13094.361543655396
2000	50	256	|	1	-1	dot_product
0.3432 %	0.33544 %	0.287142 %	0.19272 %	|	0.3896 %	0.3899 %	0.35013 %	0.3899 %	0.35013 %	0.291324 %	1364.0093803405762
2000	50	256	|	16	-1	dot_product
0.7003 %	0.72432 %	0.705031 %	0.615771 %	|	0.8357 %	0.8362 %	0.79969 %	0.8362 %	0.79969 %	0.741757 %	1578.3815383911133
2000	50	256	|	32	-1	dot_product
0.7391 %	0.7708 %	0.767161 %	0.7060482 %	|	0.8914 %	0.892 %	0.86492 %	0.892 %	0.86493 %	0.8192 %	1668.074369430542
2000	50	256	|	64	-1	dot_product
0.7647 %	0.80033 %	0.810572 %	0.7772144 %	|	0.9297 %	0.9305 %	0.91174 %	0.9305 %	0.91175 %	0.879433 %	1801.0900020599365
2000	50	256	|	128	-1	dot_product
0.7829 %	0.82078 %	0.839395 %	0.8282985 %	|	0.9568 %	0.9577 %	0.94657 %	0.9577 %	0.9466 %	0.925184 %	2229.56919670105
2000	50	256	|	256	-1	dot_product
0.7958 %	0.83372 %	0.857282 %	0.8615749 %	|	0.9767 %	0.9777 %	0.97079 %	0.9777 %	0.97084 %	0.958169 %	3259.2597007751465
2000	50	256	|	320	-1	dot_product
0.7981 %	0.83636 %	0.861198 %	0.8691114 %	|	0.9809 %	0.9819 %	0.97667 %	0.9819 %	0.97673 %	0.966372 %	3804.661750793457
2000	50	256	|	384	-1	dot_product
0.8006 %	0.83817 %	0.863911 %	0.8741633 %	|	0.9844 %	0.9854 %	0.98087 %	0.9854 %	0.98094 %	0.972201 %	4512.414455413818
2000	50	256	|	448	-1	dot_product
0.8021 %	0.83965 %	0.865909 %	0.8779514 %	|	0.9868 %	0.9878 %	0.98397 %	0.9878 %	0.98406 %	0.97672 %	4844.937086105347
2000	50	256	|	512	-1	dot_product
0.8029 %	0.84084 %	0.867539 %	0.880837 %	|	0.9885 %	0.9897 %	0.9866 %	0.9897 %	0.98669 %	0.980372 %	5166.625261306763
2000	50	256	|	576	-1	dot_product
0.8036 %	0.84157 %	0.868753 %	0.8831076 %	|	0.9894 %	0.9908 %	0.98849 %	0.9908 %	0.98858 %	0.983233 %	5567.142724990845
2000	50	256	|	640	-1	dot_product
0.8044 %	0.84232 %	0.869668 %	0.8849456 %	|	0.9907 %	0.9922 %	0.99008 %	0.9922 %	0.99017 %	0.985572 %	5773.375988006592
2000	50	256	|	704	-1	dot_product
0.805 %	0.84275 %	0.870451 %	0.8863706 %	|	0.992 %	0.9935 %	0.99131 %	0.9935 %	0.9914 %	0.987503 %	6846.750259399414
2000	50	256	|	768	-1	dot_product
0.8058 %	0.84325 %	0.871188 %	0.8876229 %	|	0.9931 %	0.9946 %	0.99253 %	0.9946 %	0.99262 %	0.989297 %	7188.017129898071
2000	50	256	|	1024	-1	dot_product
0.8072 %	0.84463 %	0.873013 %	0.8909395 %	|	0.9961 %	0.9976 %	0.99588 %	0.9976 %	0.99598 %	0.994036 %	8586.119174957275
2000	50	256	|	1280	-1	dot_product
0.8083 %	0.84546 %	0.873978 %	0.8928301 %	|	0.9976 %	0.9992 %	0.9979 %	0.9992 %	0.99801 %	0.996884 %	10424.119472503662
2000	50	256	|	1536	-1	dot_product
0.8084 %	0.84582 %	0.874542 %	0.8939634 %	|	0.998 %	0.9996 %	0.99891 %	0.9996 %	0.99902 %	0.998638 %	12974.810361862183
4000	20	256	|	1	-1	dot_product
0.1902 %	0.21238 %	0.198291 %	0.1280124 %	|	0.3119 %	0.3351 %	0.29084 %	0.3363 %	0.29565 %	0.228718 %	2460.6523513793945
4000	20	256	|	16	-1	dot_product
0.3571 %	0.40945 %	0.443091 %	0.4318226 %	|	0.6642 %	0.7647 %	0.69483 %	0.7752 %	0.73473 %	0.653544 %	2576.282501220703
4000	20	256	|	32	-1	dot_product
0.3732 %	0.42828 %	0.470588 %	0.4844798 %	|	0.7054 %	0.8273 %	0.75338 %	0.842 %	0.80863 %	0.734558 %	2632.164716720581
4000	20	256	|	64	-1	dot_product
0.3837 %	0.44039 %	0.488215 %	0.5211134 %	|	0.7355 %	0.8769 %	0.79527 %	0.8966 %	0.86617 %	0.797294 %	2713.4382724761963
4000	20	256	|	128	-1	dot_product
0.3902 %	0.44695 %	0.499437 %	0.5453035 %	|	0.7543 %	0.9095 %	0.82331 %	0.934 %	0.9089 %	0.844106 %	2901.745080947876
4000	20	256	|	256	-1	dot_product
0.394 %	0.45155 %	0.506253 %	0.5603959 %	|	0.7679 %	0.9319 %	0.84147 %	0.9608 %	0.94061 %	0.876871 %	3163.1176471710205
4000	20	256	|	320	-1	dot_product
0.395 %	0.45218 %	0.507614 %	0.5637911 %	|	0.7703 %	0.9366 %	0.8452 %	0.9672 %	0.94757 %	0.884789 %	3250.001907348633
4000	20	256	|	384	-1	dot_product
0.3957 %	0.45291 %	0.508716 %	0.5661627 %	|	0.7719 %	0.9401 %	0.84856 %	0.9721 %	0.95361 %	0.890595 %	3431.8270683288574
4000	20	256	|	448	-1	dot_product
0.3957 %	0.45333 %	0.509539 %	0.567912 %	|	0.7731 %	0.9434 %	0.85086 %	0.9767 %	0.95808 %	0.894823 %	3759.305715560913
4000	20	256	|	512	-1	dot_product
0.3959 %	0.45367 %	0.510114 %	0.5692739 %	|	0.774 %	0.945 %	0.85253 %	0.9785 %	0.96168 %	0.898315 %	3896.6426849365234
4000	20	256	|	576	-1	dot_product
0.3963 %	0.454 %	0.510533 %	0.57032 %	|	0.7751 %	0.9469 %	0.85389 %	0.9806 %	0.96455 %	0.901018 %	4290.357828140259
4000	20	256	|	640	-1	dot_product
0.3966 %	0.4543 %	0.510872 %	0.5711709 %	|	0.7756 %	0.9485 %	0.85509 %	0.9831 %	0.96714 %	0.903325 %	4748.24070930481
4000	20	256	|	704	-1	dot_product
0.3967 %	0.45435 %	0.51114 %	0.5718795 %	|	0.7759 %	0.9493 %	0.85578 %	0.9843 %	0.96891 %	0.905163 %	5068.383455276489
4000	20	256	|	768	-1	dot_product
0.397 %	0.45448 %	0.511397 %	0.5724841 %	|	0.7764 %	0.9506 %	0.85665 %	0.9859 %	0.97063 %	0.906746 %	5484.411001205444
4000	20	256	|	1024	-1	dot_product
0.3971 %	0.45482 %	0.512137 %	0.5740703 %	|	0.7773 %	0.9528 %	0.85874 %	0.9893 %	0.97517 %	0.91136 %	6480.189800262451
4000	20	256	|	1280	-1	dot_product
0.3971 %	0.45506 %	0.512519 %	0.5750248 %	|	0.7779 %	0.9538 %	0.86011 %	0.9912 %	0.97817 %	0.91403 %	7438.971281051636
4000	20	256	|	1536	-1	dot_product
0.3972 %	0.45524 %	0.512719 %	0.5756395 %	|	0.7784 %	0.9552 %	0.86085 %	0.9936 %	0.98 %	0.915788 %	8264.42837715149
4000	20	256	|	2048	-1	dot_product
0.3973 %	0.45532 %	0.512961 %	0.5763545 %	|	0.7788 %	0.9566 %	0.86174 %	0.9953 %	0.98222 %	0.91796 %	10995.360374450684
4000	25	256	|	1	-1	dot_product
0.2155 %	0.23691 %	0.209101 %	0.1298636 %	|	0.3256 %	0.3362 %	0.29433 %	0.3363 %	0.29565 %	0.228881 %	2485.227346420288
4000	25	256	|	16	-1	dot_product
0.4226 %	0.48217 %	0.502446 %	0.4636937 %	|	0.7191 %	0.7734 %	0.72308 %	0.7751 %	0.73556 %	0.659714 %	2599.085569381714
4000	25	256	|	32	-1	dot_product
0.4472 %	0.50827 %	0.540565 %	0.5300468 %	|	0.7727 %	0.8395 %	0.79127 %	0.842 %	0.81012 %	0.745792 %	2659.1250896453857
4000	25	256	|	64	-1	dot_product
0.4612 %	0.52584 %	0.565967 %	0.578379 %	|	0.8138 %	0.8919 %	0.84238 %	0.8966 %	0.86899 %	0.815279 %	2740.6599521636963
4000	25	256	|	128	-1	dot_product
0.4705 %	0.53608 %	0.582467 %	0.6116018 %	|	0.8398 %	0.9272 %	0.87932 %	0.9342 %	0.91331 %	0.869606 %	2952.6586532592773
4000	25	256	|	256	-1	dot_product
0.4791 %	0.54283 %	0.592998 %	0.6332118 %	|	0.8595 %	0.9535 %	0.905 %	0.9619 %	0.94685 %	0.909879 %	3198.610782623291
4000	25	256	|	320	-1	dot_product
0.4806 %	0.54449 %	0.595404 %	0.638236 %	|	0.8641 %	0.9598 %	0.91068 %	0.9684 %	0.95433 %	0.920011 %	3416.7912006378174
4000	25	256	|	384	-1	dot_product
0.4813 %	0.54562 %	0.597124 %	0.6417582 %	|	0.8668 %	0.9645 %	0.91563 %	0.9733 %	0.96095 %	0.92752 %	3579.9577236175537
4000	25	256	|	448	-1	dot_product
0.4815 %	0.54651 %	0.598368 %	0.6443937 %	|	0.8689 %	0.9687 %	0.91913 %	0.978 %	0.96582 %	0.933152 %	3893.2902812957764
4000	25	256	|	512	-1	dot_product
0.482 %	0.54698 %	0.599338 %	0.6464317 %	|	0.8699 %	0.9703 %	0.92184 %	0.9798 %	0.96966 %	0.937728 %	4301.275253295898
4000	25	256	|	576	-1	dot_product
0.4824 %	0.54754 %	0.600067 %	0.6480153 %	|	0.8713 %	0.9723 %	0.92408 %	0.982 %	0.97285 %	0.941413 %	4749.250650405884
4000	25	256	|	640	-1	dot_product
0.4827 %	0.54801 %	0.600668 %	0.6493721 %	|	0.8725 %	0.9746 %	0.92604 %	0.9846 %	0.97564 %	0.944491 %	5073.824405670166
4000	25	256	|	704	-1	dot_product
0.4828 %	0.54838 %	0.601167 %	0.6504547 %	|	0.8731 %	0.9757 %	0.92747 %	0.9859 %	0.97775 %	0.947032 %	5415.369510650635
4000	25	256	|	768	-1	dot_product
0.4832 %	0.54867 %	0.601605 %	0.6514036 %	|	0.8741 %	0.9774 %	0.92887 %	0.9876 %	0.97973 %	0.949306 %	5629.709482192993
4000	25	256	|	1024	-1	dot_product
0.4839 %	0.54926 %	0.602799 %	0.6540364 %	|	0.8759 %	0.981 %	0.93238 %	0.9915 %	0.98518 %	0.956028 %	6687.763452529907
4000	25	256	|	1280	-1	dot_product
0.4843 %	0.54964 %	0.603486 %	0.6556096 %	|	0.877 %	0.9826 %	0.93461 %	0.9934 %	0.98877 %	0.960104 %	7571.115970611572
4000	25	256	|	1536	-1	dot_product
0.4847 %	0.54998 %	0.603884 %	0.6566519 %	|	0.8782 %	0.9845 %	0.93596 %	0.9957 %	0.99091 %	0.962817 %	8463.695287704468
4000	25	256	|	2048	-1	dot_product
0.485 %	0.5502 %	0.604455 %	0.6579165 %	|	0.8791 %	0.9859 %	0.93757 %	0.9974 %	0.99382 %	0.966302 %	10971.26293182373
4000	50	256	|	1	-1	dot_product
0.3012 %	0.28546 %	0.226669 %	0.1321786 %	|	0.3361 %	0.3363 %	0.29565 %	0.3363 %	0.29565 %	0.228895 %	2473.560094833374
4000	50	256	|	16	-1	dot_product
0.6643 %	0.67706 %	0.637136 %	0.5167264 %	|	0.775 %	0.7752 %	0.7356 %	0.7752 %	0.7356 %	0.661047 %	2628.5526752471924
4000	50	256	|	32	-1	dot_product
0.7142 %	0.73437 %	0.712475 %	0.6181252 %	|	0.8418 %	0.8421 %	0.8102 %	0.8421 %	0.8102 %	0.748796 %	2711.1523151397705
4000	50	256	|	64	-1	dot_product
0.7519 %	0.77561 %	0.769615 %	0.7057051 %	|	0.8963 %	0.8967 %	0.86918 %	0.8967 %	0.86919 %	0.821068 %	2826.8542289733887
4000	50	256	|	128	-1	dot_product
0.7768 %	0.80367 %	0.810608 %	0.7754207 %	|	0.9332 %	0.9343 %	0.91375 %	0.9343 %	0.91376 %	0.879252 %	3134.0909004211426
4000	50	256	|	256	-1	dot_product
0.7934 %	0.82239 %	0.837994 %	0.8257006 %	|	0.9607 %	0.9621 %	0.94775 %	0.9621 %	0.94778 %	0.924199 %	3553.1530380249023
4000	50	256	|	320	-1	dot_product
0.7972 %	0.82624 %	0.844509 %	0.837983 %	|	0.967 %	0.9686 %	0.95535 %	0.9686 %	0.95538 %	0.935897 %	3783.362627029419
4000	50	256	|	384	-1	dot_product
0.7999 %	0.82939 %	0.849138 %	0.8467315 %	|	0.9719 %	0.9735 %	0.962 %	0.9735 %	0.96204 %	0.944628 %	4047.2419261932373
4000	50	256	|	448	-1	dot_product
0.8024 %	0.8318 %	0.852618 %	0.8532964 %	|	0.9765 %	0.9782 %	0.96697 %	0.9782 %	0.96701 %	0.951387 %	4485.435724258423
4000	50	256	|	512	-1	dot_product
0.8034 %	0.83353 %	0.855389 %	0.8584645 %	|	0.9783 %	0.98 %	0.97101 %	0.98 %	0.97105 %	0.956971 %	4994.228363037109
4000	50	256	|	576	-1	dot_product
0.8049 %	0.83478 %	0.857556 %	0.8625231 %	|	0.9805 %	0.9822 %	0.9743 %	0.9822 %	0.97434 %	0.961457 %	5494.8365688323975
4000	50	256	|	640	-1	dot_product
0.8062 %	0.83609 %	0.859307 %	0.8659108 %	|	0.9831 %	0.9848 %	0.97717 %	0.9848 %	0.97721 %	0.965267 %	5755.213499069214
4000	50	256	|	704	-1	dot_product
0.8068 %	0.83718 %	0.860808 %	0.8687228 %	|	0.9844 %	0.9861 %	0.97933 %	0.9861 %	0.97937 %	0.968485 %	5981.107711791992
4000	50	256	|	768	-1	dot_product
0.8082 %	0.83807 %	0.862075 %	0.8711721 %	|	0.986 %	0.9878 %	0.98137 %	0.9878 %	0.98141 %	0.97139 %	6284.200429916382
4000	50	256	|	1024	-1	dot_product
0.8109 %	0.84044 %	0.865803 %	0.8779741 %	|	0.9898 %	0.9917 %	0.98702 %	0.9917 %	0.98707 %	0.979935 %	7552.570104598999
4000	50	256	|	1280	-1	dot_product
0.8117 %	0.84203 %	0.867973 %	0.8821488 %	|	0.9918 %	0.9937 %	0.99075 %	0.9937 %	0.99081 %	0.985265 %	8597.08833694458
4000	50	256	|	1536	-1	dot_product
0.8129 %	0.84281 %	0.869402 %	0.8850074 %	|	0.9942 %	0.9961 %	0.99304 %	0.9961 %	0.9931 %	0.988981 %	10454.181671142578
4000	50	256	|	2048	-1	dot_product
0.8139 %	0.84393 %	0.871147 %	0.8885237 %	|	0.9959 %	0.9979 %	0.99609 %	0.9979 %	0.99615 %	0.993883 %	12483.002185821533
600	20	256	|	1	-1	dot_product
0.2624 %	0.30818 %	0.326072 %	0.2863978 %	|	0.4671 %	0.5138 %	0.47438 %	0.5177 %	0.48796 %	0.427034 %	522.7358341217041
600	20	256	|	16	-1	dot_product
0.3984 %	0.4564 %	0.50886 %	0.5476678 %	|	0.763 %	0.8895 %	0.82528 %	0.9038 %	0.88394 %	0.828633 %	677.4313449859619
600	20	256	|	32	-1	dot_product
0.406 %	0.46489 %	0.521822 %	0.5734294 %	|	0.7853 %	0.9227 %	0.85662 %	0.9401 %	0.92726 %	0.878039 %	719.0873622894287
600	20	256	|	64	-1	dot_product
0.4096 %	0.47048 %	0.529825 %	0.5896901 %	|	0.7991 %	0.9461 %	0.87814 %	0.9671 %	0.95933 %	0.913375 %	886.8627548217773
600	20	256	|	128	-1	dot_product
0.4132 %	0.47401 %	0.534156 %	0.5990361 %	|	0.807 %	0.9619 %	0.89151 %	0.9853 %	0.98091 %	0.935336 %	1176.3169765472412
600	20	256	|	256	-1	dot_product
0.4143 %	0.47507 %	0.536073 %	0.603462 %	|	0.8123 %	0.9708 %	0.89795 %	0.9955 %	0.99185 %	0.946743 %	2010.920763015747
600	20	256	|	320	-1	dot_product
0.4144 %	0.47527 %	0.536351 %	0.6041054 %	|	0.8131 %	0.9726 %	0.89877 %	0.9976 %	0.99348 %	0.948512 %	2533.761739730835
600	20	256	|	384	-1	dot_product
0.4146 %	0.47537 %	0.536486 %	0.604421 %	|	0.8135 %	0.9733 %	0.89923 %	0.9984 %	0.99434 %	0.949428 %	3285.853385925293
600	20	256	|	448	-1	dot_product
0.4147 %	0.47541 %	0.536537 %	0.6045601 %	|	0.8137 %	0.9736 %	0.89946 %	0.9987 %	0.99479 %	0.949829 %	3564.28599357605
600	20	256	|	512	-1	dot_product
0.4147 %	0.47542 %	0.536557 %	0.6046271 %	|	0.8137 %	0.9736 %	0.89951 %	0.9987 %	0.99493 %	0.949981 %	3828.695297241211
600	20	256	|	576	-1	dot_product
0.4147 %	0.47543 %	0.536563 %	0.6046433 %	|	0.8137 %	0.9736 %	0.89954 %	0.9987 %	0.99497 %	0.950035 %	4102.660655975342
600	25	256	|	1	-1	dot_product
0.3084 %	0.35511 %	0.357098 %	0.2980559 %	|	0.495 %	0.5171 %	0.48402 %	0.5177 %	0.48806 %	0.428187 %	529.2730331420898
600	25	256	|	16	-1	dot_product
0.485 %	0.54421 %	0.586936 %	0.6052301 %	|	0.8367 %	0.9021 %	0.86602 %	0.9041 %	0.8849 %	0.84164 %	695.0793266296387
600	25	256	|	32	-1	dot_product
0.4966 %	0.55701 %	0.60574 %	0.6399057 %	|	0.8648 %	0.9379 %	0.90482 %	0.9405 %	0.92893 %	0.897082 %	769.7365283966064
600	25	256	|	64	-1	dot_product
0.5038 %	0.56517 %	0.61761 %	0.6625903 %	|	0.8841 %	0.9644 %	0.93277 %	0.9677 %	0.96191 %	0.938355 %	961.5473747253418
600	25	256	|	128	-1	dot_product
0.5086 %	0.5701 %	0.624288 %	0.6759554 %	|	0.897 %	0.9826 %	0.95083 %	0.9864 %	0.98443 %	0.965625 %	1364.7041320800781
600	25	256	|	256	-1	dot_product
0.5117 %	0.57223 %	0.627427 %	0.6826031 %	|	0.9043 %	0.9926 %	0.95967 %	0.9965 %	0.99607 %	0.980375 %	2437.168598175049
600	25	256	|	320	-1	dot_product
0.512 %	0.57248 %	0.627882 %	0.6836159 %	|	0.9055 %	0.9946 %	0.96102 %	0.9986 %	0.99784 %	0.982824 %	2889.4617557525635
600	25	256	|	384	-1	dot_product
0.5121 %	0.57264 %	0.628137 %	0.6841226 %	|	0.9061 %	0.9955 %	0.9617 %	0.9996 %	0.99879 %	0.984141 %	3605.4739952087402
600	25	256	|	448	-1	dot_product
0.5121 %	0.57273 %	0.628247 %	0.6843572 %	|	0.9063 %	0.9958 %	0.96208 %	0.9999 %	0.99924 %	0.984718 %	3925.3926277160645
600	25	256	|	512	-1	dot_product
0.5121 %	0.57276 %	0.628282 %	0.6844718 %	|	0.9063 %	0.9958 %	0.9622 %	0.9999 %	0.99941 %	0.984965 %	4246.190071105957
600	25	256	|	576	-1	dot_product
0.5121 %	0.57277 %	0.628288 %	0.6845046 %	|	0.9063 %	0.9958 %	0.96224 %	0.9999 %	0.99948 %	0.985055 %	4574.772596359253
600	50	256	|	1	-1	dot_product
0.4464 %	0.45883 %	0.417813 %	0.3167962 %	|	0.5174 %	0.5177 %	0.48806 %	0.5177 %	0.48806 %	0.428382 %	547.2238063812256
600	50	256	|	16	-1	dot_product
0.7524 %	0.78617 %	0.787158 %	0.736207 %	|	0.9034 %	0.9041 %	0.88499 %	0.9041 %	0.88499 %	0.844821 %	756.1647891998291
600	50	256	|	32	-1	dot_product
0.7775 %	0.8157 %	0.82912 %	0.804179 %	|	0.9396 %	0.9405 %	0.92907 %	0.9405 %	0.92907 %	0.902436 %	852.4184226989746
600	50	256	|	64	-1	dot_product
0.7963 %	0.83608 %	0.857555 %	0.8536678 %	|	0.9668 %	0.9677 %	0.96214 %	0.9677 %	0.96214 %	0.946683 %	1168.1971549987793
600	50	256	|	128	-1	dot_product
0.8092 %	0.8481 %	0.873735 %	0.8842089 %	|	0.9854 %	0.9864 %	0.98476 %	0.9864 %	0.98476 %	0.976987 %	1665.0938987731934
600	50	256	|	256	-1	dot_product
0.816 %	0.8535 %	0.881521 %	0.8993225 %	|	0.9953 %	0.9966 %	0.99648 %	0.9966 %	0.99649 %	0.994223 %	3032.16814994812
600	50	256	|	320	-1	dot_product
0.8172 %	0.85434 %	0.882723 %	0.9016847 %	|	0.9974 %	0.9987 %	0.99827 %	0.9987 %	0.99828 %	0.997169 %	3596.8477725982666
600	50	256	|	384	-1	dot_product
0.8175 %	0.85473 %	0.883345 %	0.9029058 %	|	0.9984 %	0.9997 %	0.99925 %	0.9997 %	0.99926 %	0.998772 %	4399.897336959839
600	50	256	|	448	-1	dot_product
0.8177 %	0.85491 %	0.883618 %	0.9035122 %	|	0.9987 %	1.0 %	0.99975 %	1.0 %	0.99976 %	0.999517 %	4705.40976524353
600	50	256	|	512	-1	dot_product
0.8177 %	0.85499 %	0.883733 %	0.9038104 %	|	0.9987 %	1.0 %	0.99992 %	1.0 %	0.99993 %	0.999853 %	5115.832805633545
600	50	256	|	576	-1	dot_product
0.8177 %	0.85503 %	0.883772 %	0.9039064 %	|	0.9987 %	1.0 %	0.99999 %	1.0 %	1.0 %	0.999981 %	5488.824129104614
500	20	256	|	1	-1	dot_product
0.2585 %	0.31221 %	0.327957 %	0.2935895 %	|	0.4664 %	0.5226 %	0.47893 %	0.5263 %	0.49341 %	0.433112 %	482.8195571899414
500	20	256	|	16	-1	dot_product
0.3892 %	0.45594 %	0.507967 %	0.5511403 %	|	0.7589 %	0.8948 %	0.82799 %	0.9106 %	0.89066 %	0.837243 %	632.8368186950684
500	20	256	|	32	-1	dot_product
0.3971 %	0.46525 %	0.520513 %	0.574925 %	|	0.782 %	0.9304 %	0.85967 %	0.9494 %	0.93498 %	0.884816 %	706.9807052612305
500	20	256	|	64	-1	dot_product
0.4019 %	0.47006 %	0.527615 %	0.5895206 %	|	0.7946 %	0.9505 %	0.8796 %	0.9719 %	0.96478 %	0.917112 %	909.5590114593506
500	20	256	|	128	-1	dot_product
0.4037 %	0.47282 %	0.531186 %	0.5977064 %	|	0.8034 %	0.9649 %	0.89074 %	0.9894 %	0.98352 %	0.936954 %	1285.1176261901855
500	20	256	|	256	-1	dot_product
