Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
0.578 %	0.58911 %	0.525994 %	0.395971 %	|	0.7032 %	0.7039 %	0.63689 %	0.7039 %	0.63689 %	0.539521 %	167.91677474975586
2000	0.2	128	|	16	-1	squared_l2
0.6737 %	0.703 %	0.667202 %	0.5500223 %	|	0.8393 %	0.8401 %	0.78334 %	0.8401 %	0.78334 %	0.696889 %	210.968017578125
2000	0.2	128	|	25	-1	squared_l2
0.7169 %	0.75728 %	0.742862 %	0.6514437 %	|	0.9043 %	0.9054 %	0.86142 %	0.9054 %	0.86142 %	0.789187 %	257.2054862976074
2000	0.2	128	|	30	-1	squared_l2
0.7278 %	0.7738 %	0.769307 %	0.6913103 %	|	0.9238 %	0.9249 %	0.88772 %	0.9249 %	0.88772 %	0.823792 %	279.0818214416504
2000	0.2	128	|	35	-1	squared_l2
0.7359 %	0.78574 %	0.788569 %	0.7225441 %	|	0.9372 %	0.9383 %	0.90742 %	0.9383 %	0.90742 %	0.850482 %	302.22463607788086
2000	0.2	128	|	40	-1	squared_l2
0.7422 %	0.79482 %	0.80343 %	0.7479941 %	|	0.9488 %	0.95 %	0.92272 %	0.95 %	0.92272 %	0.871963 %	327.8467655181885
2000	0.2	128	|	45	-1	squared_l2
0.7473 %	0.8015 %	0.815107 %	0.7692864 %	|	0.9569 %	0.9581 %	0.93495 %	0.9581 %	0.93495 %	0.889707 %	349.06673431396484
2000	0.2	128	|	50	-1	squared_l2
0.751 %	0.80732 %	0.824386 %	0.7868707 %	|	0.9633 %	0.9646 %	0.94518 %	0.9646 %	0.94518 %	0.904226 %	376.4817714691162
2000	0.2	128	|	55	-1	squared_l2
0.7537 %	0.81173 %	0.831563 %	0.8014881 %	|	0.9685 %	0.9698 %	0.95311 %	0.9698 %	0.95311 %	0.916118 %	395.5245018005371
2000	0.2	128	|	60	-1	squared_l2
0.7562 %	0.81541 %	0.837594 %	0.8139067 %	|	0.9729 %	0.9742 %	0.95993 %	0.9742 %	0.95993 %	0.926273 %	419.170618057251
2000	0.2	128	|	65	-1	squared_l2
0.7582 %	0.81804 %	0.842508 %	0.824625 %	|	0.9762 %	0.9776 %	0.96533 %	0.9776 %	0.96533 %	0.934966 %	439.81194496154785
2000	0.2	128	|	75	-1	squared_l2
0.7622 %	0.82222 %	0.85002 %	0.8414872 %	|	0.9825 %	0.9839 %	0.97379 %	0.9839 %	0.97379 %	0.948704 %	482.5632572174072
2000	0.2	128	|	90	-1	squared_l2
0.7667 %	0.82665 %	0.857714 %	0.8593251 %	|	0.9887 %	0.9902 %	0.98257 %	0.9902 %	0.98257 %	0.963553 %	550.4000186920166
2000	0.2	128	|	110	-1	squared_l2
0.7694 %	0.82956 %	0.86366 %	0.8743181 %	|	0.9924 %	0.9939 %	0.98923 %	0.9939 %	0.98923 %	0.975989 %	640.7766342163086
2000	0.2	128	|	130	-1	squared_l2
0.7709 %	0.83105 %	0.867116 %	0.8836176 %	|	0.9948 %	0.9963 %	0.99284 %	0.9963 %	0.99284 %	0.983618 %	728.5523414611816
2000	0.2	128	|	150	-1	squared_l2
0.7713 %	0.83196 %	0.869292 %	0.8896823 %	|	0.9958 %	0.9973 %	0.99509 %	0.9973 %	0.99509 %	0.988552 %	823.0273723602295
2000	0.2	128	|	170	-1	squared_l2
0.7721 %	0.83279 %	0.870612 %	0.8937518 %	|	0.997 %	0.9985 %	0.99678 %	0.9985 %	0.99678 %	0.991708 %	902.1151065826416
2000	0.2	128	|	200	-1	squared_l2
0.7722 %	0.8334 %	0.872002 %	0.8977546 %	|	0.9976 %	0.9991 %	0.99822 %	0.9991 %	0.99822 %	0.994952 %	1026.6094207763672
2000	0.2	128	|	220	-1	squared_l2
0.7724 %	0.83375 %	0.872567 %	0.8994855 %	|	0.9979 %	0.9994 %	0.99878 %	0.9994 %	0.99878 %	0.996319 %	1110.7275485992432
2000	0.2	128	|	250	-1	squared_l2
0.7724 %	0.83387 %	0.873086 %	0.9012413 %	|	0.9979 %	0.9994 %	0.99922 %	0.9994 %	0.99922 %	0.997653 %	1248.5425472259521
2000	0.2	128	|	310	-1	squared_l2
0.7727 %	0.83405 %	0.873613 %	0.903085 %	|	0.9982 %	0.9997 %	0.99972 %	0.9997 %	0.99972 %	0.999003 %	1506.5443515777588
2000	0.2	128	|	400	-1	squared_l2
0.7728 %	0.83415 %	0.873861 %	0.9041025 %	|	0.9985 %	1.0 %	0.99989 %	1.0 %	0.99989 %	0.999682 %	1900.688886642456
2000	0.2	128	|	500	-1	squared_l2
0.7728 %	0.83419 %	0.873947 %	0.9044312 %	|	0.9985 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999926 %	2334.7647190093994
2000	0.2	128	|	800	-1	squared_l2
0.7728 %	0.83421 %	0.873973 %	0.9045455 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999996 %	3633.7945461273193
2000	0.2	128	|	1000	-1	squared_l2
0.7728 %	0.8342 %	0.873974 %	0.9045471 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	4507.175445556641
2000	0.2	128	|	1250	-1	squared_l2
0.7728 %	0.8342 %	0.873974 %	0.9045473 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	5517.390727996826
2000	0.2	128	|	1500	-1	squared_l2
0.7728 %	0.8342 %	0.873974 %	0.9045473 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	6544.835805892944
2000	0.2	128	|	1750	-1	squared_l2
0.7728 %	0.8342 %	0.873974 %	0.9045473 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	7503.52931022644
2000	0.2	128	|	1900	-1	squared_l2
0.7728 %	0.8342 %	0.873974 %	0.9045473 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	7943.303346633911
2000	0.2	128	|	2000	-1	squared_l2
0.7728 %	0.8342 %	0.873974 %	0.9045473 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	8806.753635406494
2000	0.2	64	|	1	-1	squared_l2
0.1911 %	0.20319 %	0.175369 %	0.1148748 %	|	0.268 %	0.2717 %	0.2325 %	0.2717 %	0.23272 %	0.18162 %	85.95442771911621
2000	0.2	64	|	2	-1	squared_l2
0.2622 %	0.28875 %	0.256165 %	0.1746717 %	|	0.3913 %	0.399 %	0.34346 %	0.399 %	0.34399 %	0.270537 %	107.50222206115723
2000	0.2	64	|	4	-1	squared_l2
0.337 %	0.3818 %	0.356968 %	0.264215 %	|	0.531 %	0.5446 %	0.4793 %	0.5447 %	0.48028 %	0.390251 %	133.43214988708496
2000	0.2	64	|	8	-1	squared_l2
0.4092 %	0.47243 %	0.467618 %	0.3870773 %	|	0.6785 %	0.7022 %	0.63491 %	0.7023 %	0.63671 %	0.540565 %	158.0979824066162
2000	0.2	64	|	16	-1	squared_l2
0.4601 %	0.54054 %	0.563487 %	0.5208571 %	|	0.7995 %	0.8356 %	0.7812 %	0.8358 %	0.78463 %	0.698008 %	186.35916709899902
2000	0.2	64	|	25	-1	squared_l2
0.4846 %	0.56997 %	0.608858 %	0.5974193 %	|	0.8558 %	0.9001 %	0.85721 %	0.9006 %	0.86243 %	0.790905 %	216.58825874328613
2000	0.2	64	|	30	-1	squared_l2
0.4908 %	0.57859 %	0.623767 %	0.6244154 %	|	0.8718 %	0.919 %	0.88181 %	0.9195 %	0.88782 %	0.825039 %	232.85937309265137
2000	0.2	64	|	35	-1	squared_l2
0.4959 %	0.58481 %	0.634231 %	0.6448405 %	|	0.8865 %	0.9363 %	0.90128 %	0.9368 %	0.90795 %	0.851354 %	244.63319778442383
2000	0.2	64	|	40	-1	squared_l2
0.499 %	0.58911 %	0.642082 %	0.6607089 %	|	0.8946 %	0.9471 %	0.91635 %	0.9476 %	0.92366 %	0.872381 %	257.8310966491699
2000	0.2	64	|	45	-1	squared_l2
0.5011 %	0.59257 %	0.64826 %	0.6733034 %	|	0.9003 %	0.9549 %	0.92739 %	0.9554 %	0.93531 %	0.889717 %	271.17443084716797
2000	0.2	64	|	50	-1	squared_l2
0.502 %	0.59491 %	0.653159 %	0.6835862 %	|	0.905 %	0.9611 %	0.93644 %	0.9617 %	0.9448 %	0.903869 %	279.79278564453125
2000	0.2	64	|	55	-1	squared_l2
0.5035 %	0.59684 %	0.656978 %	0.6919967 %	|	0.9089 %	0.9665 %	0.94407 %	0.9671 %	0.95277 %	0.915875 %	294.2235469818115
2000	0.2	64	|	60	-1	squared_l2
0.505 %	0.59858 %	0.660271 %	0.6992381 %	|	0.9127 %	0.971 %	0.95056 %	0.9716 %	0.9595 %	0.926291 %	307.4686527252197
2000	0.2	64	|	65	-1	squared_l2
0.5062 %	0.60013 %	0.662792 %	0.7051871 %	|	0.9162 %	0.9755 %	0.95576 %	0.9761 %	0.96502 %	0.934732 %	318.3557987213135
2000	0.2	64	|	75	-1	squared_l2
0.5074 %	0.60217 %	0.666677 %	0.7144035 %	|	0.9214 %	0.9822 %	0.96391 %	0.9828 %	0.97365 %	0.948115 %	341.6867256164551
2000	0.2	64	|	90	-1	squared_l2
0.5089 %	0.60379 %	0.67079 %	0.7241474 %	|	0.9262 %	0.9888 %	0.97172 %	0.9895 %	0.98208 %	0.962559 %	376.7256736755371
2000	0.2	64	|	110	-1	squared_l2
0.5094 %	0.60557 %	0.673877 %	0.7321594 %	|	0.9295 %	0.9926 %	0.97804 %	0.9933 %	0.98898 %	0.97462 %	423.26951026916504
2000	0.2	64	|	130	-1	squared_l2
0.51 %	0.60637 %	0.675651 %	0.7370312 %	|	0.9308 %	0.9946 %	0.98148 %	0.9953 %	0.99278 %	0.982159 %	463.47689628601074
2000	0.2	64	|	150	-1	squared_l2
0.5099 %	0.60651 %	0.676788 %	0.7401992 %	|	0.9313 %	0.9957 %	0.98366 %	0.9965 %	0.99518 %	0.987193 %	510.5407238006592
2000	0.2	64	|	170	-1	squared_l2
0.51 %	0.60675 %	0.677386 %	0.7422727 %	|	0.9318 %	0.9964 %	0.98497 %	0.9972 %	0.99664 %	0.990389 %	548.8054752349854
2000	0.2	64	|	200	-1	squared_l2
0.5104 %	0.60704 %	0.6779 %	0.7441992 %	|	0.9329 %	0.9979 %	0.98633 %	0.9987 %	0.9982 %	0.993346 %	612.2241020202637
2000	0.2	64	|	220	-1	squared_l2
0.5104 %	0.60708 %	0.678199 %	0.7450276 %	|	0.9329 %	0.9981 %	0.98671 %	0.9989 %	0.99866 %	0.994696 %	653.6340713500977
2000	0.2	64	|	250	-1	squared_l2
0.5105 %	0.60718 %	0.678423 %	0.7458188 %	|	0.9332 %	0.9984 %	0.9872 %	0.9992 %	0.99924 %	0.996001 %	718.8255786895752
2000	0.2	64	|	310	-1	squared_l2
0.5104 %	0.60727 %	0.678551 %	0.7466099 %	|	0.9333 %	0.9988 %	0.9876 %	0.9996 %	0.99968 %	0.997278 %	843.717098236084
2000	0.2	64	|	400	-1	squared_l2
0.5105 %	0.60735 %	0.678604 %	0.7469719 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	0.99996 %	0.997936 %	1027.3306369781494
2000	0.2	64	|	500	-1	squared_l2
0.5105 %	0.60734 %	0.678583 %	0.7470589 %	|	0.9337 %	0.9992 %	0.98782 %	1.0 %	1.0 %	0.998121 %	1235.4230880737305
2000	0.2	64	|	800	-1	squared_l2
0.5105 %	0.60734 %	0.678559 %	0.7470731 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998177 %	1902.1813869476318
2000	0.2	64	|	1000	-1	squared_l2
0.5105 %	0.60734 %	0.678556 %	0.7470707 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998179 %	2333.63676071167
2000	0.2	64	|	1250	-1	squared_l2
0.5105 %	0.60734 %	0.678557 %	0.7470713 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998183 %	2807.5239658355713
2000	0.2	64	|	1500	-1	squared_l2
0.5105 %	0.60734 %	0.678557 %	0.7470712 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998183 %	3301.701545715332
2000	0.2	64	|	1750	-1	squared_l2
0.5105 %	0.60734 %	0.678557 %	0.7470711 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998183 %	3766.432285308838
2000	0.2	64	|	1900	-1	squared_l2
0.5105 %	0.60734 %	0.678557 %	0.7470712 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998183 %	4027.7581214904785
2000	0.2	64	|	2000	-1	squared_l2
0.5105 %	0.60734 %	0.678557 %	0.7470715 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998183 %	4387.993335723877
2000	0.2	32	|	1	-1	squared_l2
0.1406 %	0.16983 %	0.163425 %	0.1149817 %	|	0.2519 %	0.2752 %	0.23392 %	0.2765 %	0.23713 %	0.183336 %	85.20126342773438
2000	0.2	32	|	2	-1	squared_l2
0.1923 %	0.23243 %	0.231377 %	0.1733279 %	|	0.3635 %	0.4055 %	0.34159 %	0.4082 %	0.34806 %	0.271438 %	101.81522369384766
2000	0.2	32	|	4	-1	squared_l2
0.234 %	0.28893 %	0.304963 %	0.2553844 %	|	0.4738 %	0.5437 %	0.46577 %	0.5489 %	0.48004 %	0.38683 %	126.94644927978516
2000	0.2	32	|	8	-1	squared_l2
0.2692 %	0.34113 %	0.381502 %	0.3639749 %	|	0.5866 %	0.6981 %	0.60763 %	0.7075 %	0.63809 %	0.537669 %	149.73187446594238
2000	0.2	32	|	16	-1	squared_l2
0.2925 %	0.3766 %	0.438604 %	0.4645075 %	|	0.6669 %	0.8237 %	0.7273 %	0.8384 %	0.7825 %	0.690405 %	175.96006393432617
2000	0.2	32	|	25	-1	squared_l2
0.3023 %	0.39058 %	0.463482 %	0.5146468 %	|	0.7 %	0.8823 %	0.78601 %	0.9012 %	0.85857 %	0.777382 %	199.45144653320312
2000	0.2	32	|	30	-1	squared_l2
0.3052 %	0.39375 %	0.471251 %	0.5315613 %	|	0.709 %	0.9024 %	0.80507 %	0.9228 %	0.88519 %	0.808826 %	209.8407745361328
2000	0.2	32	|	35	-1	squared_l2
0.3071 %	0.39651 %	0.476711 %	0.5439654 %	|	0.7176 %	0.9165 %	0.81883 %	0.9387 %	0.90528 %	0.833073 %	218.66941452026367
2000	0.2	32	|	40	-1	squared_l2
0.3089 %	0.39871 %	0.480681 %	0.5533296 %	|	0.7227 %	0.9257 %	0.82928 %	0.9499 %	0.92107 %	0.852127 %	229.76040840148926
2000	0.2	32	|	45	-1	squared_l2
0.3098 %	0.40053 %	0.483542 %	0.5604914 %	|	0.7259 %	0.9331 %	0.83713 %	0.9577 %	0.93344 %	0.867017 %	237.92362213134766
2000	0.2	32	|	50	-1	squared_l2
0.3105 %	0.40131 %	0.485749 %	0.5663352 %	|	0.7284 %	0.9398 %	0.84276 %	0.9654 %	0.94279 %	0.879456 %	239.7780418395996
2000	0.2	32	|	55	-1	squared_l2
0.3105 %	0.40214 %	0.487535 %	0.5710934 %	|	0.7313 %	0.946 %	0.84799 %	0.9719 %	0.95072 %	0.889594 %	249.38654899597168
2000	0.2	32	|	60	-1	squared_l2
0.3102 %	0.40268 %	0.488969 %	0.5749876 %	|	0.7325 %	0.9494 %	0.8516 %	0.9761 %	0.95696 %	0.898162 %	256.96396827697754
2000	0.2	32	|	65	-1	squared_l2
0.3107 %	0.40331 %	0.490045 %	0.5781457 %	|	0.7334 %	0.9519 %	0.8547 %	0.9797 %	0.96249 %	0.905435 %	269.00386810302734
2000	0.2	32	|	75	-1	squared_l2
0.3122 %	0.40374 %	0.491503 %	0.5830344 %	|	0.7356 %	0.957 %	0.85852 %	0.9859 %	0.97004 %	0.916207 %	282.78517723083496
2000	0.2	32	|	90	-1	squared_l2
0.312 %	0.40454 %	0.492963 %	0.5878643 %	|	0.7372 %	0.9615 %	0.86306 %	0.9912 %	0.97835 %	0.927459 %	304.1090965270996
2000	0.2	32	|	110	-1	squared_l2
0.3117 %	0.40507 %	0.493802 %	0.5914861 %	|	0.7381 %	0.9646 %	0.86653 %	0.9953 %	0.98509 %	0.936303 %	329.74743843078613
2000	0.2	32	|	130	-1	squared_l2
0.3118 %	0.40527 %	0.494176 %	0.5935534 %	|	0.7384 %	0.9658 %	0.86831 %	0.9969 %	0.9889 %	0.941594 %	359.8756790161133
2000	0.2	32	|	150	-1	squared_l2
0.312 %	0.40518 %	0.494365 %	0.5947393 %	|	0.7384 %	0.9668 %	0.86913 %	0.9979 %	0.99101 %	0.944676 %	379.93884086608887
2000	0.2	32	|	170	-1	squared_l2
0.3119 %	0.40531 %	0.494403 %	0.5954425 %	|	0.7385 %	0.9675 %	0.86976 %	0.9986 %	0.99253 %	0.946659 %	405.1229953765869
2000	0.2	32	|	200	-1	squared_l2
0.3117 %	0.40518 %	0.494245 %	0.5959004 %	|	0.738 %	0.9671 %	0.86995 %	0.9988 %	0.99371 %	0.948343 %	452.8791904449463
2000	0.2	32	|	220	-1	squared_l2
0.3116 %	0.40516 %	0.494256 %	0.596006 %	|	0.738 %	0.9672 %	0.87012 %	0.9989 %	0.99436 %	0.94898 %	468.4596061706543
2000	0.2	32	|	250	-1	squared_l2
0.3116 %	0.40509 %	0.494174 %	0.596024 %	|	0.7379 %	0.9672 %	0.87027 %	0.9989 %	0.9948 %	0.949558 %	497.79820442199707
2000	0.2	32	|	310	-1	squared_l2
0.3114 %	0.40505 %	0.494004 %	0.5959006 %	|	0.7376 %	0.9673 %	0.87033 %	0.9991 %	0.99527 %	0.949942 %	582.2880268096924
2000	0.2	32	|	400	-1	squared_l2
0.3113 %	0.40505 %	0.493901 %	0.5956485 %	|	0.7375 %	0.9673 %	0.87036 %	0.9991 %	0.99542 %	0.950064 %	681.1337471008301
2000	0.2	32	|	500	-1	squared_l2
0.3112 %	0.40499 %	0.493814 %	0.5954515 %	|	0.7375 %	0.9674 %	0.87031 %	0.9992 %	0.99546 %	0.950035 %	787.5516414642334
2000	0.2	32	|	800	-1	squared_l2
0.3112 %	0.40498 %	0.493789 %	0.5953068 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949951 %	1116.1587238311768
2000	0.2	32	|	1000	-1	squared_l2
0.3112 %	0.40498 %	0.493786 %	0.5953017 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949952 %	1347.886562347412
2000	0.2	32	|	1250	-1	squared_l2
0.3112 %	0.40498 %	0.493786 %	0.5953014 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949953 %	1594.9947834014893
2000	0.2	32	|	1500	-1	squared_l2
0.3112 %	0.40498 %	0.493786 %	0.5953019 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949953 %	1839.5602703094482
2000	0.2	32	|	1750	-1	squared_l2
0.3112 %	0.40498 %	0.493786 %	0.5953021 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949953 %	2084.2981338500977
2000	0.2	32	|	1900	-1	squared_l2
0.3112 %	0.40498 %	0.493786 %	0.595302 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949953 %	2191.93434715271
2000	0.2	32	|	2000	-1	squared_l2
0.3112 %	0.40498 %	0.493786 %	0.5953019 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949952 %	2275.7580280303955
2000	0.2	16	|	1	-1	squared_l2
0.0813 %	0.12112 %	0.140681 %	0.1159522 %	|	0.1914 %	0.2592 %	0.21885 %	0.269 %	0.23791 %	0.184149 %	79.33306694030762
2000	0.2	16	|	2	-1	squared_l2
0.1103 %	0.15653 %	0.190469 %	0.1712299 %	|	0.2671 %	0.3798 %	0.31021 %	0.3981 %	0.34593 %	0.271457 %	101.32336616516113
2000	0.2	16	|	4	-1	squared_l2
0.1311 %	0.18734 %	0.240222 %	0.2459479 %	|	0.3412 %	0.5104 %	0.41225 %	0.5471 %	0.48134 %	0.387866 %	126.75046920776367
2000	0.2	16	|	8	-1	squared_l2
0.1498 %	0.21261 %	0.283286 %	0.3292397 %	|	0.4035 %	0.6421 %	0.51147 %	0.7064 %	0.63412 %	0.52647 %	147.61996269226074
2000	0.2	16	|	16	-1	squared_l2
0.1559 %	0.2261 %	0.312052 %	0.3948492 %	|	0.4368 %	0.7365 %	0.5838 %	0.8328 %	0.77098 %	0.654519 %	172.4381446838379
2000	0.2	16	|	25	-1	squared_l2
0.1587 %	0.23041 %	0.322655 %	0.42373 %	|	0.4518 %	0.7773 %	0.61448 %	0.8941 %	0.84067 %	0.720255 %	190.0503635406494
2000	0.2	16	|	30	-1	squared_l2
0.1583 %	0.23133 %	0.325465 %	0.4324519 %	|	0.4543 %	0.7878 %	0.62349 %	0.9135 %	0.86465 %	0.74178 %	199.80335235595703
2000	0.2	16	|	35	-1	squared_l2
0.1585 %	0.23121 %	0.327148 %	0.438595 %	|	0.4547 %	0.7959 %	0.62853 %	0.9276 %	0.8813 %	0.757468 %	205.125093460083
2000	0.2	16	|	40	-1	squared_l2
0.1585 %	0.23152 %	0.328332 %	0.4432266 %	|	0.4573 %	0.8028 %	0.633 %	0.9398 %	0.89449 %	0.769569 %	214.1408920288086
2000	0.2	16	|	45	-1	squared_l2
0.1586 %	0.2315 %	0.329154 %	0.4466308 %	|	0.4571 %	0.8064 %	0.63618 %	0.9485 %	0.90497 %	0.778833 %	219.5589542388916
2000	0.2	16	|	50	-1	squared_l2
0.1579 %	0.23145 %	0.329734 %	0.4491091 %	|	0.4566 %	0.8085 %	0.63841 %	0.954 %	0.91325 %	0.78594 %	230.0422191619873
2000	0.2	16	|	55	-1	squared_l2
0.1575 %	0.23138 %	0.330087 %	0.4509801 %	|	0.4575 %	0.8105 %	0.63997 %	0.9583 %	0.9189 %	0.791296 %	240.3576374053955
2000	0.2	16	|	60	-1	squared_l2
0.1574 %	0.23139 %	0.330161 %	0.4523956 %	|	0.4575 %	0.8116 %	0.64074 %	0.963 %	0.92377 %	0.795424 %	245.9251880645752
2000	0.2	16	|	65	-1	squared_l2
0.1569 %	0.23143 %	0.330189 %	0.4534599 %	|	0.4574 %	0.8121 %	0.6414 %	0.9646 %	0.92774 %	0.79875 %	247.31731414794922
2000	0.2	16	|	75	-1	squared_l2
0.157 %	0.23123 %	0.330187 %	0.4549684 %	|	0.4567 %	0.8133 %	0.64204 %	0.9687 %	0.93369 %	0.803644 %	258.652925491333
2000	0.2	16	|	90	-1	squared_l2
0.1571 %	0.23041 %	0.329651 %	0.4559108 %	|	0.4552 %	0.8137 %	0.64152 %	0.9719 %	0.93784 %	0.807759 %	278.6264419555664
2000	0.2	16	|	110	-1	squared_l2
0.1572 %	0.22993 %	0.329102 %	0.4562733 %	|	0.4553 %	0.8137 %	0.64179 %	0.9755 %	0.94228 %	0.810534 %	300.0519275665283
2000	0.2	16	|	130	-1	squared_l2
0.157 %	0.22961 %	0.328554 %	0.4559742 %	|	0.455 %	0.8132 %	0.64126 %	0.9763 %	0.94402 %	0.811607 %	322.0529556274414
2000	0.2	16	|	150	-1	squared_l2
0.157 %	0.22927 %	0.328169 %	0.4555735 %	|	0.4541 %	0.814 %	0.64092 %	0.9775 %	0.94493 %	0.811933 %	342.20409393310547
2000	0.2	16	|	170	-1	squared_l2
0.157 %	0.22901 %	0.327807 %	0.4550552 %	|	0.4537 %	0.8131 %	0.64052 %	0.9776 %	0.9455 %	0.811726 %	356.97460174560547
2000	0.2	16	|	200	-1	squared_l2
0.157 %	0.22877 %	0.32746 %	0.4543926 %	|	0.4537 %	0.8131 %	0.64006 %	0.9782 %	0.94594 %	0.811264 %	383.82720947265625
2000	0.2	16	|	220	-1	squared_l2
0.157 %	0.22862 %	0.327209 %	0.4539298 %	|	0.4537 %	0.8133 %	0.63953 %	0.9785 %	0.9458 %	0.81081 %	402.2657871246338
2000	0.2	16	|	250	-1	squared_l2
0.1569 %	0.22838 %	0.326868 %	0.4533298 %	|	0.4535 %	0.8127 %	0.63891 %	0.9786 %	0.94572 %	0.810215 %	423.94328117370605
2000	0.2	16	|	310	-1	squared_l2
0.1569 %	0.22817 %	0.32654 %	0.4524937 %	|	0.4535 %	0.8125 %	0.63829 %	0.9783 %	0.94533 %	0.809443 %	485.17560958862305
2000	0.2	16	|	400	-1	squared_l2
0.1569 %	0.22799 %	0.326238 %	0.451708 %	|	0.4533 %	0.8117 %	0.63778 %	0.978 %	0.94503 %	0.808605 %	555.3297996520996
2000	0.2	16	|	500	-1	squared_l2
0.1569 %	0.22793 %	0.326105 %	0.4512738 %	|	0.4532 %	0.8115 %	0.63764 %	0.9779 %	0.94474 %	0.808143 %	623.2569217681885
2000	0.2	16	|	800	-1	squared_l2
0.1569 %	0.22791 %	0.326026 %	0.4509454 %	|	0.4532 %	0.8117 %	0.63752 %	0.9779 %	0.94456 %	0.807817 %	853.3682823181152
2000	0.2	16	|	1000	-1	squared_l2
0.1569 %	0.22791 %	0.326018 %	0.4509272 %	|	0.4532 %	0.8117 %	0.63752 %	0.9779 %	0.94456 %	0.807791 %	994.265079498291
2000	0.2	16	|	1250	-1	squared_l2
0.1569 %	0.22791 %	0.326019 %	0.4509259 %	|	0.4532 %	0.8117 %	0.63752 %	0.9779 %	0.94456 %	0.807795 %	1164.5228862762451
2000	0.2	16	|	1500	-1	squared_l2
0.1569 %	0.22791 %	0.326019 %	0.4509257 %	|	0.4532 %	0.8117 %	0.63752 %	0.9779 %	0.94456 %	0.80779 %	1314.5458698272705
2000	0.2	16	|	1750	-1	squared_l2
0.1569 %	0.22791 %	0.326019 %	0.4509242 %	|	0.4532 %	0.8117 %	0.63752 %	0.9779 %	0.94456 %	0.807794 %	1485.0554466247559
2000	0.2	16	|	1900	-1	squared_l2
0.1569 %	0.22791 %	0.326019 %	0.4509238 %	|	0.4532 %	0.8117 %	0.63752 %	0.9779 %	0.94456 %	0.807794 %	1596.9927310943604
2000	0.2	16	|	2000	-1	squared_l2
0.1569 %	0.22791 %	0.326019 %	0.4509247 %	|	0.4532 %	0.8117 %	0.63752 %	0.9779 %	0.94456 %	0.807792 %	1662.6932621002197
2000	0.4	128	|	1	-1	squared_l2
0.2482 %	0.23028 %	0.182692 %	0.1172178 %	|	0.2801 %	0.2803 %	0.23697 %	0.2803 %	0.23697 %	0.18363 %	86.08341217041016
2000	0.4	128	|	2	-1	squared_l2
0.3529 %	0.33239 %	0.267296 %	0.1749717 %	|	0.41 %	0.4102 %	0.34495 %	0.4102 %	0.34495 %	0.26946 %	111.37747764587402
2000	0.4	128	|	4	-1	squared_l2
0.4628 %	0.45481 %	0.383114 %	0.2661077 %	|	0.5523 %	0.5525 %	0.47987 %	0.5525 %	0.47987 %	0.388673 %	139.39189910888672
2000	0.4	128	|	8	-1	squared_l2
0.5767 %	0.58758 %	0.525819 %	0.3952566 %	|	0.7022 %	0.703 %	0.63494 %	0.703 %	0.63494 %	0.539103 %	172.23215103149414
2000	0.4	128	|	16	-1	squared_l2
0.6739 %	0.70182 %	0.668907 %	0.5519777 %	|	0.8387 %	0.8397 %	0.78294 %	0.8397 %	0.78294 %	0.69883 %	215.7156467437744
2000	0.4	128	|	25	-1	squared_l2
0.7157 %	0.75558 %	0.743854 %	0.6534692 %	|	0.9019 %	0.9032 %	0.86054 %	0.9032 %	0.86054 %	0.790795 %	261.64793968200684
2000	0.4	128	|	30	-1	squared_l2
0.7318 %	0.77328 %	0.770421 %	0.6932884 %	|	0.9243 %	0.9257 %	0.88799 %	0.9257 %	0.88799 %	0.825799 %	286.9384288787842
2000	0.4	128	|	35	-1	squared_l2
