Program: faissGPU Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.461 %	0.56138 %	0.635779 %	0.7089453 %	|	0.9022 %	0.9974 %	0.97704 %	1.0 %	0.99994 %	0.99508 %	1396.2047100067139
500	32	256	|	1	-1	squared_l2
0.3853 %	0.40422 %	0.356142 %	0.2553913 %	|	0.5035 %	0.5043 %	0.44801 %	0.5043 %	0.44801 %	0.367988 %	406.34942054748535
500	32	256	|	16	-1	squared_l2
0.6352 %	0.7122 %	0.756084 %	0.7709194 %	|	0.9657 %	0.9781 %	0.96327 %	0.9781 %	0.96359 %	0.934863 %	505.35011291503906
500	32	256	|	32	-1	squared_l2
0.642 %	0.72096 %	0.772822 %	0.8111297 %	|	0.9822 %	0.9963 %	0.99157 %	0.9963 %	0.99205 %	0.982854 %	552.6547431945801
500	32	256	|	64	-1	squared_l2
0.6432 %	0.72294 %	0.776817 %	0.8232987 %	|	0.9847 %	0.9995 %	0.99863 %	0.9995 %	0.99919 %	0.997868 %	666.327953338623
500	32	256	|	128	-1	squared_l2
0.6433 %	0.72312 %	0.777219 %	0.8250822 %	|	0.9851 %	1.0 %	0.9994 %	1.0 %	0.99998 %	0.999901 %	880.3205490112305
500	32	256	|	256	-1	squared_l2
0.6433 %	0.72312 %	0.777232 %	0.8251335 %	|	0.9851 %	1.0 %	0.99942 %	1.0 %	1.0 %	0.999965 %	1283.5593223571777
500	32	256	|	320	-1	squared_l2
0.6433 %	0.72312 %	0.777232 %	0.8251336 %	|	0.9851 %	1.0 %	0.99942 %	1.0 %	1.0 %	0.999967 %	1414.4959449768066
500	32	256	|	384	-1	squared_l2
0.6433 %	0.72312 %	0.777232 %	0.8251336 %	|	0.9851 %	1.0 %	0.99942 %	1.0 %	1.0 %	0.999967 %	1556.7371845245361
500	32	256	|	448	-1	squared_l2
0.6433 %	0.72312 %	0.777232 %	0.8251335 %	|	0.9851 %	1.0 %	0.99942 %	1.0 %	1.0 %	0.999967 %	1757.1024894714355
500	64	256	|	1	-1	squared_l2
0.4497 %	0.43584 %	0.36575 %	0.2560695 %	|	0.5043 %	0.5043 %	0.44801 %	0.5043 %	0.44801 %	0.367988 %	414.32785987854004
500	64	256	|	16	-1	squared_l2
0.8135 %	0.85579 %	0.87094 %	0.8415839 %	|	0.9778 %	0.9781 %	0.96359 %	0.9781 %	0.96359 %	0.934868 %	529.1733741760254
500	64	256	|	32	-1	squared_l2
0.8259 %	0.87115 %	0.898232 %	0.904065 %	|	0.996 %	0.9963 %	0.99205 %	0.9963 %	0.99205 %	0.982866 %	600.9163856506348
500	64	256	|	64	-1	squared_l2
0.8285 %	0.87441 %	0.905169 %	0.9234629 %	|	0.9992 %	0.9995 %	0.99919 %	0.9995 %	0.99919 %	0.997889 %	778.0642509460449
500	64	256	|	128	-1	squared_l2
0.8285 %	0.87474 %	0.906009 %	0.9265082 %	|	0.9997 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999933 %	1099.7121334075928
500	64	256	|	256	-1	squared_l2
0.8284 %	0.87473 %	0.906033 %	0.926607 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999998 %	1695.5716609954834
500	64	256	|	320	-1	squared_l2
0.8284 %	0.87473 %	0.906032 %	0.9266073 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1993.8817024230957
500	64	256	|	384	-1	squared_l2
0.8284 %	0.87473 %	0.906032 %	0.9266073 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2244.6906566619873
500	64	256	|	448	-1	squared_l2
0.8284 %	0.87473 %	0.906032 %	0.9266073 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2669.327974319458
400	16	256	|	1	-1	squared_l2
0.3116 %	0.35816 %	0.345914 %	0.2730008 %	|	0.5059 %	0.5224 %	0.46284 %	0.5224 %	0.46337 %	0.3853 %	346.6196060180664
400	16	256	|	16	-1	squared_l2
0.4601 %	0.55818 %	0.626788 %	0.6823888 %	|	0.8938 %	0.9814 %	0.95415 %	0.9822 %	0.97171 %	0.945978 %	443.3927536010742
400	16	256	|	32	-1	squared_l2
0.4622 %	0.562 %	0.634247 %	0.7026055 %	|	0.9028 %	0.9957 %	0.97297 %	0.9968 %	0.99452 %	0.984597 %	486.35172843933105
400	16	256	|	64	-1	squared_l2
0.4622 %	0.56253 %	0.635521 %	0.7072729 %	|	0.9048 %	0.9988 %	0.97664 %	0.9999 %	0.99962 %	0.994094 %	587.9244804382324
400	16	256	|	128	-1	squared_l2
0.4622 %	0.56253 %	0.635586 %	0.7076694 %	|	0.9048 %	0.9989 %	0.97678 %	1.0 %	0.99992 %	0.994905 %	746.8259334564209
400	16	256	|	256	-1	squared_l2
0.4623 %	0.56253 %	0.635587 %	0.7076721 %	|	0.9048 %	0.9989 %	0.97678 %	1.0 %	0.99993 %	0.994919 %	1008.9263916015625
400	16	256	|	320	-1	squared_l2
0.4622 %	0.56253 %	0.635587 %	0.7076723 %	|	0.9048 %	0.9989 %	0.97678 %	1.0 %	0.99993 %	0.994919 %	1179.9907684326172
400	16	256	|	384	-1	squared_l2
0.4622 %	0.56253 %	0.635587 %	0.7076722 %	|	0.9048 %	0.9989 %	0.97678 %	1.0 %	0.99993 %	0.994919 %	1323.7643241882324
400	32	256	|	1	-1	squared_l2
0.3886 %	0.41518 %	0.370978 %	0.2762938 %	|	0.5213 %	0.5224 %	0.46337 %	0.5224 %	0.46337 %	0.385301 %	350.5868911743164
400	32	256	|	16	-1	squared_l2
0.6286 %	0.71509 %	0.760173 %	0.7822062 %	|	0.9678 %	0.9822 %	0.97142 %	0.9822 %	0.97173 %	0.94796 %	468.9211845397949
400	32	256	|	32	-1	squared_l2
0.6341 %	0.72218 %	0.773766 %	0.8150686 %	|	0.9812 %	0.9968 %	0.99418 %	0.9968 %	0.99457 %	0.988344 %	510.0986957550049
400	32	256	|	64	-1	squared_l2
0.6347 %	0.72339 %	0.776522 %	0.8237169 %	|	0.984 %	0.9999 %	0.9992 %	0.9999 %	0.99969 %	0.998921 %	654.832124710083
400	32	256	|	128	-1	squared_l2
0.6352 %	0.72343 %	0.776744 %	0.8246444 %	|	0.984 %	1.0 %	0.9995 %	1.0 %	0.99999 %	0.999954 %	892.035961151123
400	32	256	|	256	-1	squared_l2
0.635 %	0.72343 %	0.776746 %	0.824659 %	|	0.984 %	1.0 %	0.99951 %	1.0 %	1.0 %	0.999973 %	1290.2655601501465
400	32	256	|	320	-1	squared_l2
0.635 %	0.72343 %	0.776746 %	0.8246591 %	|	0.9839 %	1.0 %	0.99951 %	1.0 %	1.0 %	0.999973 %	1461.6036415100098
400	32	256	|	384	-1	squared_l2
0.635 %	0.72343 %	0.776746 %	0.824659 %	|	0.9839 %	1.0 %	0.99951 %	1.0 %	1.0 %	0.999973 %	1683.582067489624
400	64	256	|	1	-1	squared_l2
0.4651 %	0.44996 %	0.382438 %	0.2775719 %	|	0.5224 %	0.5224 %	0.46337 %	0.5224 %	0.46337 %	0.385301 %	356.2626838684082
400	64	256	|	16	-1	squared_l2
0.8132 %	0.86094 %	0.878655 %	0.8596457 %	|	0.9821 %	0.9822 %	0.97173 %	0.9822 %	0.97173 %	0.947965 %	493.87621879577637
400	64	256	|	32	-1	squared_l2
0.8235 %	0.87281 %	0.900609 %	0.9109918 %	|	0.9967 %	0.9968 %	0.99457 %	0.9968 %	0.99457 %	0.988355 %	580.786943435669
400	64	256	|	64	-1	squared_l2
0.825 %	0.87515 %	0.905264 %	0.9247402 %	|	0.9998 %	0.9999 %	0.99969 %	0.9999 %	0.99969 %	0.998944 %	775.5532264709473
400	64	256	|	128	-1	squared_l2
0.8251 %	0.87524 %	0.905697 %	0.9263625 %	|	0.9999 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999979 %	1150.7422924041748
400	64	256	|	256	-1	squared_l2
0.8252 %	0.87525 %	0.905705 %	0.9263919 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1764.3048763275146
400	64	256	|	320	-1	squared_l2
0.8251 %	0.87525 %	0.905705 %	0.9263919 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2137.6054286956787
400	64	256	|	384	-1	squared_l2
0.8251 %	0.87525 %	0.905705 %	0.9263919 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2482.654571533203
