Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.5474 %	0.66494 %	0.734213 %	0.7887104 %	|	0.9696 %	0.9995 %	0.99684 %	0.9996 %	0.99952 %	0.998347 %	65342.076539993286
2000	48	16	|	384	-1	squared_l2
0.5475 %	0.66496 %	0.734306 %	0.7891257 %	|	0.9699 %	0.9998 %	0.99705 %	0.9999 %	0.99975 %	0.998922 %	75894.98686790466
2000	48	16	|	448	-1	squared_l2
0.5475 %	0.66499 %	0.734349 %	0.7893738 %	|	0.97 %	0.9999 %	0.99716 %	1.0 %	0.99987 %	0.999248 %	89192.78979301453
2000	48	16	|	512	-1	squared_l2
0.5475 %	0.66501 %	0.734391 %	0.7895192 %	|	0.97 %	0.9999 %	0.99722 %	1.0 %	0.99993 %	0.999443 %	101389.9028301239
2000	48	16	|	576	-1	squared_l2
0.5475 %	0.66501 %	0.734401 %	0.7896154 %	|	0.97 %	0.9999 %	0.99722 %	1.0 %	0.99994 %	0.99957 %	115522.66693115234
2000	48	16	|	640	-1	squared_l2
0.5475 %	0.66502 %	0.734408 %	0.7896773 %	|	0.97 %	0.9999 %	0.99726 %	1.0 %	0.99998 %	0.999642 %	123077.76403427124
2000	48	16	|	704	-1	squared_l2
0.5475 %	0.66503 %	0.73442 %	0.7897208 %	|	0.97 %	0.9999 %	0.99728 %	1.0 %	1.0 %	0.999704 %	132456.94971084595
2000	48	16	|	768	-1	squared_l2
0.5475 %	0.66503 %	0.734423 %	0.789751 %	|	0.97 %	0.9999 %	0.99728 %	1.0 %	1.0 %	0.999731 %	145082.18240737915
2000	48	16	|	1024	-1	squared_l2
0.5475 %	0.66503 %	0.734425 %	0.7898021 %	|	0.97 %	0.9999 %	0.99728 %	1.0 %	1.0 %	0.999792 %	200515.44213294983
2000	96	16	|	1	-1	squared_l2
0.3891 %	0.36911 %	0.294103 %	0.1709532 %	|	0.4239 %	0.4239 %	0.37771 %	0.4239 %	0.37771 %	0.295419 %	999.6445178985596
2000	96	16	|	16	-1	squared_l2
0.7924 %	0.82395 %	0.812538 %	0.7148237 %	|	0.9282 %	0.9283 %	0.9048 %	0.9283 %	0.9048 %	0.848853 %	8710.726737976074
2000	96	16	|	32	-1	squared_l2
0.8214 %	0.85697 %	0.869205 %	0.8206238 %	|	0.9709 %	0.971 %	0.95714 %	0.971 %	0.95714 %	0.924355 %	15826.55644416809
2000	96	16	|	64	-1	squared_l2
0.8347 %	0.87219 %	0.896453 %	0.8850304 %	|	0.9894 %	0.9894 %	0.9841 %	0.9894 %	0.9841 %	0.967814 %	29094.082593917847
2000	96	16	|	128	-1	squared_l2
0.8395 %	0.87751 %	0.907397 %	0.9157424 %	|	0.9968 %	0.9968 %	0.99532 %	0.9968 %	0.99532 %	0.98923 %	54343.92428398132
2000	96	16	|	256	-1	squared_l2
0.8403 %	0.87906 %	0.910833 %	0.9270135 %	|	0.999 %	0.999 %	0.99892 %	0.999 %	0.99892 %	0.997367 %	102576.12586021423
2000	96	16	|	320	-1	squared_l2
0.8407 %	0.8793 %	0.911274 %	0.9285387 %	|	0.9996 %	0.9996 %	0.99952 %	0.9996 %	0.99952 %	0.998496 %	125113.62743377686
2000	96	16	|	384	-1	squared_l2
0.8409 %	0.8794 %	0.911481 %	0.9293902 %	|	0.9999 %	0.9999 %	0.99975 %	0.9999 %	0.99975 %	0.999079 %	148073.45533370972
2000	96	16	|	448	-1	squared_l2
0.841 %	0.87946 %	0.911607 %	0.9298832 %	|	1.0 %	1.0 %	0.99987 %	1.0 %	0.99987 %	0.999413 %	170634.65023040771
2000	96	16	|	512	-1	squared_l2
0.841 %	0.87948 %	0.911676 %	0.9301948 %	|	1.0 %	1.0 %	0.99993 %	1.0 %	0.99993 %	0.999619 %	193621.59991264343
2000	96	16	|	576	-1	squared_l2
0.841 %	0.87948 %	0.911731 %	0.9303943 %	|	1.0 %	1.0 %	0.99994 %	1.0 %	0.99994 %	0.999754 %	216397.56321907043
2000	96	16	|	640	-1	squared_l2
0.841 %	0.8795 %	0.911757 %	0.9305333 %	|	1.0 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999828 %	238296.54264450073
2000	96	16	|	704	-1	squared_l2
0.841 %	0.87952 %	0.911787 %	0.9306236 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999891 %	258612.1952533722
2000	96	16	|	768	-1	squared_l2
0.841 %	0.87952 %	0.911802 %	0.9306926 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999919 %	282832.0999145508
2000	96	16	|	1024	-1	squared_l2
0.841 %	0.87952 %	0.911817 %	0.9308183 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999981 %	373311.51485443115
2000	12	64	|	1	-1	squared_l2
0.1575 %	0.22281 %	0.239111 %	0.1698041 %	|	0.3556 %	0.4175 %	0.36485 %	0.4239 %	0.37765 %	0.295229 %	440.3061866760254
2000	12	64	|	16	-1	squared_l2
0.2213 %	0.33782 %	0.428576 %	0.503755 %	|	0.6163 %	0.8905 %	0.78022 %	0.9282 %	0.90401 %	0.829338 %	1934.9334239959717
2000	12	64	|	32	-1	squared_l2
0.2224 %	0.34035 %	0.43596 %	0.527594 %	|	0.6246 %	0.9219 %	0.80406 %	0.9709 %	0.95477 %	0.887636 %	3218.844175338745
2000	12	64	|	64	-1	squared_l2
0.2226 %	0.34107 %	0.438313 %	0.5374144 %	|	0.6266 %	0.9318 %	0.81241 %	0.989 %	0.97995 %	0.914529 %	5644.8974609375
2000	12	64	|	128	-1	squared_l2
0.2226 %	0.34124 %	0.43885 %	0.5406047 %	|	0.6273 %	0.9355 %	0.8145 %	0.9963 %	0.9892 %	0.92416 %	10308.791637420654
2000	12	64	|	256	-1	squared_l2
0.2226 %	0.34125 %	0.438937 %	0.5413208 %	|	0.6274 %	0.9364 %	0.81483 %	0.9983 %	0.99158 %	0.926438 %	18889.091968536377
2000	12	64	|	320	-1	squared_l2
0.2226 %	0.34125 %	0.438938 %	0.5413751 %	|	0.6274 %	0.9365 %	0.81484 %	0.9988 %	0.99191 %	0.926641 %	23144.09351348877
2000	12	64	|	384	-1	squared_l2
0.2226 %	0.34125 %	0.43894 %	0.541398 %	|	0.6274 %	0.9366 %	0.81485 %	0.9991 %	0.99202 %	0.926723 %	27216.145753860474
2000	12	64	|	448	-1	squared_l2
0.2226 %	0.34125 %	0.43894 %	0.5414061 %	|	0.6274 %	0.9366 %	0.81485 %	0.9991 %	0.99206 %	0.926751 %	31548.499822616577
2000	12	64	|	512	-1	squared_l2
0.2226 %	0.34125 %	0.43894 %	0.5414116 %	|	0.6274 %	0.9366 %	0.81485 %	0.9991 %	0.99211 %	0.926767 %	35449.907302856445
2000	12	64	|	576	-1	squared_l2
0.2226 %	0.34125 %	0.43894 %	0.5414136 %	|	0.6274 %	0.9366 %	0.81485 %	0.9991 %	0.99211 %	0.92678 %	39566.90287590027
2000	12	64	|	640	-1	squared_l2
0.2226 %	0.34125 %	0.43894 %	0.5414146 %	|	0.6274 %	0.9366 %	0.81485 %	0.9991 %	0.99213 %	0.926786 %	44672.01352119446
2000	12	64	|	704	-1	squared_l2
0.2226 %	0.34125 %	0.43894 %	0.5414151 %	|	0.6274 %	0.9366 %	0.81485 %	0.9991 %	0.99213 %	0.926788 %	48782.42206573486
2000	12	64	|	768	-1	squared_l2
0.2226 %	0.34125 %	0.43894 %	0.5414153 %	|	0.6274 %	0.9366 %	0.81485 %	0.9991 %	0.99213 %	0.926787 %	53188.03262710571
2000	12	64	|	1024	-1	squared_l2
0.2226 %	0.34125 %	0.43894 %	0.5414158 %	|	0.6274 %	0.9366 %	0.81485 %	0.9991 %	0.99213 %	0.926789 %	68485.2888584137
2000	24	64	|	1	-1	squared_l2
0.2617 %	0.30761 %	0.277434 %	0.1706236 %	|	0.4147 %	0.4239 %	0.37716 %	0.4239 %	0.37771 %	0.295419 %	543.3244705200195
2000	24	64	|	16	-1	squared_l2
0.4356 %	0.55485 %	0.618339 %	0.6273772 %	|	0.8663 %	0.9282 %	0.89823 %	0.9283 %	0.9048 %	0.84874 %	3227.226734161377
2000	24	64	|	32	-1	squared_l2
0.4444 %	0.56655 %	0.64164 %	0.6816465 %	|	0.8956 %	0.9704 %	0.94704 %	0.971 %	0.95714 %	0.923942 %	5692.016124725342
2000	24	64	|	64	-1	squared_l2
0.4466 %	0.57106 %	0.65187 %	0.7086849 %	|	0.9069 %	0.9887 %	0.97113 %	0.9894 %	0.9841 %	0.966772 %	10248.036623001099
2000	24	64	|	128	-1	squared_l2
0.4475 %	0.57245 %	0.655591 %	0.7203533 %	|	0.9108 %	0.9961 %	0.98039 %	0.9968 %	0.99532 %	0.987361 %	18927.730083465576
2000	24	64	|	256	-1	squared_l2
0.4476 %	0.57266 %	0.656636 %	0.724392 %	|	0.912 %	0.9982 %	0.98308 %	0.999 %	0.9989 %	0.99488 %	35535.62426567078
2000	24	64	|	320	-1	squared_l2
0.4477 %	0.57273 %	0.656726 %	0.7249047 %	|	0.9123 %	0.9988 %	0.98348 %	0.9996 %	0.9995 %	0.995877 %	43823.291301727295
2000	24	64	|	384	-1	squared_l2
0.4478 %	0.57276 %	0.656785 %	0.7251725 %	|	0.9125 %	0.9991 %	0.98365 %	0.9999 %	0.99973 %	0.996387 %	51766.78276062012
2000	24	64	|	448	-1	squared_l2
0.4478 %	0.57276 %	0.656819 %	0.7253175 %	|	0.9125 %	0.9992 %	0.98371 %	1.0 %	0.99984 %	0.996668 %	58371.98901176453
2000	24	64	|	512	-1	squared_l2
0.4478 %	0.57276 %	0.656833 %	0.7254069 %	|	0.9125 %	0.9992 %	0.98374 %	1.0 %	0.9999 %	0.996829 %	65490.28515815735
2000	24	64	|	576	-1	squared_l2
0.4478 %	0.57276 %	0.656837 %	0.7254537 %	|	0.9125 %	0.9992 %	0.98374 %	1.0 %	0.99991 %	0.996934 %	73765.37823677063
2000	24	64	|	640	-1	squared_l2
0.4478 %	0.57276 %	0.656841 %	0.7254893 %	|	0.9125 %	0.9992 %	0.98375 %	1.0 %	0.99995 %	0.99699 %	80821.18368148804
2000	24	64	|	704	-1	squared_l2
0.4478 %	0.57276 %	0.656848 %	0.725508 %	|	0.9125 %	0.9992 %	0.98376 %	1.0 %	0.99997 %	0.99704 %	90873.74472618103
2000	24	64	|	768	-1	squared_l2
0.4478 %	0.57276 %	0.65685 %	0.7255225 %	|	0.9125 %	0.9992 %	0.98376 %	1.0 %	0.99997 %	0.997059 %	99120.62406539917
2000	24	64	|	1024	-1	squared_l2
0.4478 %	0.57276 %	0.656851 %	0.7255474 %	|	0.9125 %	0.9992 %	0.98376 %	1.0 %	0.99997 %	0.997105 %	127113.66581916809
2000	32	64	|	1	-1	squared_l2
0.3018 %	0.33468 %	0.28587 %	0.170771 %	|	0.4211 %	0.4239 %	0.37763 %	0.4239 %	0.37771 %	0.295419 %	635.8458995819092
2000	32	64	|	16	-1	squared_l2
0.5491 %	0.65362 %	0.694012 %	0.6686136 %	|	0.911 %	0.9283 %	0.90441 %	0.9283 %	0.9048 %	0.848852 %	4607.912063598633
2000	32	64	|	32	-1	squared_l2
0.5635 %	0.67166 %	0.726297 %	0.7404739 %	|	0.9493 %	0.971 %	0.95645 %	0.971 %	0.95714 %	0.924353 %	8368.967533111572
2000	32	64	|	64	-1	squared_l2
0.5695 %	0.67879 %	0.741104 %	0.7780948 %	|	0.9654 %	0.9894 %	0.983 %	0.9894 %	0.9841 %	0.967795 %	15389.325618743896
2000	32	64	|	128	-1	squared_l2
0.5717 %	0.68125 %	0.746999 %	0.7948754 %	|	0.9721 %	0.9967 %	0.99385 %	0.9968 %	0.99532 %	0.989182 %	28469.261169433594
2000	32	64	|	256	-1	squared_l2
0.5718 %	0.68206 %	0.748807 %	0.8010693 %	|	0.9737 %	0.9989 %	0.99727 %	0.999 %	0.99892 %	0.997281 %	53780.11107444763
2000	32	64	|	320	-1	squared_l2
0.5719 %	0.6822 %	0.748992 %	0.8019108 %	|	0.9741 %	0.9995 %	0.99781 %	0.9996 %	0.99952 %	0.998404 %	66884.99593734741
2000	32	64	|	384	-1	squared_l2
0.5719 %	0.68223 %	0.749085 %	0.802368 %	|	0.9742 %	0.9998 %	0.99803 %	0.9999 %	0.99975 %	0.99898 %	78559.16595458984
2000	32	64	|	448	-1	squared_l2
0.5719 %	0.68223 %	0.749136 %	0.8026374 %	|	0.9742 %	0.9999 %	0.99813 %	1.0 %	0.99987 %	0.999312 %	91654.39581871033
2000	32	64	|	512	-1	squared_l2
0.5719 %	0.68225 %	0.749173 %	0.8027993 %	|	0.9742 %	0.9999 %	0.99819 %	1.0 %	0.99993 %	0.999518 %	103518.00918579102
2000	32	64	|	576	-1	squared_l2
0.5719 %	0.68225 %	0.749196 %	0.8029035 %	|	0.9742 %	0.9999 %	0.9982 %	1.0 %	0.99994 %	0.999653 %	114903.26738357544
2000	32	64	|	640	-1	squared_l2
0.5719 %	0.68226 %	0.749205 %	0.8029779 %	|	0.9742 %	0.9999 %	0.99824 %	1.0 %	0.99998 %	0.999726 %	127232.96666145325
2000	32	64	|	704	-1	squared_l2
0.5719 %	0.68226 %	0.749218 %	0.803023 %	|	0.9742 %	0.9999 %	0.99826 %	1.0 %	1.0 %	0.999788 %	141531.21638298035
2000	32	64	|	768	-1	squared_l2
0.5719 %	0.68226 %	0.749221 %	0.8030511 %	|	0.9742 %	0.9999 %	0.99826 %	1.0 %	1.0 %	0.999816 %	152901.72481536865
2000	32	64	|	1024	-1	squared_l2
0.5719 %	0.68226 %	0.749224 %	0.8031101 %	|	0.9742 %	0.9999 %	0.99826 %	1.0 %	1.0 %	0.999878 %	200227.30231285095
2000	48	64	|	1	-1	squared_l2
0.3591 %	0.36052 %	0.292436 %	0.1709103 %	|	0.4237 %	0.4239 %	0.37771 %	0.4239 %	0.37771 %	0.295419 %	722.9316234588623
2000	48	64	|	16	-1	squared_l2
0.711 %	0.77211 %	0.780581 %	0.7047413 %	|	0.9277 %	0.9283 %	0.9048 %	0.9283 %	0.9048 %	0.848853 %	5669.1734790802
2000	48	64	|	32	-1	squared_l2
0.7343 %	0.79995 %	0.828312 %	0.8009155 %	|	0.9701 %	0.971 %	0.95714 %	0.971 %	0.95714 %	0.924355 %	10238.540410995483
2000	48	64	|	64	-1	squared_l2
0.7432 %	0.8122 %	0.850588 %	0.8560779 %	|	0.9883 %	0.9894 %	0.9841 %	0.9894 %	0.9841 %	0.967814 %	18633.25595855713
2000	48	64	|	128	-1	squared_l2
0.7464 %	0.81647 %	0.859751 %	0.881602 %	|	0.9953 %	0.9968 %	0.99532 %	0.9968 %	0.99532 %	0.98923 %	34282.68909454346
2000	48	64	|	256	-1	squared_l2
0.7469 %	0.81774 %	0.862691 %	0.8910826 %	|	0.9974 %	0.999 %	0.99892 %	0.999 %	0.99892 %	0.997367 %	65181.960582733154
2000	48	64	|	320	-1	squared_l2
0.7471 %	0.8179 %	0.863072 %	0.8923876 %	|	0.998 %	0.9996 %	0.99951 %	0.9996 %	0.99952 %	0.998496 %	81913.75470161438
2000	48	64	|	384	-1	squared_l2
0.7472 %	0.818 %	0.863253 %	0.8931135 %	|	0.9983 %	0.9999 %	0.99974 %	0.9999 %	0.99975 %	0.999079 %	94353.94549369812
2000	48	64	|	448	-1	squared_l2
0.7472 %	0.818 %	0.863353 %	0.8935373 %	|	0.9984 %	1.0 %	0.99986 %	1.0 %	0.99987 %	0.999413 %	108085.35027503967
2000	48	64	|	512	-1	squared_l2
0.7472 %	0.81803 %	0.863425 %	0.8938089 %	|	0.9984 %	1.0 %	0.99992 %	1.0 %	0.99993 %	0.999619 %	121448.00472259521
2000	48	64	|	576	-1	squared_l2
0.7472 %	0.81802 %	0.863462 %	0.8939845 %	|	0.9984 %	1.0 %	0.99993 %	1.0 %	0.99994 %	0.999754 %	135291.0280227661
2000	48	64	|	640	-1	squared_l2
0.7472 %	0.81802 %	0.863487 %	0.8941074 %	|	0.9984 %	1.0 %	0.99997 %	1.0 %	0.99998 %	0.999828 %	149274.3422985077
2000	48	64	|	704	-1	squared_l2
0.7472 %	0.81802 %	0.863499 %	0.8941904 %	|	0.9984 %	1.0 %	0.99999 %	1.0 %	1.0 %	0.999891 %	164021.84653282166
2000	48	64	|	768	-1	squared_l2
0.7472 %	0.81802 %	0.863506 %	0.8942489 %	|	0.9984 %	1.0 %	0.99999 %	1.0 %	1.0 %	0.999919 %	179351.30620002747
2000	48	64	|	1024	-1	squared_l2
0.7472 %	0.81802 %	0.863524 %	0.8943554 %	|	0.9984 %	1.0 %	0.99999 %	1.0 %	1.0 %	0.999981 %	236596.56929969788
2000	96	64	|	1	-1	squared_l2
0.4115 %	0.37539 %	0.295181 %	0.1709816 %	|	0.4238 %	0.4239 %	0.37771 %	0.4239 %	0.37771 %	0.295419 %	1097.3801612854004
2000	96	64	|	16	-1	squared_l2
0.8754 %	0.87655 %	0.840143 %	0.7219209 %	|	0.9281 %	0.9283 %	0.9048 %	0.9283 %	0.9048 %	0.848853 %	10527.601718902588
2000	96	64	|	32	-1	squared_l2
0.9109 %	0.91958 %	0.908766 %	0.8365215 %	|	0.9709 %	0.971 %	0.95714 %	0.971 %	0.95714 %	0.924355 %	19396.254062652588
2000	96	64	|	64	-1	squared_l2
0.9266 %	0.93938 %	0.944653 %	0.91206 %	|	0.9892 %	0.9894 %	0.9841 %	0.9894 %	0.9841 %	0.967814 %	35792.614459991455
2000	96	64	|	128	-1	squared_l2
0.9324 %	0.9465 %	0.959501 %	0.9523215 %	|	0.9966 %	0.9968 %	0.99532 %	0.9968 %	0.99532 %	0.98923 %	67185.28628349304
2000	96	64	|	256	-1	squared_l2
0.9339 %	0.94863 %	0.964035 %	0.9679553 %	|	0.9988 %	0.999 %	0.99892 %	0.999 %	0.99892 %	0.997367 %	127040.60983657837
2000	96	64	|	320	-1	squared_l2
0.9342 %	0.94895 %	0.964589 %	0.9700164 %	|	0.9994 %	0.9996 %	0.99952 %	0.9996 %	0.99952 %	0.998496 %	155548.9821434021
2000	96	64	|	384	-1	squared_l2
0.9344 %	0.94905 %	0.964861 %	0.971093 %	|	0.9997 %	0.9999 %	0.99975 %	0.9999 %	0.99975 %	0.999079 %	183472.86653518677
2000	96	64	|	448	-1	squared_l2
0.9345 %	0.94908 %	0.965013 %	0.9717257 %	|	0.9998 %	1.0 %	0.99987 %	1.0 %	0.99987 %	0.999413 %	210609.32421684265
2000	96	64	|	512	-1	squared_l2
0.9345 %	0.94912 %	0.965106 %	0.9721185 %	|	0.9998 %	1.0 %	0.99993 %	1.0 %	0.99993 %	0.999619 %	239567.391872406
2000	96	64	|	576	-1	squared_l2
0.9345 %	0.94912 %	0.965166 %	0.9723646 %	|	0.9998 %	1.0 %	0.99994 %	1.0 %	0.99994 %	0.999754 %	262954.5478820801
2000	96	64	|	640	-1	squared_l2
0.9345 %	0.94914 %	0.965198 %	0.9725313 %	|	0.9998 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999828 %	293433.5587024689
2000	96	64	|	704	-1	squared_l2
0.9345 %	0.94915 %	0.96523 %	0.9726418 %	|	0.9998 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999891 %	319724.7211933136
2000	96	64	|	768	-1	squared_l2
0.9345 %	0.94915 %	0.965242 %	0.972721 %	|	0.9998 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999919 %	348007.64060020447
2000	96	64	|	1024	-1	squared_l2
0.9345 %	0.94915 %	0.965266 %	0.9728727 %	|	0.9998 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999981 %	458842.03696250916
2000	12	256	|	1	-1	squared_l2
0.2001 %	0.26525 %	0.26147 %	0.1703398 %	|	0.3889 %	0.4232 %	0.37486 %	0.4239 %	0.37771 %	0.29541 %	417.57917404174805
2000	12	256	|	16	-1	squared_l2
0.3085 %	0.43511 %	0.518553 %	0.566016 %	|	0.7538 %	0.9224 %	0.862 %	0.9283 %	0.90477 %	0.845487 %	1690.098762512207
2000	12	256	|	32	-1	squared_l2
0.3116 %	0.44122 %	0.532128 %	0.6022859 %	|	0.7718 %	0.9626 %	0.89931 %	0.971 %	0.95701 %	0.915966 %	2798.158884048462
2000	12	256	|	64	-1	squared_l2
0.3124 %	0.44316 %	0.537324 %	0.6189075 %	|	0.7788 %	0.9796 %	0.91493 %	0.9894 %	0.98381 %	0.95315 %	4938.9801025390625
2000	12	256	|	128	-1	squared_l2
0.3126 %	0.44375 %	0.538899 %	0.6252849 %	|	0.7808 %	0.9854 %	0.92014 %	0.9968 %	0.99482 %	0.969155 %	9097.276210784912
2000	12	256	|	256	-1	squared_l2
0.3126 %	0.44379 %	0.539233 %	0.6271483 %	|	0.781 %	0.9864 %	0.92137 %	0.9989 %	0.99831 %	0.974144 %	17170.08686065674
2000	12	256	|	320	-1	squared_l2
0.3126 %	0.44381 %	0.539251 %	0.627341 %	|	0.7812 %	0.9865 %	0.92147 %	0.9995 %	0.99882 %	0.9747 %	21177.615880966187
2000	12	256	|	384	-1	squared_l2
0.3126 %	0.44381 %	0.539265 %	0.6274311 %	|	0.7812 %	0.9866 %	0.92153 %	0.9998 %	0.99903 %	0.974964 %	25223.114728927612
2000	12	256	|	448	-1	squared_l2
0.3126 %	0.44381 %	0.539268 %	0.6274758 %	|	0.7812 %	0.9866 %	0.92154 %	0.9999 %	0.99912 %	0.975089 %	29477.242946624756
2000	12	256	|	512	-1	squared_l2
0.3126 %	0.44381 %	0.539268 %	0.627505 %	|	0.7812 %	0.9866 %	0.92155 %	0.9999 %	0.99917 %	0.975168 %	33402.6734828949
2000	12	256	|	576	-1	squared_l2
0.3126 %	0.44381 %	0.539267 %	0.6275178 %	|	0.7812 %	0.9866 %	0.92155 %	0.9999 %	0.99918 %	0.975192 %	37326.71093940735
2000	12	256	|	640	-1	squared_l2
0.3126 %	0.44381 %	0.539268 %	0.6275252 %	|	0.7812 %	0.9866 %	0.92155 %	0.9999 %	0.9992 %	0.97521 %	41410.93921661377
2000	12	256	|	704	-1	squared_l2
0.3126 %	0.44381 %	0.539268 %	0.62753 %	|	0.7812 %	0.9866 %	0.92155 %	0.9999 %	0.99922 %	0.975225 %	45455.456495285034
2000	12	256	|	768	-1	squared_l2
0.3126 %	0.44381 %	0.539268 %	0.6275329 %	|	0.7812 %	0.9866 %	0.92155 %	0.9999 %	0.99922 %	0.975231 %	49267.00210571289
2000	12	256	|	1024	-1	squared_l2
0.3126 %	0.44381 %	0.539268 %	0.627537 %	|	0.7812 %	0.9866 %	0.92155 %	0.9999 %	0.99922 %	0.975238 %	64409.223556518555
2000	24	256	|	1	-1	squared_l2
0.3034 %	0.33772 %	0.286866 %	0.170801 %	|	0.4212 %	0.4239 %	0.37769 %	0.4239 %	0.37771 %	0.295419 %	470.8061218261719
2000	24	256	|	16	-1	squared_l2
0.5502 %	0.66131 %	0.703087 %	0.6730011 %	|	0.9125 %	0.9283 %	0.90455 %	0.9283 %	0.9048 %	0.848853 %	2405.8475494384766
2000	24	256	|	32	-1	squared_l2
0.5641 %	0.67927 %	0.736182 %	0.7471435 %	|	0.9513 %	0.971 %	0.95659 %	0.971 %	0.95714 %	0.924354 %	4205.620765686035
2000	24	256	|	64	-1	squared_l2
0.5696 %	0.68739 %	0.751312 %	0.7861017 %	|	0.9684 %	0.9894 %	0.9833 %	0.9894 %	0.9841 %	0.967807 %	7651.1101722717285
2000	24	256	|	128	-1	squared_l2
0.5724 %	0.69017 %	0.757372 %	0.803526 %	|	0.9748 %	0.9968 %	0.9943 %	0.9968 %	0.99532 %	0.9892 %	14145.092964172363
2000	24	256	|	256	-1	squared_l2
0.5726 %	0.69078 %	0.759173 %	0.8099093 %	|	0.9762 %	0.999 %	0.99777 %	0.999 %	0.99892 %	0.997313 %	26839.14542198181
2000	24	256	|	320	-1	squared_l2
0.5727 %	0.6909 %	0.759375 %	0.8108029 %	|	0.9766 %	0.9996 %	0.99833 %	0.9996 %	0.99952 %	0.998439 %	33122.78389930725
2000	24	256	|	384	-1	squared_l2
0.5727 %	0.69095 %	0.759495 %	0.8112824 %	|	0.9768 %	0.9999 %	0.99856 %	0.9999 %	0.99975 %	0.999014 %	39567.854166030884
2000	24	256	|	448	-1	squared_l2
0.5728 %	0.69099 %	0.75956 %	0.8115471 %	|	0.9769 %	1.0 %	0.99867 %	1.0 %	0.99987 %	0.999345 %	46116.65987968445
2000	24	256	|	512	-1	squared_l2
0.5728 %	0.691 %	0.759595 %	0.8117177 %	|	0.9769 %	1.0 %	0.99872 %	1.0 %	0.99993 %	0.999547 %	51757.34329223633
2000	24	256	|	576	-1	squared_l2
0.5728 %	0.691 %	0.759614 %	0.811825 %	|	0.9769 %	1.0 %	0.99873 %	1.0 %	0.99994 %	0.999681 %	57865.85307121277
2000	24	256	|	640	-1	squared_l2
0.5728 %	0.691 %	0.759623 %	0.8118966 %	|	0.9769 %	1.0 %	0.99877 %	1.0 %	0.99998 %	0.999753 %	63806.82682991028
2000	24	256	|	704	-1	squared_l2
0.5728 %	0.691 %	0.759632 %	0.8119404 %	|	0.9769 %	1.0 %	0.99879 %	1.0 %	1.0 %	0.999815 %	70626.35898590088
2000	24	256	|	768	-1	squared_l2
0.5728 %	0.691 %	0.759633 %	0.811973 %	|	0.9769 %	1.0 %	0.99879 %	1.0 %	1.0 %	0.999843 %	77315.01293182373
2000	24	256	|	1024	-1	squared_l2
0.5728 %	0.691 %	0.759639 %	0.812032 %	|	0.9769 %	1.0 %	0.99879 %	1.0 %	1.0 %	0.999904 %	103716.69507026672
2000	32	256	|	1	-1	squared_l2
0.3513 %	0.3557 %	0.291454 %	0.1708921 %	|	0.4237 %	0.4239 %	0.37771 %	0.4239 %	0.37771 %	0.295419 %	663.7473106384277
2000	32	256	|	16	-1	squared_l2
0.6767 %	0.74906 %	0.765215 %	0.69928 %	|	0.9261 %	0.9283 %	0.9048 %	0.9283 %	0.9048 %	0.848853 %	5286.792278289795
2000	32	256	|	32	-1	squared_l2
0.6983 %	0.77379 %	0.809259 %	0.7908162 %	|	0.9683 %	0.971 %	0.95713 %	0.971 %	0.95714 %	0.924355 %	9882.88950920105
2000	32	256	|	64	-1	squared_l2
0.7071 %	0.7849 %	0.829815 %	0.8421699 %	|	0.9863 %	0.9894 %	0.98409 %	0.9894 %	0.9841 %	0.967814 %	18867.428302764893
2000	32	256	|	128	-1	squared_l2
0.7117 %	0.78857 %	0.838193 %	0.8656893 %	|	0.9937 %	0.9968 %	0.9953 %	0.9968 %	0.99532 %	0.98923 %	36457.94725418091
2000	32	256	|	256	-1	squared_l2
0.7123 %	0.78968 %	0.840833 %	0.8744502 %	|	0.9958 %	0.999 %	0.9989 %	0.999 %	0.99892 %	0.997367 %	71091.47834777832
2000	32	256	|	320	-1	squared_l2
0.7124 %	0.78991 %	0.841154 %	0.8756748 %	|	0.9964 %	0.9996 %	0.9995 %	0.9996 %	0.99952 %	0.998496 %	88514.00065422058
2000	32	256	|	384	-1	squared_l2
0.7125 %	0.78998 %	0.841321 %	0.8763478 %	|	0.9967 %	0.9999 %	0.99973 %	0.9999 %	0.99975 %	0.999079 %	105422.51086235046
2000	32	256	|	448	-1	squared_l2
0.7126 %	0.79003 %	0.841411 %	0.8767449 %	|	0.9968 %	1.0 %	0.99985 %	1.0 %	0.99987 %	0.999413 %	122489.8328781128
2000	32	256	|	512	-1	squared_l2
0.7126 %	0.79007 %	0.84147 %	0.876994 %	|	0.9968 %	1.0 %	0.99991 %	1.0 %	0.99993 %	0.999619 %	139453.54676246643
2000	32	256	|	576	-1	squared_l2
0.7126 %	0.79007 %	0.841498 %	0.8771537 %	|	0.9968 %	1.0 %	0.99992 %	1.0 %	0.99994 %	0.999754 %	157047.02591896057
