Program: faissGPU Topk: 1000 Num_split: 20 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.8167 %	0.85259 %	0.878457 %	0.8974311 %	|	0.9973 %	0.9995 %	0.99906 %	0.9998 %	0.99969 %	0.999433 %	7658.984661102295
3500	48	256	|	320	-1	squared_l2
0.8167 %	0.85258 %	0.878508 %	0.8975408 %	|	0.9973 %	0.9995 %	0.99909 %	0.9998 %	0.99972 %	0.999579 %	9420.972108840942
3500	48	256	|	384	-1	squared_l2
0.8167 %	0.85259 %	0.878534 %	0.8975903 %	|	0.9973 %	0.9995 %	0.9991 %	0.9998 %	0.99973 %	0.999642 %	10869.055032730103
3500	48	256	|	448	-1	squared_l2
0.8167 %	0.85259 %	0.878543 %	0.8976196 %	|	0.9973 %	0.9995 %	0.9991 %	0.9998 %	0.99973 %	0.999669 %	12428.184509277344
3500	48	256	|	512	-1	squared_l2
0.8167 %	0.8526 %	0.878546 %	0.8976369 %	|	0.9973 %	0.9995 %	0.99911 %	0.9998 %	0.99974 %	0.999687 %	13757.452011108398
3500	48	256	|	576	-1	squared_l2
0.8167 %	0.8526 %	0.87855 %	0.8976488 %	|	0.9973 %	0.9995 %	0.99911 %	0.9998 %	0.99974 %	0.999697 %	14955.063819885254
3500	48	256	|	640	-1	squared_l2
0.8167 %	0.8526 %	0.87855 %	0.8976554 %	|	0.9973 %	0.9995 %	0.99911 %	0.9998 %	0.99974 %	0.999705 %	16227.646112442017
3500	48	256	|	704	-1	squared_l2
0.8167 %	0.8526 %	0.878552 %	0.8976607 %	|	0.9973 %	0.9995 %	0.99911 %	0.9998 %	0.99974 %	0.999712 %	17579.708099365234
3500	48	256	|	768	-1	squared_l2
0.8167 %	0.8526 %	0.878554 %	0.8976631 %	|	0.9973 %	0.9995 %	0.99912 %	0.9998 %	0.99975 %	0.999715 %	18841.35365486145
3500	48	256	|	1024	-1	squared_l2
0.8167 %	0.8526 %	0.878555 %	0.8976674 %	|	0.9973 %	0.9995 %	0.99912 %	0.9998 %	0.99975 %	0.999717 %	24692.76213645935
3500	48	256	|	1280	-1	squared_l2
0.8167 %	0.8526 %	0.878555 %	0.8976684 %	|	0.9973 %	0.9995 %	0.99912 %	0.9998 %	0.99975 %	0.999718 %	29890.629053115845
3500	48	256	|	1536	-1	squared_l2
0.8167 %	0.8526 %	0.878555 %	0.8976688 %	|	0.9973 %	0.9995 %	0.99912 %	0.9998 %	0.99975 %	0.999718 %	35089.860677719116
3500	48	256	|	2048	-1	squared_l2
0.8167 %	0.8526 %	0.878555 %	0.8976688 %	|	0.9973 %	0.9995 %	0.99912 %	0.9998 %	0.99975 %	0.999718 %	45627.248764038086
