Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
0.0547 %	0.08349 %	0.139603 %	0.2419273 %	|	0.184 %	0.4035 %	0.27627 %	0.6863 %	0.5975 %	0.451502 %	1054.877519607544
2000	0.55	100	|	1	-1	dot_product
0.1636 %	0.17196 %	0.152977 %	0.0991229 %	|	0.1801 %	0.1801 %	0.17593 %	0.1801 %	0.17593 %	0.15377 %	86.31420135498047
2000	0.55	100	|	2	-1	dot_product
0.2527 %	0.26156 %	0.23712 %	0.1593601 %	|	0.2818 %	0.2819 %	0.27012 %	0.2819 %	0.27012 %	0.238913 %	97.43618965148926
2000	0.55	100	|	4	-1	dot_product
0.356 %	0.37256 %	0.345258 %	0.2481745 %	|	0.4004 %	0.4005 %	0.3903 %	0.4005 %	0.3903 %	0.350106 %	111.0999584197998
2000	0.55	100	|	8	-1	dot_product
0.4635 %	0.48654 %	0.459337 %	0.3546698 %	|	0.5273 %	0.5275 %	0.51645 %	0.5275 %	0.51645 %	0.469882 %	133.09645652770996
2000	0.55	100	|	16	-1	dot_product
0.5613 %	0.592 %	0.568241 %	0.4672646 %	|	0.6467 %	0.6469 %	0.6363 %	0.6469 %	0.6363 %	0.587481 %	158.29086303710938
2000	0.55	100	|	25	-1	dot_product
0.6128 %	0.64931 %	0.631236 %	0.5397245 %	|	0.7112 %	0.7114 %	0.70469 %	0.7114 %	0.70469 %	0.658129 %	184.59558486938477
2000	0.55	100	|	30	-1	dot_product
0.63 %	0.67003 %	0.65484 %	0.5686715 %	|	0.734 %	0.7342 %	0.73035 %	0.7342 %	0.73035 %	0.685444 %	207.71121978759766
2000	0.55	100	|	35	-1	dot_product
0.6469 %	0.68775 %	0.674487 %	0.5923318 %	|	0.7552 %	0.7554 %	0.75245 %	0.7554 %	0.75245 %	0.708364 %	214.1399383544922
2000	0.55	100	|	40	-1	dot_product
0.6601 %	0.70156 %	0.690323 %	0.6122903 %	|	0.7719 %	0.7722 %	0.76994 %	0.7722 %	0.76994 %	0.727025 %	219.29645538330078
2000	0.55	100	|	45	-1	dot_product
0.6722 %	0.71355 %	0.703576 %	0.6294775 %	|	0.7867 %	0.787 %	0.78538 %	0.787 %	0.78538 %	0.742983 %	233.9334487915039
2000	0.55	100	|	50	-1	dot_product
0.6826 %	0.723 %	0.714964 %	0.6443715 %	|	0.8002 %	0.8005 %	0.7976 %	0.8005 %	0.7976 %	0.756813 %	245.35799026489258
2000	0.55	100	|	55	-1	dot_product
0.6919 %	0.73181 %	0.725137 %	0.6578401 %	|	0.8121 %	0.8124 %	0.80902 %	0.8124 %	0.80902 %	0.769174 %	266.35193824768066
2000	0.55	100	|	60	-1	dot_product
0.6983 %	0.73954 %	0.733914 %	0.669716 %	|	0.8217 %	0.822 %	0.81911 %	0.822 %	0.81911 %	0.78002 %	266.80612564086914
2000	0.55	100	|	65	-1	dot_product
0.7045 %	0.7461 %	0.741779 %	0.6805512 %	|	0.8302 %	0.8305 %	0.82798 %	0.8305 %	0.82798 %	0.789871 %	285.7797145843506
2000	0.55	100	|	75	-1	dot_product
0.7172 %	0.75731 %	0.755247 %	0.699286 %	|	0.8466 %	0.8469 %	0.84328 %	0.8469 %	0.84328 %	0.806928 %	303.87163162231445
2000	0.55	100	|	90	-1	dot_product
0.7314 %	0.7711 %	0.77164 %	0.7221152 %	|	0.8662 %	0.8665 %	0.86187 %	0.8665 %	0.86187 %	0.827951 %	327.1660804748535
2000	0.55	100	|	110	-1	dot_product
0.7452 %	0.78499 %	0.787941 %	0.7457115 %	|	0.8845 %	0.8848 %	0.88142 %	0.8848 %	0.88142 %	0.849476 %	365.39292335510254
2000	0.55	100	|	130	-1	dot_product
0.7553 %	0.79446 %	0.800016 %	0.7639994 %	|	0.8976 %	0.898 %	0.89493 %	0.898 %	0.89493 %	0.866011 %	400.84218978881836
2000	0.55	100	|	150	-1	dot_product
0.7627 %	0.80184 %	0.809527 %	0.7787911 %	|	0.9074 %	0.9078 %	0.90612 %	0.9078 %	0.90612 %	0.879343 %	434.8924160003662
2000	0.55	100	|	170	-1	dot_product
0.7702 %	0.80772 %	0.817389 %	0.7911689 %	|	0.9167 %	0.9171 %	0.91526 %	0.9171 %	0.91526 %	0.890783 %	467.92078018188477
2000	0.55	100	|	200	-1	dot_product
0.7803 %	0.81514 %	0.826998 %	0.8062726 %	|	0.9296 %	0.93 %	0.9271 %	0.93 %	0.9271 %	0.905025 %	523.3476161956787
2000	0.55	100	|	220	-1	dot_product
0.7841 %	0.81906 %	0.832049 %	0.8144877 %	|	0.9349 %	0.9353 %	0.93333 %	0.9353 %	0.93333 %	0.912984 %	548.184871673584
2000	0.55	100	|	250	-1	dot_product
0.7903 %	0.82424 %	0.838429 %	0.8249261 %	|	0.944 %	0.9444 %	0.94173 %	0.9444 %	0.94173 %	0.923194 %	596.4818000793457
2000	0.55	100	|	310	-1	dot_product
0.7972 %	0.83086 %	0.847623 %	0.8406785 %	|	0.9546 %	0.955 %	0.95366 %	0.955 %	0.95366 %	0.938951 %	680.2308559417725
2000	0.55	100	|	400	-1	dot_product
0.808 %	0.83828 %	0.856781 %	0.856402 %	|	0.9687 %	0.9692 %	0.96678 %	0.9692 %	0.96679 %	0.955488 %	824.7785568237305
2000	0.55	100	|	500	-1	dot_product
0.8138 %	0.84393 %	0.863198 %	0.8675847 %	|	0.978 %	0.9785 %	0.97733 %	0.9785 %	0.97734 %	0.968188 %	960.3567123413086
2000	0.55	100	|	800	-1	dot_product
0.823 %	0.85082 %	0.872104 %	0.8837287 %	|	0.9921 %	0.9926 %	0.99146 %	0.9926 %	0.99147 %	0.987918 %	1363.929033279419
2000	0.55	100	|	1000	-1	dot_product
0.826 %	0.85289 %	0.87446 %	0.8883374 %	|	0.9966 %	0.9971 %	0.99607 %	0.9971 %	0.99608 %	0.993979 %	1636.4951133728027
2000	0.55	100	|	1250	-1	dot_product
0.8273 %	0.85393 %	0.875858 %	0.8912116 %	|	0.9985 %	0.9991 %	0.99848 %	0.9991 %	0.99849 %	0.99771 %	1975.7070541381836
2000	0.55	100	|	1500	-1	dot_product
0.8277 %	0.85438 %	0.876445 %	0.8924564 %	|	0.9991 %	0.9997 %	0.99949 %	0.9997 %	0.9995 %	0.999332 %	2307.2454929351807
2000	0.55	100	|	1750	-1	dot_product
0.8278 %	0.85446 %	0.876647 %	0.8928851 %	|	0.9993 %	0.9999 %	0.99989 %	0.9999 %	0.9999 %	0.999881 %	2630.000114440918
2000	0.55	100	|	1900	-1	dot_product
0.8278 %	0.85449 %	0.876672 %	0.8929561 %	|	0.9994 %	1.0 %	0.99998 %	1.0 %	0.99999 %	0.999981 %	2828.2947540283203
2000	0.55	100	|	2000	-1	dot_product
0.8278 %	0.8545 %	0.876678 %	0.8929661 %	|	0.9994 %	1.0 %	0.99999 %	1.0 %	1.0 %	0.999993 %	2949.9833583831787
2000	0.55	50	|	1	-1	dot_product
0.128 %	0.15144 %	0.14589 %	0.0990136 %	|	0.1793 %	0.1807 %	0.17608 %	0.1807 %	0.17612 %	0.153898 %	82.93700218200684
2000	0.55	50	|	2	-1	dot_product
0.1907 %	0.22184 %	0.220172 %	0.1587441 %	|	0.278 %	0.2822 %	0.27021 %	0.2822 %	0.27032 %	0.239066 %	89.03241157531738
2000	0.55	50	|	4	-1	dot_product
0.2597 %	0.3018 %	0.307071 %	0.2443948 %	|	0.3916 %	0.4005 %	0.39013 %	0.4005 %	0.3904 %	0.350205 %	105.50165176391602
2000	0.55	50	|	8	-1	dot_product
0.3247 %	0.37718 %	0.389655 %	0.3400122 %	|	0.5126 %	0.5275 %	0.5157 %	0.5275 %	0.51647 %	0.469892 %	122.42722511291504
2000	0.55	50	|	16	-1	dot_product
0.3868 %	0.43836 %	0.458163 %	0.4288146 %	|	0.6246 %	0.647 %	0.63427 %	0.6471 %	0.63636 %	0.587459 %	145.11585235595703
2000	0.55	50	|	25	-1	dot_product
0.4123 %	0.46836 %	0.492442 %	0.478007 %	|	0.6821 %	0.7113 %	0.70086 %	0.7114 %	0.7047 %	0.657995 %	163.99693489074707
2000	0.55	50	|	30	-1	dot_product
0.4217 %	0.47909 %	0.50402 %	0.495919 %	|	0.7018 %	0.7341 %	0.72568 %	0.7342 %	0.73035 %	0.685214 %	172.44768142700195
2000	0.55	50	|	35	-1	dot_product
0.4304 %	0.48759 %	0.513728 %	0.5098599 %	|	0.7204 %	0.7552 %	0.74684 %	0.7554 %	0.75244 %	0.708057 %	181.4439296722412
2000	0.55	50	|	40	-1	dot_product
0.4382 %	0.49402 %	0.521031 %	0.5211601 %	|	0.7353 %	0.772 %	0.76352 %	0.7722 %	0.7699 %	0.726591 %	190.65618515014648
2000	0.55	50	|	45	-1	dot_product
0.4442 %	0.49967 %	0.526884 %	0.5305022 %	|	0.7482 %	0.7868 %	0.77825 %	0.787 %	0.78536 %	0.742444 %	198.5776424407959
2000	0.55	50	|	50	-1	dot_product
0.4499 %	0.50361 %	0.531692 %	0.5382907 %	|	0.7597 %	0.8002 %	0.78973 %	0.8005 %	0.79759 %	0.756135 %	207.14569091796875
2000	0.55	50	|	55	-1	dot_product
0.4546 %	0.50749 %	0.535771 %	0.5451541 %	|	0.7698 %	0.8121 %	0.80026 %	0.8124 %	0.80901 %	0.768347 %	215.72065353393555
2000	0.55	50	|	60	-1	dot_product
0.4582 %	0.51044 %	0.539342 %	0.5509841 %	|	0.7774 %	0.8217 %	0.80965 %	0.822 %	0.81913 %	0.779045 %	223.84238243103027
2000	0.55	50	|	65	-1	dot_product
0.4608 %	0.51292 %	0.542352 %	0.5561816 %	|	0.7845 %	0.83 %	0.81792 %	0.8305 %	0.82798 %	0.788751 %	229.9807071685791
2000	0.55	50	|	75	-1	dot_product
0.4683 %	0.51731 %	0.547635 %	0.5648366 %	|	0.7983 %	0.8464 %	0.83216 %	0.8469 %	0.84329 %	0.805503 %	245.7263469696045
2000	0.55	50	|	90	-1	dot_product
0.4761 %	0.52266 %	0.553761 %	0.5748285 %	|	0.8141 %	0.866 %	0.84906 %	0.8665 %	0.86188 %	0.826067 %	265.902042388916
2000	0.55	50	|	110	-1	dot_product
0.4827 %	0.52802 %	0.559405 %	0.5845374 %	|	0.8284 %	0.884 %	0.86673 %	0.8848 %	0.8814 %	0.846971 %	301.7306327819824
2000	0.55	50	|	130	-1	dot_product
0.4864 %	0.53111 %	0.563245 %	0.5915023 %	|	0.837 %	0.897 %	0.8784 %	0.898 %	0.89492 %	0.862864 %	315.8373832702637
2000	0.55	50	|	150	-1	dot_product
0.4902 %	0.53375 %	0.566047 %	0.5968214 %	|	0.8447 %	0.9067 %	0.88803 %	0.9078 %	0.90609 %	0.875613 %	343.68181228637695
2000	0.55	50	|	170	-1	dot_product
0.493 %	0.53586 %	0.56847 %	0.601118 %	|	0.8524 %	0.9158 %	0.89603 %	0.9171 %	0.91524 %	0.886465 %	364.5744323730469
2000	0.55	50	|	200	-1	dot_product
0.4964 %	0.5383 %	0.571181 %	0.6061336 %	|	0.8611 %	0.9285 %	0.90581 %	0.93 %	0.92707 %	0.899822 %	397.8123664855957
2000	0.55	50	|	220	-1	dot_product
0.4982 %	0.53941 %	0.572526 %	0.6087445 %	|	0.8654 %	0.9338 %	0.91085 %	0.9353 %	0.93328 %	0.907197 %	421.5872287750244
2000	0.55	50	|	250	-1	dot_product
0.5011 %	0.54119 %	0.574194 %	0.6119478 %	|	0.8726 %	0.9427 %	0.9175 %	0.9444 %	0.94166 %	0.916608 %	448.34113121032715
2000	0.55	50	|	310	-1	dot_product
0.5028 %	0.54328 %	0.576692 %	0.6166407 %	|	0.8796 %	0.9531 %	0.92681 %	0.955 %	0.95356 %	0.930869 %	510.29205322265625
2000	0.55	50	|	400	-1	dot_product
0.5074 %	0.54574 %	0.578847 %	0.6209549 %	|	0.8897 %	0.9666 %	0.9371 %	0.9692 %	0.96663 %	0.94547 %	591.2425518035889
2000	0.55	50	|	500	-1	dot_product
0.5103 %	0.54714 %	0.580527 %	0.6238907 %	|	0.8959 %	0.9755 %	0.94521 %	0.9785 %	0.97714 %	0.956373 %	688.1313323974609
2000	0.55	50	|	800	-1	dot_product
0.5143 %	0.54916 %	0.582151 %	0.6277207 %	|	0.9059 %	0.9887 %	0.95536 %	0.9926 %	0.99116 %	0.97269 %	950.4969120025635
2000	0.55	50	|	1000	-1	dot_product
0.515 %	0.54987 %	0.582635 %	0.6287177 %	|	0.9095 %	0.9931 %	0.95858 %	0.9971 %	0.99571 %	0.977438 %	1110.893964767456
2000	0.55	50	|	1250	-1	dot_product
0.5154 %	0.55028 %	0.582873 %	0.6292907 %	|	0.9108 %	0.9951 %	0.96016 %	0.9991 %	0.99808 %	0.980242 %	1309.2820644378662
2000	0.55	50	|	1500	-1	dot_product
0.5155 %	0.55045 %	0.583001 %	0.6295229 %	|	0.9113 %	0.9956 %	0.96077 %	0.9997 %	0.99908 %	0.981425 %	1516.6914463043213
2000	0.55	50	|	1750	-1	dot_product
0.5154 %	0.55052 %	0.583047 %	0.629599 %	|	0.9114 %	0.9958 %	0.96105 %	0.9999 %	0.99948 %	0.98183 %	1723.2365608215332
2000	0.55	50	|	1900	-1	dot_product
0.5154 %	0.55055 %	0.583056 %	0.6296125 %	|	0.9115 %	0.9959 %	0.96109 %	1.0 %	0.99956 %	0.981897 %	1835.5953693389893
2000	0.55	50	|	2000	-1	dot_product
0.5154 %	0.55055 %	0.583056 %	0.6296145 %	|	0.9115 %	0.9959 %	0.96109 %	1.0 %	0.99957 %	0.981906 %	1901.3235569000244
2000	0.55	25	|	1	-1	dot_product
0.0712 %	0.08679 %	0.103016 %	0.0959952 %	|	0.1376 %	0.174 %	0.15567 %	0.1808 %	0.17592 %	0.153205 %	79.56457138061523
2000	0.55	25	|	2	-1	dot_product
0.1019 %	0.11838 %	0.141786 %	0.1473881 %	|	0.2033 %	0.2673 %	0.23009 %	0.282 %	0.27 %	0.236482 %	85.2510929107666
2000	0.55	25	|	4	-1	dot_product
0.1338 %	0.15275 %	0.180303 %	0.2051299 %	|	0.2717 %	0.3733 %	0.31624 %	0.4004 %	0.38938 %	0.340344 %	101.72772407531738
2000	0.55	25	|	8	-1	dot_product
0.1618 %	0.18342 %	0.211956 %	0.2496844 %	|	0.3414 %	0.483 %	0.39724 %	0.5265 %	0.51236 %	0.441603 %	118.42608451843262
2000	0.55	25	|	16	-1	dot_product
0.182 %	0.20652 %	0.235927 %	0.2817927 %	|	0.3987 %	0.5802 %	0.46426 %	0.6445 %	0.62488 %	0.526457 %	144.3021297454834
2000	0.55	25	|	25	-1	dot_product
0.191 %	0.21636 %	0.246975 %	0.298687 %	|	0.424 %	0.6271 %	0.49718 %	0.7064 %	0.68631 %	0.571106 %	161.50522232055664
2000	0.55	25	|	30	-1	dot_product
0.1949 %	0.21933 %	0.250542 %	0.3047397 %	|	0.4329 %	0.6425 %	0.5085 %	0.7283 %	0.70874 %	0.587187 %	172.92475700378418
2000	0.55	25	|	35	-1	dot_product
0.1974 %	0.2219 %	0.253558 %	0.3094384 %	|	0.44 %	0.658 %	0.51809 %	0.7491 %	0.72786 %	0.600341 %	182.54947662353516
2000	0.55	25	|	40	-1	dot_product
0.1992 %	0.22349 %	0.255592 %	0.3130934 %	|	0.4463 %	0.6691 %	0.52489 %	0.7649 %	0.74273 %	0.61046 %	189.46552276611328
2000	0.55	25	|	45	-1	dot_product
0.201 %	0.22503 %	0.257237 %	0.3161095 %	|	0.4512 %	0.6787 %	0.53071 %	0.7789 %	0.75578 %	0.618903 %	196.8398094177246
2000	0.55	25	|	50	-1	dot_product
0.2027 %	0.22609 %	0.258546 %	0.318567 %	|	0.455 %	0.6865 %	0.53473 %	0.7917 %	0.7658 %	0.625775 %	203.51052284240723
2000	0.55	25	|	55	-1	dot_product
0.2038 %	0.22693 %	0.259615 %	0.3207216 %	|	0.4581 %	0.6935 %	0.53841 %	0.8029 %	0.77505 %	0.631906 %	210.82592010498047
2000	0.55	25	|	60	-1	dot_product
0.2045 %	0.2277 %	0.260569 %	0.3225161 %	|	0.4611 %	0.6993 %	0.54161 %	0.8117 %	0.78339 %	0.637055 %	216.78924560546875
2000	0.55	25	|	65	-1	dot_product
0.2053 %	0.22824 %	0.261367 %	0.3240804 %	|	0.4631 %	0.7047 %	0.54428 %	0.8196 %	0.79008 %	0.641468 %	221.4374542236328
2000	0.55	25	|	75	-1	dot_product
0.2068 %	0.22935 %	0.262552 %	0.3266679 %	|	0.4677 %	0.7142 %	0.54841 %	0.8341 %	0.8021 %	0.649031 %	235.00299453735352
2000	0.55	25	|	90	-1	dot_product
0.2084 %	0.23076 %	0.263875 %	0.3295231 %	|	0.4723 %	0.7238 %	0.55316 %	0.8515 %	0.81584 %	0.657644 %	252.0148754119873
2000	0.55	25	|	110	-1	dot_product
0.2095 %	0.23173 %	0.265109 %	0.3322224 %	|	0.4767 %	0.7344 %	0.55788 %	0.8677 %	0.83016 %	0.665881 %	270.8306312561035
2000	0.55	25	|	130	-1	dot_product
0.2105 %	0.23229 %	0.26586 %	0.3340262 %	|	0.4793 %	0.7402 %	0.56041 %	0.8789 %	0.83906 %	0.671471 %	290.0223731994629
2000	0.55	25	|	150	-1	dot_product
0.2107 %	0.23263 %	0.266338 %	0.3353259 %	|	0.4806 %	0.7443 %	0.5622 %	0.8871 %	0.84567 %	0.6755 %	306.3390254974365
2000	0.55	25	|	170	-1	dot_product
0.211 %	0.23305 %	0.26675 %	0.3363165 %	|	0.4824 %	0.748 %	0.56402 %	0.8949 %	0.85148 %	0.678784 %	321.83241844177246
2000	0.55	25	|	200	-1	dot_product
0.2115 %	0.23352 %	0.26719 %	0.3374028 %	|	0.4844 %	0.7538 %	0.56604 %	0.9056 %	0.85852 %	0.682429 %	345.86071968078613
2000	0.55	25	|	220	-1	dot_product
0.2119 %	0.23364 %	0.267404 %	0.3379309 %	|	0.4851 %	0.7561 %	0.567 %	0.9099 %	0.86175 %	0.684217 %	362.5319004058838
2000	0.55	25	|	250	-1	dot_product
0.2122 %	0.23388 %	0.267628 %	0.33856 %	|	0.4865 %	0.759 %	0.56807 %	0.9164 %	0.86599 %	0.686314 %	387.1917724609375
2000	0.55	25	|	310	-1	dot_product
0.2126 %	0.23406 %	0.267853 %	0.3393713 %	|	0.4871 %	0.7616 %	0.56906 %	0.9237 %	0.87107 %	0.68913 %	430.36484718322754
2000	0.55	25	|	400	-1	dot_product
0.2132 %	0.23423 %	0.268039 %	0.3400002 %	|	0.4884 %	0.7651 %	0.56999 %	0.9315 %	0.8758 %	0.691476 %	488.5234832763672
2000	0.55	25	|	500	-1	dot_product
0.2135 %	0.23435 %	0.268152 %	0.3403381 %	|	0.489 %	0.7672 %	0.57073 %	0.9365 %	0.87933 %	0.69286 %	555.1004409790039
2000	0.55	25	|	800	-1	dot_product
0.2135 %	0.23444 %	0.268222 %	0.3406334 %	|	0.4894 %	0.7691 %	0.57123 %	0.9425 %	0.88258 %	0.694128 %	740.0407791137695
2000	0.55	25	|	1000	-1	dot_product
0.2135 %	0.23446 %	0.268236 %	0.3406704 %	|	0.4896 %	0.7698 %	0.57136 %	0.9441 %	0.88325 %	0.694315 %	868.8442707061768
2000	0.55	25	|	1250	-1	dot_product
0.2135 %	0.23446 %	0.268236 %	0.3406788 %	|	0.4896 %	0.7698 %	0.57136 %	0.9445 %	0.88345 %	0.694371 %	992.4237728118896
2000	0.55	25	|	1500	-1	dot_product
0.2135 %	0.23446 %	0.268236 %	0.3406808 %	|	0.4896 %	0.7698 %	0.57136 %	0.9446 %	0.88347 %	0.694382 %	1131.1984062194824
2000	0.55	25	|	1750	-1	dot_product
0.2135 %	0.23446 %	0.268236 %	0.3406809 %	|	0.4896 %	0.7698 %	0.57136 %	0.9446 %	0.88347 %	0.694383 %	1275.30837059021
2000	0.55	25	|	1900	-1	dot_product
0.2135 %	0.23446 %	0.268236 %	0.3406809 %	|	0.4896 %	0.7698 %	0.57136 %	0.9446 %	0.88347 %	0.694383 %	1353.4889221191406
2000	0.55	25	|	2000	-1	dot_product
0.2135 %	0.23446 %	0.268236 %	0.3406809 %	|	0.4896 %	0.7698 %	0.57136 %	0.9446 %	0.88347 %	0.694383 %	1405.2228927612305
2000	0.55	20	|	1	-1	dot_product
0.0648 %	0.08224 %	0.101947 %	0.0973025 %	|	0.1321 %	0.1759 %	0.15482 %	0.1859 %	0.17792 %	0.15378 %	82.30471611022949
2000	0.55	20	|	2	-1	dot_product
0.089 %	0.11148 %	0.140177 %	0.1490224 %	|	0.1919 %	0.2639 %	0.22819 %	0.2869 %	0.27527 %	0.238802 %	87.46457099914551
2000	0.55	20	|	4	-1	dot_product
0.1138 %	0.14222 %	0.176821 %	0.2040027 %	|	0.2593 %	0.3697 %	0.31056 %	0.4145 %	0.39656 %	0.340651 %	100.52990913391113
2000	0.55	20	|	8	-1	dot_product
0.134 %	0.16448 %	0.204795 %	0.2492695 %	|	0.314 %	0.4681 %	0.38182 %	0.5392 %	0.51679 %	0.438015 %	118.44825744628906
2000	0.55	20	|	16	-1	dot_product
0.1472 %	0.17835 %	0.22256 %	0.2802997 %	|	0.3503 %	0.5451 %	0.43283 %	0.6488 %	0.61992 %	0.514608 %	141.44182205200195
2000	0.55	20	|	25	-1	dot_product
0.1519 %	0.18373 %	0.229807 %	0.2942438 %	|	0.3674 %	0.5839 %	0.4551 %	0.7084 %	0.67427 %	0.551822 %	156.53181076049805
2000	0.55	20	|	30	-1	dot_product
0.1541 %	0.18514 %	0.231932 %	0.2987849 %	|	0.3719 %	0.5962 %	0.462 %	0.7306 %	0.69276 %	0.564223 %	166.19110107421875
2000	0.55	20	|	35	-1	dot_product
0.1557 %	0.18629 %	0.233492 %	0.3021414 %	|	0.3764 %	0.6072 %	0.46713 %	0.7491 %	0.70818 %	0.573805 %	174.12829399108887
2000	0.55	20	|	40	-1	dot_product
0.1569 %	0.18705 %	0.234502 %	0.3046709 %	|	0.3799 %	0.6147 %	0.47077 %	0.7634 %	0.71981 %	0.580994 %	179.4106960296631
2000	0.55	20	|	45	-1	dot_product
0.1575 %	0.18775 %	0.235349 %	0.3067095 %	|	0.3823 %	0.6205 %	0.47382 %	0.7747 %	0.72982 %	0.587097 %	186.15365028381348
2000	0.55	20	|	50	-1	dot_product
0.1578 %	0.18826 %	0.236036 %	0.3083545 %	|	0.3844 %	0.6253 %	0.47635 %	0.784 %	0.73828 %	0.591954 %	193.95995140075684
2000	0.55	20	|	55	-1	dot_product
0.1579 %	0.18866 %	0.236546 %	0.3096651 %	|	0.3858 %	0.6298 %	0.47833 %	0.792 %	0.74491 %	0.595898 %	198.81582260131836
2000	0.55	20	|	60	-1	dot_product
0.1583 %	0.18907 %	0.236997 %	0.3107518 %	|	0.3874 %	0.6339 %	0.47987 %	0.8 %	0.75089 %	0.599284 %	209.01870727539062
2000	0.55	20	|	65	-1	dot_product
0.1585 %	0.18924 %	0.237328 %	0.3116608 %	|	0.3877 %	0.6354 %	0.48092 %	0.806 %	0.75584 %	0.602091 %	212.91780471801758
2000	0.55	20	|	75	-1	dot_product
0.1586 %	0.18968 %	0.23793 %	0.3131217 %	|	0.3893 %	0.6395 %	0.483 %	0.8161 %	0.76361 %	0.606723 %	220.85165977478027
2000	0.55	20	|	90	-1	dot_product
0.1592 %	0.19018 %	0.238544 %	0.3146698 %	|	0.3918 %	0.6463 %	0.48535 %	0.8306 %	0.77292 %	0.611589 %	234.21955108642578
2000	0.55	20	|	110	-1	dot_product
0.1597 %	0.19063 %	0.239042 %	0.3160458 %	|	0.3938 %	0.6518 %	0.48739 %	0.8425 %	0.78174 %	0.615956 %	252.71368026733398
2000	0.55	20	|	130	-1	dot_product
0.1602 %	0.19083 %	0.239374 %	0.3169763 %	|	0.3952 %	0.6558 %	0.48877 %	0.8515 %	0.78762 %	0.618943 %	272.8102207183838
2000	0.55	20	|	150	-1	dot_product
0.1605 %	0.19102 %	0.239593 %	0.3176266 %	|	0.3964 %	0.6597 %	0.48982 %	0.8603 %	0.79224 %	0.621072 %	286.8614196777344
2000	0.55	20	|	170	-1	dot_product
0.1608 %	0.19114 %	0.239794 %	0.3180968 %	|	0.3969 %	0.6616 %	0.49077 %	0.8656 %	0.79601 %	0.622755 %	300.8453845977783
2000	0.55	20	|	200	-1	dot_product
0.1608 %	0.19128 %	0.239954 %	0.3185945 %	|	0.3975 %	0.6632 %	0.49141 %	0.8719 %	0.80007 %	0.624484 %	323.3225345611572
2000	0.55	20	|	220	-1	dot_product
0.1608 %	0.19136 %	0.240021 %	0.3188218 %	|	0.3981 %	0.6647 %	0.49171 %	0.8757 %	0.80187 %	0.62525 %	336.223840713501
2000	0.55	20	|	250	-1	dot_product
0.1608 %	0.19142 %	0.240096 %	0.3190977 %	|	0.3983 %	0.6656 %	0.49203 %	0.8786 %	0.80405 %	0.62627 %	355.743408203125
2000	0.55	20	|	310	-1	dot_product
0.161 %	0.19154 %	0.240195 %	0.3194389 %	|	0.3989 %	0.6669 %	0.49259 %	0.8844 %	0.80729 %	0.627585 %	396.0082530975342
2000	0.55	20	|	400	-1	dot_product
0.161 %	0.19157 %	0.240244 %	0.3196794 %	|	0.3991 %	0.6686 %	0.49287 %	0.8905 %	0.80955 %	0.628571 %	450.90746879577637
2000	0.55	20	|	500	-1	dot_product
0.161 %	0.19157 %	0.240277 %	0.3197972 %	|	0.3991 %	0.6691 %	0.49304 %	0.8938 %	0.81097 %	0.629097 %	510.4658603668213
2000	0.55	20	|	800	-1	dot_product
0.161 %	0.19157 %	0.240295 %	0.3198872 %	|	0.3991 %	0.6695 %	0.49314 %	0.8966 %	0.81225 %	0.629488 %	672.6465225219727
2000	0.55	20	|	1000	-1	dot_product
0.161 %	0.19158 %	0.240301 %	0.3198939 %	|	0.3992 %	0.6698 %	0.4932 %	0.8972 %	0.81249 %	0.629534 %	780.8082103729248
2000	0.55	20	|	1250	-1	dot_product
0.161 %	0.19158 %	0.240301 %	0.3198967 %	|	0.3992 %	0.6698 %	0.4932 %	0.8974 %	0.81254 %	0.629547 %	908.867359161377
2000	0.55	20	|	1500	-1	dot_product
0.161 %	0.19158 %	0.240301 %	0.3198967 %	|	0.3992 %	0.6698 %	0.4932 %	0.8974 %	0.81254 %	0.629547 %	1038.6037826538086
2000	0.55	20	|	1750	-1	dot_product
0.161 %	0.19158 %	0.240301 %	0.3198967 %	|	0.3992 %	0.6698 %	0.4932 %	0.8974 %	0.81254 %	0.629547 %	1152.7552604675293
2000	0.55	20	|	1900	-1	dot_product
0.161 %	0.19158 %	0.240301 %	0.3198967 %	|	0.3992 %	0.6698 %	0.4932 %	0.8974 %	0.81254 %	0.629547 %	1234.449863433838
2000	0.55	20	|	2000	-1	dot_product
0.161 %	0.19158 %	0.240301 %	0.3198967 %	|	0.3992 %	0.6698 %	0.4932 %	0.8974 %	0.81254 %	0.629547 %	1273.0371952056885
2000	0.55	10	|	1	-1	dot_product
0.0304 %	0.04913 %	0.081379 %	0.0953356 %	|	0.0897 %	0.157 %	0.12965 %	0.181 %	0.17578 %	0.152354 %	79.85234260559082
2000	0.55	10	|	2	-1	dot_product
0.0386 %	0.06134 %	0.103762 %	0.1440229 %	|	0.122 %	0.2264 %	0.17721 %	0.281 %	0.26742 %	0.231726 %	88.41967582702637
2000	0.55	10	|	4	-1	dot_product
0.0465 %	0.0714 %	0.120672 %	0.1907574 %	|	0.1477 %	0.2935 %	0.22057 %	0.3951 %	0.37739 %	0.319398 %	99.8232364654541
2000	0.55	10	|	8	-1	dot_product
0.05 %	0.07696 %	0.1298 %	0.216976 %	|	0.1635 %	0.342 %	0.24754 %	0.5039 %	0.47144 %	0.382489 %	115.2188777923584
2000	0.55	10	|	16	-1	dot_product
