Program: faissGPU Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.7008 %	0.78499 %	0.83663 %	0.8715575 %	|	0.9954 %	0.999 %	0.99893 %	0.999 %	0.99895 %	0.997265 %	922.2226142883301
800	32	256	|	256	-1	squared_l2
0.7014 %	0.78526 %	0.837235 %	0.8741117 %	|	0.9962 %	0.9999 %	0.99993 %	0.9999 %	0.99995 %	0.999643 %	1235.5515956878662
800	32	256	|	320	-1	squared_l2
0.7015 %	0.78528 %	0.837286 %	0.8743736 %	|	0.9963 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999847 %	1442.6965713500977
800	32	256	|	384	-1	squared_l2
0.7015 %	0.78528 %	0.837308 %	0.8744892 %	|	0.9963 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.99994 %	1538.9914512634277
800	32	256	|	448	-1	squared_l2
0.7015 %	0.78528 %	0.837314 %	0.8745402 %	|	0.9963 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999966 %	1659.5370769500732
800	32	256	|	512	-1	squared_l2
0.7015 %	0.78528 %	0.837318 %	0.8745687 %	|	0.9963 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999985 %	1804.344654083252
800	32	256	|	576	-1	squared_l2
0.7015 %	0.78528 %	0.837317 %	0.8745795 %	|	0.9963 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999992 %	2113.3739948272705
800	32	256	|	640	-1	squared_l2
0.7015 %	0.78528 %	0.837319 %	0.8745849 %	|	0.9963 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999995 %	2220.6573486328125
800	32	256	|	704	-1	squared_l2
0.7015 %	0.78528 %	0.837319 %	0.8745876 %	|	0.9963 %	1.0 %	0.99998 %	1.0 %	1.0 %	1.0 %	2370.9723949432373
800	32	256	|	768	-1	squared_l2
0.7015 %	0.78528 %	0.837319 %	0.874589 %	|	0.9963 %	1.0 %	0.99998 %	1.0 %	1.0 %	1.0 %	2605.600357055664
800	48	256	|	1	-1	squared_l2
0.4631 %	0.44941 %	0.382126 %	0.2620607 %	|	0.5045 %	0.5047 %	0.46138 %	0.5047 %	0.46138 %	0.384779 %	548.7830638885498
800	48	256	|	16	-1	squared_l2
0.8325 %	0.86618 %	0.872079 %	0.8213148 %	|	0.9628 %	0.963 %	0.94969 %	0.963 %	0.94969 %	0.915206 %	637.1264457702637
800	48	256	|	32	-1	squared_l2
0.8503 %	0.88564 %	0.906172 %	0.8915814 %	|	0.988 %	0.9882 %	0.98149 %	0.9882 %	0.98149 %	0.964482 %	695.0814723968506
800	48	256	|	64	-1	squared_l2
0.8566 %	0.89278 %	0.919768 %	0.9256451 %	|	0.9969 %	0.9971 %	0.9948 %	0.9971 %	0.9948 %	0.988343 %	805.880069732666
800	48	256	|	128	-1	squared_l2
0.8582 %	0.89485 %	0.923975 %	0.9380676 %	|	0.9988 %	0.999 %	0.99895 %	0.999 %	0.99895 %	0.997265 %	1022.8564739227295
800	48	256	|	256	-1	squared_l2
0.8585 %	0.89536 %	0.924911 %	0.9415712 %	|	0.9997 %	0.9999 %	0.99995 %	0.9999 %	0.99995 %	0.999643 %	1463.7651443481445
800	48	256	|	320	-1	squared_l2
0.8586 %	0.89537 %	0.924982 %	0.9419348 %	|	0.9998 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999847 %	1557.1441650390625
800	48	256	|	384	-1	squared_l2
0.8586 %	0.89537 %	0.925013 %	0.9420972 %	|	0.9998 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99994 %	1739.8369312286377
800	48	256	|	448	-1	squared_l2
0.8586 %	0.89537 %	0.925026 %	0.9421732 %	|	0.9998 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999966 %	2026.8280506134033
800	48	256	|	512	-1	squared_l2
0.8586 %	0.89537 %	0.925032 %	0.9422126 %	|	0.9998 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999985 %	2224.0967750549316
800	48	256	|	576	-1	squared_l2
0.8586 %	0.89537 %	0.925033 %	0.9422288 %	|	0.9998 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999992 %	2407.4790477752686
800	48	256	|	640	-1	squared_l2
0.8586 %	0.89537 %	0.925033 %	0.9422364 %	|	0.9998 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999995 %	2757.901430130005
800	48	256	|	704	-1	squared_l2
0.8586 %	0.89537 %	0.925034 %	0.942239 %	|	0.9998 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3063.4610652923584
800	48	256	|	768	-1	squared_l2
0.8586 %	0.89537 %	0.925034 %	0.9422405 %	|	0.9998 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3264.045000076294
800	96	256	|	1	-1	squared_l2
0.4972 %	0.45998 %	0.3846 %	0.2623477 %	|	0.5046 %	0.5047 %	0.46138 %	0.5047 %	0.46138 %	0.384779 %	556.4365386962891
800	96	256	|	16	-1	squared_l2
0.9377 %	0.93471 %	0.91044 %	0.8356839 %	|	0.9629 %	0.963 %	0.94969 %	0.963 %	0.94969 %	0.915206 %	684.0970516204834
800	96	256	|	32	-1	squared_l2
0.9608 %	0.96241 %	0.956413 %	0.9176525 %	|	0.9881 %	0.9882 %	0.98149 %	0.9882 %	0.98149 %	0.964482 %	772.6602554321289
800	96	256	|	64	-1	squared_l2
0.9688 %	0.97283 %	0.976585 %	0.9630674 %	|	0.997 %	0.9971 %	0.9948 %	0.9971 %	0.9948 %	0.988343 %	948.4546184539795
800	96	256	|	128	-1	squared_l2
0.9704 %	0.97608 %	0.982863 %	0.9819977 %	|	0.9989 %	0.999 %	0.99895 %	0.999 %	0.99895 %	0.997265 %	1349.2486476898193
800	96	256	|	256	-1	squared_l2
0.9713 %	0.97681 %	0.984198 %	0.9872335 %	|	0.9998 %	0.9999 %	0.99995 %	0.9999 %	0.99995 %	0.999643 %	2013.5600566864014
800	96	256	|	320	-1	squared_l2
0.9714 %	0.97685 %	0.984297 %	0.9877117 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999847 %	2326.279401779175
800	96	256	|	384	-1	squared_l2
0.9714 %	0.97684 %	0.984335 %	0.9879167 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99994 %	2681.300640106201
800	96	256	|	448	-1	squared_l2
0.9714 %	0.97684 %	0.984344 %	0.9880055 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999966 %	3214.5614624023438
800	96	256	|	512	-1	squared_l2
0.9714 %	0.97684 %	0.984356 %	0.9880487 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999985 %	3536.8194580078125
800	96	256	|	576	-1	squared_l2
0.9714 %	0.97684 %	0.984358 %	0.9880687 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999992 %	4137.961864471436
800	96	256	|	640	-1	squared_l2
0.9714 %	0.97684 %	0.984358 %	0.9880792 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999995 %	4812.237739562988
800	96	256	|	704	-1	squared_l2
0.9714 %	0.97684 %	0.984362 %	0.9880826 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	5438.945770263672
800	96	256	|	768	-1	squared_l2
0.9714 %	0.97684 %	0.984362 %	0.9880844 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	5813.443899154663
500	12	256	|	1	-1	squared_l2
0.2179 %	0.30608 %	0.334557 %	0.2983105 %	|	0.4794 %	0.5409 %	0.48988 %	0.5432 %	0.49958 %	0.428712 %	384.7815990447998
500	12	256	|	16	-1	squared_l2
0.2941 %	0.42992 %	0.520773 %	0.5979982 %	|	0.7571 %	0.9634 %	0.89115 %	0.9769 %	0.96463 %	0.924344 %	469.7082042694092
500	12	256	|	32	-1	squared_l2
0.2955 %	0.43176 %	0.52528 %	0.6102084 %	|	0.7619 %	0.9769 %	0.9047 %	0.9927 %	0.98818 %	0.955237 %	522.911548614502
500	12	256	|	64	-1	squared_l2
0.2957 %	0.43202 %	0.526486 %	0.6142804 %	|	0.7633 %	0.9812 %	0.90863 %	0.9986 %	0.99659 %	0.96615 %	604.22682762146
500	12	256	|	128	-1	squared_l2
0.2957 %	0.43204 %	0.526661 %	0.6152377 %	|	0.7633 %	0.9817 %	0.90913 %	0.9993 %	0.99848 %	0.968818 %	751.0454654693604
500	12	256	|	256	-1	squared_l2
0.2957 %	0.43204 %	0.526683 %	0.6153769 %	|	0.7633 %	0.9818 %	0.90917 %	0.9995 %	0.99874 %	0.969224 %	977.5934219360352
500	12	256	|	320	-1	squared_l2
0.2957 %	0.43204 %	0.526684 %	0.6153796 %	|	0.7633 %	0.9818 %	0.90917 %	0.9995 %	0.99874 %	0.969231 %	1121.993064880371
500	12	256	|	384	-1	squared_l2
0.2957 %	0.43204 %	0.526685 %	0.6153812 %	|	0.7633 %	0.9818 %	0.90917 %	0.9995 %	0.99875 %	0.969233 %	1255.3293704986572
500	12	256	|	448	-1	squared_l2
0.2957 %	0.43204 %	0.526685 %	0.615381 %	|	0.7633 %	0.9818 %	0.90917 %	0.9995 %	0.99875 %	0.969233 %	1350.1768112182617
500	24	256	|	1	-1	squared_l2
0.3589 %	0.41865 %	0.398834 %	0.3091551 %	|	0.5378 %	0.5432 %	0.49935 %	0.5432 %	0.49958 %	0.428865 %	382.40814208984375
500	24	256	|	16	-1	squared_l2
0.5484 %	0.67097 %	0.730827 %	0.7600197 %	|	0.9541 %	0.9769 %	0.9638 %	0.9769 %	0.96493 %	0.939745 %	468.31583976745605
500	24	256	|	32	-1	squared_l2
0.5522 %	0.67765 %	0.743657 %	0.7887398 %	|	0.968 %	0.9927 %	0.98736 %	0.9928 %	0.98884 %	0.977943 %	532.9654216766357
500	24	256	|	64	-1	squared_l2
0.5539 %	0.67945 %	0.748041 %	0.8000902 %	|	0.9729 %	0.9988 %	0.9959 %	0.9989 %	0.99756 %	0.993753 %	642.2128677368164
500	24	256	|	128	-1	squared_l2
0.5543 %	0.67989 %	0.749144 %	0.803761 %	|	0.9736 %	0.9996 %	0.99789 %	0.9997 %	0.99967 %	0.998796 %	808.417558670044
500	24	256	|	256	-1	squared_l2
0.5543 %	0.67993 %	0.749325 %	0.8045936 %	|	0.9738 %	0.9999 %	0.99817 %	1.0 %	0.99998 %	0.999801 %	1112.2121810913086
500	24	256	|	320	-1	squared_l2
0.5543 %	0.67993 %	0.74933 %	0.8046431 %	|	0.9738 %	0.9999 %	0.99817 %	1.0 %	0.99998 %	0.999843 %	1330.03568649292
500	24	256	|	384	-1	squared_l2
0.5543 %	0.67993 %	0.74933 %	0.8046551 %	|	0.9738 %	0.9999 %	0.99818 %	1.0 %	1.0 %	0.999862 %	1504.2331218719482
500	24	256	|	448	-1	squared_l2
0.5543 %	0.67993 %	0.74933 %	0.8046598 %	|	0.9738 %	0.9999 %	0.99818 %	1.0 %	1.0 %	0.999865 %	1585.6683254241943
500	32	256	|	1	-1	squared_l2
0.4264 %	0.45359 %	0.414591 %	0.3108155 %	|	0.5425 %	0.5432 %	0.49958 %	0.5432 %	0.49958 %	0.428865 %	381.8399906158447
500	32	256	|	16	-1	squared_l2
0.6908 %	0.76896 %	0.80896 %	0.8129234 %	|	0.9736 %	0.9769 %	0.96492 %	0.9769 %	0.96493 %	0.939762 %	472.9306697845459
500	32	256	|	32	-1	squared_l2
0.6973 %	0.77871 %	0.826337 %	0.8507828 %	|	0.9894 %	0.9928 %	0.98883 %	0.9928 %	0.98884 %	0.977986 %	545.147180557251
500	32	256	|	64	-1	squared_l2
0.7004 %	0.78154 %	0.832285 %	0.8659708 %	|	0.9954 %	0.9989 %	0.99754 %	0.9989 %	0.99756 %	0.993833 %	664.158821105957
500	32	256	|	128	-1	squared_l2
0.7005 %	0.78215 %	0.833793 %	0.8709399 %	|	0.9961 %	0.9997 %	0.99965 %	0.9997 %	0.99967 %	0.998911 %	882.1399211883545
500	32	256	|	256	-1	squared_l2
0.7007 %	0.78222 %	0.834043 %	0.8721342 %	|	0.9964 %	1.0 %	0.99996 %	1.0 %	0.99998 %	0.99993 %	1282.362937927246
500	32	256	|	320	-1	squared_l2
0.7007 %	0.78222 %	0.834054 %	0.8722131 %	|	0.9964 %	1.0 %	0.99996 %	1.0 %	0.99998 %	0.999975 %	1431.5063953399658
500	32	256	|	384	-1	squared_l2
0.7007 %	0.78223 %	0.834058 %	0.8722374 %	|	0.9964 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999994 %	1570.0557231903076
500	32	256	|	448	-1	squared_l2
0.7007 %	0.78223 %	0.83406 %	0.8722446 %	|	0.9964 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999997 %	1805.039882659912
500	48	256	|	1	-1	squared_l2
0.4932 %	0.48401 %	0.425086 %	0.3118389 %	|	0.5431 %	0.5432 %	0.49958 %	0.5432 %	0.49958 %	0.428865 %	384.77301597595215
500	48	256	|	16	-1	squared_l2
0.844 %	0.87456 %	0.888291 %	0.8597717 %	|	0.9767 %	0.9769 %	0.96493 %	0.9769 %	0.96493 %	0.939762 %	489.9442195892334
500	48	256	|	32	-1	squared_l2
0.8546 %	0.88836 %	0.91291 %	0.9113756 %	|	0.9926 %	0.9928 %	0.98884 %	0.9928 %	0.98884 %	0.977986 %	571.1958408355713
500	48	256	|	64	-1	squared_l2
0.8587 %	0.89282 %	0.921206 %	0.9327471 %	|	0.9987 %	0.9989 %	0.99756 %	0.9989 %	0.99756 %	0.993833 %	725.3613471984863
500	48	256	|	128	-1	squared_l2
0.8592 %	0.89366 %	0.923416 %	0.9396204 %	|	0.9995 %	0.9997 %	0.99967 %	0.9997 %	0.99967 %	0.998912 %	975.679874420166
500	48	256	|	256	-1	squared_l2
0.8593 %	0.89381 %	0.923805 %	0.9412604 %	|	0.9998 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999932 %	1485.879898071289
500	48	256	|	320	-1	squared_l2
0.8593 %	0.89381 %	0.92382 %	0.9413771 %	|	0.9998 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999977 %	1646.3332176208496
500	48	256	|	384	-1	squared_l2
0.8593 %	0.89381 %	0.923826 %	0.9414142 %	|	0.9998 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999996 %	1982.5220108032227
500	48	256	|	448	-1	squared_l2
0.8593 %	0.89381 %	0.923826 %	0.9414245 %	|	0.9998 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999999 %	2210.8852863311768
500	96	256	|	1	-1	squared_l2
0.535 %	0.49742 %	0.428631 %	0.3121858 %	|	0.5431 %	0.5432 %	0.49958 %	0.5432 %	0.49958 %	0.428865 %	399.8432159423828
500	96	256	|	16	-1	squared_l2
0.9524 %	0.94779 %	0.933469 %	0.8803187 %	|	0.9768 %	0.9769 %	0.96493 %	0.9769 %	0.96493 %	0.939762 %	542.7217483520508
500	96	256	|	32	-1	squared_l2
0.9667 %	0.96785 %	0.967948 %	0.9443037 %	|	0.9927 %	0.9928 %	0.98884 %	0.9928 %	0.98884 %	0.977986 %	662.6999378204346
500	96	256	|	64	-1	squared_l2
0.9722 %	0.97438 %	0.980437 %	0.9750341 %	|	0.9988 %	0.9989 %	0.99756 %	0.9989 %	0.99756 %	0.993833 %	918.2069301605225
500	96	256	|	128	-1	squared_l2
0.973 %	0.97599 %	0.983705 %	0.9856198 %	|	0.9996 %	0.9997 %	0.99967 %	0.9997 %	0.99967 %	0.998912 %	1374.006986618042
500	96	256	|	256	-1	squared_l2
0.9733 %	0.97622 %	0.984221 %	0.9878482 %	|	0.9999 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999932 %	2157.6950550079346
500	96	256	|	320	-1	squared_l2
0.9733 %	0.97622 %	0.98424 %	0.9879897 %	|	0.9999 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999977 %	2695.7783699035645
500	96	256	|	384	-1	squared_l2
0.9733 %	0.97623 %	0.984248 %	0.9880307 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999996 %	3121.412754058838
500	96	256	|	448	-1	squared_l2
0.9733 %	0.97623 %	0.984249 %	0.9880422 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999999 %	3731.391429901123
250	12	256	|	1	-1	squared_l2
0.224 %	0.31466 %	0.361458 %	0.3574835 %	|	0.5114 %	0.599 %	0.54248 %	0.6035 %	0.56082 %	0.498108 %	258.533239364624
250	12	256	|	16	-1	squared_l2
0.2836 %	0.41698 %	0.515443 %	0.6010586 %	|	0.7477 %	0.9674 %	0.89052 %	0.9872 %	0.98037 %	0.942877 %	392.99869537353516
250	12	256	|	32	-1	squared_l2
0.2841 %	0.41789 %	0.517614 %	0.6072253 %	|	0.7502 %	0.9751 %	0.89778 %	0.9968 %	0.99408 %	0.959619 %	452.69179344177246
250	12	256	|	64	-1	squared_l2
0.2842 %	0.41802 %	0.518033 %	0.6089326 %	|	0.7504 %	0.9767 %	0.89904 %	0.9995 %	0.9976 %	0.964615 %	576.5500068664551
250	12	256	|	128	-1	squared_l2
0.2842 %	0.41802 %	0.518074 %	0.6092034 %	|	0.7504 %	0.9768 %	0.89915 %	0.9999 %	0.99825 %	0.965456 %	775.2046585083008
250	24	256	|	1	-1	squared_l2
0.3837 %	0.45167 %	0.449985 %	0.3866656 %	|	0.5946 %	0.6035 %	0.56045 %	0.6035 %	0.56086 %	0.498907 %	255.86605072021484
250	24	256	|	16	-1	squared_l2
0.5427 %	0.6658 %	0.732592 %	0.7773109 %	|	0.9576 %	0.9872 %	0.97933 %	0.9872 %	0.98118 %	0.966771 %	383.0106258392334
250	24	256	|	32	-1	squared_l2
0.5442 %	0.66946 %	0.739459 %	0.7928245 %	|	0.965 %	0.9969 %	0.99309 %	0.9969 %	0.99532 %	0.989514 %	488.0969524383545
250	24	256	|	64	-1	squared_l2
0.5442 %	0.67015 %	0.74154 %	0.798334 %	|	0.9674 %	0.9996 %	0.99683 %	0.9996 %	0.99926 %	0.997834 %	634.2484951019287
250	24	256	|	128	-1	squared_l2
0.5442 %	0.67028 %	0.741864 %	0.7996869 %	|	0.9678 %	1.0 %	0.9975 %	1.0 %	0.99997 %	0.999683 %	885.1573467254639
250	32	256	|	1	-1	squared_l2
0.459 %	0.4967 %	0.474426 %	0.3920234 %	|	0.6021 %	0.6035 %	0.56085 %	0.6035 %	0.56086 %	0.498907 %	255.9504508972168
250	32	256	|	16	-1	squared_l2
0.6872 %	0.76739 %	0.816394 %	0.8386718 %	|	0.9827 %	0.9872 %	0.98116 %	0.9872 %	0.98118 %	0.966817 %	399.46579933166504
250	32	256	|	32	-1	squared_l2
0.6912 %	0.77274 %	0.82566 %	0.8592493 %	|	0.9923 %	0.9969 %	0.9953 %	0.9969 %	0.99532 %	0.989605 %	509.27019119262695
250	32	256	|	64	-1	squared_l2
0.6921 %	0.77393 %	0.828553 %	0.8666402 %	|	0.9945 %	0.9996 %	0.99922 %	0.9996 %	0.99926 %	0.997973 %	679.3007850646973
250	32	256	|	128	-1	squared_l2
0.6922 %	0.77414 %	0.829094 %	0.86854 %	|	0.9949 %	1.0 %	0.99993 %	1.0 %	0.99997 %	0.999846 %	987.189531326294
250	48	256	|	1	-1	squared_l2
0.5383 %	0.53868 %	0.492112 %	0.3953424 %	|	0.6035 %	0.6035 %	0.56086 %	0.6035 %	0.56086 %	0.498907 %	305.38010597229004
250	48	256	|	16	-1	squared_l2
0.8395 %	0.88085 %	0.903716 %	0.8980268 %	|	0.9872 %	0.9872 %	0.98118 %	0.9872 %	0.98118 %	0.966817 %	428.4634590148926
250	48	256	|	32	-1	squared_l2
0.845 %	0.88847 %	0.916521 %	0.9266991 %	|	0.9969 %	0.9969 %	0.99532 %	0.9969 %	0.99532 %	0.989605 %	566.3855075836182
250	48	256	|	64	-1	squared_l2
0.8468 %	0.89029 %	0.920496 %	0.9368412 %	|	0.9996 %	0.9996 %	0.99926 %	0.9996 %	0.99926 %	0.997973 %	774.0039825439453
250	48	256	|	128	-1	squared_l2
0.8472 %	0.89065 %	0.921243 %	0.9394093 %	|	1.0 %	1.0 %	0.99997 %	1.0 %	0.99997 %	0.999846 %	1133.775234222412
250	96	256	|	1	-1	squared_l2
0.5938 %	0.5579 %	0.498395 %	0.3963246 %	|	0.6035 %	0.6035 %	0.56086 %	0.6035 %	0.56086 %	0.498907 %	272.0365524291992
250	96	256	|	16	-1	squared_l2
0.9613 %	0.96067 %	0.957812 %	0.9289486 %	|	0.9872 %	0.9872 %	0.98118 %	0.9872 %	0.98118 %	0.966817 %	501.6176700592041
250	96	256	|	32	-1	squared_l2
0.9703 %	0.97214 %	0.976962 %	0.9684593 %	|	0.9969 %	0.9969 %	0.99532 %	0.9969 %	0.99532 %	0.989605 %	701.4274597167969
250	96	256	|	64	-1	squared_l2
0.9728 %	0.97498 %	0.982807 %	0.9838459 %	|	0.9996 %	0.9996 %	0.99926 %	0.9996 %	0.99926 %	0.997973 %	1053.6906719207764
250	96	256	|	128	-1	squared_l2
0.9732 %	0.97545 %	0.983848 %	0.9874783 %	|	1.0 %	1.0 %	0.99997 %	1.0 %	0.99997 %	0.999846 %	1689.0101432800293
