Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
400	128	256	|	25	-1	squared_l2
0.9414 %	0.95776 %	0.961252 %	0.9404459 %	|	0.9943 %	0.9943 %	0.98963 %	0.9943 %	0.98963 %	0.978503 %	40919.662952423096
400	128	256	|	30	-1	squared_l2
0.9434 %	0.96087 %	0.967138 %	0.9546739 %	|	0.9963 %	0.9963 %	0.99369 %	0.9963 %	0.99369 %	0.98626 %	48275.6404876709
400	128	256	|	35	-1	squared_l2
0.946 %	0.96248 %	0.970444 %	0.9635717 %	|	0.9979 %	0.9979 %	0.99594 %	0.9979 %	0.99594 %	0.990939 %	55956.80546760559
400	128	256	|	40	-1	squared_l2
0.9473 %	0.96349 %	0.97245 %	0.9693658 %	|	0.9985 %	0.9985 %	0.99742 %	0.9985 %	0.99742 %	0.993889 %	63482.58852958679
400	128	256	|	45	-1	squared_l2
0.9468 %	0.9641 %	0.97373 %	0.9732643 %	|	0.9991 %	0.9991 %	0.99822 %	0.9991 %	0.99822 %	0.995904 %	70960.11447906494
400	128	256	|	50	-1	squared_l2
0.9469 %	0.96464 %	0.974542 %	0.9758956 %	|	0.9996 %	0.9996 %	0.99888 %	0.9996 %	0.99888 %	0.997168 %	77983.45398902893
400	128	256	|	55	-1	squared_l2
0.9464 %	0.96492 %	0.975057 %	0.9776673 %	|	0.9998 %	0.9998 %	0.99928 %	0.9998 %	0.99928 %	0.998008 %	85434.06796455383
400	128	256	|	60	-1	squared_l2
0.9476 %	0.96516 %	0.975426 %	0.9788773 %	|	0.9999 %	0.9999 %	0.99957 %	0.9999 %	0.99957 %	0.998652 %	93100.78763961792
400	128	256	|	65	-1	squared_l2
0.9463 %	0.96533 %	0.975647 %	0.9797098 %	|	0.9999 %	0.9999 %	0.99972 %	0.9999 %	0.99972 %	0.999022 %	99968.55425834656
400	128	256	|	75	-1	squared_l2
0.9475 %	0.96543 %	0.975905 %	0.9807239 %	|	1.0 %	1.0 %	0.99985 %	1.0 %	0.99985 %	0.999495 %	114990.88025093079
400	128	256	|	90	-1	squared_l2
0.9471 %	0.96549 %	0.976083 %	0.9813795 %	|	1.0 %	1.0 %	0.99997 %	1.0 %	0.99997 %	0.999802 %	135977.0495891571
400	128	256	|	110	-1	squared_l2
0.9472 %	0.96553 %	0.976156 %	0.9816646 %	|	1.0 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999957 %	166238.8093471527
400	128	256	|	130	-1	squared_l2
0.9471 %	0.96552 %	0.976172 %	0.981743 %	|	1.0 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.99998 %	194436.24830245972
400	128	256	|	150	-1	squared_l2
0.9473 %	0.96552 %	0.976178 %	0.9817656 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99999 %	218631.76727294922
400	128	256	|	170	-1	squared_l2
0.9472 %	0.96552 %	0.97618 %	0.9817715 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999994 %	248258.56590270996
400	128	256	|	200	-1	squared_l2
0.9472 %	0.96552 %	0.97618 %	0.981774 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999997 %	292117.7077293396
400	128	256	|	220	-1	squared_l2
0.9472 %	0.96552 %	0.976182 %	0.9817749 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999999 %	316652.6942253113
400	128	256	|	250	-1	squared_l2
0.9472 %	0.96552 %	0.976183 %	0.9817755 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	354045.6032752991
400	128	256	|	310	-1	squared_l2
0.9472 %	0.96552 %	0.976183 %	0.9817757 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	433296.8454360962
400	128	256	|	400	-1	squared_l2
0.9472 %	0.96552 %	0.976183 %	0.9817757 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	585457.6449394226
500	16	16	|	1	-1	squared_l2
0.1824 %	0.2342 %	0.263352 %	0.2413687 %	|	0.3985 %	0.4974 %	0.42578 %	0.5043 %	0.44797 %	0.367367 %	268.48554611206055
500	16	16	|	16	-1	squared_l2
0.237 %	0.31224 %	0.396901 %	0.4892174 %	|	0.5949 %	0.8983 %	0.75559 %	0.9764 %	0.95249 %	0.856757 %	1552.1972179412842
500	16	16	|	32	-1	squared_l2
0.2367 %	0.31296 %	0.398925 %	0.4969013 %	|	0.597 %	0.9065 %	0.76249 %	0.9931 %	0.97584 %	0.879444 %	2757.9493522644043
500	16	16	|	64	-1	squared_l2
0.2369 %	0.31308 %	0.399179 %	0.4983207 %	|	0.5973 %	0.9076 %	0.76343 %	0.9959 %	0.98048 %	0.883676 %	5075.275897979736
500	16	16	|	128	-1	squared_l2
0.237 %	0.31308 %	0.399187 %	0.4984062 %	|	0.5973 %	0.9076 %	0.76347 %	0.9961 %	0.98083 %	0.883987 %	9530.266284942627
500	16	16	|	256	-1	squared_l2
0.237 %	0.31308 %	0.399187 %	0.4984064 %	|	0.5973 %	0.9076 %	0.76347 %	0.9961 %	0.98083 %	0.883989 %	18269.32978630066
500	16	16	|	320	-1	squared_l2
0.237 %	0.31308 %	0.399187 %	0.4984065 %	|	0.5973 %	0.9076 %	0.76347 %	0.9961 %	0.98083 %	0.883989 %	22014.387369155884
500	16	16	|	384	-1	squared_l2
0.237 %	0.31308 %	0.399187 %	0.4984065 %	|	0.5973 %	0.9076 %	0.76347 %	0.9961 %	0.98083 %	0.883989 %	26025.123596191406
500	16	16	|	448	-1	squared_l2
0.237 %	0.31308 %	0.399187 %	0.4984065 %	|	0.5973 %	0.9076 %	0.76347 %	0.9961 %	0.98083 %	0.883989 %	30558.717966079712
500	16	64	|	1	-1	squared_l2
0.2503 %	0.30397 %	0.309183 %	0.2500634 %	|	0.4663 %	0.5038 %	0.44434 %	0.5043 %	0.44801 %	0.367955 %	305.2976131439209
500	16	64	|	16	-1	squared_l2
0.3525 %	0.44867 %	0.527592 %	0.6001897 %	|	0.7906 %	0.9684 %	0.89778 %	0.9779 %	0.9632 %	0.921761 %	1947.8726387023926
500	16	64	|	32	-1	squared_l2
0.3541 %	0.45105 %	0.533252 %	0.6166962 %	|	0.7966 %	0.9838 %	0.91453 %	0.996 %	0.99125 %	0.961144 %	3537.5921726226807
500	16	64	|	64	-1	squared_l2
0.3539 %	0.45136 %	0.534224 %	0.6206693 %	|	0.7975 %	0.9862 %	0.91747 %	0.9992 %	0.99808 %	0.971333 %	6569.004058837891
500	16	64	|	128	-1	squared_l2
0.354 %	0.4514 %	0.534279 %	0.6210498 %	|	0.7977 %	0.9866 %	0.91772 %	0.9997 %	0.9988 %	0.972373 %	12379.133701324463
500	16	64	|	256	-1	squared_l2
0.354 %	0.4514 %	0.534281 %	0.6210549 %	|	0.7977 %	0.9866 %	0.91772 %	0.9997 %	0.99881 %	0.972393 %	23911.113739013672
500	16	64	|	320	-1	squared_l2
0.354 %	0.4514 %	0.534281 %	0.6210551 %	|	0.7977 %	0.9866 %	0.91772 %	0.9997 %	0.99881 %	0.972394 %	28802.9682636261
500	16	64	|	384	-1	squared_l2
0.354 %	0.4514 %	0.534281 %	0.6210551 %	|	0.7977 %	0.9866 %	0.91772 %	0.9997 %	0.99881 %	0.972394 %	34069.223165512085
500	16	64	|	448	-1	squared_l2
0.354 %	0.4514 %	0.534281 %	0.6210551 %	|	0.7977 %	0.9866 %	0.91772 %	0.9997 %	0.99881 %	0.972394 %	40044.421672821045
500	16	256	|	1	-1	squared_l2
0.3055 %	0.3503 %	0.333849 %	0.2533523 %	|	0.4904 %	0.5043 %	0.44746 %	0.5043 %	0.44801 %	0.367987 %	666.9259071350098
500	16	256	|	2	-1	squared_l2
0.3702 %	0.4412 %	0.449042 %	0.3842712 %	|	0.6489 %	0.6768 %	0.61644 %	0.6769 %	0.6181 %	0.53024 %	953.0694484710693
500	16	256	|	4	-1	squared_l2
0.422 %	0.50597 %	0.540277 %	0.5168609 %	|	0.7755 %	0.8241 %	0.77105 %	0.8243 %	0.77576 %	0.696424 %	1423.4707355499268
500	16	256	|	8	-1	squared_l2
0.4454 %	0.54058 %	0.59698 %	0.617633 %	|	0.8558 %	0.9247 %	0.88404 %	0.9253 %	0.89391 %	0.837306 %	2377.4502277374268
500	16	256	|	16	-1	squared_l2
0.4558 %	0.5558 %	0.624153 %	0.6763018 %	|	0.8903 %	0.9766 %	0.9472 %	0.9781 %	0.96358 %	0.933343 %	4054.5175075531006
500	16	256	|	25	-1	squared_l2
0.4593 %	0.5597 %	0.631599 %	0.6952835 %	|	0.8986 %	0.9906 %	0.96576 %	0.9926 %	0.98525 %	0.96813 %	5896.851062774658
500	16	256	|	30	-1	squared_l2
0.4597 %	0.5604 %	0.633195 %	0.6999641 %	|	0.9005 %	0.9936 %	0.96996 %	0.9959 %	0.99037 %	0.977074 %	6882.48610496521
500	16	256	|	35	-1	squared_l2
0.4589 %	0.56086 %	0.634116 %	0.7028783 %	|	0.9004 %	0.9946 %	0.97269 %	0.9969 %	0.99373 %	0.982718 %	7908.225059509277
500	16	256	|	40	-1	squared_l2
0.4598 %	0.56107 %	0.634662 %	0.7047288 %	|	0.9013 %	0.9957 %	0.97419 %	0.9981 %	0.9959 %	0.986438 %	8878.275871276855
500	16	256	|	45	-1	squared_l2
0.4597 %	0.56122 %	0.635015 %	0.7059969 %	|	0.9016 %	0.9963 %	0.97513 %	0.9988 %	0.99714 %	0.988971 %	9881.627798080444
500	16	256	|	50	-1	squared_l2
0.4598 %	0.56131 %	0.635269 %	0.7068515 %	|	0.9021 %	0.9967 %	0.97573 %	0.9992 %	0.99803 %	0.99072 %	10894.817590713501
500	16	256	|	55	-1	squared_l2
0.4595 %	0.56137 %	0.635455 %	0.7074432 %	|	0.9022 %	0.9969 %	0.97612 %	0.9995 %	0.99858 %	0.991964 %	11852.548599243164
500	16	256	|	60	-1	squared_l2
0.4598 %	0.56142 %	0.635548 %	0.7078613 %	|	0.9018 %	0.9969 %	0.97643 %	0.9995 %	0.99897 %	0.992841 %	12796.827554702759
500	16	256	|	65	-1	squared_l2
0.4599 %	0.56141 %	0.635616 %	0.7081513 %	|	0.9019 %	0.9969 %	0.97658 %	0.9995 %	0.9992 %	0.993463 %	13891.124248504639
500	16	256	|	75	-1	squared_l2
0.4601 %	0.56144 %	0.635713 %	0.7085162 %	|	0.902 %	0.9972 %	0.97676 %	0.9998 %	0.99951 %	0.994215 %	15744.649648666382
500	16	256	|	90	-1	squared_l2
0.4603 %	0.56144 %	0.63575 %	0.7087825 %	|	0.9022 %	0.9974 %	0.97695 %	1.0 %	0.99978 %	0.994727 %	18684.833526611328
500	16	256	|	110	-1	squared_l2
0.4603 %	0.56145 %	0.635776 %	0.7088978 %	|	0.9021 %	0.9974 %	0.97705 %	1.0 %	0.99989 %	0.994975 %	22550.61984062195
500	16	256	|	130	-1	squared_l2
0.4605 %	0.56145 %	0.63578 %	0.7089343 %	|	0.9021 %	0.9974 %	0.97705 %	1.0 %	0.99992 %	0.99504 %	26545.11523246765
500	16	256	|	150	-1	squared_l2
0.4603 %	0.56145 %	0.63578 %	0.7089431 %	|	0.9021 %	0.9974 %	0.97705 %	1.0 %	0.99993 %	0.995063 %	30047.3895072937
500	16	256	|	170	-1	squared_l2
0.4604 %	0.56145 %	0.63578 %	0.7089463 %	|	0.9021 %	0.9974 %	0.97705 %	1.0 %	0.99993 %	0.995071 %	33886.92569732666
500	16	256	|	200	-1	squared_l2
0.4604 %	0.56145 %	0.63578 %	0.7089476 %	|	0.9021 %	0.9974 %	0.97705 %	1.0 %	0.99993 %	0.995072 %	39433.01558494568
500	16	256	|	220	-1	squared_l2
0.4604 %	0.56145 %	0.63578 %	0.7089477 %	|	0.9021 %	0.9974 %	0.97705 %	1.0 %	0.99993 %	0.995073 %	43636.89970970154
500	16	256	|	250	-1	squared_l2
0.4604 %	0.56145 %	0.63578 %	0.7089478 %	|	0.9021 %	0.9974 %	0.97705 %	1.0 %	0.99994 %	0.995074 %	49065.92798233032
500	16	256	|	310	-1	squared_l2
0.4604 %	0.56145 %	0.63578 %	0.7089478 %	|	0.9021 %	0.9974 %	0.97705 %	1.0 %	0.99994 %	0.995075 %	59772.64308929443
500	16	256	|	400	-1	squared_l2
0.4604 %	0.56145 %	0.63578 %	0.7089478 %	|	0.9021 %	0.9974 %	0.97705 %	1.0 %	0.99994 %	0.995075 %	76251.55115127563
500	16	256	|	500	-1	squared_l2
0.4604 %	0.56145 %	0.63578 %	0.7089478 %	|	0.9021 %	0.9974 %	0.97705 %	1.0 %	0.99994 %	0.995075 %	98292.40989685059
500	32	16	|	1	-1	squared_l2
0.2555 %	0.30789 %	0.309281 %	0.2499319 %	|	0.4717 %	0.5042 %	0.44448 %	0.5043 %	0.44801 %	0.367946 %	369.6730136871338
500	32	16	|	16	-1	squared_l2
0.3706 %	0.45739 %	0.532147 %	0.6034595 %	|	0.7971 %	0.9692 %	0.90177 %	0.9781 %	0.96342 %	0.922848 %	2924.6575832366943
500	32	16	|	32	-1	squared_l2
0.3722 %	0.46026 %	0.537996 %	0.6204376 %	|	0.8039 %	0.985 %	0.91892 %	0.9963 %	0.99158 %	0.962902 %	5391.611814498901
500	32	16	|	64	-1	squared_l2
0.373 %	0.46062 %	0.539041 %	0.6245619 %	|	0.8046 %	0.9873 %	0.92232 %	0.9995 %	0.99858 %	0.973537 %	10123.44479560852
500	32	16	|	128	-1	squared_l2
0.3727 %	0.46065 %	0.539101 %	0.6249819 %	|	0.8045 %	0.9876 %	0.92261 %	1.0 %	0.99928 %	0.974639 %	19248.307704925537
500	32	16	|	256	-1	squared_l2
0.3727 %	0.46065 %	0.539105 %	0.6249886 %	|	0.8045 %	0.9876 %	0.92262 %	1.0 %	0.9993 %	0.974664 %	37140.30647277832
500	32	16	|	320	-1	squared_l2
0.3727 %	0.46065 %	0.539105 %	0.6249887 %	|	0.8045 %	0.9876 %	0.92262 %	1.0 %	0.9993 %	0.974665 %	44747.51877784729
500	32	16	|	384	-1	squared_l2
0.3727 %	0.46065 %	0.539105 %	0.6249887 %	|	0.8045 %	0.9876 %	0.92262 %	1.0 %	0.9993 %	0.974665 %	52873.196601867676
500	32	16	|	448	-1	squared_l2
0.3727 %	0.46065 %	0.539105 %	0.6249887 %	|	0.8045 %	0.9876 %	0.92262 %	1.0 %	0.9993 %	0.974665 %	62085.495710372925
500	32	64	|	1	-1	squared_l2
0.3296 %	0.37014 %	0.34239 %	0.2541152 %	|	0.4977 %	0.5043 %	0.44781 %	0.5043 %	0.44801 %	0.367988 %	425.63796043395996
500	32	64	|	16	-1	squared_l2
0.5211 %	0.60858 %	0.669175 %	0.7089863 %	|	0.925 %	0.9779 %	0.95791 %	0.9781 %	0.96359 %	0.934578 %	3761.4822387695312
500	32	64	|	32	-1	squared_l2
0.5227 %	0.61461 %	0.680828 %	0.73876 %	|	0.9377 %	0.9961 %	0.98446 %	0.9963 %	0.99205 %	0.982102 %	7002.972602844238
500	32	64	|	64	-1	squared_l2
0.523 %	0.61579 %	0.683513 %	0.7473579 %	|	0.9394 %	0.9993 %	0.99076 %	0.9995 %	0.99917 %	0.996719 %	13239.568710327148
500	32	64	|	128	-1	squared_l2
0.5239 %	0.61589 %	0.683761 %	0.748495 %	|	0.9396 %	0.9998 %	0.99141 %	1.0 %	0.99996 %	0.99862 %	25270.556926727295
500	32	64	|	256	-1	squared_l2
0.524 %	0.61589 %	0.683765 %	0.7485194 %	|	0.9396 %	0.9998 %	0.99142 %	1.0 %	0.99998 %	0.998675 %	48894.16694641113
500	32	64	|	320	-1	squared_l2
0.524 %	0.61589 %	0.683765 %	0.7485195 %	|	0.9396 %	0.9998 %	0.99142 %	1.0 %	0.99998 %	0.998677 %	59047.55711555481
500	32	64	|	384	-1	squared_l2
0.524 %	0.61589 %	0.683765 %	0.7485195 %	|	0.9396 %	0.9998 %	0.99142 %	1.0 %	0.99998 %	0.998677 %	69896.17848396301
500	32	64	|	448	-1	squared_l2
0.524 %	0.61589 %	0.683765 %	0.7485195 %	|	0.9396 %	0.9998 %	0.99142 %	1.0 %	0.99998 %	0.998677 %	82005.69081306458
500	32	256	|	1	-1	squared_l2
0.3852 %	0.40421 %	0.356146 %	0.2553915 %	|	0.5035 %	0.5043 %	0.44801 %	0.5043 %	0.44801 %	0.367988 %	847.8262424468994
500	32	256	|	2	-1	squared_l2
0.4882 %	0.52978 %	0.498455 %	0.3940748 %	|	0.6745 %	0.6769 %	0.61808 %	0.6769 %	0.6181 %	0.530247 %	1345.5018997192383
500	32	256	|	4	-1	squared_l2
0.5669 %	0.62778 %	0.625404 %	0.5486443 %	|	0.8191 %	0.8243 %	0.77571 %	0.8243 %	0.77576 %	0.696501 %	2256.953001022339
500	32	256	|	8	-1	squared_l2
0.6144 %	0.68537 %	0.711252 %	0.6833659 %	|	0.9164 %	0.9253 %	0.89378 %	0.9253 %	0.89391 %	0.837755 %	3947.6242065429688
500	32	256	|	16	-1	squared_l2
0.6342 %	0.71219 %	0.756068 %	0.7709189 %	|	0.9656 %	0.9781 %	0.96327 %	0.9781 %	0.96359 %	0.934865 %	7048.775911331177
500	32	256	|	25	-1	squared_l2
0.6402 %	0.71901 %	0.76905 %	0.8011557 %	|	0.9787 %	0.9926 %	0.98485 %	0.9926 %	0.98527 %	0.970789 %	10430.038213729858
500	32	256	|	30	-1	squared_l2
0.6404 %	0.72044 %	0.772036 %	0.8089338 %	|	0.9819 %	0.9959 %	0.98992 %	0.9959 %	0.9904 %	0.980194 %	12235.864400863647
500	32	256	|	35	-1	squared_l2
0.6405 %	0.72146 %	0.773777 %	0.8138252 %	|	0.9826 %	0.9969 %	0.99327 %	0.9969 %	0.99376 %	0.986211 %	14146.710634231567
500	32	256	|	40	-1	squared_l2
0.6414 %	0.72203 %	0.774845 %	0.817079 %	|	0.9837 %	0.9981 %	0.99544 %	0.9981 %	0.99594 %	0.990218 %	16022.207260131836
500	32	256	|	45	-1	squared_l2
0.6416 %	0.72235 %	0.775582 %	0.8193205 %	|	0.9844 %	0.9988 %	0.99665 %	0.9988 %	0.99718 %	0.992988 %	17803.14016342163
500	32	256	|	50	-1	squared_l2
0.6419 %	0.72263 %	0.776094 %	0.8208858 %	|	0.9845 %	0.9992 %	0.99752 %	0.9992 %	0.99807 %	0.994922 %	19586.231470108032
500	32	256	|	55	-1	squared_l2
0.6416 %	0.72277 %	0.776409 %	0.8220164 %	|	0.9848 %	0.9995 %	0.99807 %	0.9995 %	0.99862 %	0.996293 %	21368.71290206909
500	32	256	|	60	-1	squared_l2
0.6428 %	0.72292 %	0.776655 %	0.822819 %	|	0.9848 %	0.9995 %	0.99845 %	0.9995 %	0.99901 %	0.997277 %	23235.30673980713
500	32	256	|	65	-1	squared_l2
0.6424 %	0.72293 %	0.776838 %	0.8234009 %	|	0.9847 %	0.9995 %	0.99868 %	0.9995 %	0.99924 %	0.997994 %	24948.090314865112
500	32	256	|	75	-1	squared_l2
0.6424 %	0.72299 %	0.777015 %	0.8241482 %	|	0.9849 %	0.9998 %	0.99898 %	0.9998 %	0.99955 %	0.998871 %	28684.422254562378
500	32	256	|	90	-1	squared_l2
0.6427 %	0.72306 %	0.777128 %	0.8247183 %	|	0.985 %	1.0 %	0.99925 %	1.0 %	0.99983 %	0.9995 %	34304.022550582886
500	32	256	|	110	-1	squared_l2
0.6424 %	0.72307 %	0.777182 %	0.8249924 %	|	0.985 %	1.0 %	0.99937 %	1.0 %	0.99995 %	0.999809 %	40952.353954315186
500	32	256	|	130	-1	squared_l2
0.6426 %	0.72308 %	0.777201 %	0.8250913 %	|	0.985 %	1.0 %	0.9994 %	1.0 %	0.99998 %	0.999908 %	47881.5062046051
500	32	256	|	150	-1	squared_l2
0.6424 %	0.72308 %	0.777206 %	0.825117 %	|	0.985 %	1.0 %	0.99941 %	1.0 %	0.99999 %	0.99994 %	54612.096309661865
500	32	256	|	170	-1	squared_l2
0.6425 %	0.72308 %	0.77721 %	0.8251287 %	|	0.985 %	1.0 %	0.99941 %	1.0 %	0.99999 %	0.999952 %	62107.54489898682
500	32	256	|	200	-1	squared_l2
0.6424 %	0.72308 %	0.77721 %	0.8251332 %	|	0.985 %	1.0 %	0.99941 %	1.0 %	0.99999 %	0.999959 %	72524.8429775238
500	32	256	|	220	-1	squared_l2
0.6424 %	0.72308 %	0.77721 %	0.8251338 %	|	0.985 %	1.0 %	0.99941 %	1.0 %	0.99999 %	0.99996 %	79067.53396987915
500	32	256	|	250	-1	squared_l2
0.6424 %	0.72308 %	0.777211 %	0.8251348 %	|	0.985 %	1.0 %	0.99942 %	1.0 %	1.0 %	0.999964 %	90071.8002319336
500	32	256	|	310	-1	squared_l2
0.6424 %	0.72308 %	0.777211 %	0.8251349 %	|	0.985 %	1.0 %	0.99942 %	1.0 %	1.0 %	0.999967 %	108940.06299972534
500	32	256	|	400	-1	squared_l2
0.6424 %	0.72308 %	0.777211 %	0.8251349 %	|	0.985 %	1.0 %	0.99942 %	1.0 %	1.0 %	0.999967 %	138448.0950832367
500	32	256	|	500	-1	squared_l2
0.6424 %	0.72308 %	0.777211 %	0.8251349 %	|	0.985 %	1.0 %	0.99942 %	1.0 %	1.0 %	0.999967 %	180427.49547958374
500	64	16	|	1	-1	squared_l2
0.3462 %	0.37803 %	0.345168 %	0.254237 %	|	0.4996 %	0.5043 %	0.44791 %	0.5043 %	0.44801 %	0.367989 %	551.7292022705078
500	64	16	|	16	-1	squared_l2
0.547 %	0.63638 %	0.692701 %	0.7244602 %	|	0.9446 %	0.978 %	0.96097 %	0.9781 %	0.96359 %	0.934792 %	5412.749290466309
500	64	16	|	32	-1	squared_l2
0.5498 %	0.64354 %	0.706406 %	0.7577728 %	|	0.959 %	0.9962 %	0.98858 %	0.9963 %	0.99205 %	0.982644 %	10144.243478775024
500	64	16	|	64	-1	squared_l2
0.5522 %	0.64486 %	0.709634 %	0.767786 %	|	0.9609 %	0.9994 %	0.99524 %	0.9995 %	0.99919 %	0.997546 %	19223.976612091064
500	64	16	|	128	-1	squared_l2
0.5524 %	0.64499 %	0.709967 %	0.7692197 %	|	0.9613 %	0.9999 %	0.996 %	1.0 %	0.99998 %	0.999558 %	36726.630210876465
500	64	16	|	256	-1	squared_l2
0.5528 %	0.64498 %	0.709971 %	0.7692529 %	|	0.9613 %	0.9999 %	0.99602 %	1.0 %	1.0 %	0.999622 %	71079.18190956116
500	64	16	|	320	-1	squared_l2
0.5528 %	0.64498 %	0.709971 %	0.7692532 %	|	0.9613 %	0.9999 %	0.99602 %	1.0 %	1.0 %	0.999624 %	85729.33721542358
500	64	16	|	384	-1	squared_l2
0.5528 %	0.64498 %	0.709971 %	0.7692532 %	|	0.9613 %	0.9999 %	0.99602 %	1.0 %	1.0 %	0.999624 %	101417.49787330627
500	64	16	|	448	-1	squared_l2
0.5528 %	0.64498 %	0.709971 %	0.7692532 %	|	0.9613 %	0.9999 %	0.99602 %	1.0 %	1.0 %	0.999624 %	119118.87979507446
500	64	64	|	1	-1	squared_l2
0.4105 %	0.42127 %	0.361335 %	0.2557745 %	|	0.5041 %	0.5043 %	0.44801 %	0.5043 %	0.44801 %	0.367989 %	655.2090644836426
500	64	64	|	16	-1	squared_l2
0.7117 %	0.78109 %	0.811849 %	0.8068813 %	|	0.9759 %	0.9781 %	0.96358 %	0.9781 %	0.96359 %	0.934871 %	6845.701694488525
500	64	64	|	32	-1	squared_l2
0.7197 %	0.79294 %	0.83338 %	0.8564839 %	|	0.9938 %	0.9963 %	0.99204 %	0.9963 %	0.99205 %	0.982866 %	12890.50030708313
500	64	64	|	64	-1	squared_l2
0.7204 %	0.79554 %	0.838843 %	0.8718965 %	|	0.9969 %	0.9995 %	0.99918 %	0.9995 %	0.99919 %	0.997889 %	24528.337955474854
500	64	64	|	128	-1	squared_l2
0.7206 %	0.79578 %	0.839454 %	0.8743245 %	|	0.9974 %	1.0 %	0.99997 %	1.0 %	0.99998 %	0.999933 %	46948.580741882324
500	64	64	|	256	-1	squared_l2
0.7209 %	0.79579 %	0.839473 %	0.8744019 %	|	0.9974 %	1.0 %	0.99999 %	1.0 %	1.0 %	0.999998 %	91164.58654403687
500	64	64	|	320	-1	squared_l2
0.7209 %	0.79579 %	0.839474 %	0.8744021 %	|	0.9974 %	1.0 %	0.99999 %	1.0 %	1.0 %	1.0 %	110046.29683494568
500	64	64	|	384	-1	squared_l2
0.7209 %	0.79579 %	0.839474 %	0.874402 %	|	0.9974 %	1.0 %	0.99999 %	1.0 %	1.0 %	1.0 %	130070.38116455078
500	64	64	|	448	-1	squared_l2
0.7209 %	0.79579 %	0.839474 %	0.874402 %	|	0.9974 %	1.0 %	0.99999 %	1.0 %	1.0 %	1.0 %	152846.0099697113
500	64	256	|	1	-1	squared_l2
0.4497 %	0.43583 %	0.36575 %	0.2560698 %	|	0.5043 %	0.5043 %	0.44801 %	0.5043 %	0.44801 %	0.367988 %	1234.6813678741455
500	64	256	|	2	-1	squared_l2
0.5888 %	0.59085 %	0.523535 %	0.3975722 %	|	0.6769 %	0.6769 %	0.6181 %	0.6769 %	0.6181 %	0.530247 %	2072.632074356079
500	64	256	|	4	-1	squared_l2
0.7031 %	0.72386 %	0.679517 %	0.5616796 %	|	0.8243 %	0.8243 %	0.77576 %	0.8243 %	0.77576 %	0.696501 %	3673.806667327881
500	64	256	|	8	-1	squared_l2
0.7751 %	0.81162 %	0.800832 %	0.7202362 %	|	0.9252 %	0.9253 %	0.89391 %	0.9253 %	0.89391 %	0.837755 %	6564.2383098602295
500	64	256	|	16	-1	squared_l2
0.8126 %	0.85577 %	0.870925 %	0.8415869 %	|	0.9778 %	0.9781 %	0.96359 %	0.9781 %	0.96359 %	0.93487 %	12121.760845184326
500	64	256	|	25	-1	squared_l2
0.8231 %	0.86794 %	0.892004 %	0.8882689 %	|	0.9923 %	0.9926 %	0.98527 %	0.9926 %	0.98527 %	0.970801 %	18288.08617591858
500	64	256	|	30	-1	squared_l2
0.8248 %	0.87058 %	0.896868 %	0.9005795 %	|	0.9956 %	0.9959 %	0.9904 %	0.9959 %	0.9904 %	0.980206 %	21590.840578079224
500	64	256	|	35	-1	squared_l2
0.8254 %	0.87198 %	0.899819 %	0.9083578 %	|	0.9966 %	0.9969 %	0.99376 %	0.9969 %	0.99376 %	0.986224 %	24772.57466316223
500	64	256	|	40	-1	squared_l2
0.8257 %	0.87311 %	0.901705 %	0.913503 %	|	0.9978 %	0.9981 %	0.99594 %	0.9981 %	0.99594 %	0.990232 %	28242.504119873047
500	64	256	|	45	-1	squared_l2
0.8258 %	0.87358 %	0.903003 %	0.9170912 %	|	0.9985 %	0.9988 %	0.99718 %	0.9988 %	0.99718 %	0.993004 %	31390.899896621704
500	64	256	|	50	-1	squared_l2
0.8267 %	0.87402 %	0.903869 %	0.9195802 %	|	0.9989 %	0.9992 %	0.99807 %	0.9992 %	0.99807 %	0.994938 %	34520.09391784668
500	64	256	|	55	-1	squared_l2
0.8272 %	0.87423 %	0.904437 %	0.9214116 %	|	0.9992 %	0.9995 %	0.99862 %	0.9995 %	0.99862 %	0.996313 %	37976.637840270996
500	64	256	|	60	-1	squared_l2
0.8274 %	0.87436 %	0.904888 %	0.9226925 %	|	0.9992 %	0.9995 %	0.99901 %	0.9995 %	0.99901 %	0.997297 %	40660.89177131653
500	64	256	|	65	-1	squared_l2
0.8273 %	0.87445 %	0.905192 %	0.9236363 %	|	0.9992 %	0.9995 %	0.99924 %	0.9995 %	0.99924 %	0.998015 %	43873.37231636047
500	64	256	|	75	-1	squared_l2
0.8273 %	0.87451 %	0.905576 %	0.9248712 %	|	0.9995 %	0.9998 %	0.99955 %	0.9998 %	0.99955 %	0.998895 %	50228.633642196655
