Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
2000	0.2	32	|	45	-1	dot_product
0.035 %	0.0935 %	0.18724 %	0.343014 %	|	0.205 %	0.619 %	0.4264 %	0.935 %	0.8738 %	0.69867 %	55.50074577331543
2000	0.2	32	|	50	-1	dot_product
0.035 %	0.0927 %	0.18693 %	0.342491 %	|	0.205 %	0.616 %	0.4256 %	0.938 %	0.877 %	0.69951 %	57.59620666503906
2000	0.2	32	|	55	-1	dot_product
0.035 %	0.0927 %	0.18664 %	0.34199 %	|	0.204 %	0.615 %	0.4264 %	0.939 %	0.8796 %	0.70008 %	59.07416343688965
2000	0.2	32	|	60	-1	dot_product
0.035 %	0.0922 %	0.1863 %	0.341553 %	|	0.204 %	0.618 %	0.4261 %	0.944 %	0.8815 %	0.70024 %	48.429012298583984
2000	0.2	32	|	65	-1	dot_product
0.035 %	0.0921 %	0.18602 %	0.341241 %	|	0.204 %	0.617 %	0.4259 %	0.945 %	0.883 %	0.70023 %	69.03862953186035
2000	0.2	32	|	75	-1	dot_product
0.035 %	0.0921 %	0.18573 %	0.340592 %	|	0.204 %	0.617 %	0.425 %	0.946 %	0.8832 %	0.70015 %	50.08816719055176
2000	0.2	32	|	90	-1	dot_product
0.035 %	0.0919 %	0.18537 %	0.339775 %	|	0.203 %	0.618 %	0.4248 %	0.948 %	0.8845 %	0.70031 %	40.58980941772461
2000	0.2	32	|	110	-1	dot_product
0.035 %	0.0921 %	0.18499 %	0.339094 %	|	0.204 %	0.614 %	0.4245 %	0.951 %	0.8851 %	0.70019 %	57.62887001037598
2000	0.2	32	|	130	-1	dot_product
0.035 %	0.0919 %	0.18486 %	0.33865 %	|	0.204 %	0.614 %	0.4249 %	0.952 %	0.8867 %	0.70029 %	75.63233375549316
2000	0.2	32	|	150	-1	dot_product
0.035 %	0.0916 %	0.18465 %	0.338366 %	|	0.203 %	0.614 %	0.4242 %	0.951 %	0.8862 %	0.70013 %	60.46938896179199
2000	0.2	32	|	170	-1	dot_product
0.034 %	0.0919 %	0.18469 %	0.338062 %	|	0.203 %	0.614 %	0.4247 %	0.952 %	0.8866 %	0.69972 %	72.235107421875
2000	0.2	32	|	200	-1	dot_product
0.034 %	0.0919 %	0.18459 %	0.33777 %	|	0.203 %	0.612 %	0.4245 %	0.953 %	0.887 %	0.69949 %	83.76359939575195
2000	0.2	32	|	220	-1	dot_product
0.034 %	0.0919 %	0.18457 %	0.337665 %	|	0.203 %	0.612 %	0.4245 %	0.953 %	0.8874 %	0.69944 %	87.8450870513916
2000	0.2	32	|	250	-1	dot_product
0.034 %	0.092 %	0.1846 %	0.337526 %	|	0.203 %	0.612 %	0.4248 %	0.953 %	0.8879 %	0.69931 %	78.56559753417969
2000	0.2	32	|	310	-1	dot_product
0.034 %	0.092 %	0.18462 %	0.337338 %	|	0.203 %	0.612 %	0.4248 %	0.954 %	0.8885 %	0.69924 %	100.33893585205078
2000	0.2	32	|	400	-1	dot_product
0.034 %	0.092 %	0.18456 %	0.337214 %	|	0.203 %	0.612 %	0.4247 %	0.954 %	0.8883 %	0.69898 %	119.61245536804199
2000	0.2	32	|	500	-1	dot_product
0.034 %	0.092 %	0.18458 %	0.337182 %	|	0.203 %	0.613 %	0.4248 %	0.955 %	0.8883 %	0.6989 %	136.98458671569824
2000	0.2	32	|	800	-1	dot_product
0.034 %	0.092 %	0.18459 %	0.337154 %	|	0.203 %	0.613 %	0.4249 %	0.955 %	0.8886 %	0.69882 %	139.1887664794922
2000	0.2	32	|	1000	-1	dot_product
0.034 %	0.092 %	0.18459 %	0.337158 %	|	0.203 %	0.613 %	0.4249 %	0.955 %	0.8886 %	0.69882 %	171.74744606018066
2000	0.2	32	|	1250	-1	dot_product
0.034 %	0.092 %	0.18459 %	0.337158 %	|	0.203 %	0.613 %	0.4249 %	0.955 %	0.8886 %	0.69882 %	208.3277702331543
2000	0.2	32	|	1500	-1	dot_product
0.034 %	0.092 %	0.18459 %	0.337158 %	|	0.203 %	0.613 %	0.4249 %	0.955 %	0.8886 %	0.69882 %	250.27036666870117
2000	0.2	32	|	1750	-1	dot_product
0.034 %	0.092 %	0.18459 %	0.337158 %	|	0.203 %	0.613 %	0.4249 %	0.955 %	0.8886 %	0.69882 %	275.47717094421387
2000	0.2	32	|	1900	-1	dot_product
0.034 %	0.092 %	0.18459 %	0.337158 %	|	0.203 %	0.613 %	0.4249 %	0.955 %	0.8886 %	0.69882 %	272.4642753601074
2000	0.2	32	|	2000	-1	dot_product
0.034 %	0.092 %	0.18459 %	0.337158 %	|	0.203 %	0.613 %	0.4249 %	0.955 %	0.8886 %	0.69882 %	310.3964328765869
2000	0.2	16	|	1	-1	dot_product
0.014 %	0.0376 %	0.10188 %	0.151984 %	|	0.07 %	0.229 %	0.1803 %	0.348 %	0.3217 %	0.25856 %	25.6192684173584
2000	0.2	16	|	2	-1	dot_product
0.01 %	0.0378 %	0.10583 %	0.230801 %	|	0.079 %	0.293 %	0.2046 %	0.504 %	0.4634 %	0.38027 %	25.988101959228516
2000	0.2	16	|	4	-1	dot_product
0.009 %	0.0374 %	0.10277 %	0.259607 %	|	0.084 %	0.315 %	0.209 %	0.638 %	0.577 %	0.46179 %	27.270793914794922
2000	0.2	16	|	8	-1	dot_product
0.008 %	0.0369 %	0.0983 %	0.26051 %	|	0.084 %	0.336 %	0.2086 %	0.739 %	0.6503 %	0.49847 %	30.746936798095703
2000	0.2	16	|	16	-1	dot_product
0.009 %	0.0363 %	0.09335 %	0.252413 %	|	0.083 %	0.336 %	0.2052 %	0.778 %	0.6819 %	0.50442 %	35.00938415527344
2000	0.2	16	|	25	-1	dot_product
0.01 %	0.0357 %	0.09115 %	0.246095 %	|	0.084 %	0.336 %	0.2005 %	0.791 %	0.6844 %	0.49992 %	40.01617431640625
2000	0.2	16	|	30	-1	dot_product
0.01 %	0.0356 %	0.09046 %	0.243797 %	|	0.083 %	0.332 %	0.1988 %	0.798 %	0.6849 %	0.49736 %	60.49466133117676
2000	0.2	16	|	35	-1	dot_product
0.01 %	0.0354 %	0.09005 %	0.24206 %	|	0.083 %	0.333 %	0.1986 %	0.805 %	0.6849 %	0.49544 %	49.20530319213867
2000	0.2	16	|	40	-1	dot_product
0.01 %	0.0351 %	0.08956 %	0.240509 %	|	0.083 %	0.332 %	0.1976 %	0.809 %	0.6832 %	0.49322 %	40.27390480041504
2000	0.2	16	|	45	-1	dot_product
0.01 %	0.0349 %	0.08921 %	0.239379 %	|	0.083 %	0.331 %	0.1974 %	0.806 %	0.68 %	0.49175 %	31.145095825195312
2000	0.2	16	|	50	-1	dot_product
0.01 %	0.0346 %	0.08882 %	0.238372 %	|	0.082 %	0.328 %	0.196 %	0.807 %	0.6796 %	0.49044 %	37.95599937438965
2000	0.2	16	|	55	-1	dot_product
0.009 %	0.0346 %	0.08858 %	0.237447 %	|	0.082 %	0.327 %	0.1958 %	0.808 %	0.6804 %	0.48933 %	64.56828117370605
2000	0.2	16	|	60	-1	dot_product
0.009 %	0.0346 %	0.08828 %	0.236669 %	|	0.082 %	0.326 %	0.1948 %	0.81 %	0.6793 %	0.48798 %	61.53273582458496
2000	0.2	16	|	65	-1	dot_product
0.009 %	0.0345 %	0.08819 %	0.236085 %	|	0.082 %	0.327 %	0.1949 %	0.811 %	0.6796 %	0.48705 %	45.18294334411621
2000	0.2	16	|	75	-1	dot_product
0.009 %	0.0345 %	0.0879 %	0.23513 %	|	0.082 %	0.326 %	0.1942 %	0.812 %	0.6785 %	0.48571 %	44.20280456542969
2000	0.2	16	|	90	-1	dot_product
0.009 %	0.0344 %	0.08772 %	0.233925 %	|	0.082 %	0.326 %	0.1943 %	0.81 %	0.677 %	0.48414 %	48.468589782714844
2000	0.2	16	|	110	-1	dot_product
0.009 %	0.0343 %	0.08748 %	0.23295 %	|	0.081 %	0.326 %	0.1941 %	0.81 %	0.6766 %	0.48233 %	55.93395233154297
2000	0.2	16	|	130	-1	dot_product
0.009 %	0.0343 %	0.08729 %	0.232291 %	|	0.081 %	0.325 %	0.1932 %	0.811 %	0.6763 %	0.48127 %	64.84651565551758
2000	0.2	16	|	150	-1	dot_product
0.009 %	0.0343 %	0.08718 %	0.231843 %	|	0.081 %	0.324 %	0.1928 %	0.808 %	0.6747 %	0.4805 %	67.6875114440918
2000	0.2	16	|	170	-1	dot_product
0.009 %	0.0346 %	0.08719 %	0.231519 %	|	0.081 %	0.324 %	0.1931 %	0.807 %	0.675 %	0.48008 %	67.41762161254883
2000	0.2	16	|	200	-1	dot_product
0.009 %	0.0346 %	0.08711 %	0.23123 %	|	0.081 %	0.324 %	0.193 %	0.809 %	0.6742 %	0.47944 %	77.1481990814209
2000	0.2	16	|	220	-1	dot_product
0.009 %	0.0346 %	0.08708 %	0.231104 %	|	0.081 %	0.323 %	0.1928 %	0.809 %	0.6741 %	0.47926 %	81.76779747009277
2000	0.2	16	|	250	-1	dot_product
0.009 %	0.0346 %	0.08704 %	0.230984 %	|	0.081 %	0.322 %	0.1926 %	0.807 %	0.6738 %	0.47902 %	70.30725479125977
2000	0.2	16	|	310	-1	dot_product
0.009 %	0.0346 %	0.08702 %	0.230858 %	|	0.081 %	0.322 %	0.1926 %	0.808 %	0.6739 %	0.47887 %	67.86680221557617
2000	0.2	16	|	400	-1	dot_product
0.009 %	0.0346 %	0.08702 %	0.2308 %	|	0.081 %	0.322 %	0.1926 %	0.808 %	0.6736 %	0.47874 %	84.51676368713379
2000	0.2	16	|	500	-1	dot_product
0.009 %	0.0346 %	0.08701 %	0.230796 %	|	0.081 %	0.321 %	0.1925 %	0.808 %	0.6737 %	0.47876 %	99.7612476348877
2000	0.2	16	|	800	-1	dot_product
0.009 %	0.0346 %	0.08701 %	0.230795 %	|	0.081 %	0.321 %	0.1925 %	0.808 %	0.6737 %	0.47876 %	134.05799865722656
2000	0.2	16	|	1000	-1	dot_product
0.009 %	0.0346 %	0.08701 %	0.230795 %	|	0.081 %	0.321 %	0.1925 %	0.808 %	0.6737 %	0.47876 %	161.88311576843262
2000	0.2	16	|	1250	-1	dot_product
0.009 %	0.0346 %	0.08701 %	0.230795 %	|	0.081 %	0.321 %	0.1925 %	0.808 %	0.6737 %	0.47876 %	166.18633270263672
2000	0.2	16	|	1500	-1	dot_product
0.009 %	0.0346 %	0.08701 %	0.230795 %	|	0.081 %	0.321 %	0.1925 %	0.808 %	0.6737 %	0.47876 %	215.05165100097656
2000	0.2	16	|	1750	-1	dot_product
0.009 %	0.0346 %	0.08701 %	0.230795 %	|	0.081 %	0.321 %	0.1925 %	0.808 %	0.6737 %	0.47876 %	238.4788990020752
2000	0.2	16	|	1900	-1	dot_product
0.009 %	0.0346 %	0.08701 %	0.230795 %	|	0.081 %	0.321 %	0.1925 %	0.808 %	0.6737 %	0.47876 %	233.8857650756836
2000	0.2	16	|	2000	-1	dot_product
0.009 %	0.0346 %	0.08701 %	0.230795 %	|	0.081 %	0.321 %	0.1925 %	0.808 %	0.6737 %	0.47876 %	270.57743072509766
2000	0.2	8	|	1	-1	dot_product
0.005 %	0.0206 %	0.07412 %	0.151643 %	|	0.037 %	0.172 %	0.1296 %	0.347 %	0.3214 %	0.25816 %	19.524097442626953
2000	0.2	8	|	2	-1	dot_product
0.003 %	0.02 %	0.0719 %	0.221602 %	|	0.037 %	0.198 %	0.1346 %	0.492 %	0.4537 %	0.36692 %	25.03681182861328
2000	0.2	8	|	4	-1	dot_product
0.004 %	0.0198 %	0.06733 %	0.231153 %	|	0.037 %	0.204 %	0.1324 %	0.584 %	0.525 %	0.41044 %	21.158218383789062
2000	0.2	8	|	8	-1	dot_product
0.005 %	0.0192 %	0.06375 %	0.220336 %	|	0.04 %	0.203 %	0.127 %	0.643 %	0.5514 %	0.41252 %	22.25494384765625
2000	0.2	8	|	16	-1	dot_product
0.005 %	0.0193 %	0.06047 %	0.206399 %	|	0.038 %	0.202 %	0.1209 %	0.644 %	0.5484 %	0.39628 %	35.02964973449707
2000	0.2	8	|	25	-1	dot_product
0.005 %	0.0192 %	0.05887 %	0.19836 %	|	0.038 %	0.197 %	0.1183 %	0.637 %	0.5386 %	0.38514 %	38.37752342224121
2000	0.2	8	|	30	-1	dot_product
0.005 %	0.019 %	0.0583 %	0.195497 %	|	0.038 %	0.197 %	0.1172 %	0.635 %	0.5337 %	0.38114 %	40.781497955322266
2000	0.2	8	|	35	-1	dot_product
0.005 %	0.0189 %	0.05806 %	0.193171 %	|	0.037 %	0.198 %	0.1163 %	0.636 %	0.5305 %	0.3779 %	50.50468444824219
2000	0.2	8	|	40	-1	dot_product
0.005 %	0.0188 %	0.05775 %	0.191394 %	|	0.037 %	0.198 %	0.1158 %	0.637 %	0.5277 %	0.37439 %	50.80008506774902
2000	0.2	8	|	45	-1	dot_product
0.005 %	0.0188 %	0.05762 %	0.189804 %	|	0.037 %	0.198 %	0.1155 %	0.632 %	0.5239 %	0.37174 %	41.35870933532715
2000	0.2	8	|	50	-1	dot_product
0.005 %	0.0187 %	0.05741 %	0.188667 %	|	0.037 %	0.196 %	0.115 %	0.627 %	0.5217 %	0.36993 %	43.65348815917969
2000	0.2	8	|	55	-1	dot_product
0.005 %	0.0188 %	0.0572 %	0.187665 %	|	0.037 %	0.193 %	0.1146 %	0.625 %	0.5204 %	0.36855 %	45.34482955932617
2000	0.2	8	|	60	-1	dot_product
0.005 %	0.0188 %	0.05703 %	0.186801 %	|	0.037 %	0.193 %	0.1144 %	0.624 %	0.519 %	0.36703 %	50.559043884277344
2000	0.2	8	|	65	-1	dot_product
0.005 %	0.0188 %	0.05696 %	0.186072 %	|	0.037 %	0.194 %	0.1144 %	0.621 %	0.5183 %	0.36557 %	57.64174461364746
2000	0.2	8	|	75	-1	dot_product
0.005 %	0.0188 %	0.05681 %	0.184908 %	|	0.037 %	0.194 %	0.114 %	0.621 %	0.5161 %	0.36334 %	54.34560775756836
2000	0.2	8	|	90	-1	dot_product
0.005 %	0.0188 %	0.05658 %	0.183618 %	|	0.037 %	0.193 %	0.1138 %	0.615 %	0.5135 %	0.36087 %	50.69899559020996
2000	0.2	8	|	110	-1	dot_product
0.005 %	0.0188 %	0.05645 %	0.1825 %	|	0.037 %	0.192 %	0.1134 %	0.607 %	0.5107 %	0.35868 %	49.95155334472656
2000	0.2	8	|	130	-1	dot_product
0.005 %	0.0188 %	0.05636 %	0.181692 %	|	0.037 %	0.192 %	0.1131 %	0.601 %	0.5089 %	0.35717 %	64.87584114074707
2000	0.2	8	|	150	-1	dot_product
0.005 %	0.0187 %	0.05634 %	0.181233 %	|	0.037 %	0.192 %	0.1131 %	0.601 %	0.5084 %	0.35617 %	65.89484214782715
2000	0.2	8	|	170	-1	dot_product
0.005 %	0.0188 %	0.05638 %	0.180896 %	|	0.037 %	0.192 %	0.1135 %	0.6 %	0.5081 %	0.35572 %	65.79399108886719
2000	0.2	8	|	200	-1	dot_product
0.005 %	0.0188 %	0.05637 %	0.18056 %	|	0.037 %	0.192 %	0.1135 %	0.599 %	0.5071 %	0.35512 %	79.37741279602051
2000	0.2	8	|	220	-1	dot_product
0.005 %	0.0188 %	0.05639 %	0.180404 %	|	0.037 %	0.192 %	0.1135 %	0.597 %	0.5067 %	0.35495 %	90.85798263549805
2000	0.2	8	|	250	-1	dot_product
0.005 %	0.0188 %	0.05639 %	0.18026 %	|	0.037 %	0.192 %	0.1135 %	0.597 %	0.5065 %	0.35467 %	65.40226936340332
2000	0.2	8	|	310	-1	dot_product
0.005 %	0.0188 %	0.05638 %	0.180124 %	|	0.037 %	0.191 %	0.1134 %	0.597 %	0.5062 %	0.35445 %	84.67459678649902
2000	0.2	8	|	400	-1	dot_product
0.005 %	0.0188 %	0.05638 %	0.180071 %	|	0.037 %	0.191 %	0.1134 %	0.597 %	0.5061 %	0.35434 %	95.32427787780762
2000	0.2	8	|	500	-1	dot_product
0.005 %	0.0188 %	0.05637 %	0.18006 %	|	0.037 %	0.191 %	0.1134 %	0.597 %	0.5061 %	0.35435 %	98.6790657043457
2000	0.2	8	|	800	-1	dot_product
0.005 %	0.0188 %	0.05637 %	0.180059 %	|	0.037 %	0.191 %	0.1134 %	0.597 %	0.506 %	0.35434 %	145.67017555236816
2000	0.2	8	|	1000	-1	dot_product
0.005 %	0.0188 %	0.05637 %	0.180059 %	|	0.037 %	0.191 %	0.1134 %	0.597 %	0.506 %	0.35434 %	141.85643196105957
2000	0.2	8	|	1250	-1	dot_product
0.005 %	0.0188 %	0.05637 %	0.180059 %	|	0.037 %	0.191 %	0.1134 %	0.597 %	0.506 %	0.35434 %	177.8862476348877
2000	0.2	8	|	1500	-1	dot_product
0.005 %	0.0188 %	0.05637 %	0.180059 %	|	0.037 %	0.191 %	0.1134 %	0.597 %	0.506 %	0.35434 %	203.99713516235352
2000	0.2	8	|	1750	-1	dot_product
0.005 %	0.0188 %	0.05637 %	0.180059 %	|	0.037 %	0.191 %	0.1134 %	0.597 %	0.506 %	0.35434 %	238.5554313659668
2000	0.2	8	|	1900	-1	dot_product
0.005 %	0.0188 %	0.05637 %	0.180059 %	|	0.037 %	0.191 %	0.1134 %	0.597 %	0.506 %	0.35434 %	225.93975067138672
2000	0.2	8	|	2000	-1	dot_product
0.005 %	0.0188 %	0.05637 %	0.180059 %	|	0.037 %	0.191 %	0.1134 %	0.597 %	0.506 %	0.35434 %	243.33643913269043
2000	0.4	256	|	1	-1	dot_product
0.304 %	0.3146 %	0.25855 %	0.15242 %	|	0.348 %	0.348 %	0.3218 %	0.348 %	0.3218 %	0.25874 %	29.49833869934082
2000	0.4	256	|	2	-1	dot_product
0.439 %	0.4508 %	0.39061 %	0.252907 %	|	0.506 %	0.506 %	0.4691 %	0.506 %	0.4691 %	0.39236 %	34.82413291931152
2000	0.4	256	|	4	-1	dot_product
0.553 %	0.5778 %	0.52997 %	0.38422 %	|	0.658 %	0.658 %	0.6136 %	0.658 %	0.6136 %	0.53657 %	41.68248176574707
2000	0.4	256	|	8	-1	dot_product
0.649 %	0.6867 %	0.66055 %	0.534342 %	|	0.791 %	0.791 %	0.7489 %	0.791 %	0.7489 %	0.67905 %	35.750389099121094
2000	0.4	256	|	16	-1	dot_product
0.713 %	0.7612 %	0.76208 %	0.677723 %	|	0.88 %	0.88 %	0.8532 %	0.88 %	0.8532 %	0.80098 %	43.59102249145508
2000	0.4	256	|	25	-1	dot_product
0.75 %	0.7948 %	0.81001 %	0.754557 %	|	0.925 %	0.925 %	0.9028 %	0.925 %	0.9028 %	0.8637 %	63.742637634277344
2000	0.4	256	|	30	-1	dot_product
0.761 %	0.8053 %	0.82534 %	0.781023 %	|	0.943 %	0.943 %	0.9205 %	0.943 %	0.9205 %	0.8855 %	58.47978591918945
2000	0.4	256	|	35	-1	dot_product
0.769 %	0.8126 %	0.836 %	0.801261 %	|	0.956 %	0.956 %	0.9333 %	0.956 %	0.9333 %	0.90182 %	45.02248764038086
2000	0.4	256	|	40	-1	dot_product
0.773 %	0.8169 %	0.84394 %	0.817005 %	|	0.961 %	0.961 %	0.9412 %	0.961 %	0.9412 %	0.91417 %	65.00673294067383
2000	0.4	256	|	45	-1	dot_product
0.776 %	0.8203 %	0.85044 %	0.829873 %	|	0.965 %	0.965 %	0.9489 %	0.965 %	0.9489 %	0.92448 %	61.53678894042969
2000	0.4	256	|	50	-1	dot_product
0.777 %	0.8246 %	0.85615 %	0.8403 %	|	0.969 %	0.969 %	0.9558 %	0.969 %	0.9558 %	0.93337 %	86.27176284790039
2000	0.4	256	|	55	-1	dot_product
0.778 %	0.8277 %	0.86033 %	0.84877 %	|	0.972 %	0.972 %	0.961 %	0.972 %	0.961 %	0.94057 %	65.89603424072266
2000	0.4	256	|	60	-1	dot_product
0.782 %	0.8293 %	0.86393 %	0.85603 %	|	0.978 %	0.978 %	0.9646 %	0.978 %	0.9646 %	0.94662 %	81.13217353820801
2000	0.4	256	|	65	-1	dot_product
0.783 %	0.8305 %	0.86641 %	0.862156 %	|	0.979 %	0.979 %	0.9678 %	0.979 %	0.9678 %	0.95124 %	68.16744804382324
2000	0.4	256	|	75	-1	dot_product
0.786 %	0.8337 %	0.87109 %	0.872117 %	|	0.982 %	0.982 %	0.9735 %	0.982 %	0.9735 %	0.95982 %	99.46465492248535
2000	0.4	256	|	90	-1	dot_product
0.788 %	0.8366 %	0.87578 %	0.882455 %	|	0.986 %	0.986 %	0.9789 %	0.986 %	0.9789 %	0.96858 %	107.42950439453125
2000	0.4	256	|	110	-1	dot_product
0.789 %	0.8398 %	0.88005 %	0.891296 %	|	0.99 %	0.99 %	0.9851 %	0.99 %	0.9851 %	0.97723 %	110.90779304504395
2000	0.4	256	|	130	-1	dot_product
0.79 %	0.842 %	0.88272 %	0.897255 %	|	0.992 %	0.992 %	0.9899 %	0.992 %	0.9899 %	0.98278 %	138.52882385253906
2000	0.4	256	|	150	-1	dot_product
0.79 %	0.8427 %	0.88451 %	0.901417 %	|	0.992 %	0.992 %	0.9916 %	0.992 %	0.9916 %	0.98664 %	112.20550537109375
2000	0.4	256	|	170	-1	dot_product
0.791 %	0.8436 %	0.88554 %	0.904332 %	|	0.993 %	0.993 %	0.9933 %	0.993 %	0.9933 %	0.98932 %	137.32099533081055
2000	0.4	256	|	200	-1	dot_product
0.792 %	0.8441 %	0.88683 %	0.907427 %	|	0.995 %	0.995 %	0.9945 %	0.995 %	0.9945 %	0.99214 %	173.4752655029297
2000	0.4	256	|	220	-1	dot_product
0.792 %	0.8444 %	0.88729 %	0.908908 %	|	0.996 %	0.996 %	0.9953 %	0.996 %	0.9953 %	0.99356 %	186.97667121887207
2000	0.4	256	|	250	-1	dot_product
0.792 %	0.8449 %	0.88789 %	0.910515 %	|	0.997 %	0.997 %	0.9969 %	0.997 %	0.9969 %	0.99513 %	195.37925720214844
2000	0.4	256	|	310	-1	dot_product
0.793 %	0.8453 %	0.8888 %	0.91243 %	|	0.999 %	0.999 %	0.9984 %	0.999 %	0.9984 %	0.99712 %	178.82704734802246
2000	0.4	256	|	400	-1	dot_product
0.793 %	0.8457 %	0.88941 %	0.913919 %	|	0.999 %	0.999 %	0.9991 %	0.999 %	0.9991 %	0.99852 %	208.79197120666504
2000	0.4	256	|	500	-1	dot_product
0.794 %	0.8459 %	0.88982 %	0.914682 %	|	1.0 %	1.0 %	0.9995 %	1.0 %	0.9995 %	0.99935 %	302.8240203857422
2000	0.4	256	|	800	-1	dot_product
0.794 %	0.8459 %	0.89002 %	0.915337 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99991 %	333.13536643981934
2000	0.4	256	|	1000	-1	dot_product
0.794 %	0.8459 %	0.89004 %	0.915438 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99997 %	381.57033920288086
2000	0.4	256	|	1250	-1	dot_product
0.794 %	0.8459 %	0.89004 %	0.915472 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99999 %	523.4851837158203
2000	0.4	256	|	1500	-1	dot_product
0.794 %	0.8459 %	0.89005 %	0.915483 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	542.4995422363281
2000	0.4	256	|	1750	-1	dot_product
0.794 %	0.8459 %	0.89005 %	0.915485 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	639.1193866729736
2000	0.4	256	|	1900	-1	dot_product
0.794 %	0.8459 %	0.89005 %	0.915485 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	677.7350902557373
2000	0.4	256	|	2000	-1	dot_product
0.794 %	0.8459 %	0.89005 %	0.915485 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	755.5298805236816
2000	0.4	128	|	1	-1	dot_product
0.247 %	0.2886 %	0.25508 %	0.152388 %	|	0.344 %	0.348 %	0.3218 %	0.348 %	0.3218 %	0.25874 %	28.57351303100586
2000	0.4	128	|	2	-1	dot_product
0.332 %	0.3963 %	0.37612 %	0.252755 %	|	0.499 %	0.506 %	0.4691 %	0.506 %	0.4691 %	0.39236 %	32.21273422241211
2000	0.4	128	|	4	-1	dot_product
0.414 %	0.487 %	0.49095 %	0.382396 %	|	0.648 %	0.658 %	0.6135 %	0.658 %	0.6136 %	0.53657 %	29.638051986694336
2000	0.4	128	|	8	-1	dot_product
0.467 %	0.5546 %	0.58322 %	0.51939 %	|	0.773 %	0.791 %	0.7486 %	0.791 %	0.7489 %	0.67905 %	31.728744506835938
2000	0.4	128	|	16	-1	dot_product
0.499 %	0.5968 %	0.64519 %	0.632677 %	|	0.856 %	0.88 %	0.8528 %	0.88 %	0.8532 %	0.80098 %	48.41470718383789
2000	0.4	128	|	25	-1	dot_product
0.52 %	0.6122 %	0.67237 %	0.684841 %	|	0.897 %	0.925 %	0.9021 %	0.925 %	0.9028 %	0.86369 %	54.141998291015625
2000	0.4	128	|	30	-1	dot_product
0.524 %	0.6178 %	0.68075 %	0.701496 %	|	0.909 %	0.943 %	0.9197 %	0.943 %	0.9205 %	0.88549 %	45.42946815490723
2000	0.4	128	|	35	-1	dot_product
0.531 %	0.6219 %	0.68737 %	0.713567 %	|	0.92 %	0.956 %	0.9325 %	0.956 %	0.9333 %	0.90181 %	45.220136642456055
2000	0.4	128	|	40	-1	dot_product
0.534 %	0.6243 %	0.69175 %	0.722797 %	|	0.924 %	0.961 %	0.9404 %	0.961 %	0.9412 %	0.91416 %	52.06918716430664
2000	0.4	128	|	45	-1	dot_product
0.534 %	0.6255 %	0.69549 %	0.730142 %	|	0.927 %	0.965 %	0.9477 %	0.965 %	0.9489 %	0.92447 %	49.663543701171875
2000	0.4	128	|	50	-1	dot_product
0.536 %	0.6276 %	0.6984 %	0.736137 %	|	0.929 %	0.969 %	0.9546 %	0.969 %	0.9558 %	0.93336 %	39.18743133544922
2000	0.4	128	|	55	-1	dot_product
0.538 %	0.6293 %	0.70092 %	0.740777 %	|	0.932 %	0.972 %	0.9596 %	0.972 %	0.961 %	0.94055 %	39.2916202545166
2000	0.4	128	|	60	-1	dot_product
0.542 %	0.6299 %	0.70256 %	0.744838 %	|	0.938 %	0.978 %	0.9631 %	0.978 %	0.9646 %	0.94661 %	64.4533634185791
2000	0.4	128	|	65	-1	dot_product
0.542 %	0.6306 %	0.70362 %	0.748172 %	|	0.939 %	0.979 %	0.9663 %	0.979 %	0.9678 %	0.95122 %	75.80423355102539
2000	0.4	128	|	75	-1	dot_product
0.542 %	0.6314 %	0.7061 %	0.753488 %	|	0.942 %	0.982 %	0.9719 %	0.982 %	0.9735 %	0.9598 %	84.9921703338623
2000	0.4	128	|	90	-1	dot_product
0.545 %	0.633 %	0.70832 %	0.758914 %	|	0.945 %	0.986 %	0.9769 %	0.986 %	0.9789 %	0.96854 %	63.513755798339844
2000	0.4	128	|	110	-1	dot_product
0.546 %	0.6342 %	0.7102 %	0.763791 %	|	0.947 %	0.99 %	0.9829 %	0.99 %	0.9851 %	0.97717 %	82.34977722167969
2000	0.4	128	|	130	-1	dot_product
0.547 %	0.6355 %	0.71167 %	0.766932 %	|	0.949 %	0.992 %	0.9877 %	0.992 %	0.9899 %	0.9827 %	91.11475944519043
2000	0.4	128	|	150	-1	dot_product
0.547 %	0.6356 %	0.71259 %	0.769071 %	|	0.949 %	0.992 %	0.9893 %	0.992 %	0.9916 %	0.98653 %	99.05099868774414
2000	0.4	128	|	170	-1	dot_product
0.547 %	0.6363 %	0.71326 %	0.770637 %	|	0.95 %	0.993 %	0.9908 %	0.993 %	0.9933 %	0.98921 %	81.16555213928223
2000	0.4	128	|	200	-1	dot_product
0.546 %	0.6367 %	0.71372 %	0.772365 %	|	0.951 %	0.995 %	0.992 %	0.995 %	0.9945 %	0.99199 %	113.50154876708984
2000	0.4	128	|	220	-1	dot_product
