Program: scann Topk: 1000 Num_split: 20 Batch: 128
L	Threashold	m	|	w	r	Metric
0.3516 %	0.39136 %	0.433599 %	0.4978413 %	|	0.7087 %	0.9266 %	0.80539 %	0.989 %	0.97362 %	0.881624 %	84136.11173629761
6000	0.2	48	|	256	-1	squared_l2
0.3516 %	0.3913 %	0.433799 %	0.4982038 %	|	0.7097 %	0.9275 %	0.80625 %	0.9899 %	0.97483 %	0.882871 %	160310.99200248718
6000	0.2	48	|	320	-1	squared_l2
0.3516 %	0.39122 %	0.433807 %	0.4982521 %	|	0.7093 %	0.9277 %	0.80636 %	0.9899 %	0.97501 %	0.883051 %	197632.96222686768
6000	0.2	48	|	384	-1	squared_l2
0.3517 %	0.39116 %	0.433818 %	0.498265 %	|	0.7088 %	0.9276 %	0.80633 %	0.9898 %	0.97507 %	0.883149 %	234758.23163986206
6000	0.2	48	|	448	-1	squared_l2
0.3517 %	0.39136 %	0.433794 %	0.4982744 %	|	0.7087 %	0.9275 %	0.80632 %	0.9898 %	0.97512 %	0.883199 %	271667.97733306885
6000	0.2	48	|	512	-1	squared_l2
0.3517 %	0.39135 %	0.433807 %	0.4982686 %	|	0.7088 %	0.9274 %	0.80634 %	0.9898 %	0.97512 %	0.883201 %	308441.4336681366
6000	0.2	48	|	576	-1	squared_l2
0.3517 %	0.39136 %	0.433784 %	0.4982717 %	|	0.7089 %	0.9274 %	0.80637 %	0.9898 %	0.97517 %	0.883206 %	345206.76255226135
6000	0.2	48	|	640	-1	squared_l2
0.3517 %	0.39135 %	0.433797 %	0.4982668 %	|	0.7087 %	0.9274 %	0.80634 %	0.9899 %	0.97518 %	0.883208 %	381610.8491420746
6000	0.2	48	|	704	-1	squared_l2
0.3517 %	0.39134 %	0.433778 %	0.4982685 %	|	0.7087 %	0.9274 %	0.80637 %	0.9899 %	0.9752 %	0.883232 %	418114.08710479736
6000	0.2	48	|	768	-1	squared_l2
0.3517 %	0.39131 %	0.433776 %	0.4982715 %	|	0.7087 %	0.9275 %	0.80634 %	0.9899 %	0.97517 %	0.883236 %	454577.3968696594
6000	0.2	48	|	1024	-1	squared_l2
0.3517 %	0.39133 %	0.433772 %	0.4982767 %	|	0.7088 %	0.9274 %	0.80634 %	0.9899 %	0.97517 %	0.883232 %	599685.5628490448
6000	0.2	48	|	1280	-1	squared_l2
0.3517 %	0.39135 %	0.433778 %	0.4982707 %	|	0.7088 %	0.9274 %	0.80635 %	0.9899 %	0.97517 %	0.883237 %	744737.3254299164
6000	0.2	48	|	1536	-1	squared_l2
0.3516 %	0.39136 %	0.433787 %	0.49827 %	|	0.7088 %	0.9274 %	0.80638 %	0.9899 %	0.97518 %	0.883226 %	889657.0086479187
6000	0.2	48	|	2048	-1	squared_l2
0.3516 %	0.39137 %	0.43378 %	0.4982729 %	|	0.7089 %	0.9274 %	0.80636 %	0.9899 %	0.97518 %	0.883233 %	1179601.632118225
6000	0.2	48	|	2560	-1	squared_l2
0.3516 %	0.39138 %	0.43378 %	0.498274 %	|	0.7089 %	0.9274 %	0.80637 %	0.9899 %	0.97518 %	0.883232 %	1472866.6157722473
6000	0.2	48	|	3072	-1	squared_l2
0.3516 %	0.39138 %	0.433782 %	0.4982738 %	|	0.7089 %	0.9274 %	0.80637 %	0.9899 %	0.97519 %	0.883233 %	1769784.7039699554
6000	0.2	48	|	4096	-1	squared_l2
0.3516 %	0.39138 %	0.433781 %	0.4982727 %	|	0.7089 %	0.9274 %	0.80637 %	0.9899 %	0.97519 %	0.883234 %	2385938.7245178223
6000	0.2	48	|	4608	-1	squared_l2
0.3516 %	0.39138 %	0.433781 %	0.4982725 %	|	0.7089 %	0.9274 %	0.80637 %	0.9899 %	0.97519 %	0.883234 %	2709621.6633319855
6000	0.2	48	|	5120	-1	squared_l2
0.3516 %	0.39138 %	0.433781 %	0.4982725 %	|	0.7089 %	0.9274 %	0.80637 %	0.9899 %	0.97519 %	0.883234 %	3045565.111398697
6000	0.2	48	|	5632	-1	squared_l2
0.3516 %	0.39138 %	0.433781 %	0.4982725 %	|	0.7089 %	0.9274 %	0.80637 %	0.9899 %	0.97519 %	0.883234 %	3401867.0575618744
6000	0.2	96	|	1	-1	squared_l2
0.3649 %	0.38739 %	0.374882 %	0.3432951 %	|	0.4947 %	0.5139 %	0.46325 %	0.5212 %	0.47215 %	0.419647 %	3383.8231563568115
6000	0.2	96	|	16	-1	squared_l2
0.6225 %	0.6874 %	0.725279 %	0.7493171 %	|	0.9133 %	0.943 %	0.92778 %	0.952 %	0.94011 %	0.916639 %	23848.775625228882
6000	0.2	96	|	32	-1	squared_l2
0.6339 %	0.70164 %	0.74548 %	0.7797095 %	|	0.9373 %	0.9671 %	0.95744 %	0.9762 %	0.96983 %	0.957407 %	44668.71881484985
6000	0.2	96	|	64	-1	squared_l2
0.64 %	0.70739 %	0.75402 %	0.793386 %	|	0.9463 %	0.9764 %	0.97027 %	0.9853 %	0.98268 %	0.97676 %	85307.26408958435
6000	0.2	96	|	128	-1	squared_l2
0.6413 %	0.70934 %	0.757038 %	0.7987266 %	|	0.9498 %	0.9798 %	0.97498 %	0.9886 %	0.98743 %	0.984175 %	163828.36937904358
6000	0.2	96	|	256	-1	squared_l2
0.6416 %	0.70953 %	0.757872 %	0.8004122 %	|	0.9505 %	0.9807 %	0.9763 %	0.9897 %	0.98875 %	0.986344 %	315286.6470813751
6000	0.2	96	|	320	-1	squared_l2
0.6416 %	0.70954 %	0.758009 %	0.8006259 %	|	0.9505 %	0.9808 %	0.9765 %	0.9897 %	0.98892 %	0.986645 %	390049.693107605
6000	0.2	96	|	384	-1	squared_l2
0.6414 %	0.70951 %	0.75806 %	0.8007331 %	|	0.9505 %	0.9807 %	0.97654 %	0.9897 %	0.98897 %	0.986808 %	463962.2161388397
6000	0.2	96	|	448	-1	squared_l2
0.6414 %	0.70973 %	0.758096 %	0.8007917 %	|	0.9505 %	0.9807 %	0.97661 %	0.9897 %	0.98904 %	0.986884 %	537753.1843185425
6000	0.2	96	|	512	-1	squared_l2
0.6414 %	0.70971 %	0.758124 %	0.8008405 %	|	0.9505 %	0.9807 %	0.97663 %	0.9897 %	0.98907 %	0.986929 %	611195.9438323975
6000	0.2	96	|	576	-1	squared_l2
0.6414 %	0.7097 %	0.758153 %	0.8008715 %	|	0.9505 %	0.9807 %	0.97666 %	0.9897 %	0.9891 %	0.986962 %	684333.7996006012
6000	0.2	96	|	640	-1	squared_l2
0.6414 %	0.70975 %	0.758148 %	0.8008916 %	|	0.9505 %	0.9807 %	0.97667 %	0.9897 %	0.98911 %	0.986995 %	757485.654592514
6000	0.2	96	|	704	-1	squared_l2
0.6414 %	0.70969 %	0.758147 %	0.800894 %	|	0.9505 %	0.9807 %	0.97669 %	0.9897 %	0.98913 %	0.987014 %	830307.0538043976
6000	0.2	96	|	768	-1	squared_l2
0.6414 %	0.70976 %	0.758138 %	0.800897 %	|	0.9505 %	0.9807 %	0.97669 %	0.9897 %	0.98913 %	0.987023 %	903156.1686992645
6000	0.2	96	|	1024	-1	squared_l2
0.6414 %	0.70974 %	0.758141 %	0.8009082 %	|	0.9505 %	0.9807 %	0.97669 %	0.9897 %	0.98913 %	0.987038 %	1193257.3194503784
6000	0.2	96	|	1280	-1	squared_l2
0.6414 %	0.70977 %	0.758142 %	0.8009169 %	|	0.9505 %	0.9807 %	0.97669 %	0.9897 %	0.98913 %	0.987045 %	1482736.5183830261
6000	0.2	96	|	1536	-1	squared_l2
0.6414 %	0.70976 %	0.758156 %	0.8009145 %	|	0.9505 %	0.9807 %	0.9767 %	0.9897 %	0.98914 %	0.987047 %	1771788.5179519653
6000	0.2	96	|	2048	-1	squared_l2
0.6414 %	0.70975 %	0.758159 %	0.800915 %	|	0.9505 %	0.9807 %	0.9767 %	0.9897 %	0.98914 %	0.987047 %	2351332.762479782
6000	0.2	96	|	2560	-1	squared_l2
0.6414 %	0.70976 %	0.75816 %	0.8009157 %	|	0.9505 %	0.9807 %	0.9767 %	0.9897 %	0.98914 %	0.987047 %	2937117.568731308
6000	0.2	96	|	3072	-1	squared_l2
0.6414 %	0.70976 %	0.758164 %	0.8009162 %	|	0.9505 %	0.9807 %	0.9767 %	0.9897 %	0.98914 %	0.987047 %	3530388.40675354
6000	0.2	96	|	4096	-1	squared_l2
0.6414 %	0.70976 %	0.758164 %	0.8009161 %	|	0.9505 %	0.9807 %	0.9767 %	0.9897 %	0.98914 %	0.987047 %	4763909.740447998
6000	0.2	96	|	4608	-1	squared_l2
0.6414 %	0.70976 %	0.758164 %	0.8009161 %	|	0.9505 %	0.9807 %	0.9767 %	0.9897 %	0.98914 %	0.987047 %	5408436.022043228
6000	0.2	96	|	5120	-1	squared_l2
0.6414 %	0.70976 %	0.758164 %	0.8009161 %	|	0.9505 %	0.9807 %	0.9767 %	0.9897 %	0.98914 %	0.987047 %	6083045.773744583
6000	0.2	96	|	5632	-1	squared_l2
0.6414 %	0.70976 %	0.758164 %	0.8009161 %	|	0.9505 %	0.9807 %	0.9767 %	0.9897 %	0.98914 %	0.987047 %	6807396.246671677
4000	0.2	24	|	1	-1	squared_l2
0.1003 %	0.09772 %	0.113439 %	0.1458628 %	|	0.2119 %	0.3497 %	0.23438 %	0.4792 %	0.39355 %	0.278449 %	2846.1966514587402
4000	0.2	24	|	16	-1	squared_l2
0.1261 %	0.12385 %	0.140673 %	0.189662 %	|	0.2785 %	0.4898 %	0.31935 %	0.7379 %	0.60878 %	0.404956 %	11108.712196350098
4000	0.2	24	|	32	-1	squared_l2
0.1256 %	0.12353 %	0.139678 %	0.1883392 %	|	0.2776 %	0.4917 %	0.31825 %	0.7424 %	0.61194 %	0.40469 %	19192.7490234375
4000	0.2	24	|	64	-1	squared_l2
0.1251 %	0.12308 %	0.138856 %	0.1867331 %	|	0.2777 %	0.4903 %	0.31685 %	0.7402 %	0.61069 %	0.402556 %	34502.39634513855
4000	0.2	24	|	128	-1	squared_l2
0.1247 %	0.12271 %	0.138382 %	0.1855934 %	|	0.2777 %	0.4896 %	0.31649 %	0.7394 %	0.60964 %	0.400876 %	63987.42580413818
4000	0.2	24	|	256	-1	squared_l2
0.1247 %	0.12297 %	0.138217 %	0.1849966 %	|	0.2776 %	0.4896 %	0.31644 %	0.7388 %	0.60843 %	0.399855 %	120173.12812805176
4000	0.2	24	|	320	-1	squared_l2
0.1247 %	0.12288 %	0.13814 %	0.1848872 %	|	0.2775 %	0.4895 %	0.31612 %	0.7388 %	0.60817 %	0.39968 %	147753.22461128235
4000	0.2	24	|	384	-1	squared_l2
0.1247 %	0.12278 %	0.138132 %	0.18483 %	|	0.2771 %	0.4894 %	0.31616 %	0.7388 %	0.60815 %	0.399594 %	175164.6385192871
4000	0.2	24	|	448	-1	squared_l2
0.1247 %	0.12278 %	0.138106 %	0.1847741 %	|	0.277 %	0.4894 %	0.3161 %	0.7387 %	0.60807 %	0.399517 %	202320.7926750183
4000	0.2	24	|	512	-1	squared_l2
0.1247 %	0.12279 %	0.138108 %	0.1847496 %	|	0.277 %	0.4896 %	0.31601 %	0.7386 %	0.60798 %	0.399478 %	229448.2808113098
4000	0.2	24	|	576	-1	squared_l2
0.1247 %	0.12279 %	0.138109 %	0.1847365 %	|	0.2769 %	0.4896 %	0.31591 %	0.7389 %	0.60799 %	0.399478 %	256460.94965934753
4000	0.2	24	|	640	-1	squared_l2
0.1247 %	0.12277 %	0.138093 %	0.1847159 %	|	0.277 %	0.4896 %	0.31594 %	0.7388 %	0.60795 %	0.399451 %	283255.4876804352
4000	0.2	24	|	704	-1	squared_l2
0.1247 %	0.1228 %	0.138085 %	0.1847006 %	|	0.2772 %	0.4895 %	0.31589 %	0.7388 %	0.60795 %	0.399431 %	310133.8653564453
4000	0.2	24	|	768	-1	squared_l2
0.1247 %	0.1228 %	0.138098 %	0.1846916 %	|	0.2771 %	0.4895 %	0.316 %	0.7389 %	0.60794 %	0.399416 %	336732.99980163574
4000	0.2	24	|	1024	-1	squared_l2
0.1247 %	0.1228 %	0.138084 %	0.1846778 %	|	0.2771 %	0.4892 %	0.31594 %	0.7388 %	0.60787 %	0.399384 %	443548.23446273804
4000	0.2	24	|	1280	-1	squared_l2
0.1247 %	0.12275 %	0.138073 %	0.1846652 %	|	0.2769 %	0.4891 %	0.3159 %	0.7389 %	0.60783 %	0.399349 %	550161.2753868103
4000	0.2	24	|	1536	-1	squared_l2
0.1247 %	0.12275 %	0.138071 %	0.1846636 %	|	0.2769 %	0.4891 %	0.31588 %	0.7389 %	0.60781 %	0.399354 %	657339.8954868317
4000	0.2	24	|	2048	-1	squared_l2
0.1247 %	0.12275 %	0.138071 %	0.1846597 %	|	0.2769 %	0.4892 %	0.3159 %	0.7389 %	0.6078 %	0.399348 %	875082.6330184937
4000	0.2	24	|	2560	-1	squared_l2
0.1247 %	0.12276 %	0.138071 %	0.1846594 %	|	0.277 %	0.4892 %	0.31591 %	0.7389 %	0.6078 %	0.399349 %	1102050.4360198975
4000	0.2	24	|	3072	-1	squared_l2
0.1247 %	0.12276 %	0.138073 %	0.1846593 %	|	0.277 %	0.4892 %	0.31591 %	0.7389 %	0.6078 %	0.39935 %	1342108.232498169
4000	0.2	48	|	1	-1	squared_l2
0.2423 %	0.25971 %	0.274107 %	0.286174 %	|	0.4345 %	0.5326 %	0.44616 %	0.5541 %	0.50177 %	0.433212 %	2984.760284423828
4000	0.2	48	|	16	-1	squared_l2
0.3473 %	0.38574 %	0.425601 %	0.4842332 %	|	0.6953 %	0.9039 %	0.78266 %	0.9623 %	0.93777 %	0.843461 %	18783.54525566101
4000	0.2	48	|	32	-1	squared_l2
0.3498 %	0.38959 %	0.431125 %	0.4934588 %	|	0.7065 %	0.9201 %	0.79787 %	0.9812 %	0.96131 %	0.868348 %	34628.33213806152
4000	0.2	48	|	64	-1	squared_l2
0.3513 %	0.39101 %	0.433083 %	0.4969587 %	|	0.7082 %	0.9257 %	0.80393 %	0.9872 %	0.97093 %	0.878728 %	65046.45323753357
4000	0.2	48	|	128	-1	squared_l2
0.3517 %	0.39128 %	0.433675 %	0.4980165 %	|	0.7086 %	0.9267 %	0.80594 %	0.989 %	0.97409 %	0.882135 %	123495.50676345825
4000	0.2	48	|	256	-1	squared_l2
0.3516 %	0.39143 %	0.433761 %	0.4982574 %	|	0.7094 %	0.9273 %	0.80638 %	0.9898 %	0.97502 %	0.883061 %	235961.9550704956
4000	0.2	48	|	320	-1	squared_l2
0.3516 %	0.39142 %	0.433761 %	0.4982706 %	|	0.7087 %	0.9274 %	0.80637 %	0.9898 %	0.97514 %	0.883166 %	291093.4212207794
4000	0.2	48	|	384	-1	squared_l2
0.3517 %	0.39137 %	0.433753 %	0.4982783 %	|	0.7088 %	0.9274 %	0.80633 %	0.9897 %	0.97512 %	0.883195 %	345896.9280719757
4000	0.2	48	|	448	-1	squared_l2
0.3517 %	0.39139 %	0.433772 %	0.4982735 %	|	0.7088 %	0.9274 %	0.8064 %	0.9899 %	0.97518 %	0.883217 %	400430.14121055603
4000	0.2	48	|	512	-1	squared_l2
0.3517 %	0.39136 %	0.433768 %	0.4982683 %	|	0.7088 %	0.9274 %	0.80634 %	0.9899 %	0.9752 %	0.883217 %	454825.6242275238
4000	0.2	48	|	576	-1	squared_l2
0.3517 %	0.39143 %	0.433776 %	0.4982714 %	|	0.709 %	0.9275 %	0.80637 %	0.9899 %	0.9752 %	0.883224 %	508979.31361198425
4000	0.2	48	|	640	-1	squared_l2
0.3517 %	0.39143 %	0.433767 %	0.4982697 %	|	0.7091 %	0.9275 %	0.80636 %	0.9899 %	0.97518 %	0.883224 %	562969.4480895996
4000	0.2	48	|	704	-1	squared_l2
0.3516 %	0.39141 %	0.433777 %	0.4982771 %	|	0.7091 %	0.9274 %	0.80636 %	0.9899 %	0.97519 %	0.883219 %	616449.7485160828
4000	0.2	48	|	768	-1	squared_l2
0.3516 %	0.3914 %	0.433781 %	0.4982755 %	|	0.7088 %	0.9274 %	0.80636 %	0.9899 %	0.97519 %	0.883227 %	670284.0056419373
4000	0.2	48	|	1024	-1	squared_l2
0.3516 %	0.39136 %	0.433786 %	0.4982699 %	|	0.7088 %	0.9275 %	0.80637 %	0.9899 %	0.97518 %	0.883228 %	884707.8840732574
4000	0.2	48	|	1280	-1	squared_l2
0.3516 %	0.39137 %	0.433786 %	0.4982724 %	|	0.7089 %	0.9274 %	0.80638 %	0.9899 %	0.97518 %	0.883236 %	1098802.550315857
4000	0.2	48	|	1536	-1	squared_l2
0.3516 %	0.39138 %	0.433788 %	0.4982729 %	|	0.7089 %	0.9274 %	0.80637 %	0.9899 %	0.97518 %	0.883233 %	1314148.421049118
4000	0.2	48	|	2048	-1	squared_l2
0.3516 %	0.39138 %	0.433781 %	0.4982729 %	|	0.7089 %	0.9274 %	0.80637 %	0.9899 %	0.97519 %	0.883235 %	1751865.8018112183
4000	0.2	48	|	2560	-1	squared_l2
0.3516 %	0.39138 %	0.433781 %	0.4982726 %	|	0.7089 %	0.9274 %	0.80637 %	0.9899 %	0.97519 %	0.883235 %	2206760.9372138977
4000	0.2	48	|	3072	-1	squared_l2
0.3516 %	0.39138 %	0.433781 %	0.4982725 %	|	0.7089 %	0.9274 %	0.80637 %	0.9899 %	0.97519 %	0.883234 %	2688695.9416866302
4000	0.2	96	|	1	-1	squared_l2
0.3838 %	0.41038 %	0.399678 %	0.3700896 %	|	0.5244 %	0.5446 %	0.49404 %	0.5515 %	0.5033 %	0.451201 %	3825.0744342803955
4000	0.2	96	|	16	-1	squared_l2
0.6271 %	0.69192 %	0.732942 %	0.7608453 %	|	0.9229 %	0.9527 %	0.93783 %	0.9618 %	0.9503 %	0.931893 %	34715.45743942261
4000	0.2	96	|	32	-1	squared_l2
0.6372 %	0.70354 %	0.748901 %	0.7854886 %	|	0.9422 %	0.9721 %	0.96227 %	0.981 %	0.97469 %	0.965458 %	66038.06567192078
4000	0.2	96	|	64	-1	squared_l2
0.6396 %	0.7077 %	0.755374 %	0.7958605 %	|	0.9474 %	0.978 %	0.97225 %	0.9869 %	0.9847 %	0.98003 %	126448.60005378723
4000	0.2	96	|	128	-1	squared_l2
0.6409 %	0.70941 %	0.757373 %	0.7995425 %	|	0.9496 %	0.9798 %	0.97559 %	0.9888 %	0.98802 %	0.985162 %	242677.03413963318
4000	0.2	96	|	256	-1	squared_l2
0.6414 %	0.7097 %	0.758073 %	0.8006497 %	|	0.9503 %	0.9806 %	0.9765 %	0.9895 %	0.98894 %	0.986681 %	467156.33392333984
4000	0.2	96	|	320	-1	squared_l2
0.6414 %	0.70975 %	0.758114 %	0.8007663 %	|	0.9504 %	0.9806 %	0.97661 %	0.9895 %	0.98905 %	0.986853 %	577511.7053985596
4000	0.2	96	|	384	-1	squared_l2
0.6415 %	0.70975 %	0.758159 %	0.8008446 %	|	0.9504 %	0.9806 %	0.97665 %	0.9896 %	0.98909 %	0.986943 %	686936.8019104004
4000	0.2	96	|	448	-1	squared_l2
0.6415 %	0.70979 %	0.758139 %	0.8008659 %	|	0.9505 %	0.9807 %	0.97668 %	0.9897 %	0.98912 %	0.986987 %	796227.5192737579
4000	0.2	96	|	512	-1	squared_l2
0.6414 %	0.70976 %	0.758151 %	0.800883 %	|	0.9505 %	0.9807 %	0.9767 %	0.9897 %	0.98914 %	0.987009 %	904603.679895401
4000	0.2	96	|	576	-1	squared_l2
0.6414 %	0.70981 %	0.75812 %	0.8008906 %	|	0.9505 %	0.9807 %	0.9767 %	0.9897 %	0.98914 %	0.987015 %	1012906.0673713684
4000	0.2	96	|	640	-1	squared_l2
0.6414 %	0.70974 %	0.758125 %	0.8009005 %	|	0.9505 %	0.9807 %	0.9767 %	0.9897 %	0.98914 %	0.987028 %	1121132.2054862976
4000	0.2	96	|	704	-1	squared_l2
0.6414 %	0.70978 %	0.758123 %	0.8009027 %	|	0.9505 %	0.9807 %	0.9767 %	0.9897 %	0.98914 %	0.987032 %	1228648.6310958862
4000	0.2	96	|	768	-1	squared_l2
0.6414 %	0.70977 %	0.758137 %	0.8009077 %	|	0.9505 %	0.9807 %	0.9767 %	0.9897 %	0.98914 %	0.987039 %	1336366.779088974
4000	0.2	96	|	1024	-1	squared_l2
0.6414 %	0.70977 %	0.758154 %	0.8009152 %	|	0.9505 %	0.9807 %	0.9767 %	0.9897 %	0.98914 %	0.987046 %	1765132.411956787
4000	0.2	96	|	1280	-1	squared_l2
0.6414 %	0.70976 %	0.758168 %	0.8009167 %	|	0.9505 %	0.9807 %	0.9767 %	0.9897 %	0.98914 %	0.987047 %	2193459.0027332306
4000	0.2	96	|	1536	-1	squared_l2
0.6414 %	0.70976 %	0.758168 %	0.8009164 %	|	0.9505 %	0.9807 %	0.9767 %	0.9897 %	0.98914 %	0.987047 %	2623891.7622566223
4000	0.2	96	|	2048	-1	squared_l2
0.6414 %	0.70976 %	0.758165 %	0.8009158 %	|	0.9505 %	0.9807 %	0.9767 %	0.9897 %	0.98914 %	0.987047 %	3499973.94990921
4000	0.2	96	|	2560	-1	squared_l2
0.6414 %	0.70976 %	0.758165 %	0.8009159 %	|	0.9505 %	0.9807 %	0.9767 %	0.9897 %	0.98914 %	0.987047 %	4409099.207639694
4000	0.2	96	|	3072	-1	squared_l2
0.6414 %	0.70976 %	0.758164 %	0.8009161 %	|	0.9505 %	0.9807 %	0.9767 %	0.9897 %	0.98914 %	0.987047 %	5374459.969997406
