Program: scann Topk: 1000 Num_split: 1 Batch: 1
L	Threashold	m	|	w	r	Metric
1000	0.2	256	|	170	-1	squared_l2
0.87 %	0.873 %	0.9081 %	0.92715 %	|	1.0 %	1.0 %	0.996 %	1.0 %	0.996 %	0.9936 %	20630.14507293701
1000	0.2	256	|	200	-1	squared_l2
0.87 %	0.873 %	0.9091 %	0.92902 %	|	1.0 %	1.0 %	0.997 %	1.0 %	0.997 %	0.9956 %	23727.798461914062
1000	0.2	256	|	220	-1	squared_l2
0.87 %	0.874 %	0.9093 %	0.92994 %	|	1.0 %	1.0 %	0.998 %	1.0 %	0.998 %	0.996 %	25750.66089630127
1000	0.2	256	|	250	-1	squared_l2
0.87 %	0.875 %	0.9102 %	0.93084 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9974 %	28833.985328674316
1000	0.2	256	|	310	-1	squared_l2
0.87 %	0.876 %	0.9109 %	0.93212 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9992 %	34918.59436035156
1000	0.2	256	|	400	-1	squared_l2
0.87 %	0.876 %	0.9114 %	0.93302 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	44202.280044555664
1000	0.2	256	|	500	-1	squared_l2
0.87 %	0.876 %	0.9113 %	0.93318 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	54497.1227645874
1000	0.2	256	|	800	-1	squared_l2
0.87 %	0.876 %	0.9113 %	0.93334 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	86652.27890014648
1000	0.2	256	|	1000	-1	squared_l2
0.87 %	0.876 %	0.9113 %	0.93334 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	111482.97786712646
1000	0.2	128	|	1	-1	squared_l2
0.35 %	0.294 %	0.2679 %	0.16979 %	|	0.43 %	0.43 %	0.325 %	0.43 %	0.325 %	0.2753 %	1082.0627212524414
1000	0.2	128	|	2	-1	squared_l2
0.41 %	0.412 %	0.4121 %	0.29686 %	|	0.57 %	0.57 %	0.51 %	0.57 %	0.51 %	0.441 %	1431.9181442260742
1000	0.2	128	|	4	-1	squared_l2
0.47 %	0.515 %	0.5298 %	0.4273 %	|	0.72 %	0.72 %	0.664 %	0.72 %	0.664 %	0.5923 %	1757.6932907104492
1000	0.2	128	|	8	-1	squared_l2
0.51 %	0.584 %	0.6216 %	0.55811 %	|	0.81 %	0.81 %	0.811 %	0.81 %	0.811 %	0.7275 %	2113.2707595825195
1000	0.2	128	|	16	-1	squared_l2
0.6 %	0.627 %	0.6805 %	0.66621 %	|	0.91 %	0.92 %	0.899 %	0.92 %	0.9 %	0.8401 %	2707.3144912719727
1000	0.2	128	|	25	-1	squared_l2
0.61 %	0.632 %	0.7029 %	0.71701 %	|	0.91 %	0.93 %	0.933 %	0.93 %	0.934 %	0.8949 %	3298.4495162963867
1000	0.2	128	|	30	-1	squared_l2
0.61 %	0.639 %	0.7106 %	0.73571 %	|	0.91 %	0.93 %	0.945 %	0.93 %	0.946 %	0.9142 %	3653.9554595947266
1000	0.2	128	|	35	-1	squared_l2
0.62 %	0.643 %	0.7164 %	0.74734 %	|	0.92 %	0.94 %	0.955 %	0.94 %	0.956 %	0.9259 %	3977.5848388671875
1000	0.2	128	|	40	-1	squared_l2
0.63 %	0.644 %	0.7231 %	0.75796 %	|	0.94 %	0.96 %	0.963 %	0.96 %	0.964 %	0.9384 %	4342.174530029297
1000	0.2	128	|	45	-1	squared_l2
0.63 %	0.643 %	0.7255 %	0.76404 %	|	0.95 %	0.97 %	0.965 %	0.97 %	0.966 %	0.9455 %	4628.6821365356445
1000	0.2	128	|	50	-1	squared_l2
0.64 %	0.646 %	0.7276 %	0.76866 %	|	0.97 %	0.99 %	0.969 %	0.99 %	0.97 %	0.9512 %	4934.096336364746
1000	0.2	128	|	55	-1	squared_l2
0.64 %	0.647 %	0.7302 %	0.77301 %	|	0.97 %	0.99 %	0.972 %	0.99 %	0.973 %	0.9559 %	5213.689804077148
1000	0.2	128	|	60	-1	squared_l2
0.64 %	0.647 %	0.7315 %	0.7768 %	|	0.97 %	0.99 %	0.972 %	0.99 %	0.973 %	0.9612 %	5489.873886108398
1000	0.2	128	|	65	-1	squared_l2
0.64 %	0.648 %	0.7336 %	0.78009 %	|	0.97 %	0.99 %	0.977 %	0.99 %	0.978 %	0.9659 %	5795.717239379883
1000	0.2	128	|	75	-1	squared_l2
0.64 %	0.65 %	0.7358 %	0.78512 %	|	0.97 %	1.0 %	0.984 %	1.0 %	0.985 %	0.972 %	6420.803070068359
1000	0.2	128	|	90	-1	squared_l2
0.64 %	0.652 %	0.7379 %	0.78973 %	|	0.97 %	1.0 %	0.99 %	1.0 %	0.991 %	0.9791 %	7339.5490646362305
1000	0.2	128	|	110	-1	squared_l2
0.64 %	0.652 %	0.7394 %	0.79459 %	|	0.97 %	1.0 %	0.994 %	1.0 %	0.995 %	0.9854 %	8501.315116882324
1000	0.2	128	|	130	-1	squared_l2
0.64 %	0.652 %	0.7401 %	0.79734 %	|	0.97 %	1.0 %	0.993 %	1.0 %	0.995 %	0.9888 %	9572.935104370117
1000	0.2	128	|	150	-1	squared_l2
0.64 %	0.652 %	0.7402 %	0.79909 %	|	0.97 %	1.0 %	0.994 %	1.0 %	0.996 %	0.9915 %	10664.677619934082
1000	0.2	128	|	170	-1	squared_l2
0.64 %	0.652 %	0.7412 %	0.80033 %	|	0.97 %	1.0 %	0.994 %	1.0 %	0.996 %	0.9935 %	11725.497245788574
1000	0.2	128	|	200	-1	squared_l2
0.64 %	0.651 %	0.7415 %	0.80178 %	|	0.97 %	1.0 %	0.995 %	1.0 %	0.997 %	0.9955 %	13289.976119995117
1000	0.2	128	|	220	-1	squared_l2
0.64 %	0.652 %	0.7414 %	0.80218 %	|	0.97 %	1.0 %	0.996 %	1.0 %	0.998 %	0.9959 %	14303.70807647705
1000	0.2	128	|	250	-1	squared_l2
0.64 %	0.652 %	0.7418 %	0.80268 %	|	0.97 %	1.0 %	0.997 %	1.0 %	0.999 %	0.9973 %	15932.488441467285
1000	0.2	128	|	310	-1	squared_l2
0.64 %	0.652 %	0.7425 %	0.80357 %	|	0.97 %	1.0 %	0.998 %	1.0 %	1.0 %	0.9991 %	19024.133682250977
1000	0.2	128	|	400	-1	squared_l2
0.64 %	0.652 %	0.7425 %	0.80404 %	|	0.97 %	1.0 %	0.998 %	1.0 %	1.0 %	0.9998 %	23843.908309936523
1000	0.2	128	|	500	-1	squared_l2
0.64 %	0.652 %	0.7426 %	0.80417 %	|	0.97 %	1.0 %	0.998 %	1.0 %	1.0 %	0.9998 %	28954.386711120605
1000	0.2	128	|	800	-1	squared_l2
0.64 %	0.652 %	0.7427 %	0.80426 %	|	0.97 %	1.0 %	0.998 %	1.0 %	1.0 %	0.9999 %	45617.79499053955
1000	0.2	128	|	1000	-1	squared_l2
0.64 %	0.652 %	0.7427 %	0.80426 %	|	0.97 %	1.0 %	0.998 %	1.0 %	1.0 %	0.9999 %	57878.899574279785
1000	0.2	64	|	1	-1	squared_l2
0.14 %	0.198 %	0.2333 %	0.16914 %	|	0.37 %	0.43 %	0.314 %	0.43 %	0.325 %	0.2753 %	1009.1304779052734
1000	0.2	64	|	2	-1	squared_l2
0.12 %	0.25 %	0.3225 %	0.28825 %	|	0.46 %	0.57 %	0.487 %	0.57 %	0.51 %	0.4408 %	1351.3803482055664
1000	0.2	64	|	4	-1	squared_l2
0.14 %	0.281 %	0.3826 %	0.38927 %	|	0.54 %	0.72 %	0.619 %	0.72 %	0.664 %	0.5893 %	1652.4076461791992
1000	0.2	64	|	8	-1	squared_l2
0.14 %	0.307 %	0.416 %	0.46849 %	|	0.55 %	0.79 %	0.713 %	0.81 %	0.809 %	0.7175 %	1950.8123397827148
1000	0.2	64	|	16	-1	squared_l2
0.17 %	0.32 %	0.4344 %	0.5181 %	|	0.61 %	0.89 %	0.775 %	0.92 %	0.897 %	0.8158 %	2369.070053100586
1000	0.2	64	|	25	-1	squared_l2
0.17 %	0.325 %	0.4415 %	0.53667 %	|	0.61 %	0.9 %	0.784 %	0.93 %	0.931 %	0.8586 %	2747.058868408203
1000	0.2	64	|	30	-1	squared_l2
0.17 %	0.326 %	0.4439 %	0.5424 %	|	0.61 %	0.9 %	0.788 %	0.93 %	0.943 %	0.8738 %	2944.5648193359375
1000	0.2	64	|	35	-1	squared_l2
0.18 %	0.33 %	0.4453 %	0.54574 %	|	0.62 %	0.91 %	0.794 %	0.94 %	0.952 %	0.8805 %	3138.0653381347656
1000	0.2	64	|	40	-1	squared_l2
0.18 %	0.332 %	0.4464 %	0.54726 %	|	0.64 %	0.93 %	0.796 %	0.96 %	0.959 %	0.8893 %	3343.987464904785
1000	0.2	64	|	45	-1	squared_l2
0.18 %	0.331 %	0.4466 %	0.54867 %	|	0.63 %	0.94 %	0.796 %	0.97 %	0.961 %	0.8939 %	3495.669364929199
1000	0.2	64	|	50	-1	squared_l2
0.19 %	0.331 %	0.4465 %	0.54979 %	|	0.64 %	0.96 %	0.799 %	0.99 %	0.965 %	0.8983 %	3681.5404891967773
1000	0.2	64	|	55	-1	squared_l2
0.19 %	0.33 %	0.4468 %	0.55061 %	|	0.63 %	0.96 %	0.797 %	0.99 %	0.967 %	0.9005 %	3852.6535034179688
1000	0.2	64	|	60	-1	squared_l2
0.19 %	0.33 %	0.4473 %	0.55155 %	|	0.63 %	0.96 %	0.797 %	0.99 %	0.967 %	0.9041 %	4027.3427963256836
1000	0.2	64	|	65	-1	squared_l2
0.19 %	0.329 %	0.4477 %	0.55239 %	|	0.63 %	0.96 %	0.799 %	0.99 %	0.972 %	0.9065 %	4202.985763549805
1000	0.2	64	|	75	-1	squared_l2
0.19 %	0.33 %	0.4475 %	0.55328 %	|	0.64 %	0.97 %	0.802 %	1.0 %	0.979 %	0.91 %	4534.268379211426
1000	0.2	64	|	90	-1	squared_l2
0.19 %	0.332 %	0.4485 %	0.55395 %	|	0.64 %	0.97 %	0.805 %	1.0 %	0.984 %	0.9134 %	5038.40446472168
1000	0.2	64	|	110	-1	squared_l2
0.19 %	0.334 %	0.4484 %	0.55467 %	|	0.64 %	0.97 %	0.804 %	1.0 %	0.986 %	0.9158 %	5691.48063659668
1000	0.2	64	|	130	-1	squared_l2
0.19 %	0.333 %	0.4481 %	0.55501 %	|	0.64 %	0.97 %	0.802 %	1.0 %	0.984 %	0.9171 %	6360.888481140137
1000	0.2	64	|	150	-1	squared_l2
0.19 %	0.333 %	0.4479 %	0.55496 %	|	0.64 %	0.97 %	0.802 %	1.0 %	0.985 %	0.9182 %	7011.3420486450195
1000	0.2	64	|	170	-1	squared_l2
0.19 %	0.333 %	0.4479 %	0.55502 %	|	0.64 %	0.97 %	0.801 %	1.0 %	0.985 %	0.9188 %	7782.220840454102
1000	0.2	64	|	200	-1	squared_l2
0.19 %	0.333 %	0.4483 %	0.55476 %	|	0.64 %	0.97 %	0.801 %	1.0 %	0.986 %	0.9194 %	8682.513236999512
1000	0.2	64	|	220	-1	squared_l2
0.19 %	0.333 %	0.4481 %	0.55477 %	|	0.64 %	0.97 %	0.798 %	1.0 %	0.987 %	0.9194 %	9259.295463562012
1000	0.2	64	|	250	-1	squared_l2
0.19 %	0.333 %	0.448 %	0.55456 %	|	0.64 %	0.97 %	0.798 %	1.0 %	0.988 %	0.9194 %	10167.765617370605
1000	0.2	64	|	310	-1	squared_l2
0.19 %	0.333 %	0.4481 %	0.55444 %	|	0.64 %	0.97 %	0.799 %	1.0 %	0.989 %	0.9198 %	11938.714981079102
1000	0.2	64	|	400	-1	squared_l2
0.19 %	0.333 %	0.4481 %	0.55414 %	|	0.64 %	0.97 %	0.799 %	1.0 %	0.989 %	0.9196 %	14711.523056030273
1000	0.2	64	|	500	-1	squared_l2
0.19 %	0.333 %	0.448 %	0.55406 %	|	0.64 %	0.97 %	0.799 %	1.0 %	0.989 %	0.9196 %	17670.679092407227
1000	0.2	64	|	800	-1	squared_l2
0.19 %	0.333 %	0.448 %	0.55392 %	|	0.64 %	0.97 %	0.799 %	1.0 %	0.989 %	0.9195 %	27076.148986816406
1000	0.2	64	|	1000	-1	squared_l2
0.19 %	0.333 %	0.448 %	0.55392 %	|	0.64 %	0.97 %	0.799 %	1.0 %	0.989 %	0.9195 %	33957.36217498779
1000	0.2	32	|	1	-1	squared_l2
0.1 %	0.118 %	0.1778 %	0.16611 %	|	0.21 %	0.4 %	0.271 %	0.43 %	0.324 %	0.2742 %	983.5481643676758
1000	0.2	32	|	2	-1	squared_l2
0.07 %	0.141 %	0.2189 %	0.26591 %	|	0.26 %	0.5 %	0.377 %	0.57 %	0.503 %	0.4305 %	1293.8976287841797
1000	0.2	32	|	4	-1	squared_l2
0.07 %	0.138 %	0.2422 %	0.32801 %	|	0.24 %	0.59 %	0.43 %	0.72 %	0.648 %	0.5526 %	1560.4257583618164
1000	0.2	32	|	8	-1	squared_l2
0.05 %	0.135 %	0.2452 %	0.35894 %	|	0.26 %	0.62 %	0.464 %	0.77 %	0.757 %	0.6239 %	1840.376853942871
1000	0.2	32	|	16	-1	squared_l2
0.05 %	0.127 %	0.2443 %	0.37027 %	|	0.27 %	0.66 %	0.474 %	0.88 %	0.807 %	0.6606 %	2153.3727645874023
1000	0.2	32	|	25	-1	squared_l2
0.05 %	0.125 %	0.2408 %	0.37146 %	|	0.27 %	0.66 %	0.467 %	0.85 %	0.819 %	0.6673 %	2404.80899810791
1000	0.2	32	|	30	-1	squared_l2
0.05 %	0.125 %	0.24 %	0.36911 %	|	0.27 %	0.65 %	0.466 %	0.84 %	0.819 %	0.6655 %	2550.6019592285156
1000	0.2	32	|	35	-1	squared_l2
0.05 %	0.129 %	0.2386 %	0.36758 %	|	0.28 %	0.64 %	0.464 %	0.85 %	0.822 %	0.6641 %	2656.8174362182617
1000	0.2	32	|	40	-1	squared_l2
0.05 %	0.128 %	0.2381 %	0.36573 %	|	0.28 %	0.65 %	0.464 %	0.87 %	0.824 %	0.6633 %	2789.592742919922
1000	0.2	32	|	45	-1	squared_l2
0.05 %	0.129 %	0.2379 %	0.36498 %	|	0.29 %	0.66 %	0.463 %	0.88 %	0.821 %	0.6621 %	2894.61612701416
1000	0.2	32	|	50	-1	squared_l2
0.05 %	0.129 %	0.2378 %	0.36466 %	|	0.29 %	0.68 %	0.465 %	0.9 %	0.821 %	0.6622 %	3023.672103881836
1000	0.2	32	|	55	-1	squared_l2
0.05 %	0.129 %	0.2374 %	0.36442 %	|	0.29 %	0.68 %	0.464 %	0.9 %	0.822 %	0.662 %	3106.7371368408203
1000	0.2	32	|	60	-1	squared_l2
0.05 %	0.129 %	0.2369 %	0.36411 %	|	0.29 %	0.67 %	0.462 %	0.89 %	0.821 %	0.6618 %	3224.945068359375
1000	0.2	32	|	65	-1	squared_l2
0.05 %	0.129 %	0.2364 %	0.36302 %	|	0.29 %	0.67 %	0.462 %	0.89 %	0.823 %	0.6603 %	3328.4425735473633
1000	0.2	32	|	75	-1	squared_l2
0.05 %	0.128 %	0.2355 %	0.3623 %	|	0.29 %	0.67 %	0.46 %	0.89 %	0.825 %	0.6576 %	3543.0192947387695
1000	0.2	32	|	90	-1	squared_l2
0.05 %	0.128 %	0.2348 %	0.36024 %	|	0.29 %	0.67 %	0.459 %	0.89 %	0.824 %	0.6551 %	3820.514678955078
1000	0.2	32	|	110	-1	squared_l2
0.05 %	0.128 %	0.2339 %	0.35917 %	|	0.29 %	0.67 %	0.457 %	0.89 %	0.823 %	0.6536 %	4214.072227478027
1000	0.2	32	|	130	-1	squared_l2
0.05 %	0.128 %	0.233 %	0.35807 %	|	0.29 %	0.67 %	0.455 %	0.89 %	0.822 %	0.653 %	4579.591751098633
1000	0.2	32	|	150	-1	squared_l2
0.05 %	0.128 %	0.233 %	0.35716 %	|	0.29 %	0.67 %	0.455 %	0.88 %	0.82 %	0.6522 %	4922.723770141602
1000	0.2	32	|	170	-1	squared_l2
0.05 %	0.128 %	0.2331 %	0.3566 %	|	0.29 %	0.67 %	0.455 %	0.88 %	0.82 %	0.6514 %	5295.920372009277
1000	0.2	32	|	200	-1	squared_l2
0.05 %	0.127 %	0.233 %	0.3558 %	|	0.29 %	0.67 %	0.454 %	0.88 %	0.82 %	0.6499 %	5827.069282531738
1000	0.2	32	|	220	-1	squared_l2
0.05 %	0.127 %	0.2331 %	0.35558 %	|	0.29 %	0.67 %	0.454 %	0.88 %	0.82 %	0.6494 %	6136.298179626465
1000	0.2	32	|	250	-1	squared_l2
0.05 %	0.127 %	0.2328 %	0.35501 %	|	0.29 %	0.67 %	0.454 %	0.88 %	0.82 %	0.648 %	6700.277328491211
1000	0.2	32	|	310	-1	squared_l2
0.05 %	0.128 %	0.2326 %	0.35442 %	|	0.29 %	0.67 %	0.454 %	0.88 %	0.82 %	0.6475 %	7807.183265686035
1000	0.2	32	|	400	-1	squared_l2
0.05 %	0.128 %	0.2324 %	0.35384 %	|	0.29 %	0.67 %	0.454 %	0.88 %	0.819 %	0.6468 %	9399.056434631348
1000	0.2	32	|	500	-1	squared_l2
0.05 %	0.128 %	0.2325 %	0.35364 %	|	0.29 %	0.67 %	0.454 %	0.88 %	0.819 %	0.6467 %	10987.234115600586
1000	0.2	32	|	800	-1	squared_l2
0.05 %	0.128 %	0.2325 %	0.35349 %	|	0.29 %	0.67 %	0.454 %	0.88 %	0.819 %	0.6467 %	16504.12082672119
1000	0.2	32	|	1000	-1	squared_l2
0.05 %	0.128 %	0.2324 %	0.35347 %	|	0.29 %	0.67 %	0.454 %	0.88 %	0.819 %	0.6467 %	20309.54360961914
1000	0.2	16	|	1	-1	squared_l2
0.02 %	0.059 %	0.1325 %	0.16333 %	|	0.12 %	0.27 %	0.212 %	0.43 %	0.324 %	0.2723 %	1029.8967361450195
1000	0.2	16	|	2	-1	squared_l2
0.02 %	0.054 %	0.1403 %	0.24262 %	|	0.12 %	0.36 %	0.245 %	0.56 %	0.494 %	0.4073 %	1282.1435928344727
1000	0.2	16	|	4	-1	squared_l2
0.02 %	0.049 %	0.1413 %	0.2728 %	|	0.07 %	0.3 %	0.239 %	0.68 %	0.596 %	0.4787 %	1531.7440032958984
1000	0.2	16	|	8	-1	squared_l2
0.01 %	0.052 %	0.1298 %	0.27218 %	|	0.07 %	0.3 %	0.228 %	0.67 %	0.641 %	0.4856 %	1774.6686935424805
1000	0.2	16	|	16	-1	squared_l2
0.03 %	0.054 %	0.1197 %	0.25506 %	|	0.1 %	0.31 %	0.214 %	0.71 %	0.616 %	0.4536 %	2095.317840576172
1000	0.2	16	|	25	-1	squared_l2
0.03 %	0.049 %	0.1152 %	0.24518 %	|	0.08 %	0.3 %	0.205 %	0.69 %	0.598 %	0.4388 %	2311.110496520996
1000	0.2	16	|	30	-1	squared_l2
0.03 %	0.049 %	0.1124 %	0.23866 %	|	0.08 %	0.28 %	0.198 %	0.66 %	0.589 %	0.4276 %	2464.31827545166
1000	0.2	16	|	35	-1	squared_l2
0.03 %	0.047 %	0.1101 %	0.23415 %	|	0.07 %	0.29 %	0.198 %	0.63 %	0.578 %	0.4185 %	2565.3600692749023
1000	0.2	16	|	40	-1	squared_l2
0.04 %	0.049 %	0.1094 %	0.23135 %	|	0.08 %	0.3 %	0.199 %	0.64 %	0.574 %	0.4136 %	2656.698226928711
1000	0.2	16	|	45	-1	squared_l2
0.04 %	0.049 %	0.1087 %	0.22851 %	|	0.08 %	0.3 %	0.198 %	0.64 %	0.565 %	0.4085 %	2743.697166442871
1000	0.2	16	|	50	-1	squared_l2
0.04 %	0.049 %	0.1081 %	0.22665 %	|	0.08 %	0.31 %	0.199 %	0.64 %	0.563 %	0.4058 %	2836.2035751342773
1000	0.2	16	|	55	-1	squared_l2
0.04 %	0.048 %	0.1068 %	0.2244 %	|	0.08 %	0.3 %	0.195 %	0.64 %	0.561 %	0.4026 %	2904.5581817626953
1000	0.2	16	|	60	-1	squared_l2
0.04 %	0.048 %	0.106 %	0.2227 %	|	0.08 %	0.3 %	0.195 %	0.64 %	0.557 %	0.3997 %	2973.055839538574
1000	0.2	16	|	65	-1	squared_l2
0.04 %	0.048 %	0.1058 %	0.22128 %	|	0.08 %	0.3 %	0.197 %	0.64 %	0.557 %	0.396 %	3069.758415222168
1000	0.2	16	|	75	-1	squared_l2
0.04 %	0.048 %	0.1051 %	0.21914 %	|	0.08 %	0.3 %	0.194 %	0.64 %	0.551 %	0.3928 %	3218.555450439453
1000	0.2	16	|	90	-1	squared_l2
0.04 %	0.047 %	0.1044 %	0.21613 %	|	0.08 %	0.3 %	0.194 %	0.64 %	0.55 %	0.3879 %	3439.5217895507812
1000	0.2	16	|	110	-1	squared_l2
0.04 %	0.047 %	0.104 %	0.21388 %	|	0.08 %	0.3 %	0.192 %	0.63 %	0.544 %	0.384 %	3667.306900024414
1000	0.2	16	|	130	-1	squared_l2
0.04 %	0.047 %	0.1033 %	0.21166 %	|	0.08 %	0.3 %	0.191 %	0.63 %	0.538 %	0.3807 %	3958.2252502441406
1000	0.2	16	|	150	-1	squared_l2
0.04 %	0.047 %	0.1029 %	0.2105 %	|	0.08 %	0.3 %	0.191 %	0.63 %	0.536 %	0.3791 %	4187.226295471191
1000	0.2	16	|	170	-1	squared_l2
0.04 %	0.047 %	0.1027 %	0.20971 %	|	0.08 %	0.3 %	0.189 %	0.63 %	0.534 %	0.3779 %	4454.922676086426
1000	0.2	16	|	200	-1	squared_l2
0.04 %	0.047 %	0.1027 %	0.20862 %	|	0.08 %	0.3 %	0.189 %	0.63 %	0.532 %	0.3762 %	4796.457290649414
1000	0.2	16	|	220	-1	squared_l2
0.04 %	0.047 %	0.1024 %	0.20799 %	|	0.08 %	0.3 %	0.189 %	0.63 %	0.531 %	0.3746 %	5020.403861999512
1000	0.2	16	|	250	-1	squared_l2
0.04 %	0.047 %	0.1023 %	0.20757 %	|	0.08 %	0.3 %	0.189 %	0.63 %	0.53 %	0.3741 %	5365.657806396484
1000	0.2	16	|	310	-1	squared_l2
0.04 %	0.047 %	0.102 %	0.20678 %	|	0.08 %	0.3 %	0.189 %	0.63 %	0.528 %	0.3734 %	6010.38932800293
1000	0.2	16	|	400	-1	squared_l2
0.04 %	0.047 %	0.1017 %	0.20617 %	|	0.08 %	0.3 %	0.189 %	0.63 %	0.528 %	0.3731 %	7191.801071166992
1000	0.2	16	|	500	-1	squared_l2
0.04 %	0.047 %	0.1017 %	0.20583 %	|	0.08 %	0.3 %	0.189 %	0.63 %	0.528 %	0.3723 %	8282.995223999023
1000	0.2	16	|	800	-1	squared_l2
0.04 %	0.047 %	0.1017 %	0.20561 %	|	0.08 %	0.3 %	0.189 %	0.63 %	0.528 %	0.3721 %	11568.474769592285
1000	0.2	16	|	1000	-1	squared_l2
0.04 %	0.047 %	0.1017 %	0.20558 %	|	0.08 %	0.3 %	0.189 %	0.63 %	0.528 %	0.3721 %	14032.411575317383
1000	0.4	256	|	1	-1	squared_l2
0.39 %	0.322 %	0.2745 %	0.1698 %	|	0.43 %	0.43 %	0.325 %	0.43 %	0.325 %	0.2753 %	1241.0163879394531
1000	0.4	256	|	2	-1	squared_l2
0.5 %	0.491 %	0.4363 %	0.29752 %	|	0.57 %	0.57 %	0.51 %	0.57 %	0.51 %	0.441 %	1619.9350357055664
1000	0.4	256	|	4	-1	squared_l2
0.62 %	0.627 %	0.5802 %	0.43293 %	|	0.72 %	0.72 %	0.664 %	0.72 %	0.664 %	0.5923 %	2021.0981369018555
1000	0.4	256	|	8	-1	squared_l2
0.69 %	0.744 %	0.7041 %	0.57905 %	|	0.81 %	0.81 %	0.811 %	0.81 %	0.811 %	0.7275 %	2591.681480407715
1000	0.4	256	|	16	-1	squared_l2
0.78 %	0.803 %	0.7977 %	0.71606 %	|	0.92 %	0.92 %	0.9 %	0.92 %	0.9 %	0.8402 %	3590.846061706543
1000	0.4	256	|	25	-1	squared_l2
0.79 %	0.825 %	0.8412 %	0.78792 %	|	0.93 %	0.93 %	0.934 %	0.93 %	0.934 %	0.895 %	4637.598991394043
1000	0.4	256	|	30	-1	squared_l2
0.79 %	0.835 %	0.8547 %	0.81483 %	|	0.93 %	0.93 %	0.946 %	0.93 %	0.946 %	0.9143 %	5212.306976318359
1000	0.4	256	|	35	-1	squared_l2
0.8 %	0.842 %	0.863 %	0.8333 %	|	0.94 %	0.94 %	0.956 %	0.94 %	0.956 %	0.926 %	5810.117721557617
1000	0.4	256	|	40	-1	squared_l2
0.81 %	0.848 %	0.8725 %	0.84953 %	|	0.96 %	0.96 %	0.964 %	0.96 %	0.964 %	0.9385 %	6402.802467346191
1000	0.4	256	|	45	-1	squared_l2
0.82 %	0.848 %	0.8777 %	0.86055 %	|	0.97 %	0.97 %	0.966 %	0.97 %	0.966 %	0.9456 %	6963.157653808594
1000	0.4	256	|	50	-1	squared_l2
0.84 %	0.851 %	0.8816 %	0.86812 %	|	0.99 %	0.99 %	0.97 %	0.99 %	0.97 %	0.9513 %	7532.978057861328
1000	0.4	256	|	55	-1	squared_l2
0.84 %	0.853 %	0.8846 %	0.8754 %	|	0.99 %	0.99 %	0.973 %	0.99 %	0.973 %	0.956 %	8076.953887939453
1000	0.4	256	|	60	-1	squared_l2
0.84 %	0.853 %	0.8867 %	0.8821 %	|	0.99 %	0.99 %	0.973 %	0.99 %	0.973 %	0.9613 %	8581.066131591797
1000	0.4	256	|	65	-1	squared_l2
0.84 %	0.853 %	0.8895 %	0.88752 %	|	0.99 %	0.99 %	0.978 %	0.99 %	0.978 %	0.966 %	9130.88321685791
1000	0.4	256	|	75	-1	squared_l2
0.84 %	0.858 %	0.8923 %	0.89633 %	|	1.0 %	1.0 %	0.985 %	1.0 %	0.985 %	0.9721 %	10180.282592773438
1000	0.4	256	|	90	-1	squared_l2
0.84 %	0.861 %	0.8968 %	0.90478 %	|	1.0 %	1.0 %	0.991 %	1.0 %	0.991 %	0.9792 %	11687.207221984863
1000	0.4	256	|	110	-1	squared_l2
0.84 %	0.864 %	0.9001 %	0.91334 %	|	1.0 %	1.0 %	0.995 %	1.0 %	0.995 %	0.9855 %	13696.074485778809
1000	0.4	256	|	130	-1	squared_l2
0.84 %	0.864 %	0.9019 %	0.91848 %	|	1.0 %	1.0 %	0.995 %	1.0 %	0.995 %	0.9889 %	15668.702125549316
1000	0.4	256	|	150	-1	squared_l2
0.84 %	0.864 %	0.9032 %	0.9216 %	|	1.0 %	1.0 %	0.996 %	1.0 %	0.996 %	0.9916 %	17680.811882019043
1000	0.4	256	|	170	-1	squared_l2
0.84 %	0.864 %	0.904 %	0.9241 %	|	1.0 %	1.0 %	0.996 %	1.0 %	0.996 %	0.9936 %	19631.361961364746
1000	0.4	256	|	200	-1	squared_l2
0.84 %	0.864 %	0.9053 %	0.92595 %	|	1.0 %	1.0 %	0.997 %	1.0 %	0.997 %	0.9956 %	22546.26750946045
1000	0.4	256	|	220	-1	squared_l2
0.84 %	0.865 %	0.9055 %	0.92676 %	|	1.0 %	1.0 %	0.998 %	1.0 %	0.998 %	0.996 %	24432.63530731201
1000	0.4	256	|	250	-1	squared_l2
0.84 %	0.866 %	0.9061 %	0.92774 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9974 %	27363.4672164917
1000	0.4	256	|	310	-1	squared_l2
0.84 %	0.867 %	0.9068 %	0.92917 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9992 %	33133.10146331787
1000	0.4	256	|	400	-1	squared_l2
0.84 %	0.867 %	0.9071 %	0.92982 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	42092.180252075195
1000	0.4	256	|	500	-1	squared_l2
