Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.879 %	0.9176 %	0.93894 %	0.945447 %	|	0.998 %	0.998 %	0.9958 %	0.998 %	0.9958 %	0.99342 %	10171.36287689209
400	128	256	|	128	-1	squared_l2
0.88 %	0.9202 %	0.94167 %	0.953135 %	|	0.999 %	0.999 %	0.9995 %	0.999 %	0.9995 %	0.99918 %	19691.027402877808
400	128	256	|	192	-1	squared_l2
0.881 %	0.9203 %	0.94194 %	0.954044 %	|	1.0 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.99991 %	28404.562950134277
400	128	256	|	256	-1	squared_l2
0.881 %	0.9204 %	0.94197 %	0.954214 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99999 %	37590.556621551514
400	256	256	|	1	-1	squared_l2
0.489 %	0.4536 %	0.38889 %	0.278398 %	|	0.491 %	0.491 %	0.4541 %	0.491 %	0.4541 %	0.38896 %	405.0867557525635
400	256	256	|	2	-1	squared_l2
0.669 %	0.6306 %	0.55266 %	0.42264 %	|	0.674 %	0.674 %	0.6323 %	0.674 %	0.6323 %	0.55285 %	739.2983436584473
400	256	256	|	4	-1	squared_l2
0.809 %	0.7758 %	0.70853 %	0.586727 %	|	0.818 %	0.818 %	0.7792 %	0.818 %	0.7792 %	0.7091 %	1416.4714813232422
400	256	256	|	8	-1	squared_l2
0.904 %	0.8802 %	0.8401 %	0.744312 %	|	0.913 %	0.913 %	0.8868 %	0.913 %	0.8868 %	0.84168 %	2783.9066982269287
400	256	256	|	16	-1	squared_l2
0.956 %	0.9392 %	0.92343 %	0.864771 %	|	0.966 %	0.966 %	0.9504 %	0.966 %	0.9504 %	0.92721 %	5221.086025238037
400	256	256	|	32	-1	squared_l2
0.978 %	0.9721 %	0.96858 %	0.942101 %	|	0.99 %	0.99 %	0.986 %	0.99 %	0.986 %	0.97535 %	10084.619522094727
400	256	256	|	64	-1	squared_l2
0.985 %	0.9799 %	0.9836 %	0.978095 %	|	0.998 %	0.998 %	0.9958 %	0.998 %	0.9958 %	0.99342 %	19582.245349884033
400	256	256	|	128	-1	squared_l2
0.986 %	0.9828 %	0.98747 %	0.989413 %	|	0.999 %	0.999 %	0.9995 %	0.999 %	0.9995 %	0.99918 %	37751.001596450806
400	256	256	|	192	-1	squared_l2
0.987 %	0.9831 %	0.9879 %	0.990661 %	|	1.0 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.99991 %	54951.73239707947
400	256	256	|	256	-1	squared_l2
0.987 %	0.9832 %	0.98795 %	0.99085 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99999 %	73784.99555587769
500	32	256	|	1	-1	squared_l2
0.241 %	0.3266 %	0.32253 %	0.252124 %	|	0.454 %	0.467 %	0.4354 %	0.467 %	0.4363 %	0.36778 %	101.03034973144531
500	32	256	|	2	-1	squared_l2
0.302 %	0.4066 %	0.42262 %	0.371 %	|	0.628 %	0.657 %	0.5966 %	0.657 %	0.5992 %	0.52125 %	137.05778121948242
500	32	256	|	4	-1	squared_l2
0.327 %	0.466 %	0.50287 %	0.486068 %	|	0.737 %	0.796 %	0.7522 %	0.796 %	0.759 %	0.68315 %	225.8138656616211
500	32	256	|	8	-1	squared_l2
0.348 %	0.4971 %	0.5514 %	0.56758 %	|	0.821 %	0.901 %	0.8556 %	0.901 %	0.8698 %	0.8196 %	403.59020233154297
500	32	256	|	16	-1	squared_l2
0.354 %	0.5126 %	0.57411 %	0.614002 %	|	0.85 %	0.958 %	0.9184 %	0.959 %	0.9439 %	0.912 %	734.4255447387695
500	32	256	|	32	-1	squared_l2
0.358 %	0.5173 %	0.58247 %	0.634641 %	|	0.863 %	0.981 %	0.9442 %	0.987 %	0.9799 %	0.95979 %	1381.0949325561523
500	32	256	|	64	-1	squared_l2
0.358 %	0.5188 %	0.58517 %	0.641895 %	|	0.866 %	0.989 %	0.9541 %	0.996 %	0.9953 %	0.97956 %	2624.8104572296143
500	32	256	|	128	-1	squared_l2
0.358 %	0.5188 %	0.58555 %	0.643524 %	|	0.867 %	0.992 %	0.9557 %	0.999 %	0.9992 %	0.98477 %	5123.072147369385
500	32	256	|	192	-1	squared_l2
0.358 %	0.5188 %	0.58561 %	0.643694 %	|	0.867 %	0.992 %	0.9558 %	1.0 %	0.9998 %	0.98554 %	7598.469972610474
500	32	256	|	256	-1	squared_l2
0.358 %	0.5188 %	0.58561 %	0.643715 %	|	0.867 %	0.992 %	0.9558 %	1.0 %	0.9999 %	0.98562 %	9887.195110321045
500	64	256	|	1	-1	squared_l2
0.361 %	0.4031 %	0.35863 %	0.255019 %	|	0.467 %	0.467 %	0.4363 %	0.467 %	0.4363 %	0.36778 %	139.77980613708496
500	64	256	|	2	-1	squared_l2
0.487 %	0.5311 %	0.49801 %	0.387999 %	|	0.657 %	0.657 %	0.5992 %	0.657 %	0.5992 %	0.52126 %	207.37004280090332
500	64	256	|	4	-1	squared_l2
0.56 %	0.6391 %	0.62884 %	0.541856 %	|	0.796 %	0.796 %	0.759 %	0.796 %	0.759 %	0.68336 %	371.934175491333
500	64	256	|	8	-1	squared_l2
0.622 %	0.6999 %	0.72093 %	0.676226 %	|	0.9 %	0.901 %	0.8698 %	0.901 %	0.8698 %	0.82074 %	685.1089000701904
500	64	256	|	16	-1	squared_l2
0.645 %	0.7331 %	0.7703 %	0.766661 %	|	0.956 %	0.959 %	0.9439 %	0.959 %	0.9439 %	0.91586 %	1298.1574535369873
500	64	256	|	32	-1	squared_l2
0.657 %	0.7466 %	0.79164 %	0.81283 %	|	0.984 %	0.987 %	0.9799 %	0.987 %	0.9799 %	0.96748 %	2456.4907550811768
500	64	256	|	64	-1	squared_l2
0.659 %	0.7519 %	0.79972 %	0.831846 %	|	0.992 %	0.996 %	0.9951 %	0.996 %	0.9954 %	0.99099 %	4730.740547180176
500	64	256	|	128	-1	squared_l2
0.66 %	0.7534 %	0.80159 %	0.837867 %	|	0.995 %	0.999 %	0.999 %	0.999 %	0.9993 %	0.99838 %	9013.30542564392
500	64	256	|	192	-1	squared_l2
0.661 %	0.7535 %	0.80181 %	0.838819 %	|	0.996 %	1.0 %	0.9996 %	1.0 %	0.9999 %	0.9997 %	13245.726585388184
500	64	256	|	256	-1	squared_l2
0.661 %	0.7535 %	0.80186 %	0.839015 %	|	0.996 %	1.0 %	0.9997 %	1.0 %	1.0 %	0.99995 %	17470.175743103027
500	128	256	|	1	-1	squared_l2
0.439 %	0.4307 %	0.36706 %	0.255259 %	|	0.467 %	0.467 %	0.4363 %	0.467 %	0.4363 %	0.36778 %	207.0467472076416
500	128	256	|	2	-1	squared_l2
0.607 %	0.5869 %	0.51893 %	0.389849 %	|	0.657 %	0.657 %	0.5992 %	0.657 %	0.5992 %	0.52126 %	339.3895626068115
500	128	256	|	4	-1	squared_l2
0.723 %	0.7328 %	0.67685 %	0.551688 %	|	0.796 %	0.796 %	0.759 %	0.796 %	0.759 %	0.68336 %	625.8563995361328
500	128	256	|	8	-1	squared_l2
0.817 %	0.8265 %	0.8049 %	0.708407 %	|	0.901 %	0.901 %	0.8698 %	0.901 %	0.8698 %	0.82074 %	1196.7275142669678
500	128	256	|	16	-1	squared_l2
0.861 %	0.8829 %	0.88595 %	0.832857 %	|	0.959 %	0.959 %	0.9439 %	0.959 %	0.9439 %	0.91586 %	2278.2294750213623
500	128	256	|	32	-1	squared_l2
0.884 %	0.9074 %	0.92403 %	0.907696 %	|	0.987 %	0.987 %	0.9799 %	0.987 %	0.9799 %	0.96748 %	4378.19242477417
500	128	256	|	64	-1	squared_l2
0.89 %	0.9165 %	0.93814 %	0.941839 %	|	0.996 %	0.996 %	0.9954 %	0.996 %	0.9954 %	0.991 %	8359.537124633789
500	128	256	|	128	-1	squared_l2
0.892 %	0.9193 %	0.94161 %	0.952474 %	|	0.999 %	0.999 %	0.9993 %	0.999 %	0.9993 %	0.99839 %	15961.401224136353
500	128	256	|	192	-1	squared_l2
0.893 %	0.9195 %	0.94221 %	0.954174 %	|	1.0 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.99971 %	23395.915269851685
500	128	256	|	256	-1	squared_l2
0.893 %	0.9195 %	0.94237 %	0.954551 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99996 %	30896.769285202026
500	256	256	|	1	-1	squared_l2
0.462 %	0.4357 %	0.36776 %	0.255274 %	|	0.467 %	0.467 %	0.4363 %	0.467 %	0.4363 %	0.36778 %	349.66039657592773
500	256	256	|	2	-1	squared_l2
0.65 %	0.5979 %	0.52112 %	0.389914 %	|	0.657 %	0.657 %	0.5992 %	0.657 %	0.5992 %	0.52126 %	608.3695888519287
500	256	256	|	4	-1	squared_l2
0.787 %	0.7561 %	0.68283 %	0.552231 %	|	0.796 %	0.796 %	0.759 %	0.796 %	0.759 %	0.68336 %	1173.370361328125
500	256	256	|	8	-1	squared_l2
0.889 %	0.8638 %	0.81941 %	0.711427 %	|	0.901 %	0.901 %	0.8698 %	0.901 %	0.8698 %	0.82074 %	2244.178295135498
500	256	256	|	16	-1	squared_l2
0.945 %	0.9345 %	0.91269 %	0.842323 %	|	0.959 %	0.959 %	0.9439 %	0.959 %	0.9439 %	0.91586 %	4242.598295211792
500	256	256	|	32	-1	squared_l2
0.973 %	0.9677 %	0.96152 %	0.927526 %	|	0.987 %	0.987 %	0.9799 %	0.987 %	0.9799 %	0.96748 %	8372.910499572754
500	256	256	|	64	-1	squared_l2
0.982 %	0.9812 %	0.98169 %	0.972138 %	|	0.996 %	0.996 %	0.9954 %	0.996 %	0.9954 %	0.991 %	16284.30461883545
500	256	256	|	128	-1	squared_l2
0.985 %	0.9843 %	0.98696 %	0.987787 %	|	0.999 %	0.999 %	0.9993 %	0.999 %	0.9993 %	0.99839 %	31050.172805786133
500	256	256	|	192	-1	squared_l2
0.986 %	0.9846 %	0.98775 %	0.990176 %	|	1.0 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.99971 %	45098.02842140198
500	256	256	|	256	-1	squared_l2
0.986 %	0.9847 %	0.9879 %	0.990611 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99996 %	59008.73923301697
600	32	256	|	1	-1	squared_l2
0.263 %	0.3113 %	0.30207 %	0.229251 %	|	0.434 %	0.447 %	0.4045 %	0.448 %	0.405 %	0.33878 %	95.07012367248535
600	32	256	|	2	-1	squared_l2
0.332 %	0.4038 %	0.41246 %	0.35087 %	|	0.6 %	0.622 %	0.5757 %	0.623 %	0.5782 %	0.50084 %	121.41084671020508
600	32	256	|	4	-1	squared_l2
0.368 %	0.4651 %	0.49552 %	0.470426 %	|	0.732 %	0.769 %	0.7297 %	0.77 %	0.7365 %	0.66396 %	201.02238655090332
600	32	256	|	8	-1	squared_l2
0.392 %	0.5015 %	0.54665 %	0.557061 %	|	0.829 %	0.896 %	0.8471 %	0.898 %	0.8619 %	0.80094 %	356.8868637084961
600	32	256	|	16	-1	squared_l2
0.395 %	0.5148 %	0.57202 %	0.608132 %	|	0.858 %	0.946 %	0.9115 %	0.948 %	0.9352 %	0.89883 %	650.5832672119141
600	32	256	|	32	-1	squared_l2
0.398 %	0.5193 %	0.58171 %	0.632354 %	|	0.873 %	0.98 %	0.9415 %	0.985 %	0.9741 %	0.95293 %	1219.4688320159912
600	32	256	|	64	-1	squared_l2
0.399 %	0.5208 %	0.58495 %	0.64149 %	|	0.875 %	0.987 %	0.9538 %	0.994 %	0.9941 %	0.97801 %	2317.399501800537
600	32	256	|	128	-1	squared_l2
0.4 %	0.5212 %	0.58547 %	0.643793 %	|	0.878 %	0.993 %	0.9559 %	1.0 %	0.9994 %	0.98432 %	4452.194929122925
600	32	256	|	192	-1	squared_l2
0.4 %	0.5212 %	0.58547 %	0.644061 %	|	0.878 %	0.993 %	0.956 %	1.0 %	0.9997 %	0.98535 %	6552.904844284058
600	32	256	|	256	-1	squared_l2
0.4 %	0.5212 %	0.58547 %	0.6441 %	|	0.878 %	0.993 %	0.956 %	1.0 %	0.9999 %	0.98554 %	8636.6548538208
600	32	256	|	512	-1	squared_l2
0.4 %	0.5212 %	0.58547 %	0.644111 %	|	0.878 %	0.993 %	0.956 %	1.0 %	0.9999 %	0.98558 %	17099.108934402466
600	64	256	|	1	-1	squared_l2
0.352 %	0.3761 %	0.33198 %	0.230739 %	|	0.448 %	0.448 %	0.405 %	0.448 %	0.405 %	0.33878 %	131.0417652130127
600	64	256	|	2	-1	squared_l2
0.477 %	0.5167 %	0.48046 %	0.36257 %	|	0.623 %	0.623 %	0.5782 %	0.623 %	0.5782 %	0.50085 %	184.4344139099121
600	64	256	|	4	-1	squared_l2
0.555 %	0.6256 %	0.61456 %	0.517124 %	|	0.77 %	0.77 %	0.7365 %	0.77 %	0.7365 %	0.66403 %	325.90341567993164
600	64	256	|	8	-1	squared_l2
0.626 %	0.7009 %	0.7086 %	0.655826 %	|	0.896 %	0.898 %	0.8619 %	0.898 %	0.8619 %	0.80182 %	594.785213470459
600	64	256	|	16	-1	squared_l2
0.646 %	0.7328 %	0.76426 %	0.753638 %	|	0.944 %	0.948 %	0.9351 %	0.948 %	0.9352 %	0.90216 %	1125.870943069458
600	64	256	|	32	-1	squared_l2
0.662 %	0.7483 %	0.7899 %	0.806622 %	|	0.98 %	0.985 %	0.974 %	0.985 %	0.9741 %	0.96001 %	2144.090414047241
600	64	256	|	64	-1	squared_l2
0.664 %	0.7553 %	0.80035 %	0.829389 %	|	0.987 %	0.994 %	0.9939 %	0.994 %	0.9941 %	0.98872 %	4113.007307052612
600	64	256	|	128	-1	squared_l2
0.666 %	0.7561 %	0.80279 %	0.837177 %	|	0.993 %	1.0 %	0.9992 %	1.0 %	0.9994 %	0.99768 %	7925.835371017456
600	64	256	|	192	-1	squared_l2
0.666 %	0.7561 %	0.80316 %	0.838454 %	|	0.993 %	1.0 %	0.9995 %	1.0 %	0.9998 %	0.99947 %	11781.902551651001
600	64	256	|	256	-1	squared_l2
0.666 %	0.7561 %	0.80325 %	0.838774 %	|	0.993 %	1.0 %	0.9997 %	1.0 %	1.0 %	0.99986 %	15457.973957061768
600	64	256	|	512	-1	squared_l2
0.666 %	0.7561 %	0.80327 %	0.838904 %	|	0.993 %	1.0 %	0.9997 %	1.0 %	1.0 %	1.0 %	30100.252628326416
600	128	256	|	1	-1	squared_l2
0.422 %	0.4003 %	0.33823 %	0.230896 %	|	0.448 %	0.448 %	0.405 %	0.448 %	0.405 %	0.33878 %	186.16104125976562
600	128	256	|	2	-1	squared_l2
0.584 %	0.5675 %	0.49903 %	0.363662 %	|	0.623 %	0.623 %	0.5782 %	0.623 %	0.5782 %	0.50085 %	297.71995544433594
600	128	256	|	4	-1	squared_l2
0.715 %	0.7145 %	0.65859 %	0.524402 %	|	0.77 %	0.77 %	0.7365 %	0.77 %	0.7365 %	0.66403 %	540.8129692077637
600	128	256	|	8	-1	squared_l2
0.821 %	0.8217 %	0.78836 %	0.682702 %	|	0.898 %	0.898 %	0.8619 %	0.898 %	0.8619 %	0.80182 %	1039.8468971252441
600	128	256	|	16	-1	squared_l2
0.858 %	0.8787 %	0.87571 %	0.81316 %	|	0.948 %	0.948 %	0.9352 %	0.948 %	0.9352 %	0.90216 %	1984.2565059661865
600	128	256	|	32	-1	squared_l2
0.891 %	0.9047 %	0.91965 %	0.897126 %	|	0.985 %	0.985 %	0.9741 %	0.985 %	0.9741 %	0.96001 %	3741.3651943206787
600	128	256	|	64	-1	squared_l2
0.899 %	0.917 %	0.93716 %	0.937849 %	|	0.994 %	0.994 %	0.9941 %	0.994 %	0.9941 %	0.98872 %	7158.090829849243
600	128	256	|	128	-1	squared_l2
0.905 %	0.9205 %	0.9417 %	0.951683 %	|	1.0 %	1.0 %	0.9994 %	1.0 %	0.9994 %	0.99768 %	14264.509916305542
600	128	256	|	192	-1	squared_l2
0.905 %	0.9207 %	0.94245 %	0.95404 %	|	1.0 %	1.0 %	0.9998 %	1.0 %	0.9998 %	0.99947 %	20895.63250541687
600	128	256	|	256	-1	squared_l2
0.905 %	0.9209 %	0.94258 %	0.954677 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99986 %	26530.717134475708
600	128	256	|	512	-1	squared_l2
0.905 %	0.9209 %	0.94263 %	0.954933 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	52669.485330581665
600	256	256	|	1	-1	squared_l2
0.446 %	0.4047 %	0.33872 %	0.230909 %	|	0.448 %	0.448 %	0.405 %	0.448 %	0.405 %	0.33878 %	299.4823455810547
600	256	256	|	2	-1	squared_l2
0.621 %	0.5771 %	0.50066 %	0.363703 %	|	0.623 %	0.623 %	0.5782 %	0.623 %	0.5782 %	0.50085 %	530.8897495269775
600	256	256	|	4	-1	squared_l2
0.763 %	0.7339 %	0.66362 %	0.52476 %	|	0.77 %	0.77 %	0.7365 %	0.77 %	0.7365 %	0.66403 %	998.1718063354492
600	256	256	|	8	-1	squared_l2
0.888 %	0.8562 %	0.80068 %	0.684937 %	|	0.898 %	0.898 %	0.8619 %	0.898 %	0.8619 %	0.80182 %	1947.9880332946777
600	256	256	|	16	-1	squared_l2
0.937 %	0.9257 %	0.89966 %	0.820771 %	|	0.948 %	0.948 %	0.9352 %	0.948 %	0.9352 %	0.90216 %	3769.5024013519287
600	256	256	|	32	-1	squared_l2
0.973 %	0.9605 %	0.95467 %	0.914566 %	|	0.985 %	0.985 %	0.9741 %	0.985 %	0.9741 %	0.96001 %	7262.651681900024
600	256	256	|	64	-1	squared_l2
0.982 %	0.9774 %	0.9801 %	0.96612 %	|	0.994 %	0.994 %	0.9941 %	0.994 %	0.9941 %	0.98872 %	13929.805517196655
600	256	256	|	128	-1	squared_l2
0.988 %	0.9818 %	0.9867 %	0.986298 %	|	1.0 %	1.0 %	0.9994 %	1.0 %	0.9994 %	0.99768 %	26062.823057174683
600	256	256	|	192	-1	squared_l2
0.988 %	0.9821 %	0.98777 %	0.989611 %	|	1.0 %	1.0 %	0.9998 %	1.0 %	0.9998 %	0.99947 %	38619.13013458252
600	256	256	|	256	-1	squared_l2
0.988 %	0.9822 %	0.98795 %	0.99043 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99986 %	50755.611419677734
600	256	256	|	512	-1	squared_l2
0.988 %	0.9822 %	0.98802 %	0.990753 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	101187.83068656921
