Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
0.204 %	0.3426 %	0.44858 %	0.559166 %	|	0.635 %	0.944 %	0.8177 %	0.999 %	0.9906 %	0.92747 %	446.38895988464355
2000	0.2	64	|	1500	-1	squared_l2
0.204 %	0.3426 %	0.44857 %	0.559159 %	|	0.635 %	0.944 %	0.8177 %	0.999 %	0.9906 %	0.92746 %	520.4873085021973
2000	0.2	64	|	1750	-1	squared_l2
0.204 %	0.3426 %	0.44857 %	0.559154 %	|	0.635 %	0.944 %	0.8177 %	0.999 %	0.9906 %	0.92745 %	606.5294742584229
2000	0.2	64	|	1900	-1	squared_l2
0.204 %	0.3426 %	0.44857 %	0.559154 %	|	0.635 %	0.944 %	0.8177 %	0.999 %	0.9906 %	0.92745 %	580.963134765625
2000	0.2	64	|	2000	-1	squared_l2
0.204 %	0.3426 %	0.44857 %	0.559154 %	|	0.635 %	0.944 %	0.8177 %	0.999 %	0.9906 %	0.92745 %	608.7193489074707
2000	0.2	32	|	1	-1	squared_l2
0.058 %	0.1248 %	0.16873 %	0.123896 %	|	0.22 %	0.341 %	0.2767 %	0.361 %	0.3097 %	0.22849 %	22.463560104370117
2000	0.2	32	|	2	-1	squared_l2
0.071 %	0.14 %	0.21325 %	0.207408 %	|	0.261 %	0.47 %	0.3666 %	0.526 %	0.4543 %	0.35486 %	25.179386138916016
2000	0.2	32	|	4	-1	squared_l2
0.074 %	0.1498 %	0.24022 %	0.298163 %	|	0.283 %	0.547 %	0.4329 %	0.655 %	0.6032 %	0.49505 %	26.8704891204834
2000	0.2	32	|	8	-1	squared_l2
0.079 %	0.1514 %	0.25117 %	0.356606 %	|	0.298 %	0.599 %	0.4644 %	0.784 %	0.7297 %	0.60814 %	33.91313552856445
2000	0.2	32	|	16	-1	squared_l2
0.076 %	0.1495 %	0.25251 %	0.381737 %	|	0.297 %	0.619 %	0.4751 %	0.853 %	0.8051 %	0.67087 %	44.10600662231445
2000	0.2	32	|	25	-1	squared_l2
0.078 %	0.1471 %	0.24946 %	0.385272 %	|	0.304 %	0.63 %	0.4725 %	0.891 %	0.8315 %	0.68645 %	51.64813995361328
2000	0.2	32	|	30	-1	squared_l2
0.077 %	0.1454 %	0.24785 %	0.385008 %	|	0.304 %	0.627 %	0.4723 %	0.894 %	0.8397 %	0.69005 %	56.3206672668457
2000	0.2	32	|	35	-1	squared_l2
0.075 %	0.145 %	0.24649 %	0.384376 %	|	0.306 %	0.625 %	0.4702 %	0.901 %	0.8437 %	0.69126 %	55.052757263183594
2000	0.2	32	|	40	-1	squared_l2
0.075 %	0.1428 %	0.24562 %	0.383445 %	|	0.301 %	0.629 %	0.4681 %	0.908 %	0.8449 %	0.69148 %	44.81029510498047
2000	0.2	32	|	45	-1	squared_l2
0.075 %	0.1417 %	0.24496 %	0.382317 %	|	0.299 %	0.628 %	0.4691 %	0.912 %	0.8484 %	0.69088 %	45.17960548400879
2000	0.2	32	|	50	-1	squared_l2
0.074 %	0.1413 %	0.24369 %	0.381129 %	|	0.298 %	0.628 %	0.4679 %	0.916 %	0.8489 %	0.69022 %	47.99318313598633
2000	0.2	32	|	55	-1	squared_l2
0.074 %	0.1405 %	0.24254 %	0.380393 %	|	0.297 %	0.627 %	0.4668 %	0.916 %	0.849 %	0.68945 %	50.11129379272461
2000	0.2	32	|	60	-1	squared_l2
0.073 %	0.1403 %	0.2421 %	0.379352 %	|	0.296 %	0.625 %	0.4658 %	0.913 %	0.8493 %	0.68864 %	78.21035385131836
2000	0.2	32	|	65	-1	squared_l2
0.073 %	0.1402 %	0.24137 %	0.378209 %	|	0.296 %	0.628 %	0.4652 %	0.913 %	0.8491 %	0.68736 %	52.66213417053223
2000	0.2	32	|	75	-1	squared_l2
0.072 %	0.1403 %	0.24015 %	0.376334 %	|	0.296 %	0.628 %	0.4635 %	0.914 %	0.8495 %	0.68586 %	53.44533920288086
2000	0.2	32	|	90	-1	squared_l2
0.072 %	0.1399 %	0.23864 %	0.374263 %	|	0.296 %	0.626 %	0.4602 %	0.914 %	0.848 %	0.68365 %	71.38609886169434
2000	0.2	32	|	110	-1	squared_l2
0.072 %	0.14 %	0.23776 %	0.371909 %	|	0.295 %	0.624 %	0.4596 %	0.912 %	0.8464 %	0.68048 %	63.66682052612305
2000	0.2	32	|	130	-1	squared_l2
0.071 %	0.1395 %	0.23706 %	0.37013 %	|	0.295 %	0.622 %	0.4577 %	0.913 %	0.8453 %	0.67799 %	70.84441184997559
2000	0.2	32	|	150	-1	squared_l2
0.071 %	0.1391 %	0.23654 %	0.368651 %	|	0.295 %	0.622 %	0.4571 %	0.909 %	0.8429 %	0.67585 %	74.40900802612305
2000	0.2	32	|	170	-1	squared_l2
0.071 %	0.1392 %	0.2361 %	0.367488 %	|	0.295 %	0.62 %	0.456 %	0.909 %	0.8414 %	0.67437 %	77.12364196777344
2000	0.2	32	|	200	-1	squared_l2
0.071 %	0.1385 %	0.23558 %	0.366118 %	|	0.295 %	0.62 %	0.4552 %	0.905 %	0.8405 %	0.67268 %	71.92826271057129
2000	0.2	32	|	220	-1	squared_l2
0.072 %	0.1386 %	0.23538 %	0.365398 %	|	0.296 %	0.621 %	0.4548 %	0.906 %	0.8398 %	0.67173 %	72.3733901977539
2000	0.2	32	|	250	-1	squared_l2
0.072 %	0.1385 %	0.2351 %	0.364518 %	|	0.295 %	0.621 %	0.4546 %	0.902 %	0.8385 %	0.67043 %	92.14568138122559
2000	0.2	32	|	310	-1	squared_l2
0.072 %	0.1384 %	0.23459 %	0.363197 %	|	0.295 %	0.62 %	0.4536 %	0.901 %	0.8376 %	0.66884 %	131.17456436157227
2000	0.2	32	|	400	-1	squared_l2
0.072 %	0.1384 %	0.23419 %	0.362145 %	|	0.294 %	0.619 %	0.4534 %	0.901 %	0.8372 %	0.66735 %	116.76645278930664
2000	0.2	32	|	500	-1	squared_l2
0.072 %	0.1384 %	0.23403 %	0.361478 %	|	0.294 %	0.619 %	0.4527 %	0.901 %	0.8364 %	0.66621 %	161.5912914276123
2000	0.2	32	|	800	-1	squared_l2
0.072 %	0.1384 %	0.23382 %	0.360722 %	|	0.294 %	0.619 %	0.4527 %	0.9 %	0.8356 %	0.66508 %	220.9615707397461
2000	0.2	32	|	1000	-1	squared_l2
0.072 %	0.1384 %	0.23377 %	0.360535 %	|	0.294 %	0.618 %	0.4525 %	0.9 %	0.8355 %	0.66481 %	269.06394958496094
2000	0.2	32	|	1250	-1	squared_l2
0.072 %	0.1384 %	0.23372 %	0.360431 %	|	0.294 %	0.618 %	0.4524 %	0.9 %	0.8353 %	0.6647 %	325.3445625305176
2000	0.2	32	|	1500	-1	squared_l2
0.072 %	0.1384 %	0.23372 %	0.360404 %	|	0.294 %	0.618 %	0.4524 %	0.9 %	0.8353 %	0.66466 %	341.3834571838379
2000	0.2	32	|	1750	-1	squared_l2
0.072 %	0.1384 %	0.23371 %	0.360395 %	|	0.294 %	0.618 %	0.4524 %	0.9 %	0.8353 %	0.66465 %	385.44511795043945
2000	0.2	32	|	1900	-1	squared_l2
0.072 %	0.1384 %	0.23371 %	0.360395 %	|	0.294 %	0.618 %	0.4524 %	0.9 %	0.8353 %	0.66465 %	409.1329574584961
2000	0.2	32	|	2000	-1	squared_l2
0.072 %	0.1384 %	0.23371 %	0.360395 %	|	0.294 %	0.618 %	0.4524 %	0.9 %	0.8353 %	0.66465 %	429.98218536376953
2000	0.2	16	|	1	-1	squared_l2
0.026 %	0.0672 %	0.13213 %	0.123873 %	|	0.11 %	0.297 %	0.2251 %	0.361 %	0.3097 %	0.22848 %	23.467540740966797
2000	0.2	16	|	2	-1	squared_l2
0.027 %	0.0704 %	0.15004 %	0.204111 %	|	0.129 %	0.364 %	0.2649 %	0.521 %	0.4511 %	0.35171 %	31.88610076904297
2000	0.2	16	|	4	-1	squared_l2
0.029 %	0.0696 %	0.15278 %	0.271172 %	|	0.118 %	0.371 %	0.2742 %	0.639 %	0.583 %	0.46465 %	29.137849807739258
2000	0.2	16	|	8	-1	squared_l2
0.028 %	0.0654 %	0.14643 %	0.294414 %	|	0.125 %	0.383 %	0.2671 %	0.719 %	0.6495 %	0.51428 %	22.053241729736328
2000	0.2	16	|	16	-1	squared_l2
0.026 %	0.0606 %	0.13467 %	0.287561 %	|	0.117 %	0.356 %	0.2479 %	0.722 %	0.6537 %	0.50643 %	30.10392189025879
2000	0.2	16	|	25	-1	squared_l2
0.026 %	0.0548 %	0.12665 %	0.275049 %	|	0.114 %	0.345 %	0.2363 %	0.71 %	0.635 %	0.48584 %	46.17953300476074
2000	0.2	16	|	30	-1	squared_l2
0.026 %	0.0538 %	0.12395 %	0.269804 %	|	0.111 %	0.335 %	0.2317 %	0.697 %	0.6274 %	0.47706 %	34.264564514160156
2000	0.2	16	|	35	-1	squared_l2
0.027 %	0.0537 %	0.122 %	0.264847 %	|	0.11 %	0.332 %	0.2287 %	0.692 %	0.6205 %	0.46899 %	39.249420166015625
2000	0.2	16	|	40	-1	squared_l2
0.027 %	0.0535 %	0.12012 %	0.260478 %	|	0.109 %	0.333 %	0.2266 %	0.685 %	0.6127 %	0.46182 %	43.726205825805664
2000	0.2	16	|	45	-1	squared_l2
0.028 %	0.0526 %	0.11859 %	0.256661 %	|	0.104 %	0.331 %	0.2233 %	0.679 %	0.6058 %	0.45519 %	44.15559768676758
2000	0.2	16	|	50	-1	squared_l2
0.028 %	0.052 %	0.11705 %	0.253382 %	|	0.103 %	0.324 %	0.2209 %	0.671 %	0.5985 %	0.44958 %	57.31391906738281
2000	0.2	16	|	55	-1	squared_l2
0.028 %	0.0516 %	0.11602 %	0.250481 %	|	0.103 %	0.322 %	0.219 %	0.668 %	0.594 %	0.44495 %	63.67850303649902
2000	0.2	16	|	60	-1	squared_l2
0.028 %	0.0512 %	0.11512 %	0.247912 %	|	0.101 %	0.318 %	0.2172 %	0.663 %	0.5901 %	0.44056 %	47.01972007751465
2000	0.2	16	|	65	-1	squared_l2
0.028 %	0.0508 %	0.1142 %	0.245581 %	|	0.101 %	0.319 %	0.216 %	0.661 %	0.5866 %	0.43654 %	45.0291633605957
2000	0.2	16	|	75	-1	squared_l2
0.027 %	0.0505 %	0.11295 %	0.241452 %	|	0.1 %	0.318 %	0.2145 %	0.656 %	0.578 %	0.42924 %	63.74335289001465
2000	0.2	16	|	90	-1	squared_l2
0.024 %	0.0499 %	0.11139 %	0.237028 %	|	0.1 %	0.314 %	0.2116 %	0.65 %	0.5683 %	0.4214 %	53.956031799316406
2000	0.2	16	|	110	-1	squared_l2
0.023 %	0.0497 %	0.10984 %	0.23287 %	|	0.098 %	0.314 %	0.2092 %	0.643 %	0.5616 %	0.41486 %	47.40023612976074
2000	0.2	16	|	130	-1	squared_l2
0.023 %	0.0494 %	0.10878 %	0.22977 %	|	0.098 %	0.308 %	0.2062 %	0.643 %	0.5561 %	0.40951 %	48.87557029724121
2000	0.2	16	|	150	-1	squared_l2
0.023 %	0.0495 %	0.10802 %	0.22743 %	|	0.098 %	0.304 %	0.2056 %	0.641 %	0.5519 %	0.40528 %	76.77316665649414
2000	0.2	16	|	170	-1	squared_l2
0.023 %	0.0496 %	0.10756 %	0.22565 %	|	0.098 %	0.302 %	0.2049 %	0.639 %	0.5487 %	0.40225 %	70.40166854858398
2000	0.2	16	|	200	-1	squared_l2
0.022 %	0.0491 %	0.10664 %	0.223564 %	|	0.098 %	0.298 %	0.203 %	0.63 %	0.5448 %	0.39888 %	69.34070587158203
2000	0.2	16	|	220	-1	squared_l2
0.022 %	0.0489 %	0.10644 %	0.222364 %	|	0.098 %	0.297 %	0.2027 %	0.631 %	0.5421 %	0.39706 %	84.4278335571289
2000	0.2	16	|	250	-1	squared_l2
0.022 %	0.0487 %	0.10612 %	0.221093 %	|	0.098 %	0.296 %	0.2018 %	0.629 %	0.5398 %	0.39536 %	89.99252319335938
2000	0.2	16	|	310	-1	squared_l2
0.022 %	0.0485 %	0.10556 %	0.219367 %	|	0.098 %	0.296 %	0.2011 %	0.625 %	0.536 %	0.39251 %	81.6640853881836
2000	0.2	16	|	400	-1	squared_l2
0.022 %	0.0485 %	0.1052 %	0.217928 %	|	0.098 %	0.296 %	0.2001 %	0.623 %	0.5338 %	0.3905 %	109.94744300842285
2000	0.2	16	|	500	-1	squared_l2
0.022 %	0.0485 %	0.10506 %	0.216905 %	|	0.098 %	0.296 %	0.2 %	0.62 %	0.532 %	0.38885 %	133.93783569335938
2000	0.2	16	|	800	-1	squared_l2
0.022 %	0.0482 %	0.10475 %	0.215857 %	|	0.098 %	0.296 %	0.1997 %	0.617 %	0.5296 %	0.38725 %	187.98422813415527
2000	0.2	16	|	1000	-1	squared_l2
0.022 %	0.0483 %	0.10467 %	0.215677 %	|	0.098 %	0.295 %	0.1996 %	0.617 %	0.5291 %	0.38697 %	227.92553901672363
2000	0.2	16	|	1250	-1	squared_l2
0.022 %	0.0483 %	0.10463 %	0.215561 %	|	0.098 %	0.295 %	0.1995 %	0.617 %	0.529 %	0.38682 %	262.0728015899658
2000	0.2	16	|	1500	-1	squared_l2
0.022 %	0.0483 %	0.10462 %	0.21552 %	|	0.098 %	0.295 %	0.1994 %	0.617 %	0.529 %	0.38675 %	295.1953411102295
2000	0.2	16	|	1750	-1	squared_l2
0.022 %	0.0483 %	0.10464 %	0.215496 %	|	0.098 %	0.295 %	0.1994 %	0.617 %	0.529 %	0.38672 %	358.6280345916748
2000	0.2	16	|	1900	-1	squared_l2
0.022 %	0.0483 %	0.10464 %	0.215495 %	|	0.098 %	0.295 %	0.1994 %	0.617 %	0.529 %	0.3867 %	340.2109146118164
2000	0.2	16	|	2000	-1	squared_l2
0.022 %	0.0483 %	0.10464 %	0.215495 %	|	0.098 %	0.295 %	0.1994 %	0.617 %	0.529 %	0.38671 %	402.7667045593262
2000	0.4	256	|	1	-1	squared_l2
0.338 %	0.3039 %	0.22817 %	0.123929 %	|	0.361 %	0.361 %	0.3097 %	0.361 %	0.3097 %	0.2285 %	27.530670166015625
2000	0.4	256	|	2	-1	squared_l2
0.483 %	0.4386 %	0.35399 %	0.210231 %	|	0.526 %	0.526 %	0.4546 %	0.526 %	0.4546 %	0.35555 %	37.076711654663086
2000	0.4	256	|	4	-1	squared_l2
0.579 %	0.5765 %	0.50046 %	0.333756 %	|	0.657 %	0.657 %	0.608 %	0.657 %	0.608 %	0.50575 %	41.70823097229004
2000	0.4	256	|	8	-1	squared_l2
0.674 %	0.6929 %	0.64043 %	0.482301 %	|	0.796 %	0.796 %	0.7479 %	0.796 %	0.7479 %	0.65591 %	42.81330108642578
2000	0.4	256	|	16	-1	squared_l2
0.744 %	0.7754 %	0.7564 %	0.63311 %	|	0.884 %	0.884 %	0.8563 %	0.884 %	0.8563 %	0.78758 %	64.32485580444336
2000	0.4	256	|	25	-1	squared_l2
0.784 %	0.8108 %	0.81032 %	0.720787 %	|	0.936 %	0.936 %	0.9069 %	0.936 %	0.9069 %	0.85468 %	54.941654205322266
2000	0.4	256	|	30	-1	squared_l2
0.784 %	0.8215 %	0.82889 %	0.753735 %	|	0.941 %	0.941 %	0.9246 %	0.941 %	0.9246 %	0.87863 %	71.2578296661377
2000	0.4	256	|	35	-1	squared_l2
0.791 %	0.8302 %	0.84194 %	0.778316 %	|	0.953 %	0.953 %	0.9378 %	0.953 %	0.9378 %	0.89611 %	84.0909481048584
2000	0.4	256	|	40	-1	squared_l2
0.798 %	0.8359 %	0.85239 %	0.798786 %	|	0.962 %	0.962 %	0.9464 %	0.962 %	0.9464 %	0.91037 %	97.41473197937012
2000	0.4	256	|	45	-1	squared_l2
0.804 %	0.8415 %	0.86013 %	0.814747 %	|	0.968 %	0.968 %	0.9547 %	0.968 %	0.9547 %	0.92153 %	77.21686363220215
2000	0.4	256	|	50	-1	squared_l2
0.807 %	0.8444 %	0.86647 %	0.828282 %	|	0.973 %	0.973 %	0.9597 %	0.973 %	0.9597 %	0.9307 %	103.23596000671387
2000	0.4	256	|	55	-1	squared_l2
0.81 %	0.8469 %	0.87168 %	0.839337 %	|	0.976 %	0.976 %	0.9645 %	0.976 %	0.9645 %	0.93818 %	118.39699745178223
2000	0.4	256	|	60	-1	squared_l2
0.811 %	0.8493 %	0.8761 %	0.84874 %	|	0.977 %	0.977 %	0.9686 %	0.977 %	0.9686 %	0.94491 %	129.47368621826172
2000	0.4	256	|	65	-1	squared_l2
0.815 %	0.8519 %	0.8795 %	0.856496 %	|	0.983 %	0.983 %	0.9721 %	0.983 %	0.9721 %	0.95027 %	103.89494895935059
2000	0.4	256	|	75	-1	squared_l2
0.818 %	0.8552 %	0.88498 %	0.869795 %	|	0.986 %	0.986 %	0.9775 %	0.986 %	0.9775 %	0.95934 %	133.10599327087402
2000	0.4	256	|	90	-1	squared_l2
0.821 %	0.8585 %	0.89057 %	0.883767 %	|	0.989 %	0.989 %	0.9823 %	0.989 %	0.9823 %	0.96874 %	151.96824073791504
2000	0.4	256	|	110	-1	squared_l2
0.823 %	0.8623 %	0.89552 %	0.896526 %	|	0.992 %	0.992 %	0.9881 %	0.992 %	0.9881 %	0.97725 %	146.66461944580078
2000	0.4	256	|	130	-1	squared_l2
0.826 %	0.8637 %	0.89868 %	0.905032 %	|	0.995 %	0.995 %	0.9909 %	0.995 %	0.9909 %	0.98265 %	160.63284873962402
2000	0.4	256	|	150	-1	squared_l2
0.829 %	0.8651 %	0.90049 %	0.910776 %	|	0.998 %	0.998 %	0.993 %	0.998 %	0.993 %	0.98626 %	180.0525188446045
2000	0.4	256	|	170	-1	squared_l2
0.829 %	0.8661 %	0.90199 %	0.914973 %	|	0.998 %	0.998 %	0.9944 %	0.998 %	0.9944 %	0.98914 %	199.9983787536621
2000	0.4	256	|	200	-1	squared_l2
0.829 %	0.8671 %	0.90379 %	0.919427 %	|	0.998 %	0.998 %	0.9964 %	0.998 %	0.9964 %	0.99225 %	229.11548614501953
2000	0.4	256	|	220	-1	squared_l2
0.831 %	0.8674 %	0.9046 %	0.921526 %	|	1.0 %	1.0 %	0.9973 %	1.0 %	0.9973 %	0.99379 %	260.76698303222656
2000	0.4	256	|	250	-1	squared_l2
0.831 %	0.8676 %	0.90546 %	0.923814 %	|	1.0 %	1.0 %	0.998 %	1.0 %	0.998 %	0.99554 %	305.7832717895508
2000	0.4	256	|	310	-1	squared_l2
0.831 %	0.8676 %	0.90628 %	0.926657 %	|	1.0 %	1.0 %	0.9988 %	1.0 %	0.9988 %	0.99732 %	356.673002243042
2000	0.4	256	|	400	-1	squared_l2
0.831 %	0.868 %	0.90684 %	0.928682 %	|	1.0 %	1.0 %	0.9995 %	1.0 %	0.9995 %	0.99869 %	423.8588809967041
2000	0.4	256	|	500	-1	squared_l2
0.831 %	0.8681 %	0.9071 %	0.929758 %	|	1.0 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.99939 %	531.4488410949707
2000	0.4	256	|	800	-1	squared_l2
0.831 %	0.8682 %	0.9073 %	0.930611 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99992 %	849.9650955200195
2000	0.4	256	|	1000	-1	squared_l2
0.831 %	0.8682 %	0.90734 %	0.930735 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99998 %	1016.4248943328857
2000	0.4	256	|	1250	-1	squared_l2
0.831 %	0.8682 %	0.90734 %	0.930776 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1303.6835193634033
2000	0.4	256	|	1500	-1	squared_l2
0.831 %	0.8682 %	0.90734 %	0.930785 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1468.8067436218262
2000	0.4	256	|	1750	-1	squared_l2
0.831 %	0.8682 %	0.90734 %	0.930784 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1722.663402557373
2000	0.4	256	|	1900	-1	squared_l2
0.831 %	0.8682 %	0.90734 %	0.930785 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1856.5561771392822
2000	0.4	256	|	2000	-1	squared_l2
0.831 %	0.8682 %	0.90734 %	0.930785 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1960.9348773956299
2000	0.4	128	|	1	-1	squared_l2
0.249 %	0.2681 %	0.22203 %	0.123929 %	|	0.358 %	0.361 %	0.3095 %	0.361 %	0.3097 %	0.2285 %	17.785072326660156
2000	0.4	128	|	2	-1	squared_l2
0.334 %	0.3649 %	0.33381 %	0.210142 %	|	0.517 %	0.526 %	0.4537 %	0.526 %	0.4546 %	0.35555 %	25.35724639892578
2000	0.4	128	|	4	-1	squared_l2
0.383 %	0.4551 %	0.45115 %	0.331825 %	|	0.641 %	0.657 %	0.6061 %	0.657 %	0.608 %	0.50573 %	41.26143455505371
2000	0.4	128	|	8	-1	squared_l2
0.435 %	0.528 %	0.54945 %	0.468005 %	|	0.767 %	0.796 %	0.7445 %	0.796 %	0.7479 %	0.65585 %	52.28686332702637
2000	0.4	128	|	16	-1	squared_l2
0.465 %	0.5711 %	0.62037 %	0.589939 %	|	0.846 %	0.884 %	0.851 %	0.884 %	0.8563 %	0.78741 %	50.8878231048584
2000	0.4	128	|	25	-1	squared_l2
0.49 %	0.5874 %	0.65049 %	0.651781 %	|	0.89 %	0.936 %	0.9006 %	0.936 %	0.9069 %	0.8544 %	54.11696434020996
2000	0.4	128	|	30	-1	squared_l2
0.491 %	0.5926 %	0.6601 %	0.673343 %	|	0.892 %	0.941 %	0.9176 %	0.941 %	0.9246 %	0.87818 %	49.43680763244629
2000	0.4	128	|	35	-1	squared_l2
0.492 %	0.5969 %	0.66738 %	0.688867 %	|	0.903 %	0.953 %	0.9304 %	0.953 %	0.9378 %	0.8956 %	42.510986328125
2000	0.4	128	|	40	-1	squared_l2
0.497 %	0.5991 %	0.67259 %	0.701353 %	|	0.911 %	0.962 %	0.9384 %	0.962 %	0.9464 %	0.90979 %	42.2358512878418
2000	0.4	128	|	45	-1	squared_l2
0.497 %	0.6009 %	0.67674 %	0.710845 %	|	0.916 %	0.968 %	0.9464 %	0.968 %	0.9547 %	0.92088 %	44.85940933227539
2000	0.4	128	|	50	-1	squared_l2
0.5 %	0.6022 %	0.67972 %	0.718529 %	|	0.921 %	0.973 %	0.9513 %	0.973 %	0.9597 %	0.93002 %	67.73996353149414
2000	0.4	128	|	55	-1	squared_l2
0.5 %	0.6035 %	0.68222 %	0.724901 %	|	0.923 %	0.976 %	0.9559 %	0.976 %	0.9645 %	0.93744 %	70.75834274291992
2000	0.4	128	|	60	-1	squared_l2
0.5 %	0.6047 %	0.68455 %	0.730224 %	|	0.924 %	0.977 %	0.9598 %	0.977 %	0.9686 %	0.94411 %	70.13320922851562
2000	0.4	128	|	65	-1	squared_l2
0.502 %	0.606 %	0.68612 %	0.734493 %	|	0.93 %	0.983 %	0.9633 %	0.983 %	0.9721 %	0.94941 %	62.834978103637695
2000	0.4	128	|	75	-1	squared_l2
0.503 %	0.6068 %	0.68905 %	0.741512 %	|	0.933 %	0.986 %	0.9686 %	0.986 %	0.9775 %	0.95841 %	63.60745429992676
2000	0.4	128	|	90	-1	squared_l2
0.502 %	0.6081 %	0.69201 %	0.749042 %	|	0.931 %	0.989 %	0.9727 %	0.989 %	0.9823 %	0.96771 %	99.6396541595459
2000	0.4	128	|	110	-1	squared_l2
0.504 %	0.6104 %	0.69465 %	0.755732 %	|	0.933 %	0.992 %	0.9782 %	0.992 %	0.9881 %	0.97617 %	93.3234691619873
2000	0.4	128	|	130	-1	squared_l2
0.504 %	0.6112 %	0.69614 %	0.760329 %	|	0.936 %	0.995 %	0.9809 %	0.995 %	0.9909 %	0.9815 %	94.77090835571289
2000	0.4	128	|	150	-1	squared_l2
0.507 %	0.6114 %	0.69712 %	0.763217 %	|	0.939 %	0.998 %	0.9829 %	0.998 %	0.993 %	0.98502 %	108.52837562561035
2000	0.4	128	|	170	-1	squared_l2
0.507 %	0.6122 %	0.69788 %	0.765371 %	|	0.939 %	0.998 %	0.984 %	0.998 %	0.9944 %	0.98783 %	139.77408409118652
2000	0.4	128	|	200	-1	squared_l2
0.507 %	0.6128 %	0.69859 %	0.767685 %	|	0.939 %	0.998 %	0.9856 %	0.998 %	0.9964 %	0.99088 %	164.13569450378418
2000	0.4	128	|	220	-1	squared_l2
0.509 %	0.613 %	0.69906 %	0.768828 %	|	0.941 %	1.0 %	0.9864 %	1.0 %	0.9973 %	0.99236 %	181.56170845031738
2000	0.4	128	|	250	-1	squared_l2
0.509 %	0.6133 %	0.69951 %	0.769972 %	|	0.941 %	1.0 %	0.9871 %	1.0 %	0.998 %	0.99408 %	166.2437915802002
2000	0.4	128	|	310	-1	squared_l2
0.509 %	0.6136 %	0.6998 %	0.771499 %	|	0.941 %	1.0 %	0.9879 %	1.0 %	0.9988 %	0.99584 %	203.03034782409668
2000	0.4	128	|	400	-1	squared_l2
0.509 %	0.6137 %	0.70016 %	0.772523 %	|	0.941 %	1.0 %	0.9886 %	1.0 %	0.9995 %	0.99718 %	291.6834354400635
2000	0.4	128	|	500	-1	squared_l2
0.509 %	0.6137 %	0.70028 %	0.773077 %	|	0.941 %	1.0 %	0.989 %	1.0 %	0.9999 %	0.99784 %	312.78467178344727
2000	0.4	128	|	800	-1	squared_l2
0.509 %	0.6136 %	0.70037 %	0.773496 %	|	0.94 %	1.0 %	0.9891 %	1.0 %	1.0 %	0.99837 %	459.073543548584
2000	0.4	128	|	1000	-1	squared_l2
0.509 %	0.6136 %	0.70041 %	0.773545 %	|	0.94 %	1.0 %	0.9891 %	1.0 %	1.0 %	0.99843 %	545.048713684082
2000	0.4	128	|	1250	-1	squared_l2
0.509 %	0.6136 %	0.70041 %	0.77355 %	|	0.94 %	1.0 %	0.9891 %	1.0 %	1.0 %	0.99845 %	669.0044403076172
2000	0.4	128	|	1500	-1	squared_l2
0.509 %	0.6136 %	0.70041 %	0.773549 %	|	0.94 %	1.0 %	0.9891 %	1.0 %	1.0 %	0.99845 %	767.3754692077637
2000	0.4	128	|	1750	-1	squared_l2
0.509 %	0.6136 %	0.70041 %	0.773549 %	|	0.94 %	1.0 %	0.9891 %	1.0 %	1.0 %	0.99845 %	887.8004550933838
2000	0.4	128	|	1900	-1	squared_l2
0.509 %	0.6136 %	0.70041 %	0.773549 %	|	0.94 %	1.0 %	0.9891 %	1.0 %	1.0 %	0.99845 %	986.0570430755615
2000	0.4	128	|	2000	-1	squared_l2
0.509 %	0.6136 %	0.70041 %	0.773549 %	|	0.94 %	1.0 %	0.9891 %	1.0 %	1.0 %	0.99845 %	1057.3558807373047
2000	0.4	64	|	1	-1	squared_l2
0.11 %	0.1794 %	0.19473 %	0.123919 %	|	0.288 %	0.359 %	0.2994 %	0.361 %	0.3097 %	0.2285 %	17.98558235168457
2000	0.4	64	|	2	-1	squared_l2
0.125 %	0.2144 %	0.26519 %	0.209106 %	|	0.376 %	0.516 %	0.4261 %	0.526 %	0.4546 %	0.35544 %	25.270938873291016
2000	0.4	64	|	4	-1	squared_l2
0.142 %	0.241 %	0.31969 %	0.316427 %	|	0.413 %	0.618 %	0.5388 %	0.656 %	0.6077 %	0.50405 %	38.01321983337402
2000	0.4	64	|	8	-1	squared_l2
0.145 %	0.2587 %	0.35233 %	0.406328 %	|	0.45 %	0.723 %	0.6211 %	0.794 %	0.7458 %	0.64553 %	33.652544021606445
2000	0.4	64	|	16	-1	squared_l2
0.15 %	0.2621 %	0.36907 %	0.461625 %	|	0.462 %	0.778 %	0.6679 %	0.882 %	0.8506 %	0.75556 %	39.10207748413086
2000	0.4	64	|	25	-1	squared_l2
