Program: scann Topk: 1000 Num_split: 1 Batch: 1
L	Threashold	m	|	w	r	Metric
1000	0.2	64	|	50	-1	squared_l2
0.62 %	0.611 %	0.6858 %	0.73969 %	|	0.97 %	1.0 %	0.986 %	1.0 %	0.994 %	0.9833 %	3540.1344299316406
1000	0.2	64	|	55	-1	squared_l2
0.62 %	0.61 %	0.686 %	0.74179 %	|	0.97 %	1.0 %	0.986 %	1.0 %	0.994 %	0.9862 %	3696.0363388061523
1000	0.2	64	|	60	-1	squared_l2
0.62 %	0.611 %	0.6862 %	0.7434 %	|	0.97 %	1.0 %	0.989 %	1.0 %	0.997 %	0.9885 %	3884.458541870117
1000	0.2	64	|	65	-1	squared_l2
0.62 %	0.611 %	0.6865 %	0.74454 %	|	0.97 %	1.0 %	0.989 %	1.0 %	0.997 %	0.9894 %	4017.1384811401367
1000	0.2	64	|	75	-1	squared_l2
0.62 %	0.611 %	0.6871 %	0.74645 %	|	0.97 %	1.0 %	0.989 %	1.0 %	0.997 %	0.9927 %	4423.928260803223
1000	0.2	64	|	90	-1	squared_l2
0.62 %	0.611 %	0.6877 %	0.7478 %	|	0.97 %	1.0 %	0.989 %	1.0 %	0.998 %	0.9956 %	4915.308952331543
1000	0.2	64	|	110	-1	squared_l2
0.62 %	0.61 %	0.6884 %	0.74874 %	|	0.97 %	1.0 %	0.99 %	1.0 %	0.999 %	0.9969 %	5617.189407348633
1000	0.2	64	|	130	-1	squared_l2
0.62 %	0.611 %	0.6885 %	0.74927 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9978 %	6275.367736816406
1000	0.2	64	|	150	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74957 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9981 %	7032.275199890137
1000	0.2	64	|	170	-1	squared_l2
0.62 %	0.611 %	0.6882 %	0.74965 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9984 %	7733.345031738281
1000	0.2	64	|	200	-1	squared_l2
0.62 %	0.611 %	0.6882 %	0.74971 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	8695.101737976074
1000	0.2	64	|	220	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74976 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	9298.014640808105
1000	0.2	64	|	250	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74969 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	10302.80590057373
1000	0.2	64	|	310	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74969 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	12204.05101776123
1000	0.2	64	|	400	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74969 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	15237.33139038086
1000	0.2	64	|	500	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74969 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	18395.328521728516
1000	0.2	64	|	800	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74969 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	28075.480461120605
1000	0.2	64	|	1000	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74969 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	34910.77423095703
1000	0.2	32	|	1	-1	squared_l2
0.31 %	0.272 %	0.258 %	0.18169 %	|	0.42 %	0.45 %	0.384 %	0.45 %	0.388 %	0.3012 %	812.5543594360352
1000	0.2	32	|	2	-1	squared_l2
0.35 %	0.338 %	0.3461 %	0.28961 %	|	0.59 %	0.65 %	0.532 %	0.65 %	0.547 %	0.4492 %	1066.1840438842773
1000	0.2	32	|	4	-1	squared_l2
0.36 %	0.375 %	0.4196 %	0.41656 %	|	0.69 %	0.77 %	0.672 %	0.77 %	0.713 %	0.6236 %	1325.368881225586
1000	0.2	32	|	8	-1	squared_l2
0.39 %	0.407 %	0.4725 %	0.5121 %	|	0.79 %	0.92 %	0.801 %	0.92 %	0.865 %	0.775 %	1583.8384628295898
1000	0.2	32	|	16	-1	squared_l2
0.39 %	0.418 %	0.4931 %	0.56934 %	|	0.83 %	0.98 %	0.865 %	0.98 %	0.946 %	0.8753 %	1904.2015075683594
1000	0.2	32	|	25	-1	squared_l2
0.39 %	0.417 %	0.5009 %	0.58983 %	|	0.83 %	0.97 %	0.875 %	0.99 %	0.97 %	0.9191 %	2186.56063079834
1000	0.2	32	|	30	-1	squared_l2
0.39 %	0.422 %	0.5018 %	0.5947 %	|	0.83 %	0.97 %	0.878 %	0.99 %	0.984 %	0.931 %	2327.609062194824
1000	0.2	32	|	35	-1	squared_l2
0.39 %	0.422 %	0.5024 %	0.59791 %	|	0.83 %	0.97 %	0.882 %	0.99 %	0.988 %	0.9385 %	2456.021308898926
1000	0.2	32	|	40	-1	squared_l2
0.39 %	0.423 %	0.5025 %	0.59995 %	|	0.84 %	0.98 %	0.884 %	1.0 %	0.991 %	0.9433 %	2585.172653198242
1000	0.2	32	|	45	-1	squared_l2
0.39 %	0.422 %	0.5021 %	0.60173 %	|	0.84 %	0.98 %	0.882 %	1.0 %	0.992 %	0.9469 %	2689.5761489868164
1000	0.2	32	|	50	-1	squared_l2
0.39 %	0.422 %	0.5023 %	0.60264 %	|	0.84 %	0.97 %	0.881 %	1.0 %	0.992 %	0.9488 %	2825.307846069336
1000	0.2	32	|	55	-1	squared_l2
0.39 %	0.422 %	0.5017 %	0.60301 %	|	0.84 %	0.97 %	0.879 %	1.0 %	0.992 %	0.95 %	2912.2114181518555
1000	0.2	32	|	60	-1	squared_l2
0.39 %	0.421 %	0.5022 %	0.60386 %	|	0.84 %	0.97 %	0.879 %	1.0 %	0.993 %	0.9519 %	3020.334243774414
1000	0.2	32	|	65	-1	squared_l2
0.39 %	0.421 %	0.502 %	0.60402 %	|	0.84 %	0.97 %	0.877 %	1.0 %	0.993 %	0.9528 %	3117.990493774414
1000	0.2	32	|	75	-1	squared_l2
0.39 %	0.421 %	0.5019 %	0.60448 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.993 %	0.9534 %	3328.251838684082
1000	0.2	32	|	90	-1	squared_l2
0.39 %	0.421 %	0.502 %	0.60483 %	|	0.84 %	0.97 %	0.875 %	1.0 %	0.993 %	0.955 %	3602.7908325195312
1000	0.2	32	|	110	-1	squared_l2
0.39 %	0.419 %	0.5018 %	0.60491 %	|	0.84 %	0.97 %	0.875 %	1.0 %	0.995 %	0.9561 %	4002.499580383301
1000	0.2	32	|	130	-1	squared_l2
0.39 %	0.419 %	0.5017 %	0.60474 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.9562 %	4337.167739868164
1000	0.2	32	|	150	-1	squared_l2
0.39 %	0.419 %	0.5014 %	0.60461 %	|	0.84 %	0.97 %	0.875 %	1.0 %	0.996 %	0.9559 %	4761.672019958496
1000	0.2	32	|	170	-1	squared_l2
0.39 %	0.419 %	0.5014 %	0.60443 %	|	0.84 %	0.97 %	0.875 %	1.0 %	0.996 %	0.9561 %	5092.406272888184
1000	0.2	32	|	200	-1	squared_l2
0.39 %	0.419 %	0.5014 %	0.60424 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	5657.100677490234
1000	0.2	32	|	220	-1	squared_l2
0.39 %	0.419 %	0.5012 %	0.60418 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	5969.691276550293
1000	0.2	32	|	250	-1	squared_l2
0.39 %	0.419 %	0.5011 %	0.60412 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	6574.010848999023
1000	0.2	32	|	310	-1	squared_l2
0.39 %	0.419 %	0.501 %	0.60405 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	7680.916786193848
1000	0.2	32	|	400	-1	squared_l2
0.39 %	0.419 %	0.501 %	0.60403 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	9382.939338684082
1000	0.2	32	|	500	-1	squared_l2
0.39 %	0.419 %	0.501 %	0.60403 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	11084.961891174316
1000	0.2	32	|	800	-1	squared_l2
0.39 %	0.419 %	0.501 %	0.60403 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	16674.089431762695
1000	0.2	32	|	1000	-1	squared_l2
0.39 %	0.419 %	0.501 %	0.60403 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	20688.03310394287
1000	0.2	16	|	1	-1	squared_l2
0.15 %	0.192 %	0.2216 %	0.18083 %	|	0.35 %	0.45 %	0.365 %	0.45 %	0.388 %	0.301 %	815.4392242431641
1000	0.2	16	|	2	-1	squared_l2
0.19 %	0.22 %	0.2776 %	0.27949 %	|	0.42 %	0.63 %	0.478 %	0.65 %	0.546 %	0.4481 %	1059.4606399536133
1000	0.2	16	|	4	-1	squared_l2
0.24 %	0.243 %	0.3153 %	0.37436 %	|	0.47 %	0.74 %	0.565 %	0.77 %	0.708 %	0.61 %	1309.2279434204102
1000	0.2	16	|	8	-1	squared_l2
0.26 %	0.249 %	0.3377 %	0.43245 %	|	0.54 %	0.85 %	0.65 %	0.92 %	0.85 %	0.7316 %	1532.8645706176758
1000	0.2	16	|	16	-1	squared_l2
0.26 %	0.247 %	0.3446 %	0.46145 %	|	0.56 %	0.87 %	0.672 %	0.98 %	0.924 %	0.8013 %	1804.1610717773438
1000	0.2	16	|	25	-1	squared_l2
0.26 %	0.248 %	0.3443 %	0.46854 %	|	0.56 %	0.87 %	0.672 %	0.99 %	0.941 %	0.8264 %	2005.2194595336914
1000	0.2	16	|	30	-1	squared_l2
0.26 %	0.249 %	0.3429 %	0.4694 %	|	0.57 %	0.87 %	0.673 %	0.99 %	0.952 %	0.831 %	2104.926109313965
1000	0.2	16	|	35	-1	squared_l2
0.26 %	0.248 %	0.3429 %	0.46968 %	|	0.57 %	0.87 %	0.675 %	0.99 %	0.956 %	0.8336 %	2216.8397903442383
1000	0.2	16	|	40	-1	squared_l2
0.26 %	0.248 %	0.3416 %	0.46904 %	|	0.57 %	0.87 %	0.673 %	1.0 %	0.957 %	0.8323 %	2321.1240768432617
1000	0.2	16	|	45	-1	squared_l2
0.26 %	0.249 %	0.3418 %	0.46854 %	|	0.58 %	0.87 %	0.673 %	1.0 %	0.959 %	0.8322 %	2402.019500732422
1000	0.2	16	|	50	-1	squared_l2
0.26 %	0.248 %	0.3413 %	0.46858 %	|	0.58 %	0.87 %	0.67 %	1.0 %	0.958 %	0.8324 %	2507.2336196899414
1000	0.2	16	|	55	-1	squared_l2
0.26 %	0.247 %	0.3406 %	0.46814 %	|	0.58 %	0.87 %	0.669 %	1.0 %	0.957 %	0.8314 %	2547.1925735473633
1000	0.2	16	|	60	-1	squared_l2
0.26 %	0.247 %	0.3408 %	0.46749 %	|	0.58 %	0.87 %	0.668 %	1.0 %	0.955 %	0.8305 %	2634.3345642089844
1000	0.2	16	|	65	-1	squared_l2
0.26 %	0.246 %	0.34 %	0.46708 %	|	0.58 %	0.87 %	0.666 %	1.0 %	0.954 %	0.83 %	2692.890167236328
1000	0.2	16	|	75	-1	squared_l2
0.26 %	0.246 %	0.3402 %	0.46662 %	|	0.58 %	0.87 %	0.666 %	1.0 %	0.954 %	0.8295 %	2842.0209884643555
1000	0.2	16	|	90	-1	squared_l2
0.26 %	0.246 %	0.3396 %	0.46581 %	|	0.58 %	0.87 %	0.664 %	1.0 %	0.952 %	0.829 %	3019.9050903320312
1000	0.2	16	|	110	-1	squared_l2
0.26 %	0.246 %	0.3395 %	0.46521 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.954 %	0.8281 %	3279.2091369628906
1000	0.2	16	|	130	-1	squared_l2
0.26 %	0.246 %	0.3389 %	0.46454 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.952 %	0.8276 %	3564.310073852539
1000	0.2	16	|	150	-1	squared_l2
0.26 %	0.245 %	0.3385 %	0.46399 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8271 %	3801.727294921875
1000	0.2	16	|	170	-1	squared_l2
0.26 %	0.245 %	0.3385 %	0.46367 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.827 %	4027.4858474731445
1000	0.2	16	|	200	-1	squared_l2
0.26 %	0.245 %	0.3381 %	0.46335 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8266 %	4379.081726074219
1000	0.2	16	|	220	-1	squared_l2
0.26 %	0.245 %	0.3381 %	0.46327 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8266 %	4613.089561462402
1000	0.2	16	|	250	-1	squared_l2
0.26 %	0.245 %	0.338 %	0.4631 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8266 %	4925.346374511719
1000	0.2	16	|	310	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46293 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	5589.699745178223
1000	0.2	16	|	400	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.4629 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	6731.986999511719
1000	0.2	16	|	500	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46289 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	7856.607437133789
1000	0.2	16	|	800	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46289 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	10947.990417480469
1000	0.2	16	|	1000	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46289 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	13293.647766113281
1000	0.4	128	|	1	-1	squared_l2
0.38 %	0.373 %	0.3002 %	0.18213 %	|	0.45 %	0.45 %	0.388 %	0.45 %	0.388 %	0.3012 %	899.4817733764648
1000	0.4	128	|	2	-1	squared_l2
0.53 %	0.518 %	0.4437 %	0.29585 %	|	0.65 %	0.65 %	0.547 %	0.65 %	0.547 %	0.4492 %	1212.000846862793
1000	0.4	128	|	4	-1	squared_l2
0.62 %	0.635 %	0.604 %	0.45512 %	|	0.77 %	0.77 %	0.713 %	0.77 %	0.713 %	0.6241 %	1566.4100646972656
1000	0.4	128	|	8	-1	squared_l2
0.71 %	0.755 %	0.7361 %	0.62393 %	|	0.92 %	0.92 %	0.865 %	0.92 %	0.865 %	0.7819 %	1982.0451736450195
1000	0.4	128	|	16	-1	squared_l2
0.74 %	0.802 %	0.8179 %	0.76427 %	|	0.98 %	0.98 %	0.948 %	0.98 %	0.948 %	0.8927 %	2618.5989379882812
1000	0.4	128	|	25	-1	squared_l2
0.75 %	0.815 %	0.8466 %	0.83098 %	|	0.99 %	0.99 %	0.972 %	0.99 %	0.972 %	0.9438 %	3260.8747482299805
1000	0.4	128	|	30	-1	squared_l2
0.75 %	0.825 %	0.8538 %	0.85027 %	|	0.99 %	0.99 %	0.986 %	0.99 %	0.986 %	0.9583 %	3597.7840423583984
1000	0.4	128	|	35	-1	squared_l2
0.75 %	0.828 %	0.859 %	0.86345 %	|	0.99 %	0.99 %	0.991 %	0.99 %	0.991 %	0.969 %	3915.4529571533203
1000	0.4	128	|	40	-1	squared_l2
0.75 %	0.83 %	0.8615 %	0.87256 %	|	1.0 %	1.0 %	0.994 %	1.0 %	0.994 %	0.976 %	4261.469841003418
1000	0.4	128	|	45	-1	squared_l2
0.75 %	0.831 %	0.8653 %	0.87952 %	|	1.0 %	1.0 %	0.996 %	1.0 %	0.996 %	0.9818 %	4558.730125427246
1000	0.4	128	|	50	-1	squared_l2
0.75 %	0.831 %	0.8667 %	0.88433 %	|	1.0 %	1.0 %	0.996 %	1.0 %	0.996 %	0.9852 %	4888.89217376709
1000	0.4	128	|	55	-1	squared_l2
0.75 %	0.831 %	0.8673 %	0.88837 %	|	1.0 %	1.0 %	0.996 %	1.0 %	0.996 %	0.987 %	5183.720588684082
1000	0.4	128	|	60	-1	squared_l2
0.75 %	0.831 %	0.8683 %	0.89186 %	|	1.0 %	1.0 %	0.997 %	1.0 %	0.997 %	0.9896 %	5516.1237716674805
1000	0.4	128	|	65	-1	squared_l2
0.75 %	0.831 %	0.8694 %	0.89452 %	|	1.0 %	1.0 %	0.997 %	1.0 %	0.997 %	0.9914 %	5810.046195983887
1000	0.4	128	|	75	-1	squared_l2
0.75 %	0.831 %	0.8706 %	0.898 %	|	1.0 %	1.0 %	0.997 %	1.0 %	0.997 %	0.9939 %	6493.091583251953
1000	0.4	128	|	90	-1	squared_l2
0.75 %	0.831 %	0.8719 %	0.90166 %	|	1.0 %	1.0 %	0.997 %	1.0 %	0.997 %	0.9969 %	7441.806793212891
1000	0.4	128	|	110	-1	squared_l2
0.75 %	0.832 %	0.8724 %	0.90379 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9987 %	8655.977249145508
1000	0.4	128	|	130	-1	squared_l2
0.75 %	0.833 %	0.8725 %	0.90491 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9992 %	9760.570526123047
1000	0.4	128	|	150	-1	squared_l2
0.75 %	0.833 %	0.8725 %	0.9055 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9994 %	10988.354682922363
1000	0.4	128	|	170	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90587 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	12102.580070495605
1000	0.4	128	|	200	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90605 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	13864.08805847168
1000	0.4	128	|	220	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90612 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	14950.394630432129
1000	0.4	128	|	250	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90624 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	16758.68034362793
1000	0.4	128	|	310	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90629 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	20101.618766784668
1000	0.4	128	|	400	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90629 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	25321.459770202637
1000	0.4	128	|	500	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90629 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	30929.63695526123
1000	0.4	128	|	800	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90629 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	48047.23262786865
1000	0.4	128	|	1000	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90629 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	60402.655601501465
1000	0.4	64	|	1	-1	squared_l2
0.36 %	0.324 %	0.2872 %	0.18208 %	|	0.44 %	0.45 %	0.388 %	0.45 %	0.388 %	0.3012 %	1388.0014419555664
1000	0.4	64	|	2	-1	squared_l2
0.5 %	0.43 %	0.4086 %	0.29415 %	|	0.64 %	0.65 %	0.547 %	0.65 %	0.547 %	0.4492 %	1206.4218521118164
1000	0.4	64	|	4	-1	squared_l2
0.52 %	0.512 %	0.5254 %	0.44259 %	|	0.75 %	0.77 %	0.713 %	0.77 %	0.713 %	0.6241 %	1385.2119445800781
1000	0.4	64	|	8	-1	squared_l2
0.58 %	0.58 %	0.613 %	0.57909 %	|	0.89 %	0.92 %	0.864 %	0.92 %	0.865 %	0.7818 %	1675.7488250732422
1000	0.4	64	|	16	-1	squared_l2
0.61 %	0.605 %	0.656 %	0.67342 %	|	0.95 %	0.98 %	0.945 %	0.98 %	0.948 %	0.8922 %	2090.311050415039
1000	0.4	64	|	25	-1	squared_l2
0.61 %	0.606 %	0.6738 %	0.71121 %	|	0.96 %	0.99 %	0.966 %	0.99 %	0.972 %	0.9433 %	2444.9586868286133
1000	0.4	64	|	30	-1	squared_l2
0.61 %	0.609 %	0.6797 %	0.7217 %	|	0.96 %	0.99 %	0.98 %	0.99 %	0.986 %	0.9575 %	2625.3223419189453
1000	0.4	64	|	35	-1	squared_l2
0.61 %	0.611 %	0.6838 %	0.72826 %	|	0.96 %	0.99 %	0.983 %	0.99 %	0.991 %	0.9681 %	2794.003486633301
1000	0.4	64	|	40	-1	squared_l2
0.62 %	0.612 %	0.6851 %	0.73326 %	|	0.97 %	1.0 %	0.986 %	1.0 %	0.994 %	0.9751 %	2984.59529876709
1000	0.4	64	|	45	-1	squared_l2
0.62 %	0.613 %	0.6858 %	0.737 %	|	0.97 %	1.0 %	0.988 %	1.0 %	0.996 %	0.9807 %	3118.1812286376953
1000	0.4	64	|	50	-1	squared_l2
0.62 %	0.612 %	0.6862 %	0.73939 %	|	0.97 %	1.0 %	0.988 %	1.0 %	0.996 %	0.9841 %	3302.001953125
1000	0.4	64	|	55	-1	squared_l2
0.62 %	0.612 %	0.6864 %	0.74149 %	|	0.97 %	1.0 %	0.988 %	1.0 %	0.996 %	0.9859 %	3460.812568664551
1000	0.4	64	|	60	-1	squared_l2
0.62 %	0.611 %	0.6867 %	0.7435 %	|	0.97 %	1.0 %	0.989 %	1.0 %	0.997 %	0.9884 %	3620.8391189575195
1000	0.4	64	|	65	-1	squared_l2
0.62 %	0.611 %	0.6868 %	0.74467 %	|	0.97 %	1.0 %	0.988 %	1.0 %	0.997 %	0.9902 %	3752.303123474121
1000	0.4	64	|	75	-1	squared_l2
0.62 %	0.611 %	0.6868 %	0.74647 %	|	0.97 %	1.0 %	0.988 %	1.0 %	0.997 %	0.9926 %	4095.888137817383
1000	0.4	64	|	90	-1	squared_l2
0.62 %	0.611 %	0.6877 %	0.74765 %	|	0.97 %	1.0 %	0.988 %	1.0 %	0.997 %	0.9956 %	4529.142379760742
1000	0.4	64	|	110	-1	squared_l2
0.62 %	0.61 %	0.6886 %	0.74882 %	|	0.97 %	1.0 %	0.99 %	1.0 %	0.999 %	0.9974 %	5132.031440734863
1000	0.4	64	|	130	-1	squared_l2
0.62 %	0.611 %	0.6885 %	0.74933 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9979 %	5714.321136474609
1000	0.4	64	|	150	-1	squared_l2
0.62 %	0.611 %	0.6882 %	0.74953 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9981 %	6329.679489135742
1000	0.4	64	|	170	-1	squared_l2
0.62 %	0.611 %	0.6882 %	0.74964 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9986 %	6998.276710510254
1000	0.4	64	|	200	-1	squared_l2
0.62 %	0.611 %	0.6882 %	0.74971 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	8020.782470703125
1000	0.4	64	|	220	-1	squared_l2
0.62 %	0.611 %	0.6882 %	0.74975 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	8568.572998046875
1000	0.4	64	|	250	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74969 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	9444.642066955566
1000	0.4	64	|	310	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74969 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	11135.697364807129
1000	0.4	64	|	400	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74969 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	13813.066482543945
1000	0.4	64	|	500	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74969 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	16578.197479248047
1000	0.4	64	|	800	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74969 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	25151.681900024414
1000	0.4	64	|	1000	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74969 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	31272.077560424805
1000	0.4	32	|	1	-1	squared_l2
0.28 %	0.268 %	0.2554 %	0.178 %	|	0.41 %	0.44 %	0.39 %	0.44 %	0.393 %	0.2973 %	841.5460586547852
1000	0.4	32	|	2	-1	squared_l2
0.35 %	0.348 %	0.3438 %	0.28489 %	|	0.6 %	0.65 %	0.544 %	0.65 %	0.554 %	0.4427 %	1066.756248474121
1000	0.4	32	|	4	-1	squared_l2
0.37 %	0.387 %	0.4233 %	0.41692 %	|	0.7 %	0.78 %	0.704 %	0.78 %	0.741 %	0.6249 %	1336.4315032958984
1000	0.4	32	|	8	-1	squared_l2
0.4 %	0.405 %	0.4732 %	0.51458 %	|	0.78 %	0.91 %	0.809 %	0.91 %	0.868 %	0.777 %	1585.6266021728516
1000	0.4	32	|	16	-1	squared_l2
0.39 %	0.412 %	0.4895 %	0.57023 %	|	0.82 %	0.96 %	0.854 %	0.97 %	0.936 %	0.8739 %	1923.680305480957
1000	0.4	32	|	25	-1	squared_l2
0.39 %	0.418 %	0.5004 %	0.58988 %	|	0.83 %	0.96 %	0.879 %	0.99 %	0.973 %	0.9175 %	2199.3160247802734
1000	0.4	32	|	30	-1	squared_l2
0.39 %	0.421 %	0.5017 %	0.59489 %	|	0.83 %	0.96 %	0.879 %	0.99 %	0.984 %	0.9319 %	2356.3623428344727
1000	0.4	32	|	35	-1	squared_l2
0.39 %	0.421 %	0.503 %	0.59783 %	|	0.83 %	0.96 %	0.881 %	0.99 %	0.984 %	0.9385 %	2476.811408996582
1000	0.4	32	|	40	-1	squared_l2
0.39 %	0.42 %	0.504 %	0.60019 %	|	0.83 %	0.96 %	0.878 %	0.99 %	0.987 %	0.9442 %	2607.6555252075195
1000	0.4	32	|	45	-1	squared_l2
0.39 %	0.42 %	0.5037 %	0.60216 %	|	0.84 %	0.97 %	0.879 %	1.0 %	0.991 %	0.9477 %	2699.30362701416
1000	0.4	32	|	50	-1	squared_l2
0.39 %	0.42 %	0.5025 %	0.60283 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.991 %	0.9502 %	2841.043472290039
1000	0.4	32	|	55	-1	squared_l2
0.39 %	0.42 %	0.5029 %	0.60335 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.991 %	0.9523 %	2929.568290710449
1000	0.4	32	|	60	-1	squared_l2
0.39 %	0.42 %	0.5025 %	0.60379 %	|	0.84 %	0.97 %	0.877 %	1.0 %	0.992 %	0.9528 %	3063.3926391601562
1000	0.4	32	|	65	-1	squared_l2
0.39 %	0.421 %	0.5023 %	0.60411 %	|	0.84 %	0.97 %	0.877 %	1.0 %	0.993 %	0.9535 %	3125.286102294922
1000	0.4	32	|	75	-1	squared_l2
0.39 %	0.421 %	0.5024 %	0.60473 %	|	0.84 %	0.97 %	0.877 %	1.0 %	0.994 %	0.9541 %	3348.4935760498047
1000	0.4	32	|	90	-1	squared_l2
0.39 %	0.421 %	0.5021 %	0.60495 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.995 %	0.9552 %	3621.363639831543
1000	0.4	32	|	110	-1	squared_l2
