Program: scann Topk: 1000 Num_split: 1 Batch: 1
L	Threashold	m	|	w	r	Metric
1000	0.2	100	|	1000	-1	dot_product
0.67 %	0.805 %	0.8972 %	0.92326 %	|	0.95 %	1.0 %	0.997 %	1.0 %	1.0 %	0.9991 %	45888.18550109863
1000	0.2	50	|	1	-1	dot_product
0.22 %	0.333 %	0.3985 %	0.28163 %	|	0.44 %	0.47 %	0.46 %	0.47 %	0.461 %	0.426 %	607.3236465454102
1000	0.2	50	|	2	-1	dot_product
0.28 %	0.391 %	0.4871 %	0.43536 %	|	0.53 %	0.58 %	0.564 %	0.58 %	0.567 %	0.5468 %	740.9572601318359
1000	0.2	50	|	4	-1	dot_product
0.3 %	0.439 %	0.5668 %	0.57622 %	|	0.6 %	0.65 %	0.675 %	0.66 %	0.682 %	0.6691 %	804.4958114624023
1000	0.2	50	|	8	-1	dot_product
0.33 %	0.488 %	0.6274 %	0.67372 %	|	0.68 %	0.75 %	0.765 %	0.77 %	0.784 %	0.7787 %	897.1929550170898
1000	0.2	50	|	16	-1	dot_product
0.33 %	0.512 %	0.6542 %	0.7159 %	|	0.68 %	0.79 %	0.814 %	0.81 %	0.84 %	0.834 %	1078.8917541503906
1000	0.2	50	|	25	-1	dot_product
0.33 %	0.518 %	0.6624 %	0.73166 %	|	0.69 %	0.8 %	0.828 %	0.83 %	0.858 %	0.8532 %	1269.0067291259766
1000	0.2	50	|	30	-1	dot_product
0.33 %	0.52 %	0.6684 %	0.73572 %	|	0.69 %	0.8 %	0.834 %	0.83 %	0.864 %	0.8616 %	1378.3454895019531
1000	0.2	50	|	35	-1	dot_product
0.33 %	0.523 %	0.6707 %	0.73856 %	|	0.71 %	0.82 %	0.84 %	0.85 %	0.874 %	0.8671 %	1471.2333679199219
1000	0.2	50	|	40	-1	dot_product
0.33 %	0.524 %	0.6722 %	0.74079 %	|	0.72 %	0.83 %	0.843 %	0.86 %	0.878 %	0.8704 %	1559.5197677612305
1000	0.2	50	|	45	-1	dot_product
0.33 %	0.525 %	0.6735 %	0.74234 %	|	0.72 %	0.84 %	0.847 %	0.87 %	0.883 %	0.8752 %	1654.3149948120117
1000	0.2	50	|	50	-1	dot_product
0.32 %	0.526 %	0.6756 %	0.74445 %	|	0.72 %	0.84 %	0.852 %	0.87 %	0.889 %	0.8796 %	1759.0522766113281
1000	0.2	50	|	55	-1	dot_product
0.32 %	0.527 %	0.6776 %	0.74534 %	|	0.73 %	0.85 %	0.856 %	0.88 %	0.895 %	0.8829 %	1853.1084060668945
1000	0.2	50	|	60	-1	dot_product
0.32 %	0.527 %	0.6782 %	0.74596 %	|	0.73 %	0.86 %	0.86 %	0.89 %	0.899 %	0.8842 %	1972.2700119018555
1000	0.2	50	|	65	-1	dot_product
0.32 %	0.527 %	0.6788 %	0.74748 %	|	0.73 %	0.86 %	0.86 %	0.89 %	0.899 %	0.8875 %	2072.7157592773438
1000	0.2	50	|	75	-1	dot_product
0.32 %	0.529 %	0.6809 %	0.74872 %	|	0.74 %	0.87 %	0.864 %	0.9 %	0.903 %	0.8911 %	2279.5915603637695
1000	0.2	50	|	90	-1	dot_product
0.33 %	0.532 %	0.6828 %	0.75101 %	|	0.76 %	0.89 %	0.87 %	0.92 %	0.91 %	0.8958 %	2619.1234588623047
1000	0.2	50	|	110	-1	dot_product
0.33 %	0.532 %	0.6852 %	0.75262 %	|	0.76 %	0.89 %	0.875 %	0.92 %	0.915 %	0.9012 %	3092.503547668457
1000	0.2	50	|	130	-1	dot_product
0.33 %	0.534 %	0.6871 %	0.75399 %	|	0.76 %	0.89 %	0.878 %	0.92 %	0.919 %	0.9053 %	3549.623489379883
1000	0.2	50	|	150	-1	dot_product
0.33 %	0.535 %	0.6886 %	0.75547 %	|	0.76 %	0.89 %	0.882 %	0.92 %	0.924 %	0.909 %	4004.0969848632812
1000	0.2	50	|	170	-1	dot_product
0.33 %	0.536 %	0.6901 %	0.7568 %	|	0.76 %	0.89 %	0.887 %	0.93 %	0.932 %	0.9126 %	4517.817497253418
1000	0.2	50	|	200	-1	dot_product
0.33 %	0.537 %	0.6922 %	0.75839 %	|	0.76 %	0.89 %	0.894 %	0.93 %	0.939 %	0.9178 %	5250.1678466796875
1000	0.2	50	|	220	-1	dot_product
0.33 %	0.537 %	0.6929 %	0.75932 %	|	0.76 %	0.89 %	0.896 %	0.93 %	0.942 %	0.9194 %	5724.048614501953
1000	0.2	50	|	250	-1	dot_product
0.33 %	0.537 %	0.695 %	0.76058 %	|	0.76 %	0.89 %	0.898 %	0.93 %	0.944 %	0.9236 %	6463.2415771484375
1000	0.2	50	|	310	-1	dot_product
0.33 %	0.537 %	0.6978 %	0.76325 %	|	0.76 %	0.9 %	0.904 %	0.94 %	0.95 %	0.9322 %	8051.180839538574
1000	0.2	50	|	400	-1	dot_product
0.33 %	0.54 %	0.7005 %	0.76607 %	|	0.77 %	0.91 %	0.912 %	0.97 %	0.961 %	0.94 %	10319.161415100098
1000	0.2	50	|	500	-1	dot_product
0.33 %	0.54 %	0.7045 %	0.76909 %	|	0.77 %	0.91 %	0.916 %	0.97 %	0.968 %	0.9501 %	12703.585624694824
1000	0.2	50	|	800	-1	dot_product
0.33 %	0.543 %	0.7113 %	0.7762 %	|	0.77 %	0.92 %	0.927 %	0.99 %	0.99 %	0.9727 %	19687.747955322266
1000	0.2	50	|	1000	-1	dot_product
0.33 %	0.544 %	0.7139 %	0.78041 %	|	0.77 %	0.92 %	0.931 %	1.0 %	0.995 %	0.9837 %	23857.450485229492
1000	0.2	25	|	1	-1	dot_product
0.15 %	0.239 %	0.3475 %	0.2816 %	|	0.37 %	0.47 %	0.445 %	0.47 %	0.461 %	0.426 %	597.1908569335938
1000	0.2	25	|	2	-1	dot_product
0.17 %	0.263 %	0.4036 %	0.42009 %	|	0.41 %	0.58 %	0.529 %	0.58 %	0.567 %	0.5464 %	728.5594940185547
1000	0.2	25	|	4	-1	dot_product
0.18 %	0.282 %	0.4416 %	0.51171 %	|	0.46 %	0.65 %	0.6 %	0.65 %	0.68 %	0.6633 %	772.7384567260742
1000	0.2	25	|	8	-1	dot_product
0.19 %	0.309 %	0.4722 %	0.55878 %	|	0.5 %	0.7 %	0.659 %	0.76 %	0.775 %	0.756 %	837.9697799682617
1000	0.2	25	|	16	-1	dot_product
0.19 %	0.312 %	0.4816 %	0.5725 %	|	0.5 %	0.7 %	0.684 %	0.8 %	0.823 %	0.7971 %	962.6865386962891
1000	0.2	25	|	25	-1	dot_product
0.19 %	0.313 %	0.4847 %	0.57697 %	|	0.51 %	0.71 %	0.692 %	0.81 %	0.837 %	0.809 %	1070.0702667236328
1000	0.2	25	|	30	-1	dot_product
0.19 %	0.313 %	0.4873 %	0.57862 %	|	0.51 %	0.71 %	0.696 %	0.81 %	0.843 %	0.8162 %	1135.9930038452148
1000	0.2	25	|	35	-1	dot_product
0.19 %	0.314 %	0.4881 %	0.57927 %	|	0.51 %	0.73 %	0.699 %	0.83 %	0.848 %	0.8193 %	1197.1712112426758
1000	0.2	25	|	40	-1	dot_product
0.19 %	0.314 %	0.4886 %	0.57999 %	|	0.51 %	0.74 %	0.701 %	0.84 %	0.85 %	0.8211 %	1280.0216674804688
1000	0.2	25	|	45	-1	dot_product
0.19 %	0.315 %	0.4889 %	0.58038 %	|	0.51 %	0.74 %	0.703 %	0.85 %	0.853 %	0.8233 %	1336.979866027832
1000	0.2	25	|	50	-1	dot_product
0.19 %	0.315 %	0.4893 %	0.5809 %	|	0.51 %	0.74 %	0.704 %	0.85 %	0.858 %	0.8256 %	1407.6948165893555
1000	0.2	25	|	55	-1	dot_product
0.19 %	0.316 %	0.4899 %	0.58107 %	|	0.51 %	0.74 %	0.706 %	0.86 %	0.862 %	0.8275 %	1502.1800994873047
1000	0.2	25	|	60	-1	dot_product
0.19 %	0.316 %	0.4899 %	0.58119 %	|	0.51 %	0.74 %	0.706 %	0.87 %	0.865 %	0.8284 %	1575.5414962768555
1000	0.2	25	|	65	-1	dot_product
0.19 %	0.316 %	0.4902 %	0.58137 %	|	0.51 %	0.74 %	0.706 %	0.87 %	0.865 %	0.8292 %	1636.2667083740234
1000	0.2	25	|	75	-1	dot_product
0.19 %	0.316 %	0.4909 %	0.58164 %	|	0.51 %	0.75 %	0.709 %	0.88 %	0.868 %	0.8314 %	1750.3976821899414
1000	0.2	25	|	90	-1	dot_product
0.19 %	0.317 %	0.4916 %	0.58208 %	|	0.52 %	0.76 %	0.712 %	0.89 %	0.872 %	0.8337 %	1947.5698471069336
1000	0.2	25	|	110	-1	dot_product
0.19 %	0.317 %	0.4923 %	0.58236 %	|	0.52 %	0.76 %	0.712 %	0.89 %	0.877 %	0.8373 %	2190.4468536376953
1000	0.2	25	|	130	-1	dot_product
0.19 %	0.317 %	0.4932 %	0.58272 %	|	0.52 %	0.76 %	0.714 %	0.89 %	0.88 %	0.8395 %	2428.9369583129883
1000	0.2	25	|	150	-1	dot_product
0.19 %	0.318 %	0.4937 %	0.58296 %	|	0.52 %	0.76 %	0.716 %	0.89 %	0.883 %	0.8415 %	2672.5292205810547
1000	0.2	25	|	170	-1	dot_product
0.19 %	0.318 %	0.4938 %	0.58316 %	|	0.52 %	0.76 %	0.717 %	0.9 %	0.886 %	0.8431 %	2946.782112121582
1000	0.2	25	|	200	-1	dot_product
0.19 %	0.318 %	0.4947 %	0.5836 %	|	0.52 %	0.76 %	0.719 %	0.9 %	0.892 %	0.8455 %	3314.1374588012695
1000	0.2	25	|	220	-1	dot_product
0.19 %	0.318 %	0.4948 %	0.58379 %	|	0.52 %	0.76 %	0.72 %	0.9 %	0.894 %	0.8467 %	3586.864471435547
1000	0.2	25	|	250	-1	dot_product
0.19 %	0.318 %	0.4952 %	0.58405 %	|	0.52 %	0.76 %	0.72 %	0.9 %	0.895 %	0.8486 %	3935.384750366211
1000	0.2	25	|	310	-1	dot_product
0.19 %	0.318 %	0.496 %	0.5848 %	|	0.52 %	0.76 %	0.721 %	0.91 %	0.901 %	0.8531 %	4707.527160644531
1000	0.2	25	|	400	-1	dot_product
0.19 %	0.319 %	0.4967 %	0.58547 %	|	0.52 %	0.76 %	0.725 %	0.92 %	0.907 %	0.857 %	5876.421928405762
1000	0.2	25	|	500	-1	dot_product
0.19 %	0.319 %	0.4974 %	0.58581 %	|	0.52 %	0.76 %	0.726 %	0.92 %	0.91 %	0.8612 %	7230.210304260254
1000	0.2	25	|	800	-1	dot_product
0.19 %	0.319 %	0.4996 %	0.58743 %	|	0.52 %	0.77 %	0.729 %	0.93 %	0.919 %	0.8722 %	11335.611343383789
1000	0.2	25	|	1000	-1	dot_product
0.19 %	0.319 %	0.5006 %	0.58836 %	|	0.52 %	0.77 %	0.732 %	0.93 %	0.922 %	0.8788 %	13945.651054382324
1000	0.2	20	|	1	-1	dot_product
0.07 %	0.184 %	0.3267 %	0.28146 %	|	0.27 %	0.46 %	0.425 %	0.47 %	0.461 %	0.426 %	626.6355514526367
1000	0.2	20	|	2	-1	dot_product
0.07 %	0.204 %	0.371 %	0.41159 %	|	0.3 %	0.54 %	0.502 %	0.58 %	0.567 %	0.5454 %	723.1235504150391
1000	0.2	20	|	4	-1	dot_product
0.09 %	0.218 %	0.4044 %	0.48751 %	|	0.34 %	0.61 %	0.557 %	0.65 %	0.677 %	0.6553 %	764.4414901733398
1000	0.2	20	|	8	-1	dot_product
0.09 %	0.24 %	0.426 %	0.52248 %	|	0.38 %	0.66 %	0.599 %	0.75 %	0.766 %	0.7381 %	822.9970932006836
1000	0.2	20	|	16	-1	dot_product
0.09 %	0.244 %	0.4324 %	0.53046 %	|	0.38 %	0.66 %	0.612 %	0.78 %	0.811 %	0.7704 %	919.9380874633789
1000	0.2	20	|	25	-1	dot_product
0.09 %	0.245 %	0.4344 %	0.53296 %	|	0.38 %	0.67 %	0.619 %	0.79 %	0.826 %	0.7805 %	1015.3532028198242
1000	0.2	20	|	30	-1	dot_product
0.09 %	0.245 %	0.436 %	0.53406 %	|	0.38 %	0.67 %	0.623 %	0.79 %	0.831 %	0.7868 %	1064.7058486938477
1000	0.2	20	|	35	-1	dot_product
0.09 %	0.246 %	0.4363 %	0.53414 %	|	0.38 %	0.69 %	0.627 %	0.81 %	0.835 %	0.7883 %	1119.2798614501953
1000	0.2	20	|	40	-1	dot_product
0.09 %	0.246 %	0.4364 %	0.53464 %	|	0.38 %	0.7 %	0.628 %	0.82 %	0.837 %	0.79 %	1165.8668518066406
1000	0.2	20	|	45	-1	dot_product
0.09 %	0.246 %	0.4365 %	0.53475 %	|	0.38 %	0.7 %	0.628 %	0.82 %	0.839 %	0.7914 %	1221.299171447754
1000	0.2	20	|	50	-1	dot_product
0.09 %	0.246 %	0.4368 %	0.53512 %	|	0.38 %	0.7 %	0.628 %	0.82 %	0.843 %	0.7934 %	1273.2744216918945
1000	0.2	20	|	55	-1	dot_product
0.09 %	0.247 %	0.4375 %	0.5351 %	|	0.38 %	0.7 %	0.63 %	0.82 %	0.845 %	0.7943 %	1338.1242752075195
1000	0.2	20	|	60	-1	dot_product
0.09 %	0.247 %	0.4376 %	0.53519 %	|	0.38 %	0.7 %	0.63 %	0.83 %	0.849 %	0.7954 %	1391.1724090576172
1000	0.2	20	|	65	-1	dot_product
0.09 %	0.247 %	0.4376 %	0.53525 %	|	0.38 %	0.7 %	0.63 %	0.83 %	0.849 %	0.7961 %	1450.037956237793
1000	0.2	20	|	75	-1	dot_product
0.09 %	0.247 %	0.4384 %	0.53542 %	|	0.38 %	0.71 %	0.632 %	0.84 %	0.852 %	0.7978 %	1544.8570251464844
1000	0.2	20	|	90	-1	dot_product
0.09 %	0.248 %	0.4389 %	0.53538 %	|	0.39 %	0.72 %	0.635 %	0.85 %	0.857 %	0.7996 %	1691.9136047363281
1000	0.2	20	|	110	-1	dot_product
0.09 %	0.247 %	0.4393 %	0.53555 %	|	0.39 %	0.72 %	0.635 %	0.85 %	0.86 %	0.8022 %	1877.3794174194336
1000	0.2	20	|	130	-1	dot_product
0.09 %	0.247 %	0.4396 %	0.53559 %	|	0.39 %	0.72 %	0.636 %	0.85 %	0.862 %	0.8042 %	2055.072784423828
1000	0.2	20	|	150	-1	dot_product
0.09 %	0.248 %	0.4398 %	0.5357 %	|	0.39 %	0.72 %	0.636 %	0.85 %	0.864 %	0.8056 %	2229.142189025879
1000	0.2	20	|	170	-1	dot_product
0.09 %	0.248 %	0.44 %	0.53577 %	|	0.39 %	0.72 %	0.637 %	0.85 %	0.866 %	0.8067 %	2415.9669876098633
1000	0.2	20	|	200	-1	dot_product
0.09 %	0.248 %	0.4403 %	0.53591 %	|	0.39 %	0.72 %	0.638 %	0.85 %	0.869 %	0.8083 %	2676.820755004883
1000	0.2	20	|	220	-1	dot_product
0.09 %	0.248 %	0.4407 %	0.53597 %	|	0.39 %	0.72 %	0.639 %	0.85 %	0.872 %	0.809 %	2858.0427169799805
1000	0.2	20	|	250	-1	dot_product
0.09 %	0.248 %	0.441 %	0.53618 %	|	0.39 %	0.72 %	0.639 %	0.85 %	0.873 %	0.8109 %	3116.6791915893555
1000	0.2	20	|	310	-1	dot_product
0.09 %	0.248 %	0.4419 %	0.53651 %	|	0.39 %	0.72 %	0.641 %	0.85 %	0.878 %	0.8147 %	3679.633140563965
1000	0.2	20	|	400	-1	dot_product
0.09 %	0.248 %	0.4422 %	0.53664 %	|	0.39 %	0.72 %	0.643 %	0.86 %	0.883 %	0.8173 %	4501.39045715332
1000	0.2	20	|	500	-1	dot_product
0.09 %	0.248 %	0.4427 %	0.53689 %	|	0.39 %	0.72 %	0.644 %	0.86 %	0.885 %	0.8205 %	5374.002456665039
1000	0.2	20	|	800	-1	dot_product
0.09 %	0.248 %	0.4444 %	0.53784 %	|	0.39 %	0.73 %	0.649 %	0.87 %	0.894 %	0.8286 %	8202.171325683594
1000	0.2	20	|	1000	-1	dot_product
0.09 %	0.248 %	0.4451 %	0.53845 %	|	0.39 %	0.73 %	0.65 %	0.87 %	0.897 %	0.8335 %	10327.05307006836
1000	0.2	10	|	1	-1	dot_product
0.02 %	0.118 %	0.2573 %	0.28095 %	|	0.14 %	0.46 %	0.373 %	0.47 %	0.461 %	0.4257 %	600.6479263305664
1000	0.2	10	|	2	-1	dot_product
0.02 %	0.125 %	0.2739 %	0.37993 %	|	0.17 %	0.49 %	0.41 %	0.58 %	0.565 %	0.531 %	733.4709167480469
1000	0.2	10	|	4	-1	dot_product
0.02 %	0.131 %	0.2832 %	0.41589 %	|	0.19 %	0.56 %	0.438 %	0.65 %	0.659 %	0.6064 %	767.2548294067383
1000	0.2	10	|	8	-1	dot_product
0.02 %	0.141 %	0.2886 %	0.42695 %	|	0.21 %	0.6 %	0.462 %	0.71 %	0.714 %	0.6506 %	810.5754852294922
1000	0.2	10	|	16	-1	dot_product
0.02 %	0.141 %	0.2899 %	0.42738 %	|	0.21 %	0.6 %	0.464 %	0.71 %	0.729 %	0.6592 %	877.6426315307617
1000	0.2	10	|	25	-1	dot_product
0.02 %	0.141 %	0.2906 %	0.4277 %	|	0.21 %	0.6 %	0.464 %	0.72 %	0.733 %	0.6621 %	950.3841400146484
1000	0.2	10	|	30	-1	dot_product
0.02 %	0.14 %	0.2908 %	0.4276 %	|	0.21 %	0.6 %	0.464 %	0.72 %	0.736 %	0.6637 %	981.9746017456055
1000	0.2	10	|	35	-1	dot_product
0.02 %	0.14 %	0.2908 %	0.42745 %	|	0.21 %	0.6 %	0.464 %	0.73 %	0.739 %	0.664 %	1022.2196578979492
1000	0.2	10	|	40	-1	dot_product
0.02 %	0.14 %	0.2907 %	0.42751 %	|	0.21 %	0.6 %	0.464 %	0.74 %	0.74 %	0.6647 %	1058.4831237792969
1000	0.2	10	|	45	-1	dot_product
0.02 %	0.14 %	0.2907 %	0.42743 %	|	0.21 %	0.6 %	0.464 %	0.74 %	0.741 %	0.665 %	1091.2418365478516
1000	0.2	10	|	50	-1	dot_product
0.02 %	0.14 %	0.2907 %	0.42732 %	|	0.21 %	0.6 %	0.464 %	0.74 %	0.741 %	0.6653 %	1127.934455871582
1000	0.2	10	|	55	-1	dot_product
0.02 %	0.14 %	0.2906 %	0.42725 %	|	0.21 %	0.6 %	0.465 %	0.74 %	0.743 %	0.666 %	1171.0643768310547
1000	0.2	10	|	60	-1	dot_product
0.02 %	0.14 %	0.2906 %	0.42711 %	|	0.21 %	0.6 %	0.465 %	0.75 %	0.745 %	0.6662 %	1210.0458145141602
1000	0.2	10	|	65	-1	dot_product
0.02 %	0.14 %	0.2906 %	0.42704 %	|	0.21 %	0.6 %	0.465 %	0.75 %	0.745 %	0.6662 %	1245.2363967895508
1000	0.2	10	|	75	-1	dot_product
0.02 %	0.14 %	0.2906 %	0.427 %	|	0.21 %	0.6 %	0.465 %	0.76 %	0.747 %	0.6663 %	1317.6202774047852
1000	0.2	10	|	90	-1	dot_product
0.02 %	0.14 %	0.2907 %	0.42693 %	|	0.21 %	0.61 %	0.466 %	0.77 %	0.75 %	0.6668 %	1438.9514923095703
1000	0.2	10	|	110	-1	dot_product
0.02 %	0.14 %	0.2906 %	0.42676 %	|	0.21 %	0.61 %	0.466 %	0.77 %	0.753 %	0.6676 %	1597.8336334228516
1000	0.2	10	|	130	-1	dot_product
0.02 %	0.14 %	0.2907 %	0.42664 %	|	0.21 %	0.61 %	0.467 %	0.77 %	0.754 %	0.6678 %	1731.4910888671875
1000	0.2	10	|	150	-1	dot_product
0.02 %	0.14 %	0.2907 %	0.42645 %	|	0.21 %	0.61 %	0.467 %	0.77 %	0.755 %	0.6681 %	1856.1601638793945
1000	0.2	10	|	170	-1	dot_product
0.02 %	0.14 %	0.2907 %	0.42637 %	|	0.21 %	0.61 %	0.467 %	0.77 %	0.756 %	0.6682 %	1974.4873046875
1000	0.2	10	|	200	-1	dot_product
0.02 %	0.14 %	0.2907 %	0.4262 %	|	0.21 %	0.61 %	0.467 %	0.77 %	0.758 %	0.6687 %	2173.0661392211914
1000	0.2	10	|	220	-1	dot_product
0.02 %	0.14 %	0.2907 %	0.42617 %	|	0.21 %	0.61 %	0.467 %	0.77 %	0.759 %	0.6687 %	2308.797836303711
1000	0.2	10	|	250	-1	dot_product
0.02 %	0.14 %	0.2907 %	0.42605 %	|	0.21 %	0.61 %	0.467 %	0.77 %	0.759 %	0.6688 %	2457.5233459472656
1000	0.2	10	|	310	-1	dot_product
0.02 %	0.14 %	0.2909 %	0.4259 %	|	0.21 %	0.61 %	0.468 %	0.77 %	0.761 %	0.6695 %	2841.9017791748047
1000	0.2	10	|	400	-1	dot_product
0.02 %	0.14 %	0.2909 %	0.42575 %	|	0.21 %	0.61 %	0.468 %	0.78 %	0.763 %	0.6698 %	3388.2617950439453
1000	0.2	10	|	500	-1	dot_product
0.02 %	0.14 %	0.2909 %	0.42564 %	|	0.21 %	0.61 %	0.468 %	0.78 %	0.764 %	0.67 %	3995.537757873535
1000	0.2	10	|	800	-1	dot_product
0.02 %	0.14 %	0.291 %	0.42531 %	|	0.21 %	0.61 %	0.469 %	0.78 %	0.768 %	0.6708 %	5784.058570861816
1000	0.2	10	|	1000	-1	dot_product
0.02 %	0.14 %	0.291 %	0.42522 %	|	0.21 %	0.61 %	0.469 %	0.78 %	0.771 %	0.6711 %	6901.836395263672
1000	0.4	100	|	1	-1	dot_product
0.35 %	0.419 %	0.4215 %	0.28163 %	|	0.47 %	0.47 %	0.461 %	0.47 %	0.461 %	0.426 %	670.0038909912109
1000	0.4	100	|	2	-1	dot_product
0.41 %	0.503 %	0.5356 %	0.43818 %	|	0.58 %	0.58 %	0.567 %	0.58 %	0.567 %	0.5468 %	810.1224899291992
1000	0.4	100	|	4	-1	dot_product
0.46 %	0.599 %	0.6487 %	0.59575 %	|	0.66 %	0.66 %	0.682 %	0.66 %	0.682 %	0.6692 %	893.5451507568359
1000	0.4	100	|	8	-1	dot_product
0.53 %	0.673 %	0.74 %	0.73029 %	|	0.76 %	0.77 %	0.784 %	0.77 %	0.784 %	0.7796 %	1045.8707809448242
1000	0.4	100	|	16	-1	dot_product
0.56 %	0.716 %	0.7829 %	0.8021 %	|	0.8 %	0.81 %	0.839 %	0.81 %	0.84 %	0.8352 %	1365.041732788086
1000	0.4	100	|	25	-1	dot_product
0.57 %	0.725 %	0.7976 %	0.83004 %	|	0.81 %	0.83 %	0.857 %	0.83 %	0.858 %	0.8551 %	1668.7393188476562
1000	0.4	100	|	30	-1	dot_product
0.57 %	0.731 %	0.8051 %	0.83866 %	|	0.81 %	0.83 %	0.863 %	0.83 %	0.864 %	0.864 %	1849.1268157958984
1000	0.4	100	|	35	-1	dot_product
0.58 %	0.738 %	0.8096 %	0.84387 %	|	0.83 %	0.85 %	0.873 %	0.85 %	0.874 %	0.8696 %	2021.0504531860352
1000	0.4	100	|	40	-1	dot_product
0.59 %	0.741 %	0.8122 %	0.84817 %	|	0.84 %	0.86 %	0.877 %	0.86 %	0.878 %	0.873 %	2192.544937133789
1000	0.4	100	|	45	-1	dot_product
0.59 %	0.745 %	0.8152 %	0.85128 %	|	0.85 %	0.87 %	0.882 %	0.87 %	0.883 %	0.8783 %	2390.0508880615234
1000	0.4	100	|	50	-1	dot_product
0.59 %	0.75 %	0.8183 %	0.85555 %	|	0.85 %	0.87 %	0.888 %	0.87 %	0.889 %	0.8828 %	2589.7979736328125
1000	0.4	100	|	55	-1	dot_product
0.6 %	0.754 %	0.8214 %	0.85758 %	|	0.86 %	0.88 %	0.894 %	0.88 %	0.895 %	0.8864 %	2792.5968170166016
1000	0.4	100	|	60	-1	dot_product
0.61 %	0.758 %	0.8225 %	0.85922 %	|	0.87 %	0.89 %	0.898 %	0.89 %	0.899 %	0.8889 %	3006.5059661865234
1000	0.4	100	|	65	-1	dot_product
0.61 %	0.758 %	0.8251 %	0.86194 %	|	0.87 %	0.89 %	0.898 %	0.89 %	0.899 %	0.8924 %	3230.2379608154297
1000	0.4	100	|	75	-1	dot_product
0.62 %	0.76 %	0.8281 %	0.86465 %	|	0.88 %	0.9 %	0.902 %	0.9 %	0.903 %	0.8962 %	3654.336929321289
1000	0.4	100	|	90	-1	dot_product
0.64 %	0.765 %	0.8321 %	0.86857 %	|	0.9 %	0.92 %	0.909 %	0.92 %	0.91 %	0.9014 %	4312.9682540893555
1000	0.4	100	|	110	-1	dot_product
0.64 %	0.768 %	0.8361 %	0.87158 %	|	0.9 %	0.92 %	0.914 %	0.92 %	0.915 %	0.907 %	5220.7231521606445
1000	0.4	100	|	130	-1	dot_product
0.64 %	0.771 %	0.8396 %	0.87404 %	|	0.9 %	0.92 %	0.918 %	0.92 %	0.919 %	0.9113 %	6132.960319519043
1000	0.4	100	|	150	-1	dot_product
0.64 %	0.774 %	0.8424 %	0.8762 %	|	0.9 %	0.92 %	0.923 %	0.92 %	0.924 %	0.915 %	7072.091102600098
1000	0.4	100	|	170	-1	dot_product
0.64 %	0.779 %	0.8455 %	0.87853 %	|	0.91 %	0.93 %	0.931 %	0.93 %	0.932 %	0.9191 %	8092.8802490234375
1000	0.4	100	|	200	-1	dot_product
0.64 %	0.784 %	0.85 %	0.88166 %	|	0.91 %	0.93 %	0.938 %	0.93 %	0.939 %	0.9251 %	9514.474868774414
1000	0.4	100	|	220	-1	dot_product
0.64 %	0.786 %	0.8514 %	0.88312 %	|	0.91 %	0.93 %	0.941 %	0.93 %	0.942 %	0.927 %	10538.101196289062
1000	0.4	100	|	250	-1	dot_product
0.64 %	0.785 %	0.8543 %	0.88545 %	|	0.91 %	0.93 %	0.943 %	0.93 %	0.944 %	0.9315 %	11951.088905334473
1000	0.4	100	|	310	-1	dot_product
0.65 %	0.788 %	0.8611 %	0.89006 %	|	0.92 %	0.94 %	0.951 %	0.94 %	0.952 %	0.9415 %	14652.395248413086
1000	0.4	100	|	400	-1	dot_product
0.67 %	0.794 %	0.8664 %	0.89468 %	|	0.94 %	0.97 %	0.962 %	0.97 %	0.963 %	0.951 %	18695.23525238037
1000	0.4	100	|	500	-1	dot_product
0.67 %	0.797 %	0.8731 %	0.8995 %	|	0.94 %	0.97 %	0.971 %	0.97 %	0.972 %	0.9626 %	23162.65106201172
1000	0.4	100	|	800	-1	dot_product
0.69 %	0.8 %	0.8862 %	0.91114 %	|	0.96 %	0.99 %	0.994 %	0.99 %	0.995 %	0.9877 %	36326.90906524658
1000	0.4	100	|	1000	-1	dot_product
0.69 %	0.802 %	0.8915 %	0.9174 %	|	0.96 %	1.0 %	0.999 %	1.0 %	1.0 %	0.9998 %	44469.285011291504
1000	0.4	50	|	1	-1	dot_product
0.19 %	0.325 %	0.3913 %	0.28163 %	|	0.43 %	0.47 %	0.46 %	0.47 %	0.461 %	0.426 %	615.3106689453125
1000	0.4	50	|	2	-1	dot_product
0.24 %	0.378 %	0.4774 %	0.4338 %	|	0.54 %	0.58 %	0.561 %	0.58 %	0.567 %	0.5468 %	747.2515106201172
1000	0.4	50	|	4	-1	dot_product
0.23 %	0.423 %	0.5518 %	0.5691 %	|	0.6 %	0.66 %	0.67 %	0.66 %	0.682 %	0.6692 %	808.5727691650391
1000	0.4	50	|	8	-1	dot_product
0.26 %	0.469 %	0.6102 %	0.65712 %	|	0.67 %	0.77 %	0.766 %	0.77 %	0.784 %	0.7789 %	906.0382843017578
1000	0.4	50	|	16	-1	dot_product
0.26 %	0.484 %	0.6317 %	0.69393 %	|	0.69 %	0.81 %	0.813 %	0.81 %	0.84 %	0.8334 %	1104.0449142456055
1000	0.4	50	|	25	-1	dot_product
0.26 %	0.487 %	0.6386 %	0.70726 %	|	0.7 %	0.82 %	0.826 %	0.83 %	0.858 %	0.8529 %	1304.3642044067383
1000	0.4	50	|	30	-1	dot_product
