Program: faiss Topk: 1000 Num_split: 1 Batch: 1
L	m	k_star	|	w	Reorder	Metric
0.45 %	0.51 %	0.5821 %	0.64182 %	|	0.85 %	1.0 %	0.951 %	1.0 %	1.0 %	0.9849 %	338612.961769104
2000	32	256	|	576	-1	squared_l2
0.45 %	0.51 %	0.5821 %	0.64184 %	|	0.85 %	1.0 %	0.951 %	1.0 %	1.0 %	0.9849 %	379030.0130844116
2000	32	256	|	640	-1	squared_l2
0.45 %	0.51 %	0.5821 %	0.64188 %	|	0.85 %	1.0 %	0.951 %	1.0 %	1.0 %	0.9849 %	419387.93659210205
2000	32	256	|	704	-1	squared_l2
0.45 %	0.51 %	0.5821 %	0.6419 %	|	0.85 %	1.0 %	0.951 %	1.0 %	1.0 %	0.985 %	460516.92962646484
2000	32	256	|	768	-1	squared_l2
0.45 %	0.51 %	0.5821 %	0.6419 %	|	0.85 %	1.0 %	0.951 %	1.0 %	1.0 %	0.985 %	502007.8420639038
2000	32	256	|	1024	-1	squared_l2
0.45 %	0.51 %	0.5821 %	0.64191 %	|	0.85 %	1.0 %	0.951 %	1.0 %	1.0 %	0.9851 %	666420.5074310303
2000	64	256	|	1	-1	squared_l2
0.32 %	0.303 %	0.2292 %	0.12705 %	|	0.39 %	0.39 %	0.317 %	0.39 %	0.317 %	0.2299 %	7160.758972167969
2000	64	256	|	16	-1	squared_l2
0.63 %	0.683 %	0.6997 %	0.61161 %	|	0.88 %	0.88 %	0.855 %	0.88 %	0.855 %	0.7816 %	22557.1870803833
2000	64	256	|	32	-1	squared_l2
0.66 %	0.708 %	0.7509 %	0.71425 %	|	0.95 %	0.95 %	0.919 %	0.95 %	0.919 %	0.8711 %	37544.941902160645
2000	64	256	|	64	-1	squared_l2
0.67 %	0.724 %	0.7798 %	0.78316 %	|	0.96 %	0.96 %	0.955 %	0.96 %	0.955 %	0.9366 %	66843.98651123047
2000	64	256	|	128	-1	squared_l2
0.69 %	0.735 %	0.7951 %	0.8164 %	|	0.99 %	0.99 %	0.985 %	0.99 %	0.985 %	0.9738 %	124882.29274749756
2000	64	256	|	256	-1	squared_l2
0.69 %	0.736 %	0.8012 %	0.83068 %	|	1.0 %	1.0 %	0.995 %	1.0 %	0.995 %	0.9937 %	239397.931098938
2000	64	256	|	320	-1	squared_l2
0.69 %	0.736 %	0.8015 %	0.83279 %	|	1.0 %	1.0 %	0.995 %	1.0 %	0.995 %	0.9957 %	297721.791267395
2000	64	256	|	384	-1	squared_l2
0.69 %	0.737 %	0.8021 %	0.8341 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9977 %	355653.88202667236
2000	64	256	|	448	-1	squared_l2
0.69 %	0.737 %	0.8024 %	0.83486 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9989 %	410173.5591888428
2000	64	256	|	512	-1	squared_l2
0.69 %	0.737 %	0.8025 %	0.83531 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9993 %	467283.41579437256
2000	64	256	|	576	-1	squared_l2
0.69 %	0.737 %	0.8025 %	0.83557 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9995 %	524482.3217391968
2000	64	256	|	640	-1	squared_l2
0.69 %	0.737 %	0.8025 %	0.83575 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9995 %	583407.735824585
2000	64	256	|	704	-1	squared_l2
0.69 %	0.737 %	0.8025 %	0.83588 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9996 %	643380.4988861084
2000	64	256	|	768	-1	squared_l2
0.69 %	0.737 %	0.8025 %	0.83597 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	696307.5637817383
2000	64	256	|	1024	-1	squared_l2
0.69 %	0.737 %	0.8025 %	0.8361 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	922931.6473007202
2000	128	256	|	1	-1	squared_l2
0.36 %	0.314 %	0.2299 %	0.12705 %	|	0.39 %	0.39 %	0.317 %	0.39 %	0.317 %	0.2299 %	8630.824089050293
2000	128	256	|	16	-1	squared_l2
0.81 %	0.816 %	0.7705 %	0.62759 %	|	0.88 %	0.88 %	0.855 %	0.88 %	0.855 %	0.7816 %	37495.61309814453
2000	128	256	|	32	-1	squared_l2
0.86 %	0.867 %	0.8506 %	0.75718 %	|	0.95 %	0.95 %	0.919 %	0.95 %	0.919 %	0.8711 %	66638.99421691895
2000	128	256	|	64	-1	squared_l2
0.87 %	0.891 %	0.9025 %	0.85923 %	|	0.96 %	0.96 %	0.955 %	0.96 %	0.955 %	0.9366 %	124650.38299560547
2000	128	256	|	128	-1	squared_l2
0.9 %	0.913 %	0.9293 %	0.91763 %	|	0.99 %	0.99 %	0.985 %	0.99 %	0.985 %	0.9738 %	238515.5439376831
2000	128	256	|	256	-1	squared_l2
0.9 %	0.92 %	0.9409 %	0.94522 %	|	1.0 %	1.0 %	0.995 %	1.0 %	0.995 %	0.9937 %	464105.08155822754
2000	128	256	|	320	-1	squared_l2
0.9 %	0.92 %	0.9416 %	0.94915 %	|	1.0 %	1.0 %	0.995 %	1.0 %	0.995 %	0.9957 %	578546.929359436
2000	128	256	|	384	-1	squared_l2
0.9 %	0.921 %	0.9428 %	0.95166 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9977 %	691041.6841506958
2000	128	256	|	448	-1	squared_l2
0.9 %	0.921 %	0.9432 %	0.95303 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9989 %	804280.161857605
2000	128	256	|	512	-1	squared_l2
0.9 %	0.921 %	0.9434 %	0.95367 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9993 %	911938.6434555054
2000	128	256	|	576	-1	squared_l2
0.9 %	0.921 %	0.9434 %	0.95418 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9995 %	1015310.5974197388
2000	128	256	|	640	-1	squared_l2
0.9 %	0.921 %	0.9434 %	0.95449 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9995 %	1128199.291229248
2000	128	256	|	704	-1	squared_l2
0.9 %	0.921 %	0.9435 %	0.95468 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9996 %	1231929.8028945923
2000	128	256	|	768	-1	squared_l2
0.9 %	0.921 %	0.9438 %	0.95481 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	1344001.5316009521
2000	128	256	|	1024	-1	squared_l2
0.9 %	0.921 %	0.9438 %	0.95502 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1792620.4681396484
2000	256	256	|	1	-1	squared_l2
0.39 %	0.317 %	0.2299 %	0.12705 %	|	0.39 %	0.39 %	0.317 %	0.39 %	0.317 %	0.2299 %	9602.618217468262
2000	256	256	|	16	-1	squared_l2
0.88 %	0.852 %	0.7806 %	0.62859 %	|	0.88 %	0.88 %	0.855 %	0.88 %	0.855 %	0.7816 %	59773.51665496826
2000	256	256	|	32	-1	squared_l2
0.95 %	0.911 %	0.8691 %	0.76126 %	|	0.95 %	0.95 %	0.919 %	0.95 %	0.919 %	0.8711 %	112062.8833770752
2000	256	256	|	64	-1	squared_l2
0.96 %	0.943 %	0.9317 %	0.87154 %	|	0.96 %	0.96 %	0.955 %	0.96 %	0.955 %	0.9366 %	214643.78833770752
2000	256	256	|	128	-1	squared_l2
0.99 %	0.972 %	0.9664 %	0.93963 %	|	0.99 %	0.99 %	0.985 %	0.99 %	0.985 %	0.9738 %	420247.7216720581
2000	256	256	|	256	-1	squared_l2
1.0 %	0.979 %	0.983 %	0.97588 %	|	1.0 %	1.0 %	0.995 %	1.0 %	0.995 %	0.9937 %	829380.6314468384
2000	256	256	|	320	-1	squared_l2
1.0 %	0.979 %	0.9844 %	0.98187 %	|	1.0 %	1.0 %	0.995 %	1.0 %	0.995 %	0.9957 %	1031959.080696106
2000	256	256	|	384	-1	squared_l2
1.0 %	0.982 %	0.9856 %	0.98577 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9977 %	1232813.0722045898
2000	256	256	|	448	-1	squared_l2
1.0 %	0.982 %	0.9862 %	0.9878 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9989 %	1438858.8190078735
2000	256	256	|	512	-1	squared_l2
1.0 %	0.983 %	0.9865 %	0.98886 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9993 %	1627865.9582138062
2000	256	256	|	576	-1	squared_l2
1.0 %	0.983 %	0.9865 %	0.98951 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9995 %	1845055.1271438599
2000	256	256	|	640	-1	squared_l2
1.0 %	0.983 %	0.9865 %	0.99001 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9995 %	2045567.8701400757
2000	256	256	|	704	-1	squared_l2
1.0 %	0.983 %	0.9866 %	0.99029 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9996 %	2196782.159805298
2000	256	256	|	768	-1	squared_l2
1.0 %	0.983 %	0.9868 %	0.99044 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	2333768.391609192
2000	256	256	|	1024	-1	squared_l2
1.0 %	0.983 %	0.9868 %	0.99072 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3006388.6880874634
800	32	16	|	1	-1	squared_l2
0.19 %	0.243 %	0.2397 %	0.19807 %	|	0.35 %	0.42 %	0.419 %	0.43 %	0.428 %	0.3207 %	5734.896659851074
800	32	16	|	16	-1	squared_l2
0.22 %	0.298 %	0.362 %	0.41866 %	|	0.5 %	0.79 %	0.71 %	0.9 %	0.89 %	0.7817 %	25848.031044006348
800	32	16	|	32	-1	squared_l2
0.22 %	0.298 %	0.3633 %	0.42735 %	|	0.5 %	0.8 %	0.718 %	0.96 %	0.94 %	0.8116 %	47147.79853820801
800	32	16	|	64	-1	squared_l2
0.22 %	0.298 %	0.3643 %	0.42996 %	|	0.5 %	0.81 %	0.721 %	0.98 %	0.954 %	0.8214 %	89743.18504333496
800	32	16	|	128	-1	squared_l2
0.22 %	0.298 %	0.3645 %	0.43038 %	|	0.5 %	0.81 %	0.722 %	0.99 %	0.959 %	0.8235 %	170403.8143157959
800	32	16	|	256	-1	squared_l2
0.22 %	0.298 %	0.3645 %	0.43039 %	|	0.5 %	0.81 %	0.722 %	0.99 %	0.959 %	0.8235 %	338766.55101776123
800	32	16	|	320	-1	squared_l2
0.22 %	0.298 %	0.3645 %	0.43039 %	|	0.5 %	0.81 %	0.722 %	0.99 %	0.959 %	0.8235 %	413083.8632583618
800	32	16	|	384	-1	squared_l2
0.22 %	0.298 %	0.3645 %	0.43039 %	|	0.5 %	0.81 %	0.722 %	0.99 %	0.959 %	0.8235 %	480845.5228805542
800	32	16	|	448	-1	squared_l2
0.22 %	0.298 %	0.3645 %	0.43039 %	|	0.5 %	0.81 %	0.722 %	0.99 %	0.959 %	0.8235 %	562153.4824371338
800	32	16	|	512	-1	squared_l2
0.22 %	0.298 %	0.3645 %	0.43039 %	|	0.5 %	0.81 %	0.722 %	0.99 %	0.959 %	0.8235 %	653945.6129074097
800	32	16	|	576	-1	squared_l2
0.22 %	0.298 %	0.3645 %	0.43039 %	|	0.5 %	0.81 %	0.722 %	0.99 %	0.959 %	0.8235 %	721209.3114852905
800	32	16	|	640	-1	squared_l2
0.22 %	0.298 %	0.3645 %	0.43039 %	|	0.5 %	0.81 %	0.722 %	0.99 %	0.959 %	0.8235 %	810655.5700302124
800	32	16	|	704	-1	squared_l2
0.22 %	0.298 %	0.3645 %	0.43039 %	|	0.5 %	0.81 %	0.722 %	0.99 %	0.959 %	0.8235 %	916874.4802474976
800	32	16	|	768	-1	squared_l2
0.22 %	0.298 %	0.3645 %	0.43039 %	|	0.5 %	0.81 %	0.722 %	0.99 %	0.959 %	0.8235 %	994997.0245361328
800	64	16	|	1	-1	squared_l2
0.27 %	0.314 %	0.2835 %	0.20256 %	|	0.42 %	0.43 %	0.426 %	0.43 %	0.428 %	0.3209 %	7530.069351196289
800	64	16	|	16	-1	squared_l2
0.41 %	0.457 %	0.5236 %	0.54881 %	|	0.75 %	0.89 %	0.865 %	0.9 %	0.901 %	0.8577 %	47226.572036743164
800	64	16	|	32	-1	squared_l2
0.41 %	0.467 %	0.5352 %	0.57743 %	|	0.78 %	0.95 %	0.908 %	0.96 %	0.958 %	0.9246 %	89081.9787979126
800	64	16	|	64	-1	squared_l2
0.41 %	0.47 %	0.5392 %	0.58969 %	|	0.79 %	0.98 %	0.922 %	0.99 %	0.987 %	0.955 %	170779.58583831787
800	64	16	|	128	-1	squared_l2
0.41 %	0.47 %	0.5401 %	0.59327 %	|	0.79 %	0.99 %	0.924 %	1.0 %	0.997 %	0.9678 %	331520.15209198
800	64	16	|	256	-1	squared_l2
0.41 %	0.47 %	0.5401 %	0.59383 %	|	0.79 %	0.99 %	0.924 %	1.0 %	0.999 %	0.9706 %	645746.0641860962
800	64	16	|	320	-1	squared_l2
0.41 %	0.47 %	0.5401 %	0.59384 %	|	0.79 %	0.99 %	0.924 %	1.0 %	0.999 %	0.9706 %	801162.9343032837
800	64	16	|	384	-1	squared_l2
0.41 %	0.47 %	0.5401 %	0.59384 %	|	0.79 %	0.99 %	0.924 %	1.0 %	0.999 %	0.9706 %	954254.0550231934
800	64	16	|	448	-1	squared_l2
0.41 %	0.47 %	0.5401 %	0.59384 %	|	0.79 %	0.99 %	0.924 %	1.0 %	0.999 %	0.9706 %	1111653.3517837524
800	64	16	|	512	-1	squared_l2
0.41 %	0.47 %	0.5401 %	0.59384 %	|	0.79 %	0.99 %	0.924 %	1.0 %	0.999 %	0.9706 %	1196978.9505004883
800	64	16	|	576	-1	squared_l2
0.41 %	0.47 %	0.5401 %	0.59384 %	|	0.79 %	0.99 %	0.924 %	1.0 %	0.999 %	0.9706 %	1357808.4707260132
800	64	16	|	640	-1	squared_l2
0.41 %	0.47 %	0.5401 %	0.59384 %	|	0.79 %	0.99 %	0.924 %	1.0 %	0.999 %	0.9706 %	1497445.6548690796
800	64	16	|	704	-1	squared_l2
0.41 %	0.47 %	0.5401 %	0.59384 %	|	0.79 %	0.99 %	0.924 %	1.0 %	0.999 %	0.9706 %	1656088.9720916748
800	64	16	|	768	-1	squared_l2
0.41 %	0.47 %	0.5401 %	0.59384 %	|	0.79 %	0.99 %	0.924 %	1.0 %	0.999 %	0.9706 %	1865409.8987579346
800	128	16	|	1	-1	squared_l2
0.37 %	0.385 %	0.3168 %	0.20346 %	|	0.42 %	0.43 %	0.428 %	0.43 %	0.428 %	0.3209 %	9248.900413513184
800	128	16	|	16	-1	squared_l2
0.65 %	0.678 %	0.7213 %	0.69858 %	|	0.88 %	0.9 %	0.901 %	0.9 %	0.901 %	0.8641 %	82463.26446533203
800	128	16	|	32	-1	squared_l2
0.67 %	0.702 %	0.7523 %	0.76317 %	|	0.94 %	0.96 %	0.958 %	0.96 %	0.958 %	0.9376 %	161946.32053375244
800	128	16	|	64	-1	squared_l2
0.7 %	0.709 %	0.7676 %	0.79491 %	|	0.97 %	0.99 %	0.986 %	0.99 %	0.987 %	0.9768 %	308500.48065185547
800	128	16	|	128	-1	squared_l2
0.7 %	0.712 %	0.7735 %	0.80669 %	|	0.97 %	1.0 %	0.996 %	1.0 %	0.997 %	0.9942 %	600048.6850738525
800	128	16	|	256	-1	squared_l2
0.7 %	0.711 %	0.7748 %	0.81015 %	|	0.97 %	1.0 %	0.999 %	1.0 %	1.0 %	0.9995 %	1171507.5016021729
800	128	16	|	320	-1	squared_l2
0.7 %	0.711 %	0.7749 %	0.81031 %	|	0.97 %	1.0 %	0.999 %	1.0 %	1.0 %	0.9997 %	1452577.5909423828
800	128	16	|	384	-1	squared_l2
0.7 %	0.711 %	0.7749 %	0.8104 %	|	0.97 %	1.0 %	0.999 %	1.0 %	1.0 %	0.9999 %	1740246.1528778076
800	128	16	|	448	-1	squared_l2
0.7 %	0.711 %	0.7749 %	0.81052 %	|	0.97 %	1.0 %	0.999 %	1.0 %	1.0 %	1.0 %	2002481.3413619995
800	128	16	|	512	-1	squared_l2
0.7 %	0.711 %	0.7749 %	0.81055 %	|	0.97 %	1.0 %	0.999 %	1.0 %	1.0 %	1.0 %	2193341.1359786987
800	128	16	|	576	-1	squared_l2
0.7 %	0.711 %	0.7749 %	0.81054 %	|	0.97 %	1.0 %	0.999 %	1.0 %	1.0 %	1.0 %	2384568.0713653564
800	128	16	|	640	-1	squared_l2
0.7 %	0.711 %	0.7749 %	0.81054 %	|	0.97 %	1.0 %	0.999 %	1.0 %	1.0 %	1.0 %	2573837.8524780273
800	128	16	|	704	-1	squared_l2
0.7 %	0.711 %	0.7749 %	0.81054 %	|	0.97 %	1.0 %	0.999 %	1.0 %	1.0 %	1.0 %	2784257.7695846558
800	128	16	|	768	-1	squared_l2
0.7 %	0.711 %	0.7749 %	0.81054 %	|	0.97 %	1.0 %	0.999 %	1.0 %	1.0 %	1.0 %	2963708.3053588867
800	256	16	|	1	-1	squared_l2
0.39 %	0.421 %	0.3203 %	0.20346 %	|	0.43 %	0.43 %	0.428 %	0.43 %	0.428 %	0.3209 %	14364.957809448242
800	256	16	|	16	-1	squared_l2
0.82 %	0.834 %	0.8366 %	0.75427 %	|	0.9 %	0.9 %	0.901 %	0.9 %	0.901 %	0.8641 %	155115.2229309082
800	256	16	|	32	-1	squared_l2
0.85 %	0.874 %	0.8918 %	0.85595 %	|	0.96 %	0.96 %	0.958 %	0.96 %	0.958 %	0.9376 %	302862.66803741455
800	256	16	|	64	-1	squared_l2
0.88 %	0.893 %	0.9172 %	0.91114 %	|	0.99 %	0.99 %	0.987 %	0.99 %	0.987 %	0.9768 %	592711.2579345703
800	256	16	|	128	-1	squared_l2
0.89 %	0.897 %	0.9261 %	0.93274 %	|	1.0 %	1.0 %	0.997 %	1.0 %	0.997 %	0.9942 %	1176901.1735916138
800	256	16	|	256	-1	squared_l2
0.89 %	0.897 %	0.9286 %	0.93934 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9995 %	2170536.5657806396
800	256	16	|	320	-1	squared_l2
0.89 %	0.897 %	0.9288 %	0.93979 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9997 %	2511582.1599960327
800	256	16	|	384	-1	squared_l2
0.89 %	0.897 %	0.9289 %	0.94001 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	2877269.3634033203
800	256	16	|	448	-1	squared_l2
0.89 %	0.897 %	0.9289 %	0.94014 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3215740.394592285
800	256	16	|	512	-1	squared_l2
0.89 %	0.897 %	0.9289 %	0.94019 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3562128.3054351807
800	256	16	|	576	-1	squared_l2
0.89 %	0.897 %	0.9289 %	0.94021 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	4003774.070739746
800	256	16	|	640	-1	squared_l2
0.89 %	0.897 %	0.9289 %	0.94021 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	4370463.013648987
800	256	16	|	704	-1	squared_l2
0.89 %	0.897 %	0.9289 %	0.94021 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	4696819.32926178
800	256	16	|	768	-1	squared_l2
0.89 %	0.897 %	0.9289 %	0.94021 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	5092366.886138916
800	32	64	|	1	-1	squared_l2
0.24 %	0.276 %	0.2714 %	0.20208 %	|	0.39 %	0.43 %	0.425 %	0.43 %	0.428 %	0.3209 %	5674.529075622559
800	32	64	|	16	-1	squared_l2
0.29 %	0.39 %	0.4678 %	0.50764 %	|	0.65 %	0.88 %	0.824 %	0.9 %	0.901 %	0.8471 %	33287.42980957031
800	32	64	|	32	-1	squared_l2
0.29 %	0.395 %	0.4762 %	0.52845 %	|	0.66 %	0.93 %	0.854 %	0.96 %	0.956 %	0.9021 %	63418.48373413086
800	32	64	|	64	-1	squared_l2
0.29 %	0.397 %	0.4787 %	0.53615 %	|	0.67 %	0.96 %	0.866 %	0.99 %	0.983 %	0.927 %	118550.51517486572
800	32	64	|	128	-1	squared_l2
0.29 %	0.397 %	0.4793 %	0.53831 %	|	0.67 %	0.96 %	0.869 %	1.0 %	0.993 %	0.9354 %	227748.58474731445
800	32	64	|	256	-1	squared_l2
0.29 %	0.397 %	0.4793 %	0.53859 %	|	0.67 %	0.96 %	0.869 %	1.0 %	0.994 %	0.9369 %	449422.2402572632
800	32	64	|	320	-1	squared_l2
0.29 %	0.397 %	0.4793 %	0.53859 %	|	0.67 %	0.96 %	0.869 %	1.0 %	0.994 %	0.9369 %	553847.1698760986
800	32	64	|	384	-1	squared_l2
0.29 %	0.397 %	0.4793 %	0.53859 %	|	0.67 %	0.96 %	0.869 %	1.0 %	0.994 %	0.9369 %	660766.9591903687
800	32	64	|	448	-1	squared_l2
0.29 %	0.397 %	0.4793 %	0.53859 %	|	0.67 %	0.96 %	0.869 %	1.0 %	0.994 %	0.9369 %	776993.0124282837
800	32	64	|	512	-1	squared_l2
0.29 %	0.397 %	0.4793 %	0.53859 %	|	0.67 %	0.96 %	0.869 %	1.0 %	0.994 %	0.9369 %	882405.1141738892
800	32	64	|	576	-1	squared_l2
0.29 %	0.397 %	0.4793 %	0.53859 %	|	0.67 %	0.96 %	0.869 %	1.0 %	0.994 %	0.9369 %	1022894.4540023804
800	32	64	|	640	-1	squared_l2
0.29 %	0.397 %	0.4793 %	0.53859 %	|	0.67 %	0.96 %	0.869 %	1.0 %	0.994 %	0.9369 %	1141676.40209198
800	32	64	|	704	-1	squared_l2
0.29 %	0.397 %	0.4793 %	0.53859 %	|	0.67 %	0.96 %	0.869 %	1.0 %	0.994 %	0.9369 %	1231584.1674804688
800	32	64	|	768	-1	squared_l2
0.29 %	0.397 %	0.4793 %	0.53859 %	|	0.67 %	0.96 %	0.869 %	1.0 %	0.994 %	0.9369 %	1351864.3140792847
800	64	64	|	1	-1	squared_l2
0.34 %	0.369 %	0.3107 %	0.20341 %	|	0.43 %	0.43 %	0.428 %	0.43 %	0.428 %	0.3209 %	7374.52507019043
800	64	64	|	16	-1	squared_l2
0.55 %	0.612 %	0.6668 %	0.65802 %	|	0.87 %	0.9 %	0.899 %	0.9 %	0.901 %	0.8641 %	60185.02712249756
800	64	64	|	32	-1	squared_l2
0.56 %	0.631 %	0.6895 %	0.70894 %	|	0.93 %	0.96 %	0.955 %	0.96 %	0.958 %	0.9375 %	114445.66249847412
800	64	64	|	64	-1	squared_l2
0.57 %	0.638 %	0.6994 %	0.73312 %	|	0.96 %	0.99 %	0.983 %	0.99 %	0.987 %	0.9762 %	220815.27709960938
800	64	64	|	128	-1	squared_l2
0.57 %	0.64 %	0.7028 %	0.74208 %	|	0.96 %	1.0 %	0.992 %	1.0 %	0.997 %	0.9936 %	429284.28649902344
800	64	64	|	256	-1	squared_l2
0.57 %	0.64 %	0.7037 %	0.74413 %	|	0.96 %	1.0 %	0.995 %	1.0 %	1.0 %	0.9986 %	838339.3049240112
800	64	64	|	320	-1	squared_l2
0.57 %	0.64 %	0.7037 %	0.74425 %	|	0.96 %	1.0 %	0.995 %	1.0 %	1.0 %	0.9988 %	1041538.0477905273
800	64	64	|	384	-1	squared_l2
0.57 %	0.64 %	0.7037 %	0.74432 %	|	0.96 %	1.0 %	0.995 %	1.0 %	1.0 %	0.999 %	1186709.9285125732
800	64	64	|	448	-1	squared_l2
0.57 %	0.64 %	0.7037 %	0.74436 %	|	0.96 %	1.0 %	0.995 %	1.0 %	1.0 %	0.9991 %	1403030.0378799438
800	64	64	|	512	-1	squared_l2
0.57 %	0.64 %	0.7037 %	0.74436 %	|	0.96 %	1.0 %	0.995 %	1.0 %	1.0 %	0.9991 %	1594144.8211669922
800	64	64	|	576	-1	squared_l2
0.57 %	0.64 %	0.7037 %	0.74436 %	|	0.96 %	1.0 %	0.995 %	1.0 %	1.0 %	0.9991 %	1795014.0476226807
800	64	64	|	640	-1	squared_l2
0.57 %	0.64 %	0.7037 %	0.74436 %	|	0.96 %	1.0 %	0.995 %	1.0 %	1.0 %	0.9991 %	2006877.064704895
800	64	64	|	704	-1	squared_l2
0.57 %	0.64 %	0.7037 %	0.74436 %	|	0.96 %	1.0 %	0.995 %	1.0 %	1.0 %	0.9991 %	2146235.966682434
800	64	64	|	768	-1	squared_l2
0.57 %	0.64 %	0.7037 %	0.74436 %	|	0.96 %	1.0 %	0.995 %	1.0 %	1.0 %	0.9991 %	2321544.0034866333
800	128	64	|	1	-1	squared_l2
0.4 %	0.413 %	0.3199 %	0.20346 %	|	0.43 %	0.43 %	0.428 %	0.43 %	0.428 %	0.3209 %	9700.727462768555
800	128	64	|	16	-1	squared_l2
0.78 %	0.799 %	0.8108 %	0.74578 %	|	0.9 %	0.9 %	0.901 %	0.9 %	0.901 %	0.8641 %	106072.23510742188
800	128	64	|	32	-1	squared_l2
0.81 %	0.837 %	0.8592 %	0.83825 %	|	0.96 %	0.96 %	0.958 %	0.96 %	0.958 %	0.9376 %	205042.36221313477
800	128	64	|	64	-1	squared_l2
0.84 %	0.853 %	0.8814 %	0.88651 %	|	0.99 %	0.99 %	0.987 %	0.99 %	0.987 %	0.9768 %	399488.59214782715
800	128	64	|	128	-1	squared_l2
0.84 %	0.857 %	0.8894 %	0.90462 %	|	1.0 %	1.0 %	0.997 %	1.0 %	0.997 %	0.9942 %	780559.8974227905
800	128	64	|	256	-1	squared_l2
0.84 %	0.858 %	0.8918 %	0.91047 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9995 %	1529620.8143234253
800	128	64	|	320	-1	squared_l2
0.84 %	0.858 %	0.8918 %	0.91093 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9997 %	1897652.4591445923
800	128	64	|	384	-1	squared_l2
0.84 %	0.858 %	0.8917 %	0.91112 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	2178046.941757202
800	128	64	|	448	-1	squared_l2
0.84 %	0.858 %	0.8918 %	0.91125 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2422699.475288391
800	128	64	|	512	-1	squared_l2
0.84 %	0.858 %	0.8918 %	0.9113 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2678346.7054367065
800	128	64	|	576	-1	squared_l2
0.84 %	0.858 %	0.8918 %	0.91132 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2922194.6716308594
800	128	64	|	640	-1	squared_l2
0.84 %	0.858 %	0.8918 %	0.91132 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3181022.882461548
800	128	64	|	704	-1	squared_l2
0.84 %	0.858 %	0.8918 %	0.91132 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3463923.692703247
800	128	64	|	768	-1	squared_l2
0.84 %	0.858 %	0.8918 %	0.91132 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3705469.226837158
800	256	64	|	1	-1	squared_l2
0.4 %	0.427 %	0.3208 %	0.20346 %	|	0.43 %	0.43 %	0.428 %	0.43 %	0.428 %	0.3209 %	15815.567970275879
800	256	64	|	16	-1	squared_l2
0.83 %	0.868 %	0.8557 %	0.76104 %	|	0.9 %	0.9 %	0.901 %	0.9 %	0.901 %	0.8641 %	202911.28158569336
